system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
0_0,0.2484938,1832,1,11,0.2106759,1348,1_0000d5d88c220cf2eb8f,0.35252094,2103,0.21039699,1201,0.06961172,455,0.054161042,318,
1_0,0.15896909,2083,1,11,0.1156291,1611,1_0000e7f6d0960a13a2f8,0.21759243,2624,0.10157288,1498,0.03921237,391,0.029395329,281,
2_0,0.19339351,1501,1,-1,0.1425794,990,2_0000b87c258df7e350ab,0.18128118,1125,0.14015694,893,0.100128576,680,0.088535346,562,
3_0,0.4023216,2433,1,9,0.38474253,2034,1_00004a03f759c29db38c,0.5354134,3081,0.42244768,2098,0.08286972,941,0.07196443,682,
4_0,0.26500773,1593,1,-1,0.21115717,1164,2_0000729af588085d2be8,0.23898026,1921,0.20218034,1028,0.15719846,467,0.13160408,330,
5_0,0.18644886,2303,1,14,0.13486719,1766,1_00005b7d1d91c4c7b621,0.18034713,2065,0.13442686,1779,0.1209024,1074,0.10926507,915,
6_0,0.28540206,1713,1,10,0.2274308,1314,1_00008d96978dc9cd52e9,0.34490237,2568,0.2333476,1274,0.18508254,859,0.15908854,610,
7_0,0.44313562,2579,1,9,0.40664834,2227,1_000085b3d6a02fea06fe,0.53771347,3586,0.42666966,2328,0.25223586,1050,0.23857091,701,
8_0,0.30660945,1808,1,0,0.24498174,1258,1_0000987e7a6192222d61,0.28128025,1495,0.24484877,1139,0.111288846,872,0.09227534,694,
9_0,0.14571232,1884,1,11,0.08478561,1258,1_0000d6b7b515a2121c1a,0.08589211,1309,0.065491006,1099,0.043430146,538,0.034232356,426,
11_0,0.49699765,3332,1,-1,0.471008,3308,2_000013036eab25291306,0.6578686,5985,0.52300656,3962,0.29627994,2480,0.2579374,1785,
12_0,0.13922346,1530,1,-1,0.09097494,1019,2_00006d04e81b70766c84,0.12237831,1316,0.07507803,860,0.050646987,462,0.037037,330,
13_0,0.16963798,1690,1,9,0.111160286,1155,1_000025abd45a5e4bcddb,0.186233,1537,0.09345893,984,0.035771478,373,0.022232048,253,
14_0,0.41245362,2128,1,10,0.355468,1711,1_0000a1a58ffe5d93a5a7,0.46142206,2640,0.37767395,1777,0.25303233,1134,0.2419005,924,
15_0,0.3513344,2183,1,11,0.29869285,1810,1_0000ff44dc3314642f9a,0.3968715,3197,0.31370533,1797,0.15325132,477,0.14919654,381,
16_0,0.2700738,2089,1,8,0.2076102,1587,1_00001cbce58ff06b4382,0.24895173,2147,0.20405978,1506,0.08647416,1237,0.07901223,1086,
17_0,0.2888507,1738,1,0,0.2250171,1096,1_00009cdc52a1c0ad04ca,0.24745631,767,0.22243452,854,0.07911836,198,0.06348139,162,
18_0,0.29310244,2353,1,-1,0.23820093,1790,2_0000caaf5c18331706cf,0.30349135,2079,0.25086498,1806,0.11460951,673,0.10463193,557,
19_0,0.14893371,1664,1,9,0.10336326,1185,1_000035e9c9f1c5ad4f6e,0.20145826,1952,0.08055169,1010,0.029291518,552,0.01901841,425,
20_0,0.23830885,2714,1,8,0.18960123,2268,1_0000f41c478af0c7dc55,0.2839755,3257,0.18506035,2334,0.048806258,700,0.049247853,618,
21_0,0.35937628,1584,1,1,0.3172525,1027,1_00002f585f8a6461e243,0.42551067,913,0.33807367,816,0.340902,288,0.27964193,211,
22_0,0.32536584,2056,1,9,0.27112305,1564,1_000077ba716bca8d5e72,0.36031002,2265,0.27741495,1495,0.23832421,856,0.20564234,640,
23_0,0.19120502,1808,1,11,0.16126864,1384,1_000091906473e57d071b,0.2596378,2073,0.16320765,1380,0.09108604,1303,0.07850614,948,
24_0,0.1370481,1490,1,-1,0.08773978,951,2_00006d04e81b70766c84,0.12243409,1095,0.06816148,761,0.03798524,336,0.025937054,243,
26_0,0.23739776,2859,1,8,0.19894475,2428,1_0000c4677ca9d436056d,0.34812665,3557,0.21928452,2621,0.13070554,1273,0.09493404,903,
27_0,0.35368916,2108,1,9,0.29778886,1621,1_000077ba716bca8d5e72,0.37802255,2354,0.30801263,1573,0.2629761,895,0.23319276,681,
29_0,0.4008217,1850,1,-1,0.34362963,1395,2_00009e5954ecba826644,0.44732317,2290,0.35666987,1325,0.25566974,869,0.2426343,590,
30_0,0.35804576,1904,1,0,0.30173177,1451,1_0000dd799d8a38bcedcb,0.4159507,2300,0.3194063,1359,0.20731595,403,0.18856204,307,
31_0,0.15836792,1916,1,12,0.09764869,1290,1_000041264cd9247912b0,0.113347165,1345,0.08547717,1178,0.075587824,691,0.062378973,546,
32_0,0.12587096,1417,1,10,0.08037194,943,1_0000ca276e206abcdb53,0.16835314,1542,0.05876654,753,0.037379257,424,0.023570543,279,
33_0,0.33143663,2867,1,8,0.3034118,2422,1_0000c4677ca9d436056d,0.5311211,3567,0.36130196,2622,0.15599318,1423,0.115058795,997,
34_0,0.28429848,1528,1,10,0.2330443,1054,1_000030745b59d503ae4e,0.32953358,1687,0.23638014,900,0.120759025,562,0.10163473,415,
35_0,0.21060418,2919,1,14,0.16298549,2499,1_00004d60893dead95cf2,0.24897592,3653,0.16795495,2720,0.1013391,1266,0.08209033,1012,
36_0,0.20616597,2281,1,-1,0.15062271,1799,2_0000be41fd7f1d1530c3,0.19840315,2626,0.1407537,1774,0.05163175,904,0.044591054,732,
