system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
0_0,0.31241038,1380,6,11,0.2591161,931,1_0000d5d88c220cf2eb8f,0.3936296,2035,0.26628435,747,0.1017266,558,0.09268839,375,
1_0,0.24789627,1513,6,11,0.19167237,1052,1_0000e7f6d0960a13a2f8,0.2737019,2304,0.1888674,899,0.07124601,423,0.06619708,318,
2_0,0.13286719,1359,6,-1,0.085798725,908,2_0000b87c258df7e350ab,0.11975009,1308,0.075829156,803,0.083709486,806,0.066723086,634,
3_0,0.42320764,3088,6,9,0.37178212,2735,1_00004a03f759c29db38c,0.52478415,4050,0.4058626,2927,0.12316998,714,0.113430195,562,
4_0,0.2781996,1352,6,-1,0.22557676,932,2_0000729af588085d2be8,0.29854307,1730,0.23220289,796,0.17929941,293,0.14842464,225,
5_0,0.20198892,2131,6,14,0.14421493,1558,1_00005b7d1d91c4c7b621,0.17300764,1966,0.14157456,1561,0.10643238,946,0.09448781,809,
6_0,0.14284766,1596,6,10,0.10033241,1201,1_00008d96978dc9cd52e9,0.2422018,2201,0.09090826,1133,0.06768678,740,0.046307713,527,
7_0,0.39658648,3748,6,9,0.3420384,3418,1_000085b3d6a02fea06fe,0.5210467,4966,0.37289923,3656,0.12629877,839,0.113916196,714,
8_0,0.15646106,1277,6,0,0.100668654,800,1_0000987e7a6192222d61,0.1267721,1222,0.08343597,649,0.058764204,698,0.044048954,533,
11_0,0.28813225,4573,6,-1,0.24178897,4566,2_000013036eab25291306,0.36211306,7223,0.26175714,5302,0.21456695,1564,0.19762936,1330,
12_0,0.18768309,1368,6,-1,0.1285919,884,2_00006d04e81b70766c84,0.16056846,1370,0.11706039,723,0.06233247,510,0.05223461,368,
13_0,0.2496465,1789,6,9,0.19528818,1343,1_000025abd45a5e4bcddb,0.25848734,2115,0.18866731,1205,0.059478346,488,0.054695018,336,
14_0,0.18301715,2202,6,10,0.14150748,1834,1_0000a1a58ffe5d93a5a7,0.23963223,3168,0.14458898,1938,0.08090457,877,0.06108627,652,
15_0,0.19155562,1709,6,11,0.14762494,1292,1_0000ff44dc3314642f9a,0.28774166,2641,0.14474948,1181,0.039544314,631,0.0328714,451,
16_0,0.40431142,1611,6,8,0.34467694,1091,1_00001cbce58ff06b4382,0.4541129,1435,0.37203592,939,0.1584276,354,0.1483632,268,
17_0,0.14997976,1510,6,0,0.08232327,915,1_00009cdc52a1c0ad04ca,0.0357696,698,0.05452733,695,0.0068722907,199,0.0048608854,148,
18_0,0.27180046,3723,6,-1,0.20487827,3235,2_0000caaf5c18331706cf,0.25362885,3933,0.21264386,3456,0.065217465,787,0.058856457,719,
19_0,0.27896127,1550,6,9,0.21927886,1106,1_000035e9c9f1c5ad4f6e,0.30362114,2184,0.21855845,937,0.065223955,507,0.06090155,350,
20_0,0.38816935,2790,6,8,0.31218398,2331,1_0000f41c478af0c7dc55,0.35354173,3399,0.32240734,2407,0.1083422,617,0.105195224,600,
21_0,0.63081837,2017,6,1,0.5466591,1481,1_00002f585f8a6461e243,0.68067765,1673,0.5958243,1383,0.4432387,632,0.4010723,578,
22_0,0.20644906,1538,6,9,0.15179415,1076,1_000077ba716bca8d5e72,0.24775015,1908,0.14407484,948,0.05752851,569,0.049133062,422,
23_0,0.19310687,2168,6,11,0.15746114,1860,1_000091906473e57d071b,0.238378,3205,0.15438591,1864,0.08500114,939,0.07221974,763,
24_0,0.1794552,1268,6,-1,0.12235865,775,2_00006d04e81b70766c84,0.15421055,1120,0.10870784,588,0.05809386,348,0.048182998,255,
26_0,0.37093693,5509,6,8,0.31778067,5121,1_0000c4677ca9d436056d,0.47491422,6647,0.3509238,5721,0.1378939,1018,0.113317795,966,
27_0,0.21591507,1688,6,9,0.16064036,1231,1_000077ba716bca8d5e72,0.24081968,2190,0.15292105,1133,0.06451532,604,0.056457948,469,
29_0,0.30839983,2593,6,-1,0.25054646,2151,2_00009e5954ecba826644,0.3448261,3297,0.25635955,2178,0.09993467,809,0.08508377,629,
30_0,0.19546402,1648,6,0,0.13612996,1232,1_0000dd799d8a38bcedcb,0.22293076,2360,0.12967977,1143,0.040675078,631,0.03430563,489,
32_0,0.22239128,1145,6,10,0.17147036,708,1_0000ca276e206abcdb53,0.2563575,1452,0.16506423,509,0.106166966,379,0.09272285,237,
33_0,0.42183316,5399,6,8,0.38282883,5129,1_0000c4677ca9d436056d,0.59010893,7087,0.44558766,5808,0.16786136,1294,0.13775477,1102,
34_0,0.14990577,1484,6,10,0.107500315,1055,1_000030745b59d503ae4e,0.1863262,1892,0.097120866,942,0.063173875,712,0.04883886,530,
35_0,0.3196115,3839,6,14,0.27290195,3426,1_00004d60893dead95cf2,0.40492085,4998,0.30106598,3822,0.11913134,1334,0.1004601,1174,
36_0,0.40205562,2188,6,-1,0.33073714,1712,2_0000be41fd7f1d1530c3,0.404832,2660,0.34716412,1666,0.15622963,668,0.14720637,580,
37_0,0.18197578,1767,6,-1,0.13468121,1387,2_00009d0ab7ad8bcaa49b,0.17711017,2273,0.12702544,1353,0.07000942,657,0.051221713,466,
38_0,0.32289153,1357,6,11,0.26838014,931,1_0000e8c6025eba6dc605,0.33294496,1499,0.27672505,807,0.13659666,545,0.13141806,396,
39_0,0.28964144,1658,6,11,0.23219092,1110,1_000035570c641bf9a58d,0.28678712,1200,0.23931015,941,0.10667404,461,0.1037278,354,
40_0,0.2701502,1895,6,9,0.21080029,1429,1_00001e0914e30443298a,0.2910445,2696,0.2072537,1305,0.06489146,455,0.058463268,319,
41_0,0.17753272,1429,6,10,0.13480186,1051,1_00001f5b24288db51906,0.24858844,2335,0.12543586,933,0.07000983,625,0.056948055,446,
42_0,0.3408218,3870,6,11,0.2921146,3506,1_000060da34fe4c7b3c6a,0.47799987,5512,0.32132605,3917,0.096770994,1279,0.078497745,1082,
43_0,0.34268004,2310,6,-1,0.27930734,1845,2_0000fea272380f901082,0.32455128,2214,0.28995603,1882,0.14596497,882,0.12690121,770,
44_0,0.20642804,1556,6,0,0.14983366,1061,1_0000987e7a6192222d61,0.20479608,1712,0.14112484,945,0.06756433,678,0.053811893,526,
46_0,0.44121185,4704,6,-1,0.3913315,4426,2_0000943c4299511b8dbf,0.5079092,5748,0.42501116,4929,0.15230381,803,0.14528006,764,
48_0,0.47386748,5705,6,-1,0.4140338,5368,2_00002d9cb780e9dc7cc2,0.5183649,6049,0.4552335,5854,0.12690069,731,0.12688749,762,
49_0,0.2596049,2743,6,9,0.20374456,2312,1_000001f382e7f9bf4f1b,0.2536518,3103,0.2049545,2416,0.09541948,873,0.07960065,765,
50_0,0.37267217,2488,6,-1,0.29875085,2027,2_0000b479ac309f53d7df,0.34999835,3171,0.30736923,2047,0.12840791,774,0.12291298,702,
51_0,0.23071551,1274,6,10,0.17794776,836,1_0000ff22f3d6b89cf704,0.26071525,1694,0.17365202,654,0.1045273,428,0.091859266,283,
52_0,0.5030126,1831,6,-1,0.44437546,1336,2_000077d747b97fcff2a8,0.6057097,1809,0.49136662,1221,0.2371968,512,0.23378643,443,
53_0,0.47659415,6708,6,-1,0.40846476,6320,2_0000d304d0539a432e19,0.5263978,7539,0.44549024,7062,0.1268466,910,0.12603627,958,
54_0,0.314871,3212,6,9,0.26546013,2822,1_000043d6bca8b0368a50,0.35199782,3716,0.28479505,3057,0.1154353,927,0.10188772,851,
55_0,0.32788432,1316,6,-1,0.27258405,870,2_00004d7f6e5a46beea59,0.38547546,1931,0.28551114,689,0.14422849,380,0.13842762,239,
58_0,0.45662573,5139,6,10,0.42463166,4929,1_000033c279a71c05e78d,0.6063118,6403,0.48885554,5578,0.16088524,1108,0.15251961,1062,
59_0,0.53388256,6726,6,-1,0.4903271,6267,2_0000110026858e22622c,0.66553384,7463,0.5557697,6910,0.12529092,895,0.12280058,881,
61_0,0.16192974,2049,6,-1,0.109799944,1625,2_0000479481a62dbf5e54,0.18127064,2604,0.090106465,1531,0.034904286,578,0.025989337,438,
62_0,0.5342994,5361,6,-1,0.47935438,4880,2_000065d82ccc74f01dd7,0.6126935,6245,0.5370026,5436,0.10310047,1111,0.10850696,1117,
63_0,0.5730829,6727,6,1,0.57850254,6517,1_000035c535c37bc26a6d,0.85099214,9000,0.68449247,7550,0.16515873,1392,0.16398542,1361,
64_0,0.14923573,1677,6,-1,0.086373605,1112,2_0000b82b9cc5beb0678d,0.07124558,1267,0.063310355,938,0.027301434,447,0.018034305,298,
65_0,0.32390317,2852,6,9,0.25801423,2405,1_00001e0914e30443298a,0.36191818,3689,0.26089585,2415,0.071097985,533,0.06644309,436,
66_0,0.19918051,1475,6,-1,0.14666672,1010,2_0000185914eb67054f3e,0.23580495,1897,0.13652457,838,0.050458506,510,0.03966706,343,
67_0,0.14646709,1533,6,-1,0.09574756,1110,2_00003e9ecf64147854ca,0.14193405,1756,0.0775651,983,0.04427254,543,0.03188227,391,
68_0,0.15040842,1365,6,0,0.10699559,945,1_0000dd799d8a38bcedcb,0.21689655,2091,0.095932856,811,0.048376743,649,0.035950866,458,
69_0,0.28282776,1472,6,11,0.22899424,1062,1_0000e42e5bb446f61088,0.34159636,2288,0.23796909,934,0.13090116,856,0.12026797,609,
