system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
2_0,0.116579585,1320,7,-1,0.07752647,896,2_0000b87c258df7e350ab,0.11947826,1274,0.067407444,801,0.09038606,890,0.07014801,698,
3_0,0.43324536,3395,7,9,0.42068845,3135,1_00004a03f759c29db38c,0.57406116,4547,0.46030095,3386,0.07127409,702,0.05878377,540,
4_0,0.13851464,1227,7,-1,0.09830592,863,2_0000729af588085d2be8,0.19616702,1777,0.08532557,719,0.06349969,381,0.055289887,252,
5_0,0.3019526,2268,7,14,0.24381126,1748,1_00005b7d1d91c4c7b621,0.29115653,1940,0.25100866,1771,0.1766732,747,0.17785402,683,
6_0,0.13880034,1577,7,10,0.104037546,1216,1_00008d96978dc9cd52e9,0.23726982,1907,0.095660366,1154,0.07494315,646,0.048908677,469,
7_0,0.39101803,3939,7,9,0.36658794,3714,1_000085b3d6a02fea06fe,0.52804214,5227,0.39083406,3986,0.080522746,708,0.0674635,564,
8_0,0.1843715,1254,7,0,0.13517249,824,1_0000987e7a6192222d61,0.18194366,1336,0.123735435,686,0.06956379,741,0.05682338,541,
9_0,0.24842575,1664,7,11,0.18930702,1145,1_0000d6b7b515a2121c1a,0.20984364,1375,0.18278228,1007,0.083528385,474,0.07611045,385,
10_0,0.13298653,2051,7,8,0.08011173,1537,1_00004f849500be1ea36d,0.1010058,1961,0.06305534,1465,0.03811036,494,0.026010985,428,
11_0,0.45041344,3931,7,-1,0.4471948,3868,2_000013036eab25291306,0.6626366,5980,0.50398654,4433,0.2058801,1565,0.17931902,1241,
13_0,0.15830976,1986,7,9,0.1326848,1620,1_000025abd45a5e4bcddb,0.18319127,2568,0.10750591,1525,0.03925526,497,0.026616255,335,
14_0,0.21580017,2058,7,10,0.17647256,1719,1_0000a1a58ffe5d93a5a7,0.30077586,2827,0.19463147,1808,0.09250011,911,0.06982654,681,
15_0,0.12965591,1847,7,11,0.0992133,1499,1_0000ff44dc3314642f9a,0.24109632,2784,0.08488223,1409,0.049183592,679,0.033810206,458,
16_0,0.22732487,1409,7,8,0.17862967,970,1_00001cbce58ff06b4382,0.24907382,1529,0.17921624,819,0.13472815,418,0.1127902,305,
17_0,0.30595118,1497,7,0,0.25740066,973,1_00009cdc52a1c0ad04ca,0.31433466,867,0.2623294,788,0.115526274,246,0.10668216,184,
18_0,0.28769526,3860,7,-1,0.23883232,3491,2_0000caaf5c18331706cf,0.30078843,4147,0.25527436,3761,0.06701052,708,0.056323886,651,
19_0,0.13813691,1634,7,9,0.09466864,1252,1_000035e9c9f1c5ad4f6e,0.20400845,2493,0.07409927,1105,0.030779693,541,0.018884156,363,
20_0,0.30573902,2626,7,8,0.24883606,2238,1_0000f41c478af0c7dc55,0.28218192,3370,0.24741806,2306,0.19600414,491,0.20263672,474,
21_0,0.21214955,1862,7,1,0.15917382,1400,1_00002f585f8a6461e243,0.18390077,1711,0.14995915,1317,0.08508396,649,0.085313626,576,
22_0,0.14859357,1430,7,9,0.10665806,1036,1_000077ba716bca8d5e72,0.2041465,1842,0.091095306,941,0.068908036,638,0.05091941,447,
23_0,0.4568686,2011,7,11,0.4055616,1715,1_000091906473e57d071b,0.47868547,2839,0.422816,1751,0.19207975,1097,0.19913083,853,
25_0,0.15835792,2425,7,8,0.10942739,1960,1_00004f849500be1ea36d,0.16086307,2742,0.09754122,1970,0.05671249,803,0.042960774,673,
26_0,0.3233602,5746,7,8,0.2791765,5431,1_0000c4677ca9d436056d,0.39805144,6701,0.30384752,6006,0.117773086,852,0.095498085,806,
27_0,0.18013753,1554,7,9,0.1281012,1152,1_000077ba716bca8d5e72,0.22122891,2065,0.116898045,1085,0.07645166,673,0.0586081,490,
28_0,0.44813937,5230,7,-1,0.3771706,4702,2_0000b52091d7614c7f07,0.45456943,5407,0.4109879,5133,0.10484567,795,0.10413122,892,
29_0,0.23173928,2777,7,-1,0.18385082,2418,2_00009e5954ecba826644,0.28729236,3590,0.18405193,2497,0.0661887,739,0.05131986,564,
30_0,0.24008092,1650,7,0,0.18996426,1312,1_0000dd799d8a38bcedcb,0.24302897,2478,0.1842985,1240,0.0724112,610,0.06398165,438,
31_0,0.2534183,1887,7,12,0.19550693,1383,1_000041264cd9247912b0,0.22716361,1813,0.19313785,1317,0.10576074,727,0.096881844,614,
32_0,0.122803874,1111,7,10,0.0801581,711,1_0000ca276e206abcdb53,0.15855303,1455,0.06143014,519,0.040473618,416,0.026898218,251,
33_0,0.43060064,5800,7,8,0.39993963,5583,1_0000c4677ca9d436056d,0.56962365,7248,0.45004874,6244,0.21058175,1078,0.17182106,941,
34_0,0.2287012,1486,7,10,0.18767604,1102,1_000030745b59d503ae4e,0.26553854,1879,0.18633673,996,0.09043741,628,0.07915826,447,
35_0,0.3529528,4125,7,14,0.28907603,3794,1_00004d60893dead95cf2,0.35745117,5139,0.30510145,4187,0.23357749,1189,0.23942536,1059,
36_0,0.25258216,2186,7,-1,0.20773384,1744,2_0000be41fd7f1d1530c3,0.30308792,2692,0.20803049,1703,0.14693724,676,0.14384384,582,
37_0,0.3713846,1786,7,-1,0.3303639,1459,2_00009d0ab7ad8bcaa49b,0.39481908,2255,0.34143823,1502,0.18112983,709,0.17482534,510,
38_0,0.13105099,1421,7,11,0.08912301,1042,1_0000e8c6025eba6dc605,0.12880386,1787,0.0751666,938,0.052840844,614,0.03869251,436,
