system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
2243_0,0.10022855,1236,9,11,0.060137123,848,1_0000df5c207a4f1d6603,0.098935276,1120,0.040953595,667,0.02274002,157,0.013723042,107,
2244_0,0.1674672,1433,9,6,0.131025,1131,1_0000eb06e701739add21,0.22673763,1900,0.12138661,1006,0.10342453,562,0.07973809,334,
2245_0,0.55648553,4403,9,-1,0.53189754,4216,2_00001ca5a9b14eca0c80,0.61048913,4873,0.57600164,4583,0.09825295,901,0.091041654,769,
2246_0,0.39069143,1403,9,9,0.35597482,1118,1_0000bd72205cbcb4357d,0.5241325,1907,0.38497883,1161,0.4357583,1570,0.3656863,1110,
2247_0,0.087340906,1404,9,-1,0.05614772,1071,2_0000bfd1359d5b38ff67,0.14020161,1804,0.03733119,930,0.037197024,482,0.017206555,309,
2248_0,0.50181746,3230,9,-1,0.48422956,3148,2_0000f80f5603ab60055f,0.6453079,4026,0.5380138,3439,0.13133167,694,0.11537796,477,
2249_0,0.12056879,1650,9,1,0.08519192,1330,1_00005bd78e79f58c33dd,0.18306708,2318,0.07016574,1232,0.045783535,494,0.0243508,316,
2250_0,0.15730755,1578,9,-1,0.11799743,1209,2_000076dd9f59562d8f0e,0.1843081,1709,0.10877364,1167,0.065841086,618,0.04370399,448,
2251_0,0.11704535,1604,9,-1,0.07872862,1220,2_0000eb8bdefc6eefb3f8,0.18615042,2224,0.059126366,1051,0.0645596,733,0.036292575,487,
2252_0,0.17832398,1511,9,-1,0.13858533,1188,2_000015c6e6ab20dd7568,0.21338496,1955,0.12893221,1102,0.06538018,555,0.049386665,371,
2253_0,0.25744784,1861,9,-1,0.24550241,1677,2_00001ad14f792253006e,0.33361188,2702,0.27484038,1975,0.12337237,2678,0.08463733,1749,
2254_0,0.18123764,1330,9,10,0.14531343,970,1_0000524cf55fd30bb5ee,0.2603787,1976,0.13852376,787,0.1549052,580,0.13820043,351,
2255_0,0.45708424,1958,9,9,0.41200668,1628,1_0000b7ef4b6697462c8c,0.5196297,2698,0.42923722,1507,0.3462324,354,0.3352099,200,
2256_0,0.63970244,5947,9,-1,0.6130467,5746,2_00003034e9aed36fa9f9,0.7360512,6131,0.67314786,6238,0.08981052,547,0.085930705,476,
2257_0,0.35600477,1668,9,9,0.3064375,1387,1_000073bcf41cf401833f,0.3988247,1836,0.3273306,1455,0.20858422,1301,0.1855972,947,
2258_0,0.3555419,4392,9,8,0.31922254,4190,1_0000c4677ca9d436056d,0.42523488,5075,0.33912456,4654,0.21347395,1671,0.20405596,1157,
2260_0,0.44985694,1499,9,9,0.4212815,1189,1_0000f702b35bb4b6771e,0.5662762,2548,0.44449326,1028,0.4242027,524,0.38317955,276,
2261_0,0.33657026,4926,9,8,0.3047236,4725,1_0000c4677ca9d436056d,0.41226283,5610,0.32464084,5159,0.21939205,1219,0.2062535,877,
2262_0,0.21844596,1798,9,-1,0.18542157,1444,2_00008f328ae8e3950ecf,0.27820128,2245,0.18006259,1337,0.17119089,837,0.13661975,536,
2263_0,0.17852926,1479,9,8,0.14180261,1149,1_0000c5b0c46bb8fa7f0c,0.24156775,1887,0.13226107,1026,0.064348206,636,0.04550706,417,
2264_0,0.21320198,1469,9,9,0.18096526,1159,1_0000948b2b2af7bc6ae1,0.26697233,2165,0.18252613,1085,0.16580252,878,0.15793447,539,
2265_0,0.26157534,3932,9,-1,0.23960008,3754,2_000074b657d1baf04dfe,0.35380167,4774,0.26049402,4120,0.22393835,1563,0.17499979,1035,
2266_0,0.30542165,2102,9,0,0.27098188,1815,1_000091a6d435432519d4,0.3286557,2198,0.28601265,1909,0.102007836,1135,0.086322635,905,
2267_0,0.1231874,1188,9,-1,0.09430855,898,2_00003b2a19c19734d496,0.18982318,1715,0.08298482,782,0.07105806,697,0.038929492,408,
2268_0,0.11907488,1685,9,-1,0.08308647,1381,2_00000bc422bbbd77eaf5,0.22894496,2932,0.06403584,1235,0.05139533,524,0.023748467,271,
2269_0,0.10496223,1158,9,-1,0.07320219,843,2_00003b2a19c19734d496,0.13896692,1433,0.056484617,707,0.054876514,578,0.029548889,347,
2270_0,0.15766774,1411,9,-1,0.11891879,1092,2_0000fa25cc1337f11693,0.20244265,2102,0.10524967,955,0.04944273,554,0.032431144,364,
2271_0,0.24795243,2695,9,14,0.18966655,2200,1_00004a5a65d27aa2b08b,0.18347566,2609,0.17239535,2156,0.058215525,706,0.04112021,556,
2272_0,0.38758814,1896,9,9,0.33573943,1648,1_0000e08973543c656fef,0.42941552,2230,0.35800475,1803,0.220937,1546,0.18678454,1094,
2273_0,0.36399657,3849,9,14,0.33729833,3529,1_00004d60893dead95cf2,0.42829746,4240,0.3661071,3771,0.077808306,767,0.06363256,667,
2274_0,0.1100482,1690,9,-1,0.077848785,1339,2_000077d747b97fcff2a8,0.1582467,2057,0.064734235,1245,0.042497963,632,0.025670188,455,
2275_0,0.29219395,2623,9,9,0.23429811,2365,1_000035e9c9f1c5ad4f6e,0.2992472,3553,0.22749625,2384,0.14584908,523,0.11739154,324,
2276_0,0.5163703,5431,9,-1,0.4740763,5131,2_00002c796dbd68da3605,0.5416544,5757,0.52862173,5581,0.059339434,810,0.054048244,743,
2277_0,0.5391856,4137,9,-1,0.5235852,3952,2_00000604e0a6836a2374,0.6097497,4893,0.571731,4236,0.104141116,1048,0.09618211,822,
2278_0,0.29827315,1390,9,11,0.27105513,1153,1_0000324e30cb4e8170f6,0.43317825,2499,0.28560585,1052,0.3354466,928,0.30238822,542,
2279_0,0.20875967,1523,9,1,0.17089732,1191,1_0000144811d5c0066b62,0.26222643,1875,0.163686,1116,0.10853334,548,0.08754959,379,
2280_0,0.491304,3655,9,-1,0.4841882,3470,2_000079519a22addfe7e3,0.67205924,4468,0.54718393,3876,0.14581637,1843,0.11348458,1224,
2281_0,0.23523667,1409,9,-1,0.19505928,1104,2_000030cf6e8201448b5e,0.2914039,1896,0.18762136,1019,0.09972784,888,0.081643246,567,
2282_0,0.25300366,3547,9,10,0.21976423,3356,1_00007f742674e88004f9,0.2602596,4254,0.23100075,3665,0.06568304,968,0.054295115,801,
2283_0,0.35776922,1560,9,-1,0.330862,1226,2_00004539e3b3c7d8c6d7,0.5036934,2284,0.3463094,1081,0.23005866,495,0.2228738,294,
2284_0,0.34907404,1273,9,-1,0.30643597,989,2_000075ad2552d1d1a465,0.4362669,2189,0.32459414,873,0.30011424,728,0.25515595,425,
2285_0,0.42530847,3062,9,8,0.38920626,2775,1_0000c5d136b7a251d803,0.5181278,3295,0.41801825,2919,0.32202473,1451,0.3030144,1083,
2286_0,0.12244585,2214,9,3,0.081735,1763,1_000047987c96f80087e6,0.1441403,2375,0.06340201,1635,0.028016172,449,0.01867238,364,
2287_0,0.12595028,1464,9,-1,0.095019534,1122,2_0000b266c15cfc023d5f,0.233687,2213,0.07838663,976,0.099114895,649,0.06340623,409,
2288_0,0.22104718,4136,9,1,0.1650651,4012,1_000035c535c37bc26a6d,0.11725752,4840,0.14546633,4471,0.008509539,1293,0.005728861,1079,
2289_0,0.1684127,2514,9,11,0.12990195,2197,1_0000df5c207a4f1d6603,0.2402252,2983,0.11912468,2169,0.08158388,315,0.060388595,257,
2290_0,0.3090868,1672,9,10,0.26681346,1243,1_0000a1a58ffe5d93a5a7,0.32909086,1457,0.26803324,1140,0.14574371,508,0.1288762,398,
2291_0,0.17261069,1763,9,9,0.11773073,1440,1_000025abd45a5e4bcddb,0.19631964,2583,0.10667333,1300,0.07716433,464,0.06644612,274,
2292_0,0.31175032,1442,9,9,0.27557462,1095,1_0000bf055b5946a7354b,0.3691572,2093,0.28516638,952,0.30736756,598,0.30373922,393,
2293_0,0.22314122,1940,9,-1,0.18095073,1659,2_0000947b8b4708a76ff2,0.268512,2550,0.18230781,1704,0.1465328,814,0.1156638,584,
2294_0,0.2449027,1496,9,-1,0.21080232,1196,2_000070a7abd1bf5e1475,0.3245232,2123,0.20998102,1082,0.09172094,415,0.073448434,272,
2295_0,0.15667942,1232,9,-1,0.116410375,914,2_0000c7a1171b7fc195bf,0.18649209,1808,0.103650674,759,0.054344893,561,0.03811056,328,
2296_0,0.24234472,1386,9,9,0.20961778,1088,1_0000d88ac357a6e7e9ee,0.33466995,2325,0.21130621,966,0.24884701,745,0.22966348,436,
2297_0,0.31545624,1103,9,0,0.29974374,774,1_00003d06b93ea4e61876,0.36111966,1281,0.3068462,638,0.054547265,394,0.04127464,222,
2298_0,0.5546985,1689,9,10,0.51041275,1442,1_0000252cca12e1c6085e,0.64939004,2155,0.55627894,1495,0.5998922,1009,0.53166455,726,
2299_0,0.18730883,1577,9,10,0.15145648,1224,1_00003c610d680a6084c2,0.27859226,2101,0.14470272,1070,0.16133563,627,0.155947,447,
2300_0,0.34182018,3260,9,-1,0.30976737,3023,2_000029318defbd18b387,0.44350374,3671,0.33630204,3252,0.13442752,654,0.10746907,452,
2301_0,0.4013523,1464,9,1,0.38365766,1134,1_00005bd78e79f58c33dd,0.51472104,1877,0.41018215,1011,0.06557276,554,0.05161968,378,
2302_0,0.5208802,5498,9,-1,0.49176097,5219,2_00002c796dbd68da3605,0.5595876,5812,0.52744985,5685,0.061363578,776,0.057883468,711,
2303_0,0.4714272,4204,9,-1,0.4420423,4082,2_000038e5360122554669,0.5762175,5179,0.47805,4515,0.08406594,859,0.077777654,739,
2304_0,0.38485608,1633,9,11,0.35467973,1311,1_0000d5d88c220cf2eb8f,0.53868353,2375,0.37727606,1178,0.097210914,494,0.08334417,300,
2305_0,0.2232177,1528,9,1,0.18675938,1218,1_0000867e7690d44ce35b,0.28591433,1753,0.18635535,1157,0.13276663,462,0.118062004,354,
2306_0,0.18341623,1418,9,-1,0.14475425,1103,2_00009fee1cd03afa745b,0.23675418,1957,0.135691,987,0.07962197,647,0.062363524,438,
2307_0,0.27946973,2169,9,14,0.23623897,1802,1_0000b90878ec201e5ff6,0.29237914,2091,0.24485698,1852,0.12448626,999,0.100742765,813,
2309_0,0.17171995,1441,9,-1,0.12892392,1087,2_0000801ca39458f29952,0.1815007,1709,0.11614365,972,0.06278272,542,0.04546367,376,
2310_0,0.37194997,2581,9,-1,0.32603016,2273,2_000097b387b8b08d197a,0.38387734,2812,0.33814332,2285,0.0648219,565,0.060978964,431,
2311_0,0.18837592,1504,9,6,0.16193037,1222,1_0000ac73b4e44224bda3,0.28706703,2533,0.15949038,1117,0.098059595,894,0.072836004,536,
2312_0,0.31914774,3419,9,14,0.27239943,3040,1_0000f43ef8a42ceb49cf,0.32189143,3474,0.27971596,3189,0.07569777,686,0.056738153,555,
