system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
589_0,0.2993442,1510,4,10,0.23248014,893,1_0000f6174b5b11dc6ec6,0.30164245,637,0.23327015,680,0.18206276,226,0.15714134,189,
592_0,0.3684308,3668,4,0,0.28065735,2892,1_0000812bab9171310d6f,0.34510747,3597,0.29573977,3053,0.06771538,982,0.06507207,915,
599_0,0.28120154,4293,4,0,0.21675143,3555,1_0000812bab9171310d6f,0.28275645,4550,0.22040541,3855,0.07937704,944,0.06934801,919,
608_0,0.4262331,3590,4,-1,0.37177366,3361,2_0000adce92dc7a593ce4,0.5734097,5960,0.4090388,3986,0.28318137,1679,0.2351206,1373,
623_0,0.43269694,3107,4,-1,0.3761199,2668,2_000028db171c420a0e41,0.6000884,4542,0.41849428,2997,0.27549696,1434,0.22869527,1115,
627_0,0.32256782,1676,4,-1,0.25833303,1163,2_000063f6e08db0622b1c,0.42425916,2037,0.26778555,1078,0.21607229,684,0.18987155,554,
629_0,0.3092655,1713,4,0,0.24648452,1169,1_0000dd799d8a38bcedcb,0.40480435,1991,0.2516863,1051,0.19978166,497,0.17664403,421,
632_0,0.3943616,2307,4,-1,0.33561313,1696,2_00006321cc3664e73cd3,0.45167366,1982,0.36570555,1659,0.23434745,695,0.20597869,605,
636_0,0.3181886,1633,4,-1,0.25369948,1123,2_000063f6e08db0622b1c,0.42070886,2184,0.2616982,1022,0.20932081,563,0.18332368,446,
650_0,0.29970333,1845,4,10,0.23729205,1378,1_0000ac548c27e148e02a,0.4112392,2906,0.25000414,1363,0.20260318,961,0.16109142,700,
652_0,0.16512914,1730,4,0,0.10106773,1103,1_0000987e7a6192222d61,0.11568368,1180,0.08411945,954,0.07113613,715,0.055975966,614,
662_0,0.3181464,1644,4,0,0.25625393,1117,1_0000dd799d8a38bcedcb,0.41917104,2015,0.26186258,989,0.21406206,442,0.18680845,366,
664_0,0.17515816,1965,4,-1,0.10650984,1272,2_00006304c6b2d0a86b02,0.09826893,1308,0.08645178,1104,0.048046038,621,0.037317306,516,
666_0,0.15844311,1855,4,-1,0.09850217,1239,2_00003194610423cef3a5,0.16528462,1698,0.081864856,1108,0.064216875,677,0.044547535,522,
669_0,0.24877574,1489,4,10,0.1818758,878,1_000021bc166af61a250f,0.23561113,701,0.17988667,665,0.1431239,210,0.12360579,167,
677_0,0.46253535,6221,4,1,0.39310467,5697,1_000035c535c37bc26a6d,0.47760206,7373,0.43155745,6512,0.11293566,1425,0.121801764,1535,
678_0,0.35694358,2835,4,10,0.2958969,2357,1_00001f270b1114584449,0.4383152,3588,0.31808916,2517,0.19922765,919,0.1671961,806,
679_0,0.22278453,3589,4,1,0.15642586,2950,1_00001d8e9f2988c4fb01,0.17353909,3822,0.15082017,3176,0.049478665,1043,0.04753433,1010,
680_0,0.49995893,3816,4,-1,0.4438306,3494,2_000028db171c420a0e41,0.70831317,5801,0.50957584,4040,0.28078538,1472,0.2355034,1213,
691_0,0.17026027,2136,4,-1,0.107054055,1466,2_00003194610423cef3a5,0.15059093,2047,0.087462455,1352,0.05815281,750,0.039183173,597,
724_0,0.22390626,2057,4,-1,0.16915396,1556,2_00003b2a19c19734d496,0.26060683,2629,0.1703923,1564,0.091288105,675,0.07675929,572,
729_0,0.36797532,2195,4,-1,0.31155378,1736,2_00006bb740503d5db0ba,0.52948934,3073,0.33582202,1808,0.2588265,868,0.22401398,724,
732_0,0.37394306,2186,4,0,0.311757,1600,1_00009cdc52a1c0ad04ca,0.47807485,2234,0.33386844,1571,0.23293084,751,0.2018215,621,
736_0,0.26027435,1751,4,-1,0.19434391,1107,2_0000b82b9cc5beb0678d,0.26185438,1179,0.19621122,931,0.12855713,444,0.11175133,355,
747_0,0.30744076,1667,4,0,0.24746557,1119,1_0000916b18d1f022af50,0.3888273,1729,0.25887722,994,0.22834837,630,0.19219868,516,
749_0,0.29579586,1674,4,0,0.23126191,1143,1_0000c9dd76941904df63,0.36606395,1854,0.23813298,1039,0.20751715,681,0.1764108,549,
753_0,0.36884013,2165,4,-1,0.31028283,1696,2_00006bb740503d5db0ba,0.51550287,2990,0.3351345,1755,0.2602266,885,0.22313474,731,
757_0,0.29503503,1889,4,-1,0.22874552,1214,2_0000b82b9cc5beb0678d,0.30839348,1404,0.23585567,1058,0.14888209,496,0.12877259,368,
781_0,0.21411279,2081,4,-1,0.16012608,1584,2_00003b2a19c19734d496,0.25103104,2846,0.15701818,1579,0.084153466,603,0.07054314,514,
789_0,0.24442844,2492,4,0,0.18371005,1840,1_000091a6d435432519d4,0.24963732,2352,0.1899296,1841,0.09974608,925,0.08660727,807,
790_0,0.33898866,1845,4,-1,0.26882088,1145,2_00006321cc3664e73cd3,0.3355413,925,0.2813175,937,0.20174134,405,0.17839995,320,
795_0,0.49819714,4282,4,-1,0.44757563,4082,2_0000e838df244d25989e,0.64339685,5885,0.5157798,4813,0.23935023,1542,0.21262011,1478,
819_0,0.48638785,1915,4,0,0.3860274,1197,1_00003d06b93ea4e61876,0.46664834,970,0.39717585,983,0.19047573,239,0.17544454,223,
820_0,0.33281592,1662,4,0,0.26876956,1189,1_000023e62f98d1b2acbc,0.45285624,2628,0.27796775,1118,0.23408255,809,0.20098113,614,
828_0,0.3639819,2340,4,-1,0.29876965,1745,2_00006321cc3664e73cd3,0.3889033,2359,0.3175864,1743,0.22106081,954,0.19376935,768,
831_0,0.38149187,4436,4,0,0.30779013,3709,1_0000812bab9171310d6f,0.42464,4751,0.33577815,4034,0.0889396,971,0.082564555,956,
832_0,0.29575324,1491,4,10,0.22666276,879,1_0000f6174b5b11dc6ec6,0.29223406,564,0.22896098,674,0.18033908,201,0.15563314,172,
837_0,0.32002193,1931,4,0,0.25783324,1386,1_0000dd799d8a38bcedcb,0.4296975,2310,0.2656883,1310,0.21126845,604,0.18380237,524,
841_0,0.23261128,2656,4,0,0.16746147,2009,1_000091a6d435432519d4,0.22880182,2704,0.16746147,2055,0.08870637,964,0.07580079,843,
852_0,0.3713075,2455,4,-1,0.30214518,1842,2_00006321cc3664e73cd3,0.39199156,2235,0.32203922,1820,0.21746984,836,0.19017838,685,
864_0,0.29115677,1971,4,-1,0.22328722,1247,2_0000b82b9cc5beb0678d,0.28778127,1257,0.22680639,1057,0.13300994,471,0.11433684,353,
883_0,0.22382617,3274,4,-1,0.15541108,2611,2_00008906f05e3bc3adf9,0.25935537,3492,0.15144612,2737,0.06903703,784,0.05457657,753,
885_0,0.29141963,1674,4,0,0.229509,1143,1_0000c9dd76941904df63,0.36776912,1854,0.2320875,1039,0.20550396,681,0.17469081,549,
890_0,0.27080053,1541,4,-1,0.21358338,1091,2_0000766beba0fa08a2e4,0.38275883,3157,0.21646693,968,0.19275805,773,0.16308442,559,
893_0,0.26351443,1525,4,10,0.20528921,1036,1_00008d96978dc9cd52e9,0.32712692,2459,0.20857075,910,0.16219959,607,0.13782659,438,
895_0,0.4888044,4218,4,-1,0.41504565,3795,2_00000604e0a6836a2374,0.5290234,5432,0.4565574,4242,0.17581445,829,0.16360511,820,
909_0,0.2736328,1603,4,10,0.21531525,1094,1_000030745b59d503ae4e,0.35205984,2196,0.21739802,962,0.175599,704,0.14651203,538,
911_0,0.4589143,5484,4,1,0.3920688,4846,1_0000c26a93de6fee8f14,0.4761323,6122,0.42993551,5431,0.10841651,1235,0.1171512,1313,
916_0,0.22740242,3057,4,0,0.16474041,2368,1_0000812bab9171310d6f,0.22250451,3100,0.16131966,2463,0.08862862,950,0.070747405,840,
922_0,0.3200948,1606,4,-1,0.24683842,951,2_000023d249ea296abe4f,0.31024432,639,0.25132236,727,0.1644338,257,0.14708734,213,
945_0,0.34459057,1961,4,-1,0.27614647,1272,2_00006321cc3664e73cd3,0.34674516,1224,0.28885856,1106,0.20540413,529,0.18227822,406,
970_0,0.24376532,1457,4,10,0.18119684,849,1_000021bc166af61a250f,0.23004729,562,0.17705977,628,0.13605219,157,0.12007586,135,
976_0,0.34378582,4436,4,0,0.26868472,3666,1_0000812bab9171310d6f,0.35630265,4637,0.2802686,3964,0.078910574,934,0.07082515,923,
1001_0,0.2725472,2154,4,-1,0.22011572,1734,2_0000b9a038f146b0d58e,0.3835922,4153,0.22439606,1768,0.16824438,1049,0.14337194,852,
1008_0,0.21493539,2060,4,-1,0.15995246,1535,2_00003b2a19c19734d496,0.23292455,2511,0.15446043,1515,0.07932262,581,0.06627167,486,
1009_0,0.3381882,4222,4,0,0.2595886,3495,1_0000812bab9171310d6f,0.3464291,4500,0.27117252,3784,0.07556756,999,0.071058385,976,
1016_0,0.4338624,3498,4,-1,0.35687175,2937,2_00000604e0a6836a2374,0.44276804,4063,0.3820086,3178,0.1781845,673,0.1606605,626,
1025_0,0.33229837,1517,4,0,0.26069307,894,1_00007c91e659ea5232d9,0.35311478,722,0.26536548,682,0.1938709,153,0.1739789,127,
1028_0,0.25439882,1618,4,10,0.1951685,1145,1_00008d96978dc9cd52e9,0.31521773,2558,0.19505781,1056,0.16268088,748,0.13831082,554,
1031_0,0.3222506,3977,4,-1,0.260988,3440,2_00008906f05e3bc3adf9,0.3884111,4756,0.29014215,3840,0.111019015,1126,0.10161194,1084,
1033_0,0.25330782,1666,4,-1,0.1884547,1051,2_0000b82b9cc5beb0678d,0.25546244,1094,0.19089657,887,0.13121445,436,0.11433684,360,
1040_0,0.39651617,3226,4,-1,0.33087304,2774,2_00006321cc3664e73cd3,0.44283986,4071,0.3606782,3123,0.23779479,1255,0.20741509,1104,
1051_0,0.42560312,3305,4,-1,0.34617063,2665,2_00000604e0a6836a2374,0.42797318,3466,0.3697993,2797,0.17595808,589,0.15951139,547,
1066_0,0.24936509,1495,4,-1,0.1875174,928,2_0000615588ed03f46616,0.27617002,1203,0.18493891,752,0.13920821,264,0.12264547,215,
1090_0,0.3284545,1711,4,-1,0.25491083,1007,2_000023d249ea296abe4f,0.31137127,620,0.2589461,766,0.16412248,279,0.1475838,226,
1095_0,0.32878065,1640,4,0,0.25733975,985,1_00009cdc52a1c0ad04ca,0.3497585,736,0.26637948,774,0.19647014,312,0.17342839,264,
1111_0,0.45679456,1736,4,0,0.35869238,1078,1_00003d06b93ea4e61876,0.4468637,863,0.36900932,886,0.18774767,238,0.17223188,224,
1124_0,0.43369353,2990,4,-1,0.36776578,2506,2_000028db171c420a0e41,0.59507906,4246,0.4082225,2749,0.25879356,1183,0.21702336,942,
1126_0,0.3297317,1950,4,0,0.26464766,1403,1_0000dd799d8a38bcedcb,0.4382164,2285,0.2757513,1336,0.20719989,596,0.18079886,514,
1128_0,0.25727978,1998,4,-1,0.20403793,1572,2_0000b9a038f146b0d58e,0.3577905,3810,0.2063351,1580,0.1698296,1028,0.14182225,801,
1138_0,0.37956676,3262,4,-1,0.31665275,2822,2_00006321cc3664e73cd3,0.41878027,4194,0.34157416,3183,0.22730912,1313,0.19886856,1161,
1146_0,0.4934727,4051,4,-1,0.41870844,3614,2_00000604e0a6836a2374,0.53060347,5182,0.4594302,4016,0.20877966,785,0.18924472,768,
1180_0,0.37927946,4009,4,-1,0.28325662,2999,2_00001ca5a9b14eca0c80,0.30271974,2900,0.2872067,2947,0.07131688,460,0.070455045,484,
1187_0,0.21856712,2115,4,-1,0.16266015,1595,2_00003b2a19c19734d496,0.24547642,2605,0.15873261,1588,0.0744292,553,0.06321782,482,
1197_0,0.2948914,1464,4,10,0.22730912,862,1_0000f6174b5b11dc6ec6,0.30128336,589,0.2275964,657,0.17983635,197,0.15505858,167,
1202_0,0.2341873,1339,4,10,0.17326994,748,1_000021bc166af61a250f,0.21601823,462,0.16915692,528,0.1341619,58,0.11613944,41,
1205_0,0.46697125,4006,4,-1,0.39457706,3549,2_00000604e0a6836a2374,0.5008701,5170,0.43235418,3942,0.17330076,811,0.15972686,795,
1214_0,0.25855067,1589,4,10,0.19786307,1077,1_00001f270b1114584449,0.3420769,2204,0.19642669,970,0.16841702,769,0.13739094,542,
1219_0,0.333794,1500,4,0,0.26159936,870,1_00007c91e659ea5232d9,0.35547486,650,0.2662688,650,0.19577932,132,0.17457122,112,
1225_0,0.2251805,1987,4,-1,0.16542672,1424,2_00003b2a19c19734d496,0.21367961,1956,0.16261795,1361,0.06567082,480,0.056400806,420,
1244_0,0.35958788,2299,4,0,0.2922452,1824,1_00009cdc52a1c0ad04ca,0.44858146,2693,0.31698912,1900,0.2401758,1084,0.21029001,936,
1247_0,0.3373368,3239,4,-1,0.26400897,2494,2_00001ca5a9b14eca0c80,0.3132772,3004,0.27205276,2509,0.07260963,536,0.070598684,532,
1254_0,0.36874056,2186,4,0,0.31411672,1655,1_00009cdc52a1c0ad04ca,0.49708652,2585,0.33966184,1674,0.24244592,857,0.20997572,718,
1262_0,0.32649204,1954,4,10,0.25309238,1262,1_0000f6174b5b11dc6ec6,0.32455292,1088,0.2579761,1076,0.18780833,377,0.16360511,330,
1266_0,0.43271327,5323,4,-1,0.35514808,4544,2_00001ca5a9b14eca0c80,0.41404018,5357,0.37590393,4945,0.09623829,844,0.09508918,904,
1267_0,0.4124821,2989,4,-1,0.35154957,2566,2_000028db171c420a0e41,0.57860595,4530,0.39211106,2865,0.2687725,1380,0.2225872,1083,
1290_0,0.19542947,1914,4,-1,0.13998601,1369,2_00003b2a19c19734d496,0.20144463,1939,0.13333338,1312,0.07364843,556,0.061159834,500,
1299_0,0.22857273,2113,4,-1,0.17205825,1568,2_00003b2a19c19734d496,0.24001107,2504,0.16970706,1553,0.078652546,533,0.06562565,450,
1301_0,0.2949403,1455,4,-1,0.22939533,883,2_0000ae308e7b5f348515,0.33243608,945,0.23116308,705,0.19713134,354,0.16941127,279,
1304_0,0.43946433,5046,4,-1,0.38021314,4307,2_00001ca5a9b14eca0c80,0.49950555,5124,0.42754227,4668,0.10435391,659,0.10413846,744,
1325_0,0.33506233,1537,4,0,0.26016665,921,1_00007c91e659ea5232d9,0.3590796,809,0.26408827,719,0.19326672,156,0.17266873,133,
1328_0,0.2949403,1478,4,-1,0.22939533,901,2_0000ae308e7b5f348515,0.33243608,962,0.23116308,721,0.19713134,354,0.16941127,275,
1329_0,0.2948914,1464,4,10,0.22730912,862,1_0000f6174b5b11dc6ec6,0.30128336,589,0.2275964,657,0.17983635,197,0.15505858,167,
1344_0,0.29090503,1644,4,0,0.2241965,1086,1_0000e5f48340a92f035f,0.36968607,1576,0.22775605,944,0.18643159,392,0.16235177,341,
1362_0,0.36373347,2271,4,0,0.306235,1840,1_0000916b18d1f022af50,0.50867516,3043,0.33247423,1930,0.2656465,1341,0.22068767,1100,
1363_0,0.4262331,3590,4,-1,0.37177366,3361,2_0000adce92dc7a593ce4,0.5734097,5960,0.4090388,3986,0.28318137,1679,0.2351206,1373,
1364_0,0.3693214,2040,4,0,0.29870307,1416,1_00009cdc52a1c0ad04ca,0.44844633,1834,0.3202492,1343,0.22272752,648,0.19254261,528,
1376_0,0.4923954,4162,4,-1,0.41921118,3793,2_00000604e0a6836a2374,0.54116094,5708,0.46417028,4268,0.20834874,864,0.18924472,837,
1393_0,0.4609949,6793,4,1,0.39359224,6440,1_000035c535c37bc26a6d,0.4883196,8673,0.43504518,7512,0.11462862,1630,0.12420072,1753,
1394_0,0.17476945,1777,4,0,0.1099306,1169,1_0000987e7a6192222d61,0.16715048,1525,0.096247576,1046,0.06833733,745,0.053332657,612,
1416_0,0.23296711,2088,4,-1,0.17359054,1533,2_00003b2a19c19734d496,0.24894676,2237,0.1757144,1508,0.08131507,550,0.06732491,471,
1417_0,0.24477933,1535,4,10,0.18737672,1053,1_00008d96978dc9cd52e9,0.31349218,2607,0.18468457,921,0.15761347,656,0.13397643,472,
1430_0,0.6122145,5256,4,-1,0.5503342,4603,2_0000f301bce084061ec7,0.73556674,5649,0.6212727,5094,0.2260394,890,0.21202517,954,
1436_0,0.3496478,2098,4,-1,0.2785297,1325,2_0000c0f7790907e44676,0.34584874,1135,0.28787154,1129,0.17027867,557,0.15300106,486,
1445_0,0.28735033,1889,4,-1,0.22113264,1183,2_0000b82b9cc5beb0678d,0.288284,1137,0.22515453,987,0.13617001,382,0.12001059,305,
1452_0,0.25093848,1644,4,-1,0.19286579,1217,2_0000b9a038f146b0d58e,0.34690458,3320,0.1935777,1151,0.16826546,840,0.14051245,628,
1474_0,0.2959184,1514,4,-1,0.23037934,974,2_00002a99fc7994b41389,0.37834892,1511,0.23326586,810,0.17764914,293,0.15802033,248,
1486_0,0.2375884,1449,4,10,0.17338952,855,1_000096fbdb3c4ec1d7a9,0.22568917,606,0.16819069,662,0.13143384,209,0.111206785,170,
1489_0,0.342436,1796,4,-1,0.27356097,1094,2_00006321cc3664e73cd3,0.33956322,814,0.28634486,875,0.20583506,342,0.18314005,272,
1509_0,0.32579195,1481,4,0,0.26021406,949,1_000023e62f98d1b2acbc,0.41071105,1540,0.26926267,808,0.22163245,481,0.1912143,369,
1512_0,0.3523692,2853,4,-1,0.28944457,2358,2_00001fd80b5bcabf37e1,0.379802,3154,0.30658746,2521,0.1939246,1411,0.17257877,1221,
1546_0,0.3593928,1840,4,0,0.29801935,1301,1_0000dd799d8a38bcedcb,0.48234746,2297,0.31199694,1206,0.21114816,554,0.18574005,472,
1568_0,0.26881436,1511,4,-1,0.20984428,1051,2_0000766beba0fa08a2e4,0.37737677,3156,0.21242869,910,0.1872242,663,0.15913318,469,
1570_0,0.43960798,3188,4,-1,0.3570872,2471,2_00000604e0a6836a2374,0.42940956,2953,0.378274,2511,0.19520575,502,0.17502443,474,
1575_0,0.3239346,1994,4,0,0.26411197,1527,1_0000dd799d8a38bcedcb,0.46508387,2936,0.2735045,1512,0.21176751,668,0.18416703,566,
1589_0,0.33831388,2161,4,-1,0.28312176,1778,2_00008fc8a8977b231e49,0.52833205,3775,0.30695614,1896,0.26752526,1476,0.21592271,1102,
1600_0,0.18122223,2011,4,-1,0.11374007,1306,2_00006304c6b2d0a86b02,0.11412879,1343,0.094925925,1139,0.0625065,640,0.048590247,532,
1603_0,0.20900983,1966,4,-1,0.148891,1367,2_00003b2a19c19734d496,0.19699067,1804,0.14062017,1256,0.059972208,360,0.050669253,310,
1615_0,0.25280505,1998,4,-1,0.19743046,1572,2_0000b9a038f146b0d58e,0.36248958,3810,0.19600664,1580,0.16352421,1028,0.13674337,801,
1632_0,0.34438118,2105,4,0,0.285959,1655,1_0000dd799d8a38bcedcb,0.5072098,3135,0.2992406,1667,0.21930641,668,0.19359028,578,
1633_0,0.25350514,1888,4,-1,0.19585411,1449,2_0000b9a038f146b0d58e,0.35398513,3626,0.19790618,1440,0.16552852,993,0.13826899,767,
1636_0,0.28268206,1883,4,-1,0.2136634,1169,2_0000b82b9cc5beb0678d,0.26099253,1043,0.2133043,962,0.13049626,402,0.1108895,308,
1643_0,0.33720732,1826,4,0,0.2734871,1373,1_000023e62f98d1b2acbc,0.47503984,3203,0.28283486,1339,0.23376861,788,0.20019147,634,
1644_0,0.33007008,1657,4,0,0.25660414,944,1_00009cdc52a1c0ad04ca,0.34776047,524,0.26284695,687,0.18788537,150,0.16759244,119,
