system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
0_0,0.09733851,983,13,11,0.080299474,811,1_0000d5d88c220cf2eb8f,0.20451649,2311,0.07645969,593,0.17689404,886,0.10449011,434,
1_0,0.13231915,860,13,11,0.11061954,720,1_0000e7f6d0960a13a2f8,0.21540622,2192,0.09555624,529,0.119367644,904,0.07765216,475,
2_0,0.80381966,980,13,-1,0.8045232,845,2_0000b87c258df7e350ab,0.97892857,2567,0.8667672,578,0.7403858,1146,0.59169704,557,
3_0,0.11232014,1280,13,9,0.101817235,1143,1_00004a03f759c29db38c,0.2410042,2658,0.11417222,1056,0.25368738,1563,0.16028655,889,
4_0,0.08566158,1064,13,-1,0.06757158,827,2_0000729af588085d2be8,0.19119877,2032,0.049619883,613,0.08643453,844,0.043294095,451,
5_0,0.10601616,1453,13,14,0.085792765,1296,1_00005b7d1d91c4c7b621,0.16019225,2914,0.07318977,1126,0.13125868,1689,0.08358115,986,
6_0,0.07676007,896,13,10,0.06191093,717,1_00008d96978dc9cd52e9,0.19014485,2111,0.044713378,542,0.11676594,1471,0.064901225,814,
7_0,0.10572404,1276,13,9,0.09905084,1127,1_000085b3d6a02fea06fe,0.24293739,2718,0.10303426,1027,0.24944994,1866,0.14761394,1085,
8_0,0.090730295,1065,13,0,0.074859984,909,1_0000987e7a6192222d61,0.20521036,2481,0.053617574,667,0.12780753,1234,0.06757659,677,
9_0,0.13538042,1059,13,11,0.10817538,861,1_0000d6b7b515a2121c1a,0.19281605,1970,0.09835478,648,0.11405286,975,0.07965596,530,
10_0,0.092534654,1720,13,8,0.06955787,1528,1_00004f849500be1ea36d,0.1528487,2825,0.059614133,1358,0.12738599,1239,0.07650883,761,
11_0,0.10293923,1056,13,-1,0.0928432,891,2_000013036eab25291306,0.2341903,2823,0.09364696,652,0.23971921,1971,0.14165366,1034,
12_0,0.11237703,1037,13,-1,0.09192708,889,2_00006d04e81b70766c84,0.20026788,2506,0.07734264,665,0.121222004,1063,0.0716839,514,
13_0,0.09304918,1299,13,9,0.07009752,1095,1_000025abd45a5e4bcddb,0.19099817,2307,0.06297055,929,0.122799605,1177,0.061845236,649,
14_0,0.4585416,994,13,10,0.42978007,832,1_0000a1a58ffe5d93a5a7,0.47701755,2678,0.43689904,582,0.19590218,1497,0.1765691,776,
15_0,0.80476713,1076,13,11,0.7571374,886,1_0000ff44dc3314642f9a,0.89070237,2215,0.8092991,701,0.3861347,1017,0.28350055,620,
16_0,0.09153791,1447,13,8,0.07043372,1221,1_00001cbce58ff06b4382,0.15887675,2365,0.052170042,1032,0.07253301,1171,0.038358945,711,
17_0,0.078373075,1029,13,0,0.06371371,856,1_00009cdc52a1c0ad04ca,0.15449269,2185,0.0493627,692,0.11917262,1270,0.0677225,711,
18_0,0.10090116,940,13,-1,0.06959939,782,2_0000caaf5c18331706cf,0.08000836,1970,0.050181303,598,0.048409127,1880,0.027313503,1150,
19_0,0.086813085,1460,13,9,0.06812823,1264,1_000035e9c9f1c5ad4f6e,0.20611954,2645,0.05075623,1092,0.10259089,1262,0.050850004,765,
20_0,0.11393561,1009,13,8,0.0940832,823,1_0000f41c478af0c7dc55,0.22588833,2404,0.07390418,579,0.10773832,1202,0.05845753,632,
21_0,0.100809306,1015,13,1,0.07770145,793,1_00002f585f8a6461e243,0.15558833,1913,0.0619178,591,0.09409958,997,0.05387512,553,
22_0,0.0860691,1049,13,9,0.07384045,883,1_000077ba716bca8d5e72,0.27331743,3298,0.043198533,593,0.11233025,1514,0.048422653,739,
23_0,0.09191257,1349,13,11,0.0840409,1235,1_000091906473e57d071b,0.23878908,3722,0.055698324,961,0.14305487,1797,0.0704473,912,
24_0,0.11177482,835,13,-1,0.08929992,665,2_00006d04e81b70766c84,0.19825272,2211,0.074495815,426,0.111812264,850,0.06552245,424,
25_0,0.094199985,1461,13,8,0.073129885,1305,1_00004f849500be1ea36d,0.16636448,3111,0.066203065,1117,0.15381412,1492,0.09381382,817,
26_0,0.10873787,1037,13,8,0.09215481,945,1_0000c4677ca9d436056d,0.20341223,2939,0.10341017,807,0.2503827,2216,0.15082239,1185,
27_0,0.08796665,1064,13,9,0.07852575,901,1_000077ba716bca8d5e72,0.27589434,3165,0.047649577,605,0.1328519,1502,0.06069816,761,
28_0,0.08999735,719,13,-1,0.062891506,537,2_0000b52091d7614c7f07,0.13034612,1747,0.056344442,370,0.11013454,1731,0.062073123,947,
29_0,0.096733734,1273,13,-1,0.08073256,1145,2_00009e5954ecba826644,0.21438727,2924,0.07495487,988,0.18621945,1535,0.10220075,828,
30_0,0.076522864,1081,13,0,0.06119931,863,1_0000dd799d8a38bcedcb,0.15955667,1931,0.0500506,691,0.12239863,1126,0.074103355,674,
31_0,0.224981,1031,13,12,0.22044268,840,1_000041264cd9247912b0,0.28601253,1868,0.21989709,685,0.29925546,991,0.26029545,561,
32_0,0.091030665,997,13,10,0.07048637,775,1_0000ca276e206abcdb53,0.19365978,2083,0.049186192,518,0.08254263,809,0.040110357,372,
33_0,0.112025686,1055,13,8,0.09796248,975,1_0000c4677ca9d436056d,0.23482677,3090,0.11032178,886,0.29725832,2160,0.17173502,1148,
34_0,0.31702614,1068,13,10,0.2850636,847,1_000030745b59d503ae4e,0.3990162,1903,0.29125652,669,0.24280101,1269,0.1826791,787,
35_0,0.107831076,1142,13,14,0.08662832,983,1_00004d60893dead95cf2,0.16826421,2487,0.07792973,816,0.14251089,1450,0.089720406,778,
36_0,0.11114229,1010,13,-1,0.09130102,843,2_0000be41fd7f1d1530c3,0.1944487,2358,0.075411856,597,0.122907415,1256,0.07014638,658,
37_0,0.49445003,1231,13,-1,0.44385442,1107,2_00009d0ab7ad8bcaa49b,0.5269222,3785,0.4574527,828,0.33470428,1830,0.27783254,902,
38_0,0.08286205,1000,13,11,0.06331378,792,1_0000e8c6025eba6dc605,0.16787837,1850,0.04907375,609,0.1058971,1022,0.058500156,565,
39_0,0.094403476,1106,13,11,0.076617464,945,1_000035570c641bf9a58d,0.18033835,2759,0.060527675,690,0.1356479,1495,0.07523969,751,
40_0,0.09133777,1784,13,9,0.07194959,1624,1_00001e0914e30443298a,0.20532244,3119,0.061610796,1555,0.12565978,1693,0.068315774,1057,
41_0,0.17948994,1101,13,10,0.15109658,923,1_00001f5b24288db51906,0.26139805,2658,0.14038321,670,0.19320723,1314,0.14146127,681,
42_0,0.46823195,1244,13,11,0.44008946,1112,1_000060da34fe4c7b3c6a,0.56299263,3259,0.46747005,954,0.47289854,2081,0.39644718,1183,
43_0,0.09116715,1892,13,-1,0.07572408,1685,2_0000fea272380f901082,0.17594087,2840,0.06629914,1573,0.17230313,1776,0.10194485,1152,
44_0,0.09240416,790,13,0,0.07834603,646,1_0000987e7a6192222d61,0.20620804,2143,0.056580395,386,0.13759184,1164,0.07499431,567,
45_0,0.24809411,1891,13,-1,0.23517358,1741,2_000044ca1f83bfa38360,0.34501052,3027,0.244399,1648,0.09056774,1353,0.058452398,860,
46_0,0.11158989,857,13,-1,0.09222575,665,2_0000943c4299511b8dbf,0.11302349,1264,0.087271556,497,0.10311861,1204,0.06754639,762,
47_0,0.11772318,935,13,-1,0.09160932,728,2_0000996103373976ed06,0.15923753,1853,0.079705566,505,0.061626732,727,0.040125575,370,
48_0,0.10943982,1087,13,-1,0.08493903,873,2_00002d9cb780e9dc7cc2,0.07844958,996,0.07321137,739,0.056283537,507,0.040565267,344,
49_0,0.14108561,882,13,9,0.12873164,750,1_000001f382e7f9bf4f1b,0.35661957,3500,0.10186812,450,0.21157047,1882,0.11653991,939,
50_0,0.09589673,1004,13,-1,0.075945854,790,2_0000b479ac309f53d7df,0.18010315,2067,0.057325326,561,0.09041843,900,0.047439016,448,
51_0,0.091690734,1213,13,10,0.0730431,1020,1_0000ff22f3d6b89cf704,0.20790167,2605,0.053675912,783,0.1002933,1214,0.04994148,648,
52_0,0.30516815,1097,13,-1,0.28714493,899,2_000077d747b97fcff2a8,0.35744494,2308,0.28627208,662,0.24378116,968,0.21177468,491,
53_0,0.09952239,898,13,-1,0.08010749,757,2_0000d304d0539a432e19,0.22918709,2221,0.088075034,699,0.2503059,2331,0.14238398,1381,
54_0,0.11303318,842,13,9,0.10751888,735,1_000043d6bca8b0368a50,0.28582373,3392,0.091021165,411,0.23804364,2061,0.1374383,1062,
55_0,0.12849995,1036,13,-1,0.10607978,817,2_00004d7f6e5a46beea59,0.22113389,2153,0.08927604,607,0.11347385,889,0.06845427,476,
56_0,0.08459106,1476,13,-1,0.055749252,1260,2_00002c796dbd68da3605,0.08087114,2429,0.04570546,1159,0.0631643,1924,0.037050437,1097,
57_0,0.15162408,1486,13,12,0.13731478,1271,1_000041264cd9247912b0,0.19819754,2570,0.13017254,1122,0.19693276,1333,0.1557904,787,
58_0,0.1239553,924,13,10,0.11871907,804,1_000033c279a71c05e78d,0.254906,2221,0.14042649,732,0.29727578,2187,0.19158074,1310,
59_0,0.120817475,1460,13,-1,0.116688356,1372,2_0000110026858e22622c,0.2692324,2868,0.13791715,1414,0.34591264,2694,0.21536724,1675,
60_0,0.097385846,847,13,-1,0.07856032,747,2_0000290a4df5573a02f8,0.18125594,3084,0.06912343,454,0.1745946,1578,0.10605041,781,
61_0,0.08587686,1432,13,-1,0.05535408,1286,2_0000479481a62dbf5e54,0.07036303,3268,0.037522357,1053,0.031647295,1734,0.0166613,947,
62_0,0.16276078,882,13,-1,0.13903771,665,2_000065d82ccc74f01dd7,0.1724154,1373,0.13564587,532,0.16006862,1632,0.118546814,1039,
63_0,0.09158549,1232,13,1,0.08504218,1105,1_000035c535c37bc26a6d,0.26462257,3317,0.06801967,916,0.20729472,2402,0.1294742,1439,
64_0,0.5226995,1184,13,-1,0.50574285,1024,2_0000b82b9cc5beb0678d,0.68004173,3113,0.5233545,787,0.3380994,1777,0.23784918,971,
65_0,0.09790209,1324,13,9,0.08174918,1198,1_00001e0914e30443298a,0.21652867,2663,0.07759959,1151,0.17027368,1707,0.10118425,1015,
66_0,0.09316207,842,13,-1,0.07428173,682,2_0000185914eb67054f3e,0.21128337,2531,0.056950912,393,0.13693184,1228,0.07590277,580,
67_0,0.09659425,1470,13,-1,0.08108042,1289,2_00003e9ecf64147854ca,0.24879505,3316,0.05539998,1056,0.121815704,1591,0.058176868,835,
68_0,0.07256151,969,13,0,0.05574356,756,1_0000dd799d8a38bcedcb,0.18260504,1993,0.039542343,559,0.0857502,1015,0.04497438,586,
69_0,0.09734169,1067,13,11,0.08014633,885,1_0000e42e5bb446f61088,0.20372152,2602,0.065773666,639,0.13707301,1335,0.07609233,671,
70_0,0.1327167,1279,13,-1,0.12578596,1152,2_00003a5dcb04be02e6b7,0.21205297,2826,0.1411162,1000,0.28203937,2330,0.24222231,1532,
71_0,0.089743584,1259,13,9,0.070871174,1105,1_00001e0914e30443298a,0.20776062,2561,0.055210587,946,0.108831115,1115,0.055124864,621,
72_0,0.09617526,1036,13,6,0.078324005,822,1_0000d3866cd6c95cb2bc,0.18805838,2006,0.060641382,607,0.10303305,1030,0.0577377,559,
73_0,0.09091086,986,13,9,0.08461921,844,1_00007a137983d821d401,0.2615867,3523,0.056507062,519,0.15816322,1624,0.08127309,774,
74_0,0.08323767,969,13,11,0.055560626,826,1_0000382775261c5dc3b7,0.07653643,2297,0.037591204,640,0.037315812,1695,0.02051681,1012,
75_0,0.10695799,870,13,8,0.09308735,761,1_0000c4677ca9d436056d,0.22072089,2770,0.10465807,620,0.2755285,2168,0.1650147,1192,
76_0,0.08115929,1902,13,9,0.062170025,1687,1_0000f702b35bb4b6771e,0.19217888,3148,0.04180438,1534,0.078173265,1391,0.033942733,805,
77_0,0.083847076,851,13,-1,0.05383969,662,2_00002c796dbd68da3605,0.07253851,2015,0.042084735,479,0.058551595,1782,0.03355371,909,
78_0,0.09869453,1041,13,6,0.08045447,839,1_000097bb40093095621e,0.1900645,2009,0.068105385,629,0.13757147,1260,0.080894366,718,
79_0,0.10846348,1037,13,8,0.085693076,840,1_0000b2b599ae78812dba,0.19944407,2356,0.06810464,614,0.10671972,1040,0.057464264,517,
80_0,0.5424073,1190,13,1,0.50774133,945,1_00005bd78e79f58c33dd,0.6138853,2246,0.5308364,718,0.46810648,927,0.41902366,475,
81_0,0.4025172,1027,13,-1,0.39621264,828,2_00003b2a19c19734d496,0.56625265,2128,0.41252497,627,0.41580927,1133,0.3128094,629,
82_0,0.18078011,826,13,-1,0.14595714,656,2_00002440ad9db3b2ab02,0.25378144,2281,0.14523457,503,0.18819433,2070,0.12591091,1146,
83_0,0.094041646,536,13,-1,0.07035731,361,2_000087a635bf431f8b86,0.20038259,1847,0.069558546,177,0.19628604,1953,0.1127757,1053,
84_0,0.08637663,1323,13,-1,0.056939628,1139,2_0000b52091d7614c7f07,0.0927749,2425,0.048408605,1063,0.07702722,2207,0.04312631,1251,
85_0,0.091267444,1241,13,9,0.070753954,1046,1_00001e0914e30443298a,0.19022451,2267,0.060485486,920,0.1218384,1151,0.06433956,662,
86_0,0.21031588,954,13,14,0.18375014,829,1_0000de122036827e8882,0.2797012,2792,0.17583431,591,0.19982556,1403,0.1453544,709,
87_0,0.069800675,968,13,-1,0.0431277,742,2_0000734736c2383dac3b,0.06306047,1549,0.027464524,559,0.026241213,588,0.013624321,297,
88_0,0.08579287,846,13,-1,0.0640855,648,2_0000103a7b2b33484536,0.18666139,1985,0.046027742,421,0.07779118,686,0.037047,300,
89_0,0.081439234,1835,13,9,0.06235665,1615,1_0000f702b35bb4b6771e,0.20563932,3146,0.042037666,1453,0.080576085,1351,0.03464258,759,
90_0,0.111893564,1056,13,-1,0.090744205,837,2_0000c621df13c07eafe2,0.18721792,1832,0.07228382,605,0.10789955,955,0.06045867,528,
91_0,0.18341704,1069,13,-1,0.16392463,868,2_00006538a04a670f7af9,0.25994828,2190,0.15774956,628,0.20142147,822,0.15645999,407,
92_0,0.11349997,1270,13,-1,0.093275815,1040,2_000019df08c31a885c1a,0.22140723,2293,0.071035475,811,0.109101355,879,0.055218082,485,
93_0,0.08385255,962,13,-1,0.06883737,724,2_00008fc8a8977b231e49,0.19552945,1836,0.06034537,560,0.15247643,1187,0.086509265,684,
