system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
0_0,0.25396892,1291,5,0.19916305,797,1_0000a95156509e006ca1,0.2733089,1614,0.19661394,591,9,0.054030035,332,0.050261784,203,73,17.453926,
1_0,0.31388626,2889,5,0.25174537,2307,2_00007903cf5a6e2d9c91,0.29373512,2864,0.25960836,2340,-1,0.16485785,859,0.15456706,764,67,17.680191,
2_0,0.2309161,1206,5,0.17976765,713,1_000031b9ed18748f3a44,0.24127878,1490,0.17356113,487,8,0.057077885,265,0.050982185,153,74,17.42122,
4_0,0.41841754,1718,5,0.35840476,1124,2_0000f38f18f0143a22be,0.4522158,1194,0.3826487,916,-1,0.38235015,454,0.34162503,321,68,17.487465,
6_0,0.15600896,1648,5,0.09629768,1050,2_00000daf0d1fc2e07d35,0.10020768,1195,0.07484854,824,-1,0.028487125,324,0.018879699,225,69,17.328142,
7_0,0.260089,1398,5,0.20522222,925,1_0000ce6d46e12c94e8e1,0.29429066,2173,0.20016673,727,9,0.05385085,365,0.046614483,242,63,17.487465,
8_0,0.232479,1457,5,0.13604234,830,1_0000c325ef84992a6b13,0.07669669,522,0.096876726,592,1,0.0033947595,102,0.002766098,70,69,18.041588,
10_0,0.3199896,5678,5,0.270163,5122,2_000024dcdfbb6816fad6,0.3988074,6469,0.30354372,5743,-1,0.10166167,990,0.08651227,1023,25,18.0642,
11_0,0.30922282,2729,5,0.2506801,2236,2_00004ad2195a91311afb,0.2855578,2707,0.25355372,2286,-1,0.0957306,346,0.09150471,350,69,17.19008,
12_0,0.22753575,1210,5,0.17145534,732,1_000031b9ed18748f3a44,0.23762135,1525,0.16896164,529,8,0.06101238,382,0.054251697,234,68,17.487465,
13_0,0.17207779,2666,5,0.12606278,2199,2_00003f66da74e45f1d4b,0.22333395,3080,0.12099667,2172,-1,0.10572682,949,0.078238845,802,65,17.215967,
14_0,0.24718168,1485,5,0.1932223,1006,1_000012e70a9134fec4f4,0.25609615,1354,0.18964519,860,11,0.12136577,282,0.09969278,228,71,17.117666,
15_0,0.20038286,2521,5,0.1453054,1972,2_0000e9727866c3800a2c,0.19161052,2448,0.14534345,1990,-1,0.09003259,641,0.07526374,543,65,17.7059,
16_0,0.18649878,1407,5,0.12771924,874,1_0000464e619212e6a9b0,0.16337343,1223,0.1138191,669,11,0.055413567,283,0.047622003,184,75,17.593025,
19_0,0.3055491,1353,5,0.26169267,873,1_000095e611450759dee0,0.4174365,2137,0.2706802,673,6,0.07572895,359,0.06909497,235,71,17.648558,
20_0,0.2476705,2786,5,0.1990748,2285,2_00009bec97e724b75bc4,0.32397133,3470,0.2068948,2381,-1,0.10819525,926,0.085182115,813,44,19.705618,
21_0,0.23268938,1238,5,0.1767198,735,1_00007b8485919da4da28,0.22908738,1214,0.17067951,524,7,0.050871354,315,0.048045166,204,74,17.42122,
22_0,0.56819063,5159,5,0.50000536,4349,2_0000be9768c753b01335,0.59308743,5371,0.5457776,4696,-1,0.07758805,767,0.08574899,752,27,18.968695,
23_0,0.5341654,1924,5,0.46614388,1369,1_0000dbcad0412cda33c1,0.6064671,1917,0.51218563,1242,1,0.18231611,350,0.19619805,300,62,17.52183,
24_0,0.39528817,1755,5,0.34010747,1342,2_00005a84f49ff83b35c5,0.46857324,3326,0.3679292,1266,-1,0.16594699,795,0.16033638,586,72,17.82595,
25_0,0.1874961,1384,5,0.12983856,854,1_0000464e619212e6a9b0,0.1682977,1200,0.11618774,646,11,0.055164237,274,0.048369993,178,64,17.593025,
26_0,0.5712006,6519,5,0.52757114,6045,2_0000241e7399198b12e1,0.64291257,7302,0.5800377,6684,-1,0.1281586,566,0.13279086,669,4,17.487465,
27_0,0.18606567,2106,5,0.14616716,1643,2_000049dc2d4f45354d14,0.3000848,3033,0.15020613,1641,-1,0.09076773,877,0.06642473,660,67,17.328142,
28_0,0.42709038,1374,5,0.36215934,899,1_0000054850534ee32f70,0.43695992,1940,0.38189837,695,13,0.16388594,510,0.1777552,314,71,17.117666,
29_0,0.1917347,1457,5,0.1381911,933,1_0000464e619212e6a9b0,0.21105778,1699,0.12566227,738,11,0.064264774,423,0.055226568,278,71,17.453926,
30_0,0.4069738,2208,5,0.35528243,1762,1_0000597f9e3af4e1a8ca,0.46475065,2589,0.38530666,1806,1,0.14145346,1012,0.13505784,813,67,17.38935,
31_0,0.62241644,7350,5,0.55229926,6662,2_000036bf0e2b194e30d5,0.6783094,8178,0.60754126,7461,-1,0.20275715,933,0.20356892,1010,18,18.85468,
32_0,0.41245955,4446,5,0.36146903,4041,2_000047c5c68f54a49850,0.48164117,5493,0.40295392,4602,-1,0.15185127,1259,0.13510206,1000,14,18.634615,
33_0,0.20661673,3283,5,0.17427921,2824,2_0000cfe4760e9b4051d3,0.3342228,3616,0.17734766,2838,-1,0.10086192,882,0.0788497,943,65,17.42122,
35_0,0.9886959,6806,5,0.968453,6347,2_0000134e6a17d8c9c059,1.3779002,7944,1.166167,7125,-1,0.15100448,877,0.15257613,841,8,18.37497,
36_0,0.23643957,1474,5,0.13641953,854,1_0000c325ef84992a6b13,0.071604535,607,0.09618519,626,1,0.003960555,127,0.002388901,91,70,18.041588,
