system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
89_0,0.3503614,2166,1,0.3288495,1809,2_000030988637dad4762a,0.40099007,2681,0.35373288,1972,-1,0.08647247,2027,0.07065791,1442,57,17.785145,
90_0,0.1991779,2146,1,0.14175192,1571,1_00006ef85942c57226f0,0.19571671,2055,0.13414535,1502,9,0.05889595,761,0.04796017,609,66,17.453926,
92_0,0.27440655,1936,1,0.24498005,1484,2_00005a84f49ff83b35c5,0.40390718,2541,0.2573765,1401,-1,0.25021544,552,0.17998902,420,73,17.38935,
93_0,0.3106932,2075,1,0.2541871,1605,1_00002bff263f7a0578a7,0.31761354,2394,0.26050568,1524,9,0.073656484,307,0.07046711,252,69,17.953033,
94_0,0.29564318,3849,1,0.22952975,3108,2_000006faa62c4c08f90b,0.34073308,3825,0.24419089,3283,-1,0.0944675,984,0.07579529,816,9,17.298813,
95_0,0.3643986,3145,1,0.32366145,2815,2_00006ac255bb9ba06f05,0.612607,4739,0.3743478,3178,-1,0.13923089,1335,0.13398618,1152,52,18.528664,
97_0,0.64957863,1887,1,0.5966997,1477,2_000067044cb9fd5704d8,0.7119562,1999,0.64429075,1484,-1,0.59963745,897,0.5136112,681,58,17.52183,
98_0,0.3040685,1984,1,0.2762297,1624,2_0000947e30263fe9f858,0.41854125,2614,0.29551604,1718,-1,0.19636126,1544,0.16086137,1217,57,17.996931,
99_0,0.28934187,1385,1,0.24662048,921,1_0000576f1f2117bdec07,0.41954708,1116,0.25850785,799,1,0.110583544,779,0.09659109,607,67,17.42122,
100_0,0.15298331,1633,1,0.11150807,1233,2_00006ff0c653556b4f0b,0.27724892,2451,0.097095825,1122,-1,0.035123166,380,0.026849471,248,71,17.165068,
101_0,0.21102895,1712,1,0.16000487,1226,1_0000494e49ef54f59d03,0.2519094,1765,0.15456969,1086,9,0.07636973,812,0.059842367,590,64,17.42122,
102_0,0.33252183,1521,1,0.3344603,1215,2_00001654dc8aa53f3e96,0.51686364,2533,0.37884623,1299,-1,0.1650183,1985,0.14523599,1335,59,17.66747,
103_0,0.59081656,7733,1,0.5792024,7798,2_00006476934d711a55c6,0.8642001,10767,0.68011904,9130,-1,0.19943692,1804,0.18071115,1733,11,17.66747,
104_0,0.27103665,2682,1,0.23456945,2339,2_000038cbcc6a37e369ed,0.45463628,3812,0.2765729,2592,-1,0.13605991,1535,0.10440687,1071,33,19.45023,
105_0,0.2792701,1410,1,0.23054837,936,1_00009717abce293fc288,0.2992961,1228,0.23038287,747,13,0.1648297,288,0.1522469,175,77,17.215967,
106_0,0.21104622,2684,1,0.16440341,2226,2_0000e0030c2cecc694a3,0.3010713,3271,0.16979825,2383,-1,0.11008376,933,0.07544974,684,48,18.37497,
107_0,0.16244766,1855,1,0.101097606,1205,2_00008bb0f7d698bc22b3,0.08865378,999,0.07979408,1015,-1,0.04085482,333,0.026442446,246,56,17.9099,
108_0,0.35682562,3492,1,0.29052854,2997,2_0000b3730bab9abc201f,0.33767313,4056,0.30691126,3287,-1,0.04785175,1620,0.04779282,1170,24,18.968695,
109_0,0.35447887,1733,1,0.300394,1340,2_000088ec5c36f742f847,0.3441754,2354,0.30624962,1270,-1,0.2392246,905,0.22822091,592,66,17.453926,
111_0,0.2240678,2014,1,0.18072563,1545,2_000018a8acd703c2a3bc,0.26133248,2139,0.18488392,1561,-1,0.10353073,1221,0.07831444,848,12,19.45023,
112_0,0.20829877,2234,1,0.14017981,1593,1_0000bb07e882728d1c82,0.15736216,1836,0.12261411,1415,2,0.027939133,338,0.02385891,266,57,18.019165,
113_0,0.35396582,2197,1,0.32905805,1869,2_000030988637dad4762a,0.41080382,2943,0.35594136,2091,-1,0.09499129,2325,0.07607888,1622,63,18.086998,
114_0,0.17103252,1456,1,0.12769036,1057,2_00001654dc8aa53f3e96,0.20045747,1684,0.12306786,994,-1,0.07917896,1010,0.06332328,658,74,17.580933,
116_0,0.43671402,1395,1,0.4106403,941,1_0000eebf284cb792e696,0.62756294,1286,0.45639342,822,1,0.12431311,747,0.1164372,592,60,18.528664,
117_0,0.23791966,1513,1,0.17927083,999,2_00006ddb64ad8b4ba18b,0.2041991,1194,0.17613423,833,-1,0.062450487,569,0.04809673,368,68,17.629845,
118_0,0.24515907,3159,1,0.1916321,2488,2_00002ec55bf8044f2572,0.3069848,3260,0.20650071,2601,-1,0.1148686,959,0.088381745,753,14,18.325157,
119_0,0.19542006,2185,1,0.13966992,1642,1_0000c3e45707791fb66a,0.24245855,2607,0.12854756,1585,7,0.06950606,911,0.056842133,727,56,17.7059,
120_0,0.28283808,1408,1,0.23438199,914,1_00008e110e7dafef59c9,0.2891514,1065,0.23008052,695,8,0.15780945,238,0.14210118,146,74,17.165068,
122_0,0.5319503,5502,1,0.46168748,4877,2_00001f49bb02274b1f08,0.5929461,5831,0.50857544,5273,-1,0.09612725,868,0.097302906,838,14,17.42122,
123_0,0.24114425,2008,1,0.19483435,1580,2_0000238822413a1f532d,0.29300025,2282,0.20659207,1568,-1,0.07908732,993,0.072265625,739,62,17.629845,
124_0,0.38818216,1606,1,0.35063547,1188,1_00006afa1878ec018cc9,0.5807748,1998,0.38881582,1114,1,0.26236576,926,0.20778728,723,65,17.52183,
125_0,0.2923944,2068,1,0.24978364,1671,1_0000240371d6bac1174e,0.3849184,2818,0.2643851,1646,2,0.12255941,421,0.10350194,338,69,17.42122,
126_0,0.55234194,3843,1,0.47150624,3330,2_000008470c8b97e3d483,0.5564903,4339,0.51076865,3628,-1,0.08114423,1671,0.07840294,1264,14,18.743303,
127_0,0.24753259,1553,1,0.20633814,1106,1_00001f33c8165879d613,0.27997836,1651,0.2064816,985,11,0.15096362,549,0.13350603,388,71,17.177465,
128_0,0.34220192,1739,1,0.3255241,1282,1_000077ad3d3500fb4f92,0.5571728,2201,0.363844,1170,1,0.11127836,641,0.09616236,396,56,18.798658,
129_0,0.3400616,2881,1,0.31703857,2496,2_0000e4f16a77a51914e3,0.49216464,3865,0.35440382,2865,-1,0.12700413,1970,0.109579585,1472,44,19.085306,
130_0,0.21158355,2066,1,0.15750912,1671,2_00009e567a367450ff25,0.19505619,2670,0.14974459,1728,-1,0.07842179,1222,0.06455655,916,67,17.593025,
131_0,0.5502363,4315,1,0.48175877,3763,2_000010e72a3565d5a858,0.6371591,4854,0.5355036,4090,-1,0.12481529,1017,0.1186865,769,32,18.634615,
135_0,0.24316862,2351,1,0.1980955,1932,2_0000546e23194cad017e,0.32219702,3084,0.20783955,2029,-1,0.11786039,921,0.10141866,736,54,17.629845,
137_0,0.20079108,1854,1,0.15688376,1415,2_0000139491a78bf0a9e4,0.30546415,2858,0.15480791,1307,-1,0.04529121,504,0.03730234,298,64,17.629845,
138_0,0.25210026,1521,1,0.24946593,1215,2_00001654dc8aa53f3e96,0.44857275,2533,0.27367193,1299,-1,0.14458983,1985,0.12431047,1335,71,17.629845,
139_0,0.2308912,1422,1,0.17202644,930,1_00009bddb856dd53a496,0.21920297,1308,0.16328949,735,9,0.10655548,369,0.08634238,236,68,17.270336,
140_0,0.28423598,1735,1,0.22377436,1222,1_000025582eae3c7c1fb2,0.25455496,1524,0.21719277,1063,2,0.059500303,225,0.038957737,168,66,17.52183,
141_0,0.24668406,4244,1,0.20431286,3759,2_000036bf0e2b194e30d5,0.4293104,5230,0.23919985,4187,-1,0.19794834,1366,0.14102124,1071,12,18.041588,
142_0,0.3558227,1501,1,0.3504668,1093,1_00006afa1878ec018cc9,0.60029685,2249,0.38393977,981,1,0.13295051,886,0.1186495,652,68,17.328142,
143_0,0.512253,2202,1,0.5019684,1822,1_0000de36aee6139a93fe,0.7624395,3265,0.5682834,1858,1,0.16595632,792,0.16551584,588,65,17.82595,
144_0,0.4596125,2436,1,0.4001029,2091,2_0000241e7399198b12e1,0.47555023,3058,0.4234497,2339,-1,0.19911376,1764,0.17091858,1316,6,17.557018,
145_0,0.34307286,1481,1,0.2940594,1016,1_0000590e9609036ac4e9,0.38336805,1535,0.2999149,858,13,0.2494807,428,0.22249891,273,71,17.073797,
146_0,0.13141444,1487,1,0.084727734,954,1_0000eb4bee4f6d1264ae,0.13771744,1106,0.063866526,726,10,0.025435045,297,0.015227556,164,71,17.745127,
148_0,0.4675407,1932,1,0.44044405,1503,2_0000b9dd96fa4f3a7ece,0.56151265,2082,0.47944266,1521,-1,0.32795572,1049,0.2968178,725,32,19.02668,
149_0,0.42668474,1882,1,0.3904767,1393,2_000017ca51747d82e6da,0.5362699,2261,0.4270203,1344,-1,0.44849145,1167,0.418273,861,54,19.264982,
150_0,0.25790465,1485,1,0.22892249,950,2_00001bbb3417893420a9,0.33148688,730,0.24113378,757,-1,0.23814647,297,0.16372569,221,69,17.177465,
152_0,0.2530129,1914,1,0.20038044,1417,2_00009bec97e724b75bc4,0.29444224,1817,0.20803405,1390,-1,0.11885283,1258,0.09406178,978,63,17.629845,
153_0,0.2811196,1789,1,0.24793667,1374,2_000002aa213be148bf31,0.35827118,1958,0.26807597,1407,-1,0.12274007,1515,0.10108337,1082,67,17.66747,
154_0,0.15251613,1611,1,0.11237198,1165,1_00000f39f9682f3b1c57,0.24687067,2259,0.09189073,993,7,0.038089514,406,0.024392035,250,62,18.349974,
155_0,0.16978446,1912,1,0.10838081,1259,2_00008bb0f7d698bc22b3,0.110584766,1090,0.08933622,1088,-1,0.050137155,359,0.0328178,268,62,18.041588,
156_0,0.40469864,2504,1,0.34374702,2001,2_00007903cf5a6e2d9c91,0.41900754,2337,0.362992,2044,-1,0.3314347,1080,0.30192947,860,56,17.52183,
157_0,0.2109528,2420,1,0.16212292,1915,2_0000f6e49913602ff00b,0.23044614,2299,0.16726968,1975,-1,0.10679525,846,0.08987528,724,60,17.66747,
158_0,0.4528344,2496,1,0.40932435,2152,1_000018a9741e73679d98,0.6611961,3743,0.4639922,2252,1,0.13701311,921,0.13490897,700,63,18.041588,
159_0,0.23576453,1879,1,0.18546145,1398,2_00009bec97e724b75bc4,0.2872323,1870,0.1923386,1397,-1,0.10715057,1380,0.08862661,1101,19,18.425495,
160_0,0.37660116,2963,1,0.34274924,2631,2_0000e4ae738fa4519aed,0.51940936,3868,0.3960988,3000,-1,0.2573868,1976,0.20323655,1379,9,17.487465,
161_0,0.45039907,5424,1,0.39850977,4834,2_000077602ddaaacaefa4,0.6240355,6373,0.44690025,5375,-1,0.10207469,786,0.08934993,734,11,17.298813,
162_0,0.19193166,1304,1,0.138346,814,2_0000a210a8b7a1a1ca39,0.14638084,894,0.12729588,680,-1,0.06813656,712,0.057471212,560,69,17.298813,
164_0,0.32986218,1459,1,0.27149504,1035,1_00006c64cb88af33ae90,0.44418663,2148,0.2919382,895,1,0.07004118,755,0.060918525,533,64,17.42122,
165_0,0.2141045,1443,1,0.16197056,955,1_000023f3dbcc6591a1da,0.19361848,1015,0.15252031,752,8,0.071253315,222,0.057607684,137,69,17.165068,
166_0,0.14663652,1479,1,0.098026484,993,1_00002f9a78faabb149f5,0.1388619,1266,0.081618086,840,11,0.060035214,619,0.04408974,438,68,17.487465,
168_0,0.23480614,1925,1,0.18670289,1457,2_0000d4c2fba479348cb9,0.24315329,2040,0.19241299,1514,-1,0.118327454,1312,0.09889264,1016,54,18.325157,
169_0,0.16424128,1431,1,0.119278535,1015,2_000084e83beb308ebed0,0.18861732,1610,0.11441464,942,-1,0.101180315,973,0.083647676,740,60,18.798658,
170_0,0.23222265,2559,1,0.2027532,2127,2_00000b41fc994f1539a5,0.28140914,2889,0.2076096,2207,-1,0.07020918,2344,0.058816317,1764,70,17.033482,
171_0,0.476455,3966,1,0.4129866,3469,2_00007f0fdf4f62ac17bb,0.51658684,4731,0.4561239,3819,-1,0.06653279,1549,0.06688637,1178,9,18.133158,
172_0,0.28866845,3245,1,0.22788982,2862,2_00003f68b6bab67d3890,0.27302247,4406,0.22855176,3134,-1,0.10717501,929,0.094898924,743,15,17.745127,
173_0,0.16213183,1717,1,0.1178139,1284,1_0000002cdac20a8e1d16,0.22999781,2128,0.10432163,1172,2,0.05098615,507,0.03601724,351,64,17.373732,
174_0,0.35731867,2815,1,0.32533005,2445,2_000047c5c68f54a49850,0.5299034,3664,0.38527775,2780,-1,0.17398113,2108,0.1320959,1414,15,18.634615,
175_0,0.22960134,3027,1,0.16889851,2529,2_0000d81739f750b28b0a,0.20840253,3351,0.16713719,2737,-1,0.057997916,1146,0.043215364,932,32,19.264982,
176_0,0.13324612,1507,1,0.07492904,912,2_0000f15fd347353e35a9,0.044185918,717,0.051851787,683,-1,0.005684551,177,0.0037371041,133,71,17.593025,
177_0,0.33122653,2720,1,0.28558567,2367,2_0000548ee9d745704fc4,0.3646386,3427,0.30636027,2639,-1,0.108699575,1701,0.09280185,1227,52,17.7059,
178_0,0.42340413,2114,1,0.43551412,1829,2_0000c3e8d33e4870f2fc,0.5950364,3317,0.49962577,2134,-1,0.10774377,3177,0.07613395,2012,54,18.325157,
179_0,0.20986427,1436,1,0.154126,871,2_00000daf0d1fc2e07d35,0.1862379,631,0.14619508,651,-1,0.068050586,248,0.054462653,158,68,17.38935,
180_0,0.2944977,1678,1,0.24025688,1184,2_0000a4ab5ae3da7d0d34,0.31684846,1234,0.25057262,1072,-1,0.18440768,669,0.1495782,536,65,17.358324,
182_0,0.19693273,2177,1,0.13859326,1593,1_00006ef85942c57226f0,0.18583137,1946,0.13097465,1532,9,0.06775456,792,0.058326583,659,64,17.66747,
