system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
0_0,0.11171891,1273,6,0.0674576,829,1_0000a95156509e006ca1,0.15830976,1801,0.044806514,632,9,0.033902273,402,0.018586766,233,73,17.453926,
1_0,0.39488792,2963,6,0.33575064,2481,2_00007903cf5a6e2d9c91,0.41615543,3066,0.35604268,2594,-1,0.21909696,825,0.19489789,751,67,17.680191,
2_0,0.10517637,1167,6,0.062649816,723,1_000031b9ed18748f3a44,0.13625346,1622,0.039899603,507,8,0.028995361,338,0.0155137535,186,74,17.42122,
3_0,0.1739688,1759,6,0.12651736,1220,1_0000c3e45707791fb66a,0.26166767,1913,0.122052036,1088,7,0.10764394,486,0.07751792,363,69,17.629845,
4_0,0.32271162,1507,6,0.2756685,968,2_0000f38f18f0143a22be,0.36463472,945,0.2910285,809,-1,0.30750373,382,0.2777976,315,68,17.487465,
5_0,0.24831194,1631,6,0.18892527,1085,1_0000a67e66a17e631b59,0.21683341,1342,0.18431307,961,11,0.09313476,628,0.08319692,504,66,17.42122,
6_0,0.49094382,1704,6,0.44334707,1189,2_00000daf0d1fc2e07d35,0.5365281,1640,0.46838567,1010,-1,0.3484344,464,0.28834173,320,69,17.328142,
7_0,0.11595476,1350,6,0.075879306,921,1_0000ce6d46e12c94e8e1,0.19289881,2229,0.054719713,721,9,0.037172463,415,0.022008939,252,63,17.487465,
9_0,0.6922314,7210,6,0.61095905,6375,2_0000799c4b5590ee28a3,0.72880304,7656,0.6711578,7047,-1,0.13611539,944,0.14281344,968,7,17.298813,
11_0,0.19603734,2506,6,0.15261318,2080,2_00004ad2195a91311afb,0.21025416,2628,0.14700383,2116,-1,0.04366593,330,0.037476297,319,69,17.19008,
12_0,0.10552332,1144,6,0.063442856,708,1_000031b9ed18748f3a44,0.12971091,1590,0.04237784,510,8,0.034645744,424,0.020668486,245,68,17.487465,
13_0,0.19482438,3315,6,0.15277654,2853,2_00003f66da74e45f1d4b,0.2431805,3837,0.14853135,2904,-1,0.09987648,1116,0.07730738,979,65,17.215967,
14_0,0.13358974,1382,6,0.09054063,949,1_000012e70a9134fec4f4,0.1420201,1395,0.07476528,807,11,0.04958906,337,0.045688927,257,71,17.117666,
15_0,0.21198776,2716,6,0.16680579,2265,2_0000e9727866c3800a2c,0.22816503,2832,0.17537859,2349,-1,0.095585376,696,0.07940398,590,65,17.7059,
17_0,0.30229,1615,6,0.24105603,998,2_000039ff0ca6ab1ab448,0.3333287,996,0.25190833,787,-1,0.21204157,268,0.21384092,190,63,17.785145,
18_0,0.4112066,3854,6,0.3459241,3312,2_0000ced12abae0ea8537,0.4399399,4329,0.37122738,3547,-1,0.26602194,846,0.2550572,767,20,18.743303,
19_0,0.26802245,1320,6,0.22481145,892,1_000095e611450759dee0,0.40982646,2229,0.23099944,699,6,0.057852365,402,0.04455454,236,71,17.648558,
20_0,0.28871614,2729,6,0.257453,2314,2_00009bec97e724b75bc4,0.39233384,3501,0.27186775,2458,-1,0.14208822,874,0.11466275,745,44,19.705618,
21_0,0.11142152,1181,6,0.070034966,731,1_00007b8485919da4da28,0.16505057,1386,0.050655153,527,7,0.04465782,385,0.02845015,228,74,17.42122,
22_0,0.5908973,5484,6,0.52006,4769,2_0000be9768c753b01335,0.6072608,5847,0.5647264,5153,-1,0.06843875,795,0.074088685,746,27,18.968695,
23_0,0.40512985,1772,6,0.36396867,1272,1_0000dbcad0412cda33c1,0.49784946,1911,0.3859753,1140,1,0.19941819,369,0.18436387,302,62,17.52183,
24_0,0.1761636,1582,6,0.13633375,1200,2_00005a84f49ff83b35c5,0.2681517,3155,0.12771475,1084,-1,0.096074924,818,0.087236,534,72,17.82595,
26_0,0.6234802,6400,6,0.6015667,5993,2_0000241e7399198b12e1,0.72456145,7053,0.6650466,6595,-1,0.1428513,436,0.1520221,472,4,17.487465,
28_0,0.12175817,1358,6,0.080279626,927,1_0000054850534ee32f70,0.20638318,1881,0.05806995,755,13,0.06333707,510,0.031646583,319,71,17.117666,
30_0,0.4348303,2171,6,0.40546012,1791,1_0000597f9e3af4e1a8ca,0.5319925,2621,0.44502538,1869,1,0.09359792,1026,0.08577513,806,67,17.38935,
31_0,0.6961132,6954,6,0.6302836,6353,2_000036bf0e2b194e30d5,0.7617336,7663,0.6983225,7055,-1,0.081167474,922,0.08467663,912,18,18.85468,
32_0,0.44418043,4203,6,0.40711576,3879,2_000047c5c68f54a49850,0.52975315,5200,0.45112017,4373,-1,0.21660177,1354,0.1787869,978,14,18.634615,
33_0,0.37022018,3654,6,0.32925084,3240,2_0000cfe4760e9b4051d3,0.4657833,4268,0.34661046,3313,-1,0.14493504,1121,0.13870427,1164,65,17.42122,
34_0,0.3068242,4350,6,0.25288004,3928,2_000006d7a09516129d77,0.38489586,5675,0.27977765,4449,-1,0.11890936,969,0.10097042,894,16,18.425495,
35_0,0.5304695,6813,6,0.45529056,6438,2_0000134e6a17d8c9c059,0.5572347,7799,0.49313304,7144,-1,0.3242195,591,0.3106682,589,8,18.37497,
37_0,0.36031625,2355,6,0.30717492,2055,2_00002fc6f55f9a963d6c,0.3980535,3722,0.324178,2182,-1,0.33201328,1032,0.31069282,831,69,17.557018,
38_0,0.41660425,3553,6,0.43348673,3478,2_0000847ade390dcbb903,0.7011551,5837,0.50369936,3918,-1,0.15869537,1117,0.13459735,923,71,18.37497,
39_0,0.26224986,1790,6,0.21426174,1256,1_00006af112204c5cdb10,0.26498416,1399,0.21905869,1158,0,0.094568044,756,0.082415715,633,57,17.9099,
40_0,0.23395883,2088,6,0.18734491,1600,2_00009bec97e724b75bc4,0.25076044,2391,0.18444324,1545,-1,0.13853133,673,0.10488132,558,73,17.593025,
41_0,0.50210184,5465,6,0.47350574,5199,2_00007f4ea95bfa189bb4,0.72504616,8102,0.5616938,6155,-1,0.15756896,1351,0.1378836,1166,39,18.968695,
42_0,0.19249558,1282,6,0.15891811,863,1_000095e611450759dee0,0.34169158,2188,0.15346526,668,6,0.062272266,398,0.043118298,227,74,17.453926,
43_0,0.11894904,1418,6,0.079752915,992,1_0000054850534ee32f70,0.21612735,2053,0.05688485,830,13,0.06965761,571,0.035421353,352,71,17.073797,
44_0,0.4097546,3653,6,0.37276274,3294,2_00003f68b6bab67d3890,0.5343287,5042,0.41284114,3701,-1,0.22907701,1268,0.20423721,1029,14,17.745127,
45_0,0.8192026,8582,6,0.7809472,8143,2_0000da20326bac9f6c46,1.0165632,10801,0.8974124,9473,-1,0.11318636,1248,0.12639336,1296,62,18.041588,
46_0,0.23549086,2823,6,0.19445768,2430,1_0000bb51d60de828513b,0.30774432,3850,0.19611019,2539,1,0.06424598,691,0.052795336,601,67,17.298813,
48_0,0.11769396,1355,6,0.076754935,946,2_000086ba4075cc09926a,0.19239052,2018,0.056674235,771,-1,0.03924001,427,0.023877274,286,75,17.117666,
49_0,0.18468557,1827,6,0.12550521,1277,1_000021d827bcfc559c37,0.17849366,1968,0.1121688,1142,11,0.04584393,508,0.037270516,399,66,17.593025,
50_0,0.2180532,1843,6,0.17595915,1394,2_00001bbb3417893420a9,0.25066856,1979,0.17449427,1291,-1,0.13489914,507,0.109478995,390,67,17.215967,
51_0,0.54500365,5822,6,0.55763084,6154,2_0000d103785f09611a75,0.84833336,8918,0.6513402,7135,-1,0.2134457,1052,0.19478007,926,50,18.85468,
52_0,0.20142332,1638,6,0.14941053,1248,1_000021973d4b066ae123,0.21467888,2566,0.14690866,1158,13,0.111794546,800,0.10929266,602,63,17.725414,
53_0,0.45144233,3720,6,0.4103821,3429,2_0000c3f3b8f7a5b60170,0.5278331,4955,0.44870389,3859,-1,0.21944232,1302,0.18437073,1000,53,19.085306,
54_0,0.24378707,2777,6,0.18523885,2324,2_00009bec97e724b75bc4,0.21879525,3354,0.17934191,2465,-1,0.07146531,801,0.05822059,663,51,17.867538,
55_0,0.45460674,6511,6,0.4004056,6124,2_0000c323b128a149f0d1,0.48041323,7451,0.42239362,6867,-1,0.32016036,732,0.2931084,836,27,18.227695,
56_0,0.50403434,4369,6,0.4486977,3914,2_0000db280b6c1c3a09e9,0.5896605,5559,0.4907281,4427,-1,0.1667052,1273,0.16026202,1124,56,18.85468,
57_0,0.3840012,3284,6,0.37533468,3081,2_000035a32c73dd55aece,0.5889544,4970,0.44742334,3548,-1,0.22306238,2372,0.1616301,1703,58,18.156515,
58_0,0.45080394,1571,6,0.4270085,1205,1_000027e8ff449b1784fd,0.5952548,2795,0.46383792,1092,1,0.1669471,652,0.15593746,440,72,17.129187,
59_0,0.16402353,2307,6,0.11939919,1896,1_0000271e2999ef726d68,0.15223597,2923,0.104604594,1867,6,0.03351837,720,0.025659993,607,71,17.033482,
60_0,0.47724053,3024,6,0.447883,2647,2_000020324a08238601dd,0.56683385,3781,0.48248142,2786,-1,0.40242806,1053,0.36948204,880,60,17.745127,
61_0,0.27037245,3402,6,0.22906117,2979,2_000009a4681194bd1ef5,0.30044693,4278,0.2327633,3127,-1,0.124882385,1126,0.10702862,992,64,17.24272,
62_0,0.3722177,2571,6,0.3068169,1900,2_0000d9ecc5bcc8958632,0.3548243,2188,0.3160254,1882,-1,0.15141773,1050,0.14354685,878,63,18.026619,
63_0,0.36021304,1613,6,0.31658605,1183,1_0000f4fabf75b5f5cbc9,0.46054304,2075,0.33769786,1072,3,0.20828816,682,0.18236323,476,63,17.66747,
64_0,0.35628018,4277,6,0.3242622,3904,2_0000bf3b0fe9004798cc,0.40087235,5144,0.3501665,4263,-1,0.12302269,899,0.11352399,845,39,18.37497,
65_0,0.45012075,7051,6,0.34926277,6184,2_00007a28a313ce558a2a,0.35389677,7332,0.35188407,6795,-1,0.051516354,921,0.054266654,972,10,17.629845,
66_0,0.5430261,5756,6,0.50464076,5456,2_0000b9dd96fa4f3a7ece,0.60075796,6606,0.54380554,5995,-1,0.17593783,1005,0.18168771,1031,46,18.425495,
67_0,0.1489236,1322,6,0.101592116,899,2_000066dd080028fecae3,0.18202366,1711,0.08672108,739,-1,0.05330121,424,0.042161256,295,73,17.215967,
68_0,0.49562937,1845,6,0.43919492,1405,1_00008bec58267a224425,0.52960473,2689,0.4649512,1328,9,0.36183047,352,0.3125638,319,69,17.66747,
69_0,0.32141337,3150,6,0.28012893,2673,2_0000e6221d7741aa8bb6,0.36629462,3379,0.30112505,2807,-1,0.16301194,884,0.14256983,776,63,17.487465,
70_0,0.36500683,3636,6,0.3138717,3166,2_0000cfe4760e9b4051d3,0.3707413,3846,0.31958294,3189,-1,0.12026562,1081,0.1244054,1132,68,17.42122,
71_0,0.28337088,2662,6,0.2397416,2209,2_0000a6dfab4556504cc4,0.31571975,2859,0.25418228,2313,-1,0.11978301,1078,0.10266487,912,60,17.328142,
72_0,0.17116815,1698,6,0.1341388,1324,2_0000281519578fd26358,0.28932476,2647,0.13062492,1266,-1,0.08798921,707,0.060363486,504,66,17.270336,
73_0,0.16278192,1407,6,0.11603675,983,2_000066dd080028fecae3,0.20275784,1945,0.10388407,833,-1,0.066093504,494,0.05458044,349,69,17.215967,
74_0,0.1146799,1293,6,0.07460925,856,1_0000ce6d46e12c94e8e1,0.17848638,1989,0.054944977,661,9,0.045281656,436,0.028764665,275,70,17.504543,
75_0,0.2674011,3028,6,0.22632653,2696,2_000090c559e6f4fde11f,0.2925458,3783,0.227976,2848,-1,0.12706275,893,0.1087325,761,57,17.629845,
76_0,0.37583822,4594,6,0.31168032,4061,2_00003475b7bc63fb8308,0.397093,5524,0.33383477,4479,-1,0.18263353,857,0.17712304,780,23,19.903254,
77_0,0.19337773,2261,6,0.15353195,1845,1_00008d4f4dcd9e5e7735,0.25155604,2856,0.15193619,1864,9,0.0833528,861,0.06495996,719,58,17.487465,
78_0,0.121582605,1369,6,0.082210906,935,1_0000054850534ee32f70,0.2051103,1894,0.060001228,768,13,0.072291166,552,0.038669407,347,70,17.073797,
79_0,0.2699481,1817,6,0.22491705,1337,2_0000e7608fd7b8065001,0.32184243,2102,0.22715378,1229,-1,0.12168449,323,0.11364356,265,69,17.593025,
80_0,0.37857437,1541,6,0.31821278,925,2_000026e44448d8a224dc,0.3688997,711,0.32904422,738,-1,0.21247487,422,0.20684883,357,65,17.785145,
81_0,0.66669166,6598,6,0.59787977,5884,2_00009aa3842f5b244231,0.7076803,7110,0.65715075,6486,-1,0.08037823,641,0.08597486,716,17,18.041588,
82_0,0.48463568,5916,6,0.41881305,5578,2_0000f6874e28f114cf7a,0.45417154,7093,0.43770444,6245,-1,0.06792675,646,0.06724062,717,16,17.7059,
83_0,0.2721941,2821,6,0.2350319,2420,2_00003a72e4d92797a7e8,0.297126,3133,0.24951336,2525,-1,0.08339225,657,0.062166315,529,61,18.0642,
