system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
8211_0,0.3592403,2425,7,0.3112565,2208,1_00002bff263f7a0578a7,0.41246006,4824,0.323884,2194,9,0.14001586,545,0.13336323,298,65,18.325157,
8212_0,0.3217734,1092,7,0.28995043,676,1_0000eebf284cb792e696,0.40615243,1098,0.30170703,556,1,0.08594708,792,0.07392149,626,66,17.629845,
8213_0,0.1984815,1415,7,0.15342826,998,2_0000f70708e1762f20dd,0.22363974,1504,0.13772865,845,-1,0.048972886,403,0.038867794,263,69,17.19008,
8214_0,0.319749,1629,7,0.26332507,1151,1_000021d827bcfc559c37,0.3155682,1671,0.26647356,1027,11,0.108149536,721,0.10404942,555,72,17.42122,
8215_0,0.3731834,1292,7,0.31202698,804,2_0000d7da739e61744ea5,0.3610179,897,0.32080397,653,-1,0.13035204,581,0.13246287,484,70,17.52183,
8216_0,0.22541317,1266,7,0.19550815,908,1_00005234a7bb4b229d7a,0.30908552,1570,0.20339744,808,3,0.06607692,705,0.05712428,460,66,17.140928,
8217_0,0.25189644,2239,7,0.18413636,1626,2_000032d506d3586879a9,0.19502178,1990,0.16709244,1549,-1,0.057253495,622,0.039515056,484,64,17.785145,
8218_0,0.10446078,1055,7,0.06426918,660,1_00009717abce293fc288,0.09235347,894,0.045812666,478,13,0.026251819,258,0.015505284,147,71,17.165068,
8219_0,0.108800516,1082,7,0.06788161,687,2_0000e6b754184bdca407,0.15178394,1494,0.047484092,482,-1,0.04236407,540,0.023411717,361,74,17.270336,
8221_0,0.27744877,1511,7,0.24034792,1087,1_00006c64cb88af33ae90,0.3467155,1843,0.24735545,1030,1,0.09958231,799,0.082079016,612,65,17.52183,
8222_0,0.16716525,1864,7,0.13625044,1553,2_0000281519578fd26358,0.29998034,2787,0.13195263,1557,-1,0.09319219,810,0.059257604,563,66,17.453926,
8223_0,0.6264112,5620,7,0.59721553,5221,2_0000aa48f2efe1797ee2,0.7455293,6353,0.6676098,5757,-1,0.098249346,974,0.09859121,899,36,17.745127,
8224_0,0.15518719,1562,7,0.122130856,1218,2_0000281519578fd26358,0.27938068,2444,0.11472486,1154,-1,0.08492982,768,0.055152416,519,65,17.453926,
8225_0,0.3649116,1537,7,0.31189874,1141,2_0000bf9b70b14f30550f,0.39395207,2169,0.32224825,1028,-1,0.19608909,463,0.17414281,335,68,17.52183,
8226_0,0.4904118,4405,7,0.47720873,4191,2_00009168ad4671197617,0.630213,5288,0.53506553,4685,-1,0.15346041,980,0.14018197,874,60,18.156515,
8227_0,0.15883312,1989,7,0.1280585,1622,2_0000cfb8e6788357e6be,0.26262665,2660,0.1237929,1617,-1,0.077085294,740,0.060559228,567,66,17.38935,
8228_0,0.29866815,2775,7,0.28515664,2469,2_000002aa213be148bf31,0.37231058,3301,0.31574142,2692,-1,0.10462758,1362,0.08262743,1042,58,18.133158,
8229_0,0.35648388,3433,7,0.3300835,3228,2_0000f1510e4f05a09205,0.42130628,4343,0.36681616,3681,-1,0.104776554,1370,0.08882631,1076,63,17.358324,
8230_0,0.26731333,2174,7,0.21724643,1740,2_000083e77d1a65d63dc5,0.2858024,2353,0.22044997,1741,-1,0.09459624,665,0.081782036,564,63,18.203785,
8231_0,0.16536717,1582,7,0.11175237,1192,2_00002fc6f55f9a963d6c,0.09871093,2221,0.09146569,1121,-1,0.01554433,761,0.009704226,547,62,17.38935,
8232_0,0.49858344,4833,7,0.46169797,4375,2_0000f6874e28f114cf7a,0.54543096,5106,0.4989538,4679,-1,0.06822972,564,0.0662792,563,18,17.9099,
8233_0,0.5705931,5634,7,0.5128951,5041,2_00002aa1380cc64e7038,0.60998106,5602,0.54972816,5427,-1,0.15553075,369,0.15573578,384,17,17.42122,
8234_0,0.37179834,1635,7,0.3176859,1202,1_000065fb1c7e453ae5af,0.40988737,1986,0.33051404,1087,7,0.10660303,471,0.09905735,379,75,17.215967,
8235_0,0.51158214,4579,7,0.50884473,4391,2_00009168ad4671197617,0.686116,5630,0.5762074,4947,-1,0.16275254,1231,0.14833722,1048,59,17.953033,
8236_0,0.32959092,1327,7,0.31932804,947,1_00002ae37c0c2b113761,0.5323714,2052,0.34442192,772,1,0.096595466,580,0.08042833,345,74,17.152887,
8237_0,0.2845332,1216,7,0.25311458,833,1_000095e611450759dee0,0.4248485,1903,0.26318964,639,6,0.060692873,444,0.044802025,246,71,17.487465,
8238_0,0.59051454,1100,7,0.5478867,726,1_00001406e2c0b9274815,0.6380787,1470,0.59977484,594,0,0.0659316,635,0.073546454,366,60,18.156515,
8239_0,0.41737285,3726,7,0.39668724,3523,2_00001dca2a881422a113,0.5799432,4994,0.44342533,3959,-1,0.13982327,1464,0.12212323,1215,29,18.37497,
8240_0,0.22314893,1544,7,0.17002733,1104,2_0000e7c2ec26af49656f,0.2335246,1910,0.16773225,1022,-1,0.06478825,801,0.054651637,626,62,17.7059,
8241_0,0.35501358,1359,7,0.30535996,935,2_00003286d1b92322b5b3,0.40953368,2382,0.31018683,753,-1,0.14702223,580,0.13234374,340,61,17.765038,
8242_0,0.6143923,6649,7,0.5800298,6304,2_00000a62762bcbc1e75c,0.70672715,7494,0.64282364,6994,-1,0.09296187,730,0.097554535,793,27,17.953033,
