system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
11_0,0.23578916,1095,11,0.22110833,831,2_00004ad2195a91311afb,0.34965274,1164,0.23464456,760,-1,0.19679786,866,0.12600636,578,69,17.19008,
12_0,0.19928242,1385,11,0.16766009,1096,1_000031b9ed18748f3a44,0.23621093,2097,0.1575551,917,8,0.09299545,666,0.059948664,368,68,17.487465,
13_0,0.42396975,620,11,0.3880478,450,2_00003f66da74e45f1d4b,0.49584338,1633,0.4028036,283,-1,0.3656813,1310,0.2793365,700,65,17.215967,
14_0,0.11725739,953,11,0.09117418,714,1_000012e70a9134fec4f4,0.18533221,1542,0.07892008,539,11,0.09931308,741,0.05659388,380,71,17.117666,
15_0,0.3242985,1166,11,0.2900451,959,2_0000e9727866c3800a2c,0.36983848,1773,0.29938126,882,-1,0.29893255,1432,0.2362966,912,65,17.7059,
16_0,0.26170498,1134,11,0.2238952,870,1_0000464e619212e6a9b0,0.24809742,2069,0.2117447,683,11,0.100760244,616,0.07626168,296,75,17.593025,
17_0,0.39847216,1338,11,0.35793853,1060,2_000039ff0ca6ab1ab448,0.40310672,1925,0.35906586,944,-1,0.15316603,983,0.14918281,588,63,17.785145,
18_0,0.46460864,2480,11,0.42207086,2320,2_0000ced12abae0ea8537,0.4708465,3382,0.4306636,2406,-1,0.17631379,1617,0.17814256,1063,20,18.743303,
19_0,0.28603274,1518,11,0.2460757,1276,1_000095e611450759dee0,0.33712485,2765,0.24551663,1128,6,0.15454978,731,0.12408361,379,71,17.648558,
20_0,0.09874476,1071,11,0.07950622,907,2_00009bec97e724b75bc4,0.19371052,2436,0.080217846,796,-1,0.20011519,1986,0.1279952,1204,44,19.705618,
21_0,0.1903137,1461,11,0.1560065,1162,1_00007b8485919da4da28,0.21550825,2040,0.14391695,993,7,0.08475335,615,0.05667687,356,74,17.42122,
22_0,0.082402825,1311,11,0.04913816,1100,2_0000be9768c753b01335,0.039932527,1927,0.037220597,1169,-1,0.061229877,2075,0.051203206,1347,27,18.968695,
23_0,0.67781025,1234,11,0.6433591,995,1_0000dbcad0412cda33c1,0.73399395,1871,0.67534065,859,1,0.30114472,765,0.30852887,422,62,17.52183,
24_0,0.21263376,915,11,0.18114617,704,2_00005a84f49ff83b35c5,0.19991525,1990,0.16652606,548,-1,0.08470775,814,0.067815594,396,72,17.82595,
25_0,0.26311266,1138,11,0.22614256,873,1_0000464e619212e6a9b0,0.25054234,2037,0.21539973,685,11,0.09937726,605,0.07539731,290,64,17.593025,
26_0,0.17084688,1000,11,0.1704738,836,2_0000241e7399198b12e1,0.21978623,1635,0.18804468,837,-1,0.24408406,2386,0.19638343,1905,4,17.487465,
27_0,0.31969234,1094,11,0.30381215,919,2_000049dc2d4f45354d14,0.40232283,2293,0.31685138,818,-1,0.3433427,1310,0.29732892,745,67,17.328142,
28_0,0.13764435,1215,11,0.11110673,950,1_0000054850534ee32f70,0.19201879,2236,0.09996718,719,13,0.12854986,1109,0.08541119,568,71,17.117666,
29_0,0.26884216,1291,11,0.2296494,1011,1_0000464e619212e6a9b0,0.25748196,2016,0.21848674,862,11,0.118936606,608,0.090461954,333,71,17.453926,
30_0,0.41515344,1415,11,0.375423,1196,1_0000597f9e3af4e1a8ca,0.46356267,2152,0.39455408,1152,1,0.38869902,1424,0.3143874,870,67,17.38935,
31_0,0.50898814,1118,11,0.47093698,862,2_000036bf0e2b194e30d5,0.56514037,1698,0.49979872,917,-1,0.45754963,1788,0.37670657,1149,18,18.85468,
32_0,0.24668239,2049,11,0.22247048,1908,2_000047c5c68f54a49850,0.3295457,2850,0.24283096,2156,-1,0.27538374,2372,0.1992765,1527,14,18.634615,
33_0,0.4020133,419,11,0.37968704,292,2_0000cfe4760e9b4051d3,0.50679076,1728,0.39758152,114,-1,0.4048475,1231,0.3301311,582,65,17.42122,
34_0,0.6778956,2023,11,0.63609135,1878,2_000006d7a09516129d77,0.7431464,3176,0.67552626,1937,-1,0.3743009,1814,0.29901773,1092,16,18.425495,
35_0,0.46321052,3834,11,0.43407527,3697,2_0000134e6a17d8c9c059,0.43788758,4453,0.44659787,4079,-1,0.12093412,1329,0.09235428,1035,8,18.37497,
36_0,0.49643585,1062,11,0.47310743,786,1_0000c325ef84992a6b13,0.52059746,1679,0.49668834,606,1,0.034967378,535,0.024717012,265,70,18.041588,
37_0,0.476764,1146,11,0.42744994,920,2_00002fc6f55f9a963d6c,0.48937106,1992,0.4388748,805,-1,0.23267868,1454,0.1901919,868,69,17.557018,
38_0,0.2530414,1024,11,0.23482496,905,2_0000847ade390dcbb903,0.35301077,2458,0.24629001,827,-1,0.3159396,1919,0.28137258,1148,71,18.37497,
39_0,0.24268721,1164,11,0.21621409,924,1_00006af112204c5cdb10,0.28076777,1724,0.21552682,798,0,0.23807988,1243,0.17780262,781,57,17.9099,
40_0,0.09278179,1076,11,0.071064815,889,2_00009bec97e724b75bc4,0.17692588,2214,0.06350682,747,-1,0.15542975,1569,0.0963154,945,73,17.593025,
41_0,0.5163008,1864,11,0.48128715,1701,2_00007f4ea95bfa189bb4,0.56322056,2948,0.5043554,1840,-1,0.32254392,2393,0.26689488,1497,39,18.968695,
42_0,0.4018528,1392,11,0.3704001,1131,1_000095e611450759dee0,0.45405102,2525,0.37420022,951,6,0.29487172,699,0.2264285,360,74,17.453926,
43_0,0.13718721,1193,11,0.111082666,928,1_0000054850534ee32f70,0.19666228,2130,0.09830708,686,13,0.12621608,1066,0.08310148,543,71,17.073797,
44_0,0.38940874,2372,11,0.37567768,2231,2_00003f68b6bab67d3890,0.47063434,3069,0.39308846,2355,-1,0.3742453,1337,0.31648102,820,14,17.745127,
45_0,0.68212324,6423,11,0.62048966,6369,2_0000da20326bac9f6c46,0.68926954,6885,0.6453082,6802,-1,0.16361009,570,0.1764618,397,62,18.041588,
46_0,0.1883677,1011,11,0.16732302,805,1_0000bb51d60de828513b,0.2723839,1945,0.16877107,657,1,0.25086808,1460,0.19923773,843,67,17.298813,
48_0,0.29524156,1073,11,0.2573526,834,2_000086ba4075cc09926a,0.33059648,2072,0.25199208,647,-1,0.16973282,752,0.144173,358,75,17.117666,
49_0,0.16803402,1486,11,0.1335268,1210,1_000021d827bcfc559c37,0.21125412,2242,0.12179487,1073,11,0.13855855,713,0.0859635,391,66,17.593025,
50_0,0.5795285,1189,11,0.5535898,995,2_00001bbb3417893420a9,0.66701174,2106,0.5889803,861,-1,0.53808403,1397,0.4429915,862,67,17.215967,
51_0,0.11582931,1614,11,0.08611928,1518,2_0000d103785f09611a75,0.13593459,3029,0.084352605,1559,-1,0.11826783,2175,0.07668871,1359,50,18.85468,
52_0,0.13802929,1346,11,0.11341644,1089,1_000021973d4b066ae123,0.20351924,2217,0.10237313,950,13,0.14948161,1459,0.09878827,815,63,17.725414,
53_0,0.4154168,1958,11,0.365179,1762,2_0000c3f3b8f7a5b60170,0.4270182,2748,0.37833107,1857,-1,0.2559361,1838,0.21411256,1143,53,19.085306,
54_0,0.10274461,1089,11,0.08232819,905,2_00009bec97e724b75bc4,0.20394327,2376,0.08897825,810,-1,0.2197709,1836,0.13702554,1065,51,17.867538,
55_0,0.15412974,933,11,0.122487366,737,2_0000c323b128a149f0d1,0.26313642,1853,0.13095202,753,-1,0.26666087,1945,0.16938278,1112,27,18.227695,
56_0,0.16288522,2617,11,0.14398773,2421,2_0000db280b6c1c3a09e9,0.27058017,3435,0.1567674,2536,-1,0.25558633,1847,0.16264477,1213,56,18.85468,
57_0,0.11697981,952,11,0.108269095,919,2_000035a32c73dd55aece,0.3182798,3340,0.14889938,811,-1,0.3893938,2815,0.25031558,1618,58,18.156515,
58_0,0.22971249,1047,11,0.20723262,804,1_000027e8ff449b1784fd,0.3112629,2063,0.21323076,623,1,0.27984118,709,0.21317413,325,72,17.129187,
59_0,0.8698528,772,11,0.81521595,555,1_0000271e2999ef726d68,0.91706866,1741,0.8569125,335,6,0.5654078,892,0.44358805,422,71,17.033482,
60_0,0.484748,763,11,0.45911762,617,2_000020324a08238601dd,0.5948734,2351,0.4852649,472,-1,0.45904565,2088,0.3348866,1212,60,17.745127,
61_0,0.47344893,705,11,0.440219,548,2_000009a4681194bd1ef5,0.5192579,2148,0.4573214,352,-1,0.3692496,1696,0.28514525,935,64,17.24272,
62_0,0.14200945,1911,11,0.11210139,1586,2_0000d9ecc5bcc8958632,0.17484018,2107,0.11153634,1528,-1,0.14080103,1105,0.09873919,735,63,18.026619,
63_0,0.3581323,1502,11,0.32161996,1271,1_0000f4fabf75b5f5cbc9,0.39495215,2360,0.3289361,1197,3,0.25008073,1125,0.22259048,676,63,17.66747,
64_0,0.10801101,1117,11,0.085273355,913,2_0000bf3b0fe9004798cc,0.1620776,1716,0.09012283,853,-1,0.2366259,2060,0.16513103,1342,39,18.37497,
65_0,0.5516675,2639,11,0.4985559,2380,2_00007a28a313ce558a2a,0.56704396,3220,0.51838434,2513,-1,0.25091794,1164,0.21068154,787,10,17.629845,
66_0,0.2892232,929,11,0.26822224,709,2_0000b9dd96fa4f3a7ece,0.3476664,1405,0.27730688,664,-1,0.31875125,1469,0.2558547,898,46,18.425495,
67_0,0.5544619,991,11,0.50705534,746,2_000066dd080028fecae3,0.5837532,1784,0.522645,566,-1,0.15418625,704,0.14796615,340,73,17.215967,
68_0,0.466895,1397,11,0.43188435,1188,1_00008bec58267a224425,0.49717838,2930,0.4406405,1054,9,0.14974025,757,0.14732713,392,69,17.66747,
69_0,0.10854702,1204,11,0.087150455,1056,2_0000e6221d7741aa8bb6,0.19252405,2439,0.09065287,943,-1,0.24692169,2171,0.16338572,1370,63,17.487465,
70_0,0.37996092,527,11,0.36496556,360,2_0000cfe4760e9b4051d3,0.48615825,1228,0.38714913,221,-1,0.42088163,897,0.34622592,426,68,17.42122,
71_0,0.16086364,2921,11,0.13457283,2799,2_0000a6dfab4556504cc4,0.21256807,3588,0.13077176,2956,-1,0.19692694,1002,0.13502187,706,60,17.328142,
72_0,0.18458456,1172,11,0.14667316,953,2_0000281519578fd26358,0.22966428,2244,0.14142312,825,-1,0.1494957,1205,0.11520724,653,66,17.270336,
73_0,0.54734206,1114,11,0.50092256,868,2_000066dd080028fecae3,0.57526755,1867,0.5162681,704,-1,0.14846331,723,0.1422619,368,69,17.215967,
74_0,0.24271443,1525,11,0.20368129,1265,1_0000ce6d46e12c94e8e1,0.2838568,2656,0.2003484,1092,9,0.14594728,791,0.12035748,425,70,17.504543,
75_0,0.099923685,1075,11,0.07405093,977,2_000090c559e6f4fde11f,0.1488745,2794,0.07331877,847,-1,0.14968687,2043,0.094308436,1186,57,17.629845,
76_0,0.1414601,1795,11,0.11967176,1643,2_00003475b7bc63fb8308,0.23434459,2871,0.13239636,1675,-1,0.2938775,2109,0.19697872,1343,23,19.903254,
77_0,0.115038626,1044,11,0.09383686,839,1_00008d4f4dcd9e5e7735,0.1714672,1984,0.095483966,760,9,0.16483217,1720,0.101006635,1066,58,17.487465,
78_0,0.13764435,1213,11,0.11259842,944,1_0000054850534ee32f70,0.1939195,2177,0.101410754,711,13,0.13569553,1105,0.089525364,568,70,17.073797,
79_0,0.20324923,1091,11,0.16860054,865,2_0000e7608fd7b8065001,0.21013945,2019,0.15402982,714,-1,0.082287535,813,0.061295815,424,69,17.593025,
80_0,0.42723498,1593,11,0.39207152,1265,2_000026e44448d8a224dc,0.46418935,1741,0.41053635,1138,-1,0.36807716,877,0.34446293,612,65,17.785145,
81_0,0.08362196,1064,11,0.050357282,940,2_00009aa3842f5b244231,0.04699847,1948,0.039136365,1092,-1,0.04401286,2526,0.029482894,1600,17,18.041588,
82_0,0.23171967,2093,11,0.20352833,1922,2_0000f6874e28f114cf7a,0.2614948,2558,0.20338213,2053,-1,0.20101863,1900,0.16283728,1360,16,17.7059,
83_0,0.11049132,1135,11,0.09407446,1000,2_00003a72e4d92797a7e8,0.2641112,2383,0.1219602,1017,-1,0.29560852,2438,0.18712597,1480,61,18.0642,
84_0,0.4088183,4875,11,0.38266712,4817,2_000052c17123040d7e58,0.4331534,5236,0.39652562,5198,-1,0.19812872,461,0.17745405,342,22,18.68862,
86_0,0.39876857,1052,11,0.36006972,807,1_0000ea223aca181e2a09,0.4209704,1662,0.36612028,644,7,0.24002178,750,0.21307829,396,68,17.52183,
87_0,0.20311207,1329,11,0.1756036,1077,1_0000240371d6bac1174e,0.23889032,2170,0.16719589,925,2,0.11657949,765,0.084797814,394,71,17.215967,
88_0,0.123888046,1490,11,0.09922153,1239,1_00003335f602399feae9,0.22851248,2021,0.09601513,1149,14,0.16198608,915,0.09843886,561,61,17.996931,
89_0,0.11206357,1551,11,0.0978758,1506,2_000030988637dad4762a,0.2938298,2876,0.12810066,1516,-1,0.3589754,2133,0.22313163,1298,57,17.785145,
90_0,0.2186305,1224,11,0.18454896,940,1_00006ef85942c57226f0,0.2464807,1998,0.1797928,775,9,0.14400719,783,0.11119736,428,66,17.453926,
91_0,0.2676892,1195,11,0.24147111,933,1_00002003f7fccfcf012b,0.32253528,1835,0.25103143,771,8,0.12627049,921,0.08299742,574,54,17.7059,
92_0,0.21152243,1018,11,0.17838022,785,2_00005a84f49ff83b35c5,0.20166868,1884,0.16487142,629,-1,0.08537455,712,0.06853178,350,73,17.38935,
93_0,0.31067744,1165,11,0.28936467,947,1_00002bff263f7a0578a7,0.36355188,1951,0.2948719,848,9,0.1337049,535,0.10945329,262,69,17.953033,
94_0,0.1495518,3251,11,0.12666123,2958,2_000006faa62c4c08f90b,0.21712989,3736,0.13454576,3062,-1,0.16285378,1563,0.10537298,998,9,17.298813,
95_0,0.22435313,2118,11,0.19067855,2104,2_00006ac255bb9ba06f05,0.25294092,4466,0.18739757,2144,-1,0.15895297,1627,0.123504825,1006,52,18.528664,
96_0,0.17616427,1288,11,0.1446761,980,1_000021d827bcfc559c37,0.24017344,1878,0.13527466,820,11,0.1674514,895,0.10402484,522,70,17.52183,
97_0,0.36868808,1312,11,0.34716448,1184,2_000067044cb9fd5704d8,0.41875222,2641,0.35890913,1031,-1,0.38000974,1394,0.29752335,814,58,17.52183,
98_0,0.35444343,1022,11,0.32074532,839,2_0000947e30263fe9f858,0.4166006,2529,0.33201563,710,-1,0.29638898,1726,0.21006425,1049,57,17.996931,
99_0,0.5023926,1066,11,0.4803015,825,1_0000576f1f2117bdec07,0.54750514,1745,0.49806195,660,1,0.19156188,1019,0.2013137,590,67,17.42122,
100_0,0.1201531,1102,11,0.09604549,866,2_00006ff0c653556b4f0b,0.21824364,2283,0.07790463,690,-1,0.089429125,655,0.04949037,287,71,17.165068,
101_0,0.5607443,1050,11,0.53172606,837,1_0000494e49ef54f59d03,0.63062537,1877,0.5627305,717,9,0.51380163,1478,0.41495076,895,64,17.42122,
102_0,0.0863825,804,11,0.053169504,656,2_00001654dc8aa53f3e96,0.06723957,2173,0.041588027,536,-1,0.055347014,1819,0.03507943,1063,59,17.66747,
103_0,0.31106055,5278,11,0.29129973,5292,2_00006476934d711a55c6,0.33007765,6023,0.30868375,5848,-1,0.06401755,1079,0.045248136,767,11,17.66747,
104_0,0.26820916,2263,11,0.22830285,2167,2_000038cbcc6a37e369ed,0.24763319,3401,0.22165291,2282,-1,0.09983439,1688,0.076458454,1024,33,19.45023,
105_0,0.16589662,943,11,0.13428237,682,1_00009717abce293fc288,0.2183313,1409,0.12949586,503,13,0.15774065,584,0.116635345,297,77,17.215967,
106_0,0.43539295,1965,11,0.41119072,1807,2_0000e0030c2cecc694a3,0.47436345,3033,0.42499587,1869,-1,0.16936612,1593,0.16257468,862,48,18.37497,
107_0,0.34984553,1557,11,0.34638804,1338,2_00008bb0f7d698bc22b3,0.37854242,2269,0.34749937,1299,-1,0.25819814,1380,0.22540167,771,56,17.9099,
108_0,0.081731066,1369,11,0.048292235,1191,2_0000b3730bab9abc201f,0.04339086,2197,0.0370962,1329,-1,0.042022455,2264,0.029806335,1404,24,18.968695,
109_0,0.11465311,990,11,0.08559199,797,2_000088ec5c36f742f847,0.17645875,1941,0.08086932,664,-1,0.15380791,1227,0.10378283,686,66,17.453926,
110_0,0.21151894,1764,11,0.18037505,1493,1_000021d827bcfc559c37,0.23585674,2273,0.17944816,1442,11,0.10622292,942,0.07012673,592,59,18.133158,
111_0,0.124904856,1023,11,0.10778629,817,2_000018a8acd703c2a3bc,0.24354506,1941,0.10137593,798,-1,0.21290159,1977,0.1267017,1268,12,19.45023,
112_0,0.44944388,2540,11,0.41882136,2349,1_0000bb07e882728d1c82,0.492936,3103,0.43326786,2393,2,0.38734922,560,0.3551077,340,57,18.019165,
113_0,0.10786709,1559,11,0.090133294,1529,2_000030988637dad4762a,0.2524476,2979,0.11318857,1532,-1,0.29840797,2125,0.1860688,1279,63,18.086998,
114_0,0.078868896,826,11,0.045990903,657,2_00001654dc8aa53f3e96,0.040941954,1855,0.0318012,537,-1,0.032973707,1644,0.018425073,938,74,17.580933,
115_0,0.26371676,2087,11,0.24112684,1880,2_0000cb2a4c49fafc53d8,0.30492416,2649,0.25783753,1901,-1,0.09780136,1258,0.07346357,869,53,17.953033,
116_0,0.586388,979,11,0.56765866,759,1_0000eebf284cb792e696,0.6523882,1793,0.5957099,608,1,0.21860577,1141,0.23430562,685,60,18.528664,
117_0,0.33871686,1439,11,0.30123207,1180,2_00006ddb64ad8b4ba18b,0.33444077,2160,0.30172005,1065,-1,0.1530885,903,0.14573777,510,68,17.629845,
118_0,0.15552878,2773,11,0.1285179,2472,2_00002ec55bf8044f2572,0.22336121,3291,0.13523246,2535,-1,0.19182308,1249,0.12551668,727,14,18.325157,
119_0,0.22697283,1251,11,0.19538383,1020,1_0000c3e45707791fb66a,0.2502195,2459,0.18760103,849,7,0.13635157,884,0.10936611,470,56,17.7059,
120_0,0.12266758,1080,11,0.09177102,797,1_00008e110e7dafef59c9,0.15264587,1670,0.07918979,597,8,0.090412155,624,0.05614468,308,74,17.165068,
121_0,0.234665,1194,11,0.20630182,913,1_00002003f7fccfcf012b,0.2939867,1804,0.20844693,759,8,0.1522767,880,0.09700687,558,65,17.66747,
122_0,0.47721776,5520,11,0.4560567,5346,2_00001f49bb02274b1f08,0.50415236,5401,0.47627673,5744,-1,0.25815764,742,0.22591613,584,14,17.42122,
123_0,0.5164156,1059,11,0.47873408,859,2_0000238822413a1f532d,0.61303806,1916,0.5144743,788,-1,0.46527612,1513,0.36038408,921,62,17.629845,
124_0,0.61234885,1202,11,0.59419715,942,1_00006afa1878ec018cc9,0.68458104,1841,0.62490886,774,1,0.23536293,951,0.25243473,551,65,17.52183,
125_0,0.20375331,1375,11,0.17632681,1128,1_0000240371d6bac1174e,0.24869117,2356,0.1690508,977,2,0.12215109,773,0.087996684,386,69,17.42122,
126_0,0.07961476,1627,11,0.046255045,1377,2_000008470c8b97e3d483,0.03896171,1988,0.033948794,1458,-1,0.014023197,1600,0.009085659,1051,14,18.743303,
127_0,0.12574138,1193,11,0.100685775,942,1_00001f33c8165879d613,0.21276227,1541,0.094496,811,11,0.17158605,827,0.10603411,486,71,17.177465,
129_0,0.11068376,1165,11,0.087304845,1029,2_0000e4f16a77a51914e3,0.2296486,2705,0.09907004,1022,-1,0.23570794,2500,0.14214177,1548,44,19.085306,
130_0,0.4246305,994,11,0.40042356,835,2_00009e567a367450ff25,0.5358591,2214,0.42599133,740,-1,0.39176384,1962,0.28813753,1216,67,17.593025,
131_0,0.7064202,1087,11,0.6827841,808,2_000010e72a3565d5a858,0.8105433,1583,0.7259013,742,-1,0.49501413,1587,0.32184875,978,32,18.634615,
133_0,0.1714768,1271,11,0.13845262,964,1_0000a67e66a17e631b59,0.22057611,2044,0.12507875,757,11,0.1127642,603,0.06652505,304,64,17.66747,
134_0,0.16996728,1402,11,0.1358308,1113,1_000021d827bcfc559c37,0.2044745,1857,0.12629697,1002,11,0.14679474,959,0.09719225,608,65,17.66747,
135_0,0.34087175,1324,11,0.30674493,1048,2_0000546e23194cad017e,0.35623115,1876,0.304456,902,-1,0.13695541,849,0.12438174,486,54,17.629845,
137_0,0.1370671,1297,11,0.117980205,1072,2_0000139491a78bf0a9e4,0.2540879,2253,0.10134229,949,-1,0.045293488,516,0.018809166,244,64,17.629845,
138_0,0.07968248,804,11,0.047283053,656,2_00001654dc8aa53f3e96,0.052332003,2173,0.033189062,536,-1,0.03268656,1819,0.018257571,1063,71,17.629845,
139_0,0.21712008,1545,11,0.19353655,1297,1_00009bddb856dd53a496,0.31345743,2182,0.19781376,1217,9,0.24493146,939,0.19672903,543,68,17.270336,
140_0,0.78431416,910,11,0.7233053,694,1_000025582eae3c7c1fb2,0.813126,1669,0.75811017,553,2,0.5959965,812,0.5200175,426,66,17.52183,
141_0,0.4271565,991,11,0.38426024,763,2_000036bf0e2b194e30d5,0.4505542,1947,0.40134397,802,-1,0.38694856,2046,0.32051054,1302,12,18.041588,
142_0,0.6069035,1142,11,0.5923461,887,1_00006afa1878ec018cc9,0.6775178,1875,0.6217225,692,1,0.23702265,895,0.2522072,479,68,17.328142,
143_0,0.19848031,1104,11,0.1694471,908,1_0000de36aee6139a93fe,0.24337354,2230,0.16272593,754,1,0.16706824,1060,0.11702596,543,65,17.82595,
144_0,0.11821507,970,11,0.10289644,797,2_0000241e7399198b12e1,0.20934331,1608,0.11289355,788,-1,0.27566618,2421,0.19678402,1914,6,17.557018,
145_0,0.12250386,1163,11,0.09970917,937,1_0000590e9609036ac4e9,0.23473227,2121,0.09182215,791,13,0.14791265,874,0.08559834,451,71,17.073797,
148_0,0.1771115,935,11,0.15261967,723,2_0000b9dd96fa4f3a7ece,0.24132547,1602,0.1587751,704,-1,0.25395402,1698,0.19090642,1026,32,19.02668,
149_0,0.10481475,1112,11,0.07412953,899,2_000017ca51747d82e6da,0.09399718,2113,0.06276083,795,-1,0.07851769,1466,0.050717317,898,54,19.264982,
150_0,0.4192064,1069,11,0.3837202,843,2_00001bbb3417893420a9,0.46072266,1854,0.39822096,684,-1,0.39752704,1049,0.33119676,624,69,17.177465,
151_0,0.382269,957,11,0.30013606,720,2_00005ef0938d8f48867f,0.3514502,1420,0.30584043,576,-1,0.25015965,1199,0.20465083,730,62,17.52183,
152_0,0.102425605,1090,11,0.08196011,902,2_00009bec97e724b75bc4,0.19535464,2387,0.085223794,803,-1,0.19871648,1788,0.12652285,1060,63,17.629845,
153_0,0.14480945,1709,11,0.116486564,1523,2_000002aa213be148bf31,0.21794783,2532,0.12215555,1502,-1,0.255894,1651,0.169927,1077,67,17.66747,
154_0,0.27519837,2288,11,0.25703463,2171,1_00000f39f9682f3b1c57,0.37230206,3560,0.2588239,2199,7,0.15383396,977,0.1014021,584,62,18.349974,
155_0,0.4420115,1686,11,0.418402,1481,2_00008bb0f7d698bc22b3,0.5112595,2442,0.44499975,1461,-1,0.34258485,1401,0.3199632,788,62,18.041588,
156_0,0.23164812,1203,11,0.18470296,1026,2_00007903cf5a6e2d9c91,0.26065558,1990,0.19021945,966,-1,0.26418173,1949,0.19430742,1249,56,17.52183,
157_0,0.5094671,2024,11,0.46733093,1835,2_0000f6e49913602ff00b,0.5217056,2598,0.48012918,1859,-1,0.18900365,1174,0.1890659,780,60,17.66747,
158_0,0.19715628,1266,11,0.16822203,1078,1_000018a9741e73679d98,0.24335298,2325,0.16029933,963,1,0.15236017,1162,0.10718654,648,63,18.041588,
159_0,0.09960362,1095,11,0.07884367,917,2_00009bec97e724b75bc4,0.19503562,2478,0.07921175,808,-1,0.19820115,1915,0.126302,1146,19,18.425495,
160_0,0.23648974,1915,11,0.20792407,1765,2_0000e4ae738fa4519aed,0.2838962,2746,0.21825418,1987,-1,0.21294469,2424,0.16639589,1725,9,17.487465,
161_0,0.584784,4404,11,0.5271234,4143,2_000077602ddaaacaefa4,0.58857644,4609,0.5476335,4331,-1,0.22166426,1004,0.21794921,606,11,17.298813,
162_0,0.20561449,880,11,0.17352034,604,2_0000a210a8b7a1a1ca39,0.22849596,1266,0.16562732,468,-1,0.16301203,1202,0.12508276,716,69,17.298813,
163_0,0.21755706,1195,11,0.1824672,927,1_00002003f7fccfcf012b,0.26882794,1905,0.18135493,750,8,0.16075122,936,0.10338925,575,68,17.42122,
164_0,0.67415416,986,11,0.65940046,727,1_00006c64cb88af33ae90,0.746141,1588,0.6948335,534,1,0.20640989,765,0.21859011,407,64,17.42122,
165_0,0.11946337,967,11,0.09345801,698,1_000023f3dbcc6591a1da,0.19675049,1464,0.082220405,513,8,0.119929835,660,0.0700497,332,69,17.165068,
166_0,0.45399487,1392,11,0.4207253,1163,1_00002f9a78faabb149f5,0.5118415,2149,0.4394493,1069,11,0.39644465,1046,0.3090676,612,68,17.487465,
167_0,0.16906685,1385,11,0.13861151,1093,1_000021d827bcfc559c37,0.25150815,1978,0.1330766,943,11,0.21175729,880,0.13217618,531,67,17.42122,
168_0,0.16537349,1595,11,0.13748944,1441,2_0000d4c2fba479348cb9,0.23533437,2332,0.14240424,1502,-1,0.23382983,1572,0.16161215,994,54,18.325157,
169_0,0.37145808,1344,11,0.33934382,1130,2_000084e83beb308ebed0,0.37542972,2213,0.33905143,1020,-1,0.21222694,1143,0.19015145,678,60,18.798658,
170_0,0.28606272,723,11,0.25392047,552,2_00000b41fc994f1539a5,0.33915597,1428,0.2602048,475,-1,0.32214692,1747,0.26255324,1079,70,17.033482,
171_0,0.08290043,1370,11,0.050232884,1143,2_00007f0fdf4f62ac17bb,0.0552089,2104,0.04043013,1230,-1,0.10922356,1911,0.07503832,1185,9,18.133158,
172_0,0.33604038,2756,11,0.32127208,2669,2_00003f68b6bab67d3890,0.40217665,3511,0.32927364,2856,-1,0.32398865,1155,0.26002565,748,15,17.745127,
