system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
2039_0,0.24747849,1647,4,1,0.17881379,1005,1_00000e13c64bbd61ca02,0.20273182,859,0.17175132,794,0.07694477,195,0.06930811,159,
2049_0,0.37743744,1935,4,2,0.30365163,1365,1_000025582eae3c7c1fb2,0.3937192,2040,0.31740266,1252,0.17478076,330,0.155119,287,
2055_0,0.19286877,4021,4,-1,0.11913664,3323,2_0000a377aafb05cdaa94,0.118759766,4237,0.103845194,3539,0.033651896,803,0.026885604,770,
2069_0,0.20343429,2486,4,-1,0.16935395,2125,2_000009a4681194bd1ef5,0.27865368,3732,0.17293844,2229,0.109740905,1225,0.082829565,914,
2076_0,0.26417553,1905,4,0,0.19000734,1225,1_00006af112204c5cdb10,0.2114648,1312,0.18347682,1078,0.061418075,834,0.053099424,710,
2091_0,0.21555321,2924,4,-1,0.15449245,2305,2_00005036522f30c9cf9c,0.1627897,2692,0.14222187,2250,0.08162857,874,0.064625055,775,
2106_0,0.15935752,1913,4,-1,0.08820687,1129,2_000020067735e9ca6727,0.043894075,746,0.062478885,847,0.007852098,182,0.006506021,125,
2110_0,0.33751202,2815,4,1,0.25838375,1712,1_00000e13c64bbd61ca02,0.28767163,940,0.25934702,1313,0.09843719,167,0.09099786,140,
2117_0,0.34106374,3625,4,-1,0.3190351,3266,2_0000601f80b72ca8f914,0.44349387,4666,0.35730764,3631,0.108331695,1109,0.089633666,990,
2125_0,0.32911244,3680,4,-1,0.32310152,3505,2_000045f6d50aecdbf160,0.5298997,5691,0.37311912,3960,0.15953791,1251,0.13036558,1108,
2148_0,0.17613693,1832,4,-1,0.12804945,1384,2_00002b6cd6eabd9e799a,0.22554791,2473,0.117240794,1289,0.06705776,632,0.045826472,467,
2165_0,0.3828355,1672,4,2,0.30077553,1062,1_000025582eae3c7c1fb2,0.35521984,1201,0.30732933,871,0.16251318,201,0.14415568,172,
2173_0,0.28566402,1610,4,1,0.2125842,964,1_00000e13c64bbd61ca02,0.23312259,726,0.20655683,747,0.086289555,200,0.0780665,164,
2176_0,0.24877277,1749,4,6,0.18550421,1137,1_00000e0643e441a6d028,0.24145597,1297,0.18363762,954,0.12223861,203,0.10657326,178,
2198_0,0.1611923,1742,4,-1,0.09986974,1138,2_00002faeb84684f9a919,0.075715706,1045,0.07555027,932,0.0302201,416,0.021672443,321,
2220_0,0.25019068,3408,4,-1,0.18624315,2796,2_0000c9551ee911c6678d,0.24582368,3945,0.18847772,2935,0.061742917,544,0.054408353,533,
2239_0,0.39415163,1714,4,2,0.30923516,1099,1_000025582eae3c7c1fb2,0.367577,1256,0.31657267,917,0.16401178,210,0.14553766,184,
2243_0,0.3821665,1853,4,2,0.30580184,1283,1_000025582eae3c7c1fb2,0.39255786,1858,0.3184311,1155,0.17450237,307,0.15453853,263,
2249_0,0.36603504,2032,4,1,0.29068473,1357,1_0000179f34e53a2ffd03,0.3444919,1432,0.3060539,1203,0.1275363,781,0.11766506,646,
2289_0,0.37600923,1830,4,2,0.3039523,1251,1_000025582eae3c7c1fb2,0.38044208,1779,0.31521738,1114,0.16892962,281,0.15163684,244,
2292_0,0.25515717,2017,4,0,0.18246613,1332,1_00006af112204c5cdb10,0.21939474,1526,0.1774905,1198,0.06204003,806,0.05286619,676,
2349_0,0.13505301,1222,4,-1,0.093031615,784,2_00003f66da74e45f1d4b,0.16808558,1491,0.07996196,665,0.06474162,749,0.044723548,517,
2383_0,0.2304532,2716,4,-1,0.1855195,2230,2_0000947e30263fe9f858,0.2558124,3037,0.1870387,2311,0.08846504,818,0.06982544,681,
2385_0,0.35113716,1834,4,5,0.28053403,1275,1_000097b320ca42a494fb,0.36522615,1979,0.291497,1144,0.14997979,281,0.13307312,253,
2395_0,0.22945987,2480,4,-1,0.19369988,2045,2_0000947e30263fe9f858,0.3078163,3335,0.19919243,2108,0.108039536,916,0.08606935,742,
2405_0,0.16543856,1749,4,-1,0.10328881,1145,2_00002faeb84684f9a919,0.08045828,1051,0.08045828,943,0.036672205,417,0.027242208,322,
2434_0,0.16311538,1664,4,6,0.12165466,1214,1_0000271e2999ef726d68,0.22989863,2229,0.11251167,1105,0.07601093,695,0.05496987,504,
2437_0,0.24253294,3016,4,-1,0.21043785,2704,2_000045f6d50aecdbf160,0.35773334,4465,0.23001476,2864,0.122148804,960,0.094686,794,
2480_0,0.35995513,6273,4,-1,0.30759218,5778,2_00000a62762bcbc1e75c,0.4835754,7201,0.34923986,6470,0.10835582,1139,0.09991138,1250,
2481_0,0.21994577,1801,4,8,0.16031155,1215,1_00003d50999ea5f79022,0.21580277,1660,0.15347049,1067,0.08835939,228,0.07684296,205,
2499_0,0.3864683,1953,4,2,0.31247002,1382,1_000025582eae3c7c1fb2,0.4038629,2081,0.32729203,1272,0.1752772,334,0.15624963,289,
2502_0,0.24307437,2529,4,-1,0.2043344,2056,2_0000947e30263fe9f858,0.3217814,3160,0.21064498,2122,0.09530151,881,0.07847328,713,
2530_0,0.15170716,1525,4,-1,0.110237226,1084,2_00003f66da74e45f1d4b,0.20012552,2090,0.09915284,1007,0.07648776,745,0.052995477,536,
2554_0,0.35587543,1688,4,2,0.27581978,1065,1_000025582eae3c7c1fb2,0.3295192,1158,0.27825466,871,0.15189117,214,0.13394645,182,
2571_0,0.4130759,1899,4,2,0.33461437,1330,1_000025582eae3c7c1fb2,0.41779605,2007,0.35004056,1204,0.17498401,332,0.15647396,290,
2598_0,0.26790726,1775,4,0,0.20291293,1146,1_00006af112204c5cdb10,0.2695399,1309,0.20617819,995,0.07479012,840,0.06538304,704,
2628_0,0.31336728,3433,4,-1,0.28093788,3026,2_0000601f80b72ca8f914,0.3872245,4225,0.31196493,3313,0.10687091,1084,0.08910778,954,
2629_0,0.19692704,2567,4,-1,0.16163348,2185,2_0000f6385c405fe3ab4d,0.29409462,3319,0.16532826,2251,0.097884476,1041,0.07058711,851,
2638_0,0.2451779,2662,4,-1,0.20947635,2247,2_0000947e30263fe9f858,0.32733235,3564,0.220403,2380,0.10564385,1004,0.08583563,811,
2641_0,0.32337523,1699,4,5,0.24973011,1103,1_000097b320ca42a494fb,0.31480566,1363,0.2519377,929,0.14944741,257,0.13037801,213,
2668_0,0.35675246,1638,4,2,0.27793515,1027,1_000025582eae3c7c1fb2,0.34014788,1072,0.28562883,828,0.15273488,186,0.13606144,161,
2676_0,0.32791668,3522,4,-1,0.30162257,3112,2_00006b455b0c0b405ac1,0.42987937,4435,0.34018725,3437,0.10950032,1155,0.087413274,1008,
2715_0,0.12575132,1629,4,6,0.08228034,1170,1_0000271e2999ef726d68,0.17980471,2119,0.06507006,1043,0.055004016,570,0.037537362,430,
2728_0,0.2233739,1869,4,8,0.16489139,1293,1_00003d50999ea5f79022,0.22238064,1838,0.1589477,1163,0.09319024,254,0.08234092,231,
2767_0,0.68171847,5771,4,-1,0.65472317,5299,2_0000ef318b2bea6e4311,0.8016196,6551,0.7368192,5834,0.10196268,651,0.11183757,770,
2825_0,0.23224594,1663,4,8,0.1696893,1030,1_00003d50999ea5f79022,0.20814207,967,0.16345239,819,0.10683648,176,0.09378554,147,
2831_0,0.45235673,6642,4,-1,0.40781903,5861,2_0000fc42140f512c5443,0.5640333,7272,0.45927003,6496,0.13806684,913,0.11672863,960,
2850_0,0.21694857,1831,4,8,0.1589266,1242,1_00003d50999ea5f79022,0.2121355,1682,0.15058693,1095,0.088775136,239,0.07811722,218,
2851_0,0.26751417,2603,4,-1,0.24032709,2252,2_00005dba9bf3749b9b3e,0.40234658,3651,0.26370907,2425,0.13792062,1268,0.10725933,1003,
2859_0,0.24266535,2657,4,-1,0.20410067,2203,2_0000947e30263fe9f858,0.31132218,3294,0.20918418,2301,0.095652096,912,0.07783054,755,
2890_0,0.2951178,2120,4,0,0.24248484,1513,1_000050bae147b6149018,0.34619588,2043,0.26137674,1480,0.106043376,988,0.09321555,842,
2892_0,0.16185406,1723,4,-1,0.0997043,1124,2_00002faeb84684f9a919,0.068656996,1051,0.075605415,927,0.029558348,440,0.020790102,340,
2914_0,0.3789953,2032,4,1,0.30115017,1357,1_0000179f34e53a2ffd03,0.3550321,1432,0.316603,1203,0.12650119,781,0.117078654,646,
2917_0,0.3114605,1634,4,6,0.2359995,1025,1_00000e0643e441a6d028,0.274868,1143,0.23468636,827,0.14221135,235,0.12534651,190,
2932_0,0.34031782,2833,4,1,0.26191962,1755,1_00000e13c64bbd61ca02,0.2983747,1054,0.2672291,1383,0.101835325,199,0.09462331,171,
2975_0,0.3946784,5721,4,-1,0.34140104,5006,2_00000a62762bcbc1e75c,0.5191494,6009,0.38458323,5508,0.10575102,862,0.09865561,954,
2985_0,0.24341528,2860,4,-1,0.20001522,2524,2_0000f6e5bafcd580d50b,0.27865368,4045,0.20939007,2795,0.12496126,1666,0.09479629,1245,
3005_0,0.40038925,1377,4,0,0.3249253,823,1_00001406e2c0b9274815,0.48272687,940,0.3471748,642,0.22090313,288,0.19364953,216,
3013_0,0.25733402,1962,4,0,0.18713081,1281,1_00006af112204c5cdb10,0.24971506,1516,0.18705305,1141,0.078599595,691,0.06569402,561,
3014_0,0.21225768,3016,4,-1,0.17431709,2704,2_000045f6d50aecdbf160,0.31124508,4465,0.1860081,2864,0.10058664,960,0.07599144,794,
3038_0,0.42786837,1431,4,0,0.37150937,891,1_00001406e2c0b9274815,0.54910815,1220,0.40342313,735,0.22148693,367,0.1947805,286,
3057_0,0.34568435,1695,4,2,0.2713151,1093,1_000025582eae3c7c1fb2,0.32945666,1319,0.27808732,908,0.15843311,237,0.14041065,199,
3061_0,0.30006105,6280,4,-1,0.22752246,5651,2_00002fc775c0333f2be9,0.31382352,6990,0.2347641,6307,0.061099865,895,0.052652456,1005,
3074_0,0.304661,3465,4,-1,0.27322495,3042,2_00006b455b0c0b405ac1,0.37927783,4330,0.29940218,3347,0.1023717,1130,0.08215445,981,
3098_0,0.22024992,1760,4,0,0.15284552,1049,1_00006af112204c5cdb10,0.1899296,820,0.14771438,826,0.104177505,515,0.08722922,431,
3119_0,0.24450618,1944,4,0,0.17811245,1296,1_00006af112204c5cdb10,0.22507007,1466,0.17578012,1166,0.08691825,943,0.07626726,800,
3127_0,0.20326641,6990,4,-1,0.13324046,6404,2_0000a377aafb05cdaa94,0.1806134,7912,0.12508626,7194,0.050444905,864,0.03717258,1029,
3144_0,0.1974785,2214,4,-1,0.16008937,1841,2_000020324a08238601dd,0.29889235,3269,0.16736868,1888,0.08850963,956,0.06474162,750,
3145_0,0.23429684,1656,4,1,0.16829358,1034,1_00000e13c64bbd61ca02,0.19283986,923,0.16222438,841,0.07844337,263,0.07032508,221,
3182_0,0.16201949,2890,4,-1,0.12314143,2440,2_0000f6385c405fe3ab4d,0.24231236,3580,0.11172617,2453,0.06942904,920,0.049576413,787,
3205_0,0.19696696,6561,4,-1,0.12151189,5910,2_00005c27a53c6ff8a5b9,0.109244674,7521,0.10446159,6684,0.02239572,1069,0.021013733,1199,
3222_0,0.21327439,2847,4,-1,0.14929207,2204,2_00005036522f30c9cf9c,0.16162108,2591,0.1355607,2106,0.076837204,754,0.05568506,636,
3255_0,0.1942842,2140,4,-1,0.13889128,1620,2_0000b265ab3a6e24450e,0.17032735,2491,0.12673756,1543,0.0779474,806,0.05843133,631,
3266_0,0.34201115,6828,4,-1,0.27138102,6290,2_00002fc775c0333f2be9,0.3733659,8044,0.29320252,7148,0.06483304,959,0.056795456,1082,
3273_0,0.24466167,2041,4,0,0.17655756,1344,1_00006af112204c5cdb10,0.22716919,1529,0.1718929,1202,0.07650049,730,0.06305071,608,
3278_0,0.24808243,1959,4,0,0.17461395,1288,1_00006af112204c5cdb10,0.20718886,1467,0.16730598,1137,0.06273973,821,0.055120777,696,
3325_0,0.2351985,2627,4,-1,0.19179843,2231,2_0000f6e5bafcd580d50b,0.26508772,3363,0.19990493,2396,0.10262705,1306,0.07930021,1004,
3329_0,0.20754811,2718,4,-1,0.14613678,2083,2_00001dca2a881422a113,0.1469548,2495,0.12901638,1989,0.076545045,910,0.059892114,773,
3353_0,0.304661,3465,4,-1,0.27322495,3042,2_00006b455b0c0b405ac1,0.37927783,4330,0.29940218,3347,0.1023717,1130,0.08215445,981,
3363_0,0.19814025,2329,4,-1,0.16030997,1871,2_000009a4681194bd1ef5,0.2623304,2936,0.16268125,1851,0.09214927,956,0.06981507,748,
3414_0,0.38581607,6603,4,-1,0.34433618,5827,2_0000fc42140f512c5443,0.50074995,7283,0.39857912,6469,0.14471425,925,0.1152662,961,
3420_0,0.25063342,1801,4,6,0.18957835,1251,1_00000e0643e441a6d028,0.2570495,1896,0.1891715,1121,0.13061716,334,0.113450244,274,
3434_0,0.21474102,2225,4,-1,0.14631842,1526,2_000036f922d6905a4ed3,0.16741881,1685,0.13618696,1389,0.07778514,721,0.06506627,594,
3442_0,0.22468702,1890,4,8,0.16673096,1327,1_00003d50999ea5f79022,0.23396297,2012,0.15977326,1211,0.099433064,261,0.08765045,243,
3486_0,0.2349779,3288,4,-1,0.20503353,2977,2_0000f6385c405fe3ab4d,0.3370535,4492,0.21440838,3166,0.10163442,1184,0.078142144,1006,
3506_0,0.22437038,1849,4,0,0.15813214,1153,1_00006af112204c5cdb10,0.19661562,1077,0.15432265,972,0.09935735,684,0.08396396,579,
3513_0,0.26409778,2095,4,0,0.19879247,1493,1_0000438ef047ef07d59e,0.2623874,1904,0.20680015,1466,0.1092309,1141,0.095625624,991,
3543_0,0.44251853,7123,4,-1,0.39611956,6364,2_0000fc42140f512c5443,0.55525875,7796,0.45262262,7067,0.14232118,882,0.11819106,968,
3547_0,0.35196012,1630,4,2,0.27307692,1018,1_000025582eae3c7c1fb2,0.32455102,1071,0.276173,816,0.15611783,190,0.13778734,166,
3589_0,0.21425049,1711,4,8,0.15458035,1099,1_00003d50999ea5f79022,0.20031697,1277,0.1462766,921,0.08451256,221,0.07370508,191,
3590_0,0.22438493,1710,4,8,0.16523236,1090,1_00003d50999ea5f79022,0.21326056,1186,0.15693155,899,0.10151214,183,0.08809617,164,
3600_0,0.25107947,5611,4,-1,0.21245635,5067,2_0000f0428a24c3337fd8,0.31757432,6265,0.23676379,5594,0.16705519,967,0.113181494,941,
