system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
1_0,0.2577271,2221,1,0.22134468,1846,2_0000841d64b5eaec5dc4,0.37186575,2786,0.24386184,1971,-1,0.12667282,1500,0.10332376,1159,66,17.593025,
3_0,0.22993584,1993,1,0.1678333,1573,1_00002a19ca7a4240599e,0.1717448,2839,0.15357138,1512,7,0.03369904,418,0.03345833,323,70,17.745127,
4_0,0.23065795,1908,1,0.18053062,1442,2_0000c8890032c8728187,0.28241006,2388,0.18251646,1349,-1,0.04639636,455,0.042183977,332,71,17.373732,
5_0,0.14965422,1867,1,0.09204703,1247,1_0000e3369643e96011c4,0.105532505,1385,0.07731673,1101,9,0.06853388,697,0.058022123,520,61,17.593025,
6_0,0.29326516,3029,1,0.21301313,2144,2_00003e26ef897dcf256a,0.23091288,2657,0.20256199,1958,-1,0.05117766,623,0.040918402,447,16,17.867538,
7_0,0.47083703,1623,1,0.42286283,1241,1_00003c88a0c16b302fee,0.5010948,2334,0.4444489,1149,7,0.42710546,655,0.3931179,412,73,17.19008,
8_0,0.18835361,1735,1,0.13563867,1198,1_0000fd1e1df8624658e4,0.18022974,1626,0.12522806,1024,14,0.03520346,283,0.030810548,211,74,17.373732,
9_0,0.36954677,1828,1,0.32061803,1314,2_0000c1f05613f14c659d,0.45443755,2178,0.34603533,1242,-1,0.34236073,1012,0.2962093,700,53,19.02668,
11_0,0.16072911,1653,1,0.116154104,1220,2_00008b266d051f6918ee,0.19341718,1934,0.10694178,1131,-1,0.06748758,1059,0.05199047,785,65,17.298813,
12_0,0.34952366,1365,1,0.29892066,921,1_0000389eac368492a3ff,0.3599859,1889,0.30847543,757,11,0.24276628,606,0.20774984,391,64,17.453926,
13_0,0.4603722,2904,1,0.41434047,2558,2_000089c23151424d2984,0.5628382,3694,0.45731705,2866,-1,0.44415128,1762,0.3737831,1241,23,17.996931,
14_0,0.11879926,1276,1,0.07365027,832,1_00007ae70283aaa1ed8d,0.1716926,1637,0.05194504,633,8,0.03787878,348,0.022442779,207,73,17.38935,
16_0,0.15958907,1736,1,0.11283163,1297,1_0000cfb00f4c58d5b6ca,0.18859433,2010,0.098088294,1176,2,0.025514983,283,0.021242425,223,66,17.270336,
17_0,0.5708549,3788,1,0.49214938,3271,2_00003e222acfc465902b,0.5852001,4363,0.5372284,3560,-1,0.05854181,1707,0.05829814,1256,19,18.743303,
18_0,0.29709783,3116,1,0.2513663,2547,2_00004e5470629b2e0d67,0.42642945,3449,0.2870331,2725,-1,0.1757551,996,0.13958502,757,23,18.91136,
19_0,0.32038784,1381,1,0.2649951,934,1_00009834eee02bcbdd52,0.31931314,1330,0.26181585,754,13,0.1828845,330,0.16383228,200,72,17.073797,
20_0,0.3420665,3810,1,0.2797907,3193,2_00002c5757f039f06ef3,0.39501378,4298,0.30063507,3438,-1,0.097273745,954,0.08505019,794,9,17.270336,
22_0,0.20703383,1704,1,0.15026516,1239,2_00007e1b348c3debef7f,0.20291756,2603,0.13933866,1078,-1,0.088952355,679,0.07933352,405,66,17.38935,
23_0,0.31496271,1566,1,0.2530647,1037,1_00006f138e2e527590a5,0.3357212,1277,0.2641988,843,14,0.15222883,196,0.15851927,115,67,17.487465,
24_0,0.37399668,2300,1,0.3325796,1912,2_0000abbdd0ec1fcd0a08,0.40731147,2475,0.35052282,2087,-1,0.26111335,1685,0.23202355,1305,70,17.785145,
25_0,0.17005984,1720,1,0.12480683,1302,1_0000cfb00f4c58d5b6ca,0.20141199,2083,0.111026324,1185,2,0.02539463,288,0.021784017,221,69,17.358324,
26_0,0.5553758,2196,1,0.4970621,1826,2_000032203d6fd1b1704a,0.5825497,2774,0.5269289,1914,-1,0.4999998,1245,0.45564023,894,65,17.487465,
27_0,0.29517055,1348,1,0.24924633,888,1_0000ae99dff6827ed258,0.3923919,1286,0.25863478,729,1,0.0801977,598,0.067302726,422,65,17.487465,
29_0,0.14671122,1646,1,0.10112376,1218,1_0000cfb00f4c58d5b6ca,0.16049172,1919,0.08123656,1089,2,0.026638297,304,0.022113744,236,71,17.504543,
