system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
83_0,0.21800424,2157,3,-1,0.16799465,1581,2_00002d85d8cccb55e372,0.25346678,2193,0.16759242,1503,0.074783705,685,0.067506224,561,
84_0,0.22240111,2429,3,-1,0.18100977,2010,2_000024bd4a505348b4ba,0.3539448,3514,0.19058049,2169,0.12657416,1180,0.10027572,974,
85_0,0.3325993,3890,3,-1,0.29361802,3511,2_000044bec0b2db7b7229,0.47039562,5517,0.33624452,4057,0.13318387,1293,0.1115631,1159,
86_0,0.15307635,2172,3,13,0.090310775,1509,1_000024c22b9f4fa9e4aa,0.146254,2048,0.07240212,1446,0.0630214,544,0.04656249,458,
87_0,0.35712832,6357,3,-1,0.29967254,5638,2_0000da20326bac9f6c46,0.53432643,7486,0.31135798,6341,0.080614686,816,0.06620029,872,
88_0,0.5968411,6884,3,-1,0.58882374,6850,2_00002c4f92bcb4e6e181,0.86373806,9562,0.6940695,7970,0.18230556,1490,0.17414287,1511,
89_0,0.16518451,1624,3,13,0.11484018,1089,1_000021973d4b066ae123,0.126487,1825,0.09711947,907,0.05122097,500,0.039010588,360,
90_0,0.3058083,3573,3,-1,0.24868563,2776,2_00008d982558189d9fb3,0.3312683,3483,0.26520216,2848,0.114750236,826,0.10645591,715,
91_0,0.3027521,3110,3,-1,0.24659508,2504,2_00007903cf5a6e2d9c91,0.3116018,3117,0.25828105,2643,0.10204741,1131,0.09358439,1040,
92_0,0.5749908,5454,3,-1,0.516358,4914,2_0000498a04d9179dc93e,0.6635958,6255,0.5824144,5503,0.09976664,1477,0.10266651,1432,
93_0,0.23706348,2558,3,-1,0.17134714,1866,2_000060eadd5160f3196b,0.24383469,2363,0.16878122,1856,0.09893087,859,0.073271565,688,
94_0,0.3447019,3061,3,-1,0.31986046,2777,2_000090c559e6f4fde11f,0.46026778,4027,0.35949677,3087,0.12956652,1209,0.112534,991,
95_0,0.22270672,2954,3,-1,0.15744692,2317,2_000024ae97a5be711409,0.1968449,2793,0.1503511,2443,0.07852741,1435,0.062328234,1239,
96_0,0.20620169,2256,3,-1,0.16784936,1813,2_0000ad91666c301279d2,0.3867027,3623,0.16857798,1878,0.10989033,843,0.08796525,690,
97_0,0.22018644,2134,3,14,0.15891908,1423,1_00003335f602399feae9,0.26625764,1571,0.15128592,1277,0.0600669,542,0.047380544,468,
99_0,0.28321585,2154,3,-1,0.21848474,1567,2_000050242776572f98a8,0.29018438,2525,0.2172902,1480,0.11984642,779,0.102203324,652,
100_0,0.28480363,1548,3,1,0.21819186,1037,1_00006c64cb88af33ae90,0.35237432,1750,0.22199148,890,0.07679956,660,0.062125217,510,
102_0,0.5406708,7268,3,-1,0.47014484,6542,2_00006aba3f82abdbfd93,0.65076643,8320,0.53768605,7410,0.0897991,1155,0.08800823,1330,
103_0,0.14295499,1767,3,-1,0.1096434,1341,2_0000d6cdab076c7d0481,0.29829285,2893,0.098655805,1295,0.080042206,811,0.055404305,575,
104_0,0.31570947,6499,3,-1,0.27066213,5795,2_00000b41fc994f1539a5,0.36765823,6972,0.28598133,6140,0.14605236,3384,0.12842168,2978,
105_0,0.40033293,4397,3,-1,0.354676,4389,2_000007685cb74c8cdf36,0.6153961,8376,0.40915158,5219,0.22482437,1516,0.18607867,1354,
106_0,0.5980044,6042,3,-1,0.52145416,5237,2_000008470c8b97e3d483,0.6506766,6630,0.58580375,5807,0.065131396,1218,0.069119036,1190,
107_0,0.26981813,2341,3,-1,0.20706972,1710,2_0000817432086757721a,0.23325096,2164,0.2069976,1701,0.10328242,1168,0.090372115,1054,
108_0,0.46399584,4926,3,-1,0.40027758,4063,2_00002fc31b4cebae7b57,0.47568592,4847,0.43794566,4402,0.05888344,904,0.06097611,907,
109_0,0.18991429,2311,3,-1,0.11508164,1528,2_000032d506d3586879a9,0.10420784,1657,0.09066198,1352,0.039408617,584,0.028003521,459,
110_0,0.33177885,2246,3,-1,0.29207236,1826,2_0000b311570b47d48fa2,0.3948558,2648,0.31933787,1993,0.124584205,1959,0.10249274,1417,
111_0,0.29156756,2594,3,7,0.23196344,2105,1_0000efcde1edcf1aad8e,0.29587722,3309,0.23672919,2179,0.114022434,393,0.09824075,416,
112_0,0.14984815,1442,3,-1,0.101340145,920,2_00001654dc8aa53f3e96,0.1399248,1107,0.08853403,766,0.06073535,545,0.044625483,385,
114_0,0.44831333,9700,3,-1,0.4266524,9905,2_0000d0ac72b73b5cdd6a,0.784655,15816,0.5403297,12431,0.22982773,1909,0.19085509,1976,
116_0,0.16771208,2004,3,-1,0.110905215,1416,2_00005f3bfa7e27cbc1bf,0.17868856,2203,0.09536708,1316,0.06906629,775,0.055024948,617,
117_0,0.17107835,1775,3,-1,0.111281365,1199,2_0000a4ab5ae3da7d0d34,0.15190578,1586,0.09546064,1049,0.055675406,566,0.04634398,440,
118_0,0.18447533,2568,3,-1,0.124264166,1945,2_0000f867d0fee1ad5f32,0.15778105,2306,0.10770444,1879,0.059151325,870,0.046102263,782,
119_0,0.13917582,1709,3,-1,0.078286394,1034,2_0000a89dee83da4c7929,0.10310268,1306,0.057051845,839,0.03931375,393,0.025754336,283,
120_0,0.19432685,2337,3,-1,0.12051262,1570,2_000032d506d3586879a9,0.14217383,1868,0.099537395,1414,0.045751244,661,0.034509398,527,
121_0,0.31388003,4677,3,-1,0.25857964,3982,2_00003475b7bc63fb8308,0.4348818,5498,0.3002368,4492,0.12101826,857,0.094600365,885,
122_0,0.18932271,1528,3,-1,0.128789,967,2_00001cb17a16dfa15ed4,0.12263723,891,0.11138174,797,0.062977135,634,0.05142606,486,
123_0,0.1864212,5323,3,-1,0.1327234,4646,2_00009a3480807df1fea2,0.25030673,6063,0.13739277,5241,0.12395064,716,0.08772762,779,
125_0,0.19345054,1399,3,-1,0.12518828,771,2_0000bbc375397d47576a,0.101748765,421,0.10411017,557,0.047985815,336,0.036692508,283,
127_0,0.20529531,1968,3,6,0.13984652,1352,1_00000e0643e441a6d028,0.17640077,1554,0.120886855,1199,0.032838136,174,0.023130784,173,
128_0,0.14652611,1868,3,-1,0.094374076,1295,2_000025bfb73b0e758e33,0.27295768,3017,0.07459226,1141,0.07545234,573,0.04980636,381,
129_0,0.3759446,4933,3,-1,0.34585914,4707,2_0000e03bd3bac42c7077,0.5151673,6754,0.38795403,5371,0.06444233,914,0.06790897,1033,
130_0,0.31328422,5104,3,-1,0.25594208,4446,2_00005c27a53c6ff8a5b9,0.4175795,5919,0.28275427,4993,0.11555166,1151,0.09422828,1129,
131_0,0.23478706,5053,3,-1,0.17031133,4126,2_0000767116e26507cb5b,0.24087444,4719,0.1762979,4414,0.09846009,712,0.07309425,857,
132_0,0.26681027,3079,3,-1,0.23236606,2741,2_0000ad91666c301279d2,0.44399935,4577,0.25276762,3045,0.10074936,776,0.08664047,698,
133_0,0.40630907,2701,3,9,0.35413504,2096,1_00004127de6e02eaeda4,0.50300115,2752,0.3905566,2090,0.27335927,392,0.23383635,369,
134_0,0.28498057,3683,3,-1,0.22890776,3002,2_00003475b7bc63fb8308,0.34918314,4248,0.24953356,3280,0.09408738,861,0.07957058,795,
135_0,0.56587285,3999,3,-1,0.49755734,3287,2_0000f6874e28f114cf7a,0.62842757,3882,0.5479017,3420,0.262304,514,0.23869728,525,
137_0,0.23555495,1840,3,2,0.1674518,1217,1_000025582eae3c7c1fb2,0.18110277,1345,0.15213239,1036,0.04180012,180,0.033151817,164,
138_0,0.8253332,10700,3,-1,0.79122144,10324,2_00002b0e8789066309a4,1.136091,13553,0.95171714,12107,0.12348443,1433,0.13081846,1962,
139_0,0.3339886,2661,3,0,0.28874052,2213,1_0000007402d8368501ac,0.44825038,3209,0.3033536,2268,0.076328255,373,0.066413,375,
140_0,0.31348693,1431,3,0,0.27209848,918,1_00009e32c4b5a9ea8c18,0.46610367,1962,0.2880994,737,0.08039282,571,0.060724046,389,
142_0,0.23230031,2878,3,-1,0.16193947,2174,2_0000c9551ee911c6678d,0.20993756,2769,0.15610187,2184,0.06918641,660,0.05772741,620,
143_0,0.23945391,3058,3,-1,0.1926508,2455,2_000086c32394415105ff,0.31252408,3436,0.2085801,2639,0.11774619,744,0.08698517,653,
144_0,0.20335342,2608,3,-1,0.14844136,2033,2_0000b01f6dc698f01408,0.2246161,2577,0.14029399,2040,0.072465345,738,0.05835646,650,
146_0,0.19869739,1580,3,-1,0.14079703,1121,2_00008f03a2640df82bef,0.18764004,2235,0.12524971,986,0.060580917,452,0.044229425,332,
147_0,0.24918038,2687,3,-1,0.19351393,2133,2_00003cc27db9360fcbb7,0.25516754,3051,0.20163938,2248,0.12102639,1187,0.1112616,1012,
148_0,0.44972974,2291,3,1,0.40367615,1843,1_00002ae37c0c2b113761,0.57745147,3030,0.4354697,1839,0.24237533,447,0.22289683,403,
149_0,0.3231233,7137,3,-1,0.24415466,6155,2_0000f7d87b2ce6319428,0.43296307,7274,0.26581562,6806,0.09500114,807,0.07095237,965,
150_0,0.27337468,2207,3,-1,0.2365346,1862,2_00002b6cd6eabd9e799a,0.3329654,3168,0.2548571,2049,0.114917085,1426,0.09513356,1063,
151_0,0.23863272,1611,3,1,0.13643974,959,1_0000c325ef84992a6b13,0.07631242,711,0.09742344,739,0.013839432,150,0.010790062,128,
152_0,0.27674353,2812,3,-1,0.2447113,2359,2_0000d2fe56330cdbbdb8,0.43481782,3666,0.26870838,2503,0.107687026,915,0.089631796,776,
153_0,0.37939072,3425,3,-1,0.3185202,2680,2_00000ac6c97ea437a6e1,0.44646534,3448,0.3502584,2779,0.20038193,943,0.17429131,835,
154_0,0.40242618,6002,3,-1,0.3630771,5884,2_0000a21ba3f5c8ff7076,0.56333953,8993,0.41624767,6981,0.16467372,1436,0.14618523,1456,
156_0,0.24442032,3262,3,-1,0.18849754,2586,2_00003c3f79d71db72a4c,0.29389262,3740,0.19974002,2763,0.0809606,988,0.068364054,937,
157_0,0.2876471,3787,3,-1,0.16851191,2423,2_00006ebe790cdd6fbc29,0.08707016,1529,0.12672505,2013,0.009295428,100,0.006310652,119,
158_0,0.19952875,1677,3,9,0.14129174,1108,1_00009bddb856dd53a496,0.16060564,1404,0.12729025,925,0.065580845,333,0.057449635,253,
159_0,0.19368622,1501,3,-1,0.1359098,956,2_00001cb17a16dfa15ed4,0.14297476,1021,0.12114051,795,0.077696145,757,0.061650574,558,
160_0,0.82470787,12429,3,-1,0.8171916,12924,2_00003f6e72ab4bf8ee23,1.0897068,17313,0.9457008,15237,0.30719677,2102,0.30458552,2283,
162_0,0.51396024,7388,3,-1,0.48974714,7512,2_0000a73545a40ebb9342,0.7629532,12458,0.5720691,9215,0.24541247,1710,0.22572461,1629,
163_0,0.24236813,2537,3,-1,0.1806997,1988,2_000042fddb7181d6a048,0.20189616,2474,0.17208865,2036,0.05418341,568,0.04861934,485,
164_0,0.2677972,2722,3,-1,0.20039831,1890,2_0000c1fff94d886297ea,0.26545155,2261,0.20024194,1828,0.09883084,624,0.0792836,528,
165_0,0.49331617,5006,3,-1,0.43470398,4274,2_0000651a0a8a9ce86511,0.6047472,5212,0.48660302,4598,0.15159205,864,0.14349884,885,
166_0,0.26474783,3270,3,-1,0.2089991,2634,2_0000ec1b54e36c71c5cd,0.29735264,3776,0.22549698,2889,0.09401727,1060,0.08311486,959,
167_0,0.11097576,1533,3,6,0.065433264,1021,1_000095e611450759dee0,0.12020618,2045,0.045169055,833,0.025337879,340,0.014366988,253,
168_0,0.28351247,2195,3,1,0.2170026,1655,1_0000ff2679d521b8efbc,0.2581794,2047,0.20547922,1587,0.040745005,710,0.034512725,536,
169_0,0.34538126,2285,3,0,0.30527535,1721,1_00009ae758786a8a8fd6,0.45163158,2418,0.32236716,1686,0.15134653,346,0.13972726,336,
171_0,0.24800035,1561,3,8,0.18950038,1023,1_000023f3dbcc6591a1da,0.21927586,1102,0.18222527,847,0.0947767,176,0.08546176,145,
172_0,0.26596624,2423,3,8,0.21241477,1887,1_0000676ae40c2cc33820,0.2824219,2496,0.20997739,1834,0.088852316,360,0.08367826,337,
173_0,0.34078875,3355,3,-1,0.26859203,2439,2_0000ebf746d8ea07a35b,0.29477325,2567,0.26945752,2388,0.07176397,451,0.051352706,442,
174_0,0.2753284,2283,3,-1,0.22366911,1873,2_0000e06aae64e3bdafe8,0.36027336,3307,0.22636166,1901,0.09110821,459,0.087852105,401,
176_0,0.3217491,2179,3,-1,0.27156997,1662,2_0000a821754c7d6cbc9f,0.38118315,2690,0.2838693,1603,0.0889204,453,0.08260468,385,
177_0,0.24470344,3293,3,-1,0.1708489,2536,2_00003cddcef85a14d166,0.21998912,3155,0.16898622,2624,0.090447836,1006,0.07162018,894,
178_0,0.1710808,1599,3,-1,0.12711868,1088,2_00001654dc8aa53f3e96,0.17961821,1526,0.11675183,957,0.046551276,592,0.033872437,417,
179_0,0.19281651,2221,3,-1,0.115382895,1380,2_000094758289b4c64fa0,0.07530162,1046,0.09124885,1154,0.030359419,444,0.021319812,380,
180_0,0.49171847,5476,3,-1,0.42564604,4886,2_0000651a0a8a9ce86511,0.54593146,6268,0.46426278,5418,0.11031359,939,0.11501822,992,
181_0,0.13414098,1741,3,-1,0.07977399,1138,2_0000a689443931b8f9d0,0.17034094,1713,0.056378085,960,0.04337291,473,0.02741811,360,
182_0,0.32210937,2275,3,8,0.2609208,1714,1_00009cd85693cb59e77e,0.326548,2274,0.26421118,1625,0.13447174,334,0.12528269,294,
183_0,0.6033161,6290,3,-1,0.53731877,5632,2_0000256a66e9522c7e98,0.7136977,7222,0.61543494,6411,0.1296018,810,0.13377006,932,
184_0,0.4539537,4120,3,-1,0.39806822,3522,2_000007a399778efe99ee,0.630101,5149,0.46584097,3952,0.18054713,1200,0.17112996,1150,
185_0,0.26932675,2062,3,-1,0.22242117,1601,2_000016b1f8b3f38097a5,0.30544046,2679,0.2325303,1634,0.09518829,1176,0.08555806,960,
188_0,0.57745755,6145,3,-1,0.5072919,5491,2_0000256a66e9522c7e98,0.67479396,7092,0.5749103,6228,0.11570763,943,0.11864084,1041,
189_0,0.32679656,2983,3,-1,0.2685199,2534,2_000016fcf76cf1510d48,0.35564643,3959,0.29008514,2828,0.14900942,1519,0.12542467,1255,
190_0,0.36925942,2337,3,0,0.27255267,1593,1_00002477c5e2fdc81fa9,0.31280452,1767,0.27349076,1502,0.038375676,363,0.03394115,329,
192_0,0.42690194,4261,3,-1,0.34487307,3461,2_0000651a0a8a9ce86511,0.4078154,4065,0.35806382,3577,0.08899191,638,0.08459233,627,
193_0,0.37980992,3124,3,0,0.3419298,2759,1_00009e32c4b5a9ea8c18,0.5698191,4267,0.39586577,3039,0.106432356,1194,0.08592735,1056,
194_0,0.30234545,3051,3,-1,0.26161718,2596,2_0000601f80b72ca8f914,0.36889789,3387,0.28721195,2854,0.12336604,1332,0.10729611,1166,
195_0,0.32316828,2125,3,1,0.2597233,1531,1_000062cb9bab1b5c6293,0.34911263,1936,0.2639146,1420,0.08227837,305,0.07436249,279,
196_0,0.11163151,1642,3,6,0.0668932,1121,1_000095e611450759dee0,0.13132542,2321,0.04732544,936,0.025246933,302,0.013871582,228,
197_0,0.23527476,2635,3,-1,0.1807787,1967,2_000039ff0ca6ab1ab448,0.31779075,2632,0.18023837,1977,0.1075255,776,0.086143896,676,
198_0,0.39116853,2560,3,-1,0.409463,2257,2_00001654dc8aa53f3e96,0.67822504,3966,0.4704445,2483,0.15580706,1390,0.1384625,1113,
199_0,0.27693564,2243,3,7,0.21829247,1700,1_00005a1d086a067acc4e,0.3159147,2383,0.22054024,1650,0.116122216,403,0.102188595,368,
200_0,0.41728166,2436,3,-1,0.3577956,2006,2_000055f2edf665220a5d,0.4988405,3199,0.38373554,2058,0.25487176,566,0.2316318,484,
