system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
9125_0,0.36517477,1624,10,0.3707026,1343,2_000078c4c36aa553e344,0.484976,2108,0.3934248,1329,-1,0.48506117,1168,0.40557587,777,66,17.38935,
9126_0,0.30624902,1930,10,0.26434982,1637,1_0000ded5effee61663f8,0.33069685,2658,0.2687244,1594,12,0.11521383,847,0.10545373,545,68,17.42122,
9127_0,0.27766067,3211,10,0.23527972,2950,2_0000d9fc689ccdc20d88,0.27733296,3621,0.23869313,3206,-1,0.16201423,1822,0.14527485,1254,15,18.325157,
9129_0,0.14237371,1303,10,0.11288419,978,2_0000a1085f4fed49f1a6,0.22523943,2017,0.09747775,809,-1,0.047413662,518,0.02778278,274,69,17.66747,
9130_0,0.107156426,2363,10,0.07185145,2193,2_0000cc1a64ae51c108bc,0.10847551,3021,0.066549234,2382,-1,0.09533637,1392,0.055401653,881,45,19.970263,
9131_0,0.116545215,2656,10,0.08734425,2511,2_0000cc1a64ae51c108bc,0.14010774,3435,0.08594757,2768,-1,0.13705572,1490,0.081395425,908,25,19.576744,
9132_0,0.48024234,3802,10,0.45243907,3585,2_0000ac0f4b0df7af5aa2,0.5600834,4225,0.4894604,3942,-1,0.20992687,1637,0.17502555,1274,9,17.42122,
9133_0,0.11644593,1021,10,0.10201505,848,2_000066b47bec383cd9a1,0.27759105,2286,0.13069043,910,-1,0.37070358,3038,0.24707504,1970,59,18.041588,
9134_0,0.10406085,1269,10,0.08086005,1082,2_00003c094224a17c211f,0.19240843,2185,0.0798582,1086,-1,0.21687473,1794,0.13480191,1189,60,17.867538,
9135_0,0.50466985,3500,10,0.45231494,3110,2_0000b2481b711338194f,0.51964504,3626,0.4724761,3110,-1,0.14634319,724,0.15560798,492,62,17.52183,
9136_0,0.15774642,1464,10,0.13069499,1236,2_00002deaea568d368dd4,0.22659245,2217,0.14124686,1343,-1,0.29302084,2930,0.2055131,1939,53,18.37497,
9137_0,0.108669326,2168,10,0.08610479,1968,2_000085f7c2b63732b833,0.24739616,3329,0.10604811,2268,-1,0.30450863,2249,0.1728231,1358,14,18.425495,
9138_0,0.10024039,1246,10,0.07912423,1015,2_0000444254cc8ffbb02b,0.1763331,1919,0.079961985,982,-1,0.1924043,1663,0.12968922,1086,56,17.38935,
9139_0,0.13712683,1744,10,0.11876329,1432,1_0000fcdfc8f0e0411d7d,0.2463219,2637,0.10690296,1283,9,0.07870466,643,0.039872054,381,61,17.487465,
9140_0,0.25980544,2776,10,0.2326079,2510,2_0000174039f1693e222d,0.26792872,3010,0.24187383,2655,-1,0.075485155,861,0.0585707,635,58,18.0642,
9141_0,0.08687557,850,10,0.06448937,635,2_0000fd3ad09fadd21295,0.17198846,1785,0.053057052,519,-1,0.102487996,1104,0.054492388,589,69,17.38935,
9142_0,0.13232623,1630,10,0.11317235,1478,2_00009e6b32bff3c0fcd8,0.22613248,2461,0.09884673,1446,-1,0.065155014,628,0.034991637,387,71,17.215967,
9143_0,0.39870724,1512,10,0.3503098,1278,2_0000e494de1ccc2b6025,0.4005358,2164,0.35893637,1355,-1,0.18332821,1842,0.171928,1290,57,18.968695,
9144_0,0.25467935,3861,10,0.2363202,3596,2_00002c5757f039f06ef3,0.31791046,4585,0.262077,3893,-1,0.11298983,1321,0.075974524,952,12,18.086998,
9145_0,0.30935425,1665,10,0.26272935,1278,1_0000e3369643e96011c4,0.30367172,1822,0.26514912,1160,9,0.102145955,731,0.09831235,503,62,17.593025,
9146_0,0.086388454,1295,10,0.053956907,1097,2_00004e227eedad85c4e4,0.061027665,2218,0.042059254,1156,-1,0.05014757,2040,0.030057231,1338,65,17.9099,
9148_0,0.15100478,1639,10,0.1239998,1481,2_000089c23151424d2984,0.1873227,2135,0.13235292,1702,-1,0.22859545,2055,0.1540918,1391,22,17.996931,
9149_0,0.23947442,2167,10,0.23118977,1900,1_0000be9b810eb3c72693,0.297744,2525,0.24977359,1987,13,0.050387833,1403,0.03291199,990,74,17.165068,
9150_0,0.56780076,3194,10,0.518948,2993,2_00004e5470629b2e0d67,0.5826286,3843,0.53994733,3276,-1,0.1671207,1695,0.18883,1188,17,19.085306,
9151_0,0.08954551,1086,10,0.057583604,788,2_0000da93a79535b6424b,0.07383852,1392,0.040545955,625,-1,0.022960383,522,0.011454098,273,73,17.140928,
9152_0,0.34698886,1447,10,0.3212628,1182,2_0000bb0d927ad6c0135e,0.444701,2304,0.33078614,1073,-1,0.28311723,792,0.27320254,442,70,17.66747,
9153_0,0.3965277,4398,10,0.38236126,4431,2_0000e85b7f69eb57e8ad,0.50137,5205,0.4221016,4907,-1,0.073962614,1150,0.0508294,854,18,17.745127,
9154_0,0.42547274,1046,10,0.3533091,800,1_000068264f8adf60ce4e,0.43435162,2118,0.36892638,644,9,0.25140488,612,0.21320736,302,68,17.66747,
9155_0,0.20673984,1365,10,0.1701034,1094,1_0000cfb00f4c58d5b6ca,0.17583366,2105,0.15657365,969,2,0.021992465,529,0.0145908985,305,70,17.270336,
9156_0,0.109232664,2018,10,0.08749084,1813,2_00009221df2a4aacef57,0.20773438,2450,0.09938343,1960,-1,0.29199427,1403,0.1932371,1021,59,17.82595,
9157_0,0.51402205,1861,10,0.46166715,1466,1_0000f51ae57d773ac1b8,0.53007525,1896,0.48194483,1419,8,0.15362683,969,0.16364914,707,62,17.7059,
9158_0,0.23826163,1335,10,0.23406318,1036,1_00005126ccffd96bd7e3,0.41802126,1623,0.23942171,905,1,0.10429815,622,0.05996591,392,58,18.882936,
9159_0,0.16315283,896,10,0.13609333,622,1_000097da7f2b86c4833d,0.22308165,1666,0.123783916,425,2,0.058310553,743,0.033267256,367,61,17.38935,
9160_0,0.48749685,4305,10,0.45517483,3992,2_00002f43e2e2ed8221b5,0.49134782,4578,0.47850013,4233,-1,0.10322057,953,0.1029131,707,36,18.325157,
9161_0,0.10928696,1351,10,0.090400964,1221,2_0000677b23818b729b90,0.19062264,2504,0.10200956,1228,-1,0.2682315,1989,0.18185954,1236,57,17.996931,
