system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
0_0,0.43620905,2472,8,8,0.35105196,2037,1_0000598eda579936f27a,0.41866124,2523,0.38074458,2050,0.069760926,761,0.07162568,627,
1_0,0.32108027,1511,8,-1,0.26325473,1029,2_00003ddc1e06ccc6cbec,0.30995584,1306,0.26373044,901,0.116184995,672,0.10877461,496,
2_0,0.6519812,11926,8,-1,0.5837923,12136,2_00008296d9b23dda57f3,0.69053614,14749,0.630244,14010,0.15958756,1239,0.17159659,1317,
3_0,0.3918277,1651,8,8,0.34716034,1264,1_00004a458e4c7cd4ad80,0.4588952,2013,0.36696923,1100,0.16613758,236,0.15908211,158,
4_0,0.58996236,4493,8,-1,0.5579047,4245,2_00005589f4cb895f5898,0.6339237,4870,0.611452,4657,0.07550826,1086,0.068751015,950,
5_0,0.24449646,1265,8,8,0.2034474,900,1_00008e110e7dafef59c9,0.30550045,1606,0.19977084,728,0.057478826,444,0.04634344,265,
6_0,0.38864237,2234,8,-1,0.33066174,1698,2_0000098526cc83dfe2d0,0.4142703,2240,0.33492625,1505,0.11362397,322,0.10571007,251,
7_0,0.7905232,4778,8,-1,0.7176205,4316,2_0000980dc829ea5ddf79,0.826979,4978,0.7830609,4659,0.101172134,871,0.11299541,709,
8_0,0.10646117,1428,8,9,0.06912103,1071,1_0000ce6d46e12c94e8e1,0.17460775,2343,0.048353,883,0.04024879,510,0.02059817,285,
9_0,0.15739901,1301,8,11,0.117748484,968,1_000012e70a9134fec4f4,0.20603329,1796,0.10643347,826,0.04619801,483,0.03323608,295,
10_0,0.118792824,2320,8,8,0.08509976,2044,1_000031b9ed18748f3a44,0.20719583,3579,0.069120325,2064,0.09059139,785,0.054852076,500,
11_0,0.10972663,1229,8,-1,0.06635455,832,2_000053696eb42e095f8f,0.09365853,1144,0.04918644,747,0.038696654,587,0.027221933,444,
12_0,0.4022647,6432,8,-1,0.36994737,6395,2_00008258441dc94635fd,0.47917613,7854,0.39595422,7116,0.18147424,342,0.14965409,417,
13_0,0.67346215,1431,8,9,0.61490655,1098,1_0000b55607bbdddaea2f,0.7343909,2165,0.65285397,1013,0.24466999,335,0.2569759,281,
14_0,0.45558953,4179,8,-1,0.39689317,3591,2_0000978541b57c333688,0.53620255,4111,0.4296422,3815,0.12805714,906,0.117392704,761,
15_0,0.3454038,2176,8,0,0.31848133,1810,1_000050bae147b6149018,0.42509824,2208,0.35203773,1862,0.11793655,1004,0.104802415,828,
16_0,0.41373923,2759,8,14,0.3678388,2270,1_00003335f602399feae9,0.50914466,2781,0.4021175,2288,0.11176698,684,0.109674595,559,
17_0,0.24530365,1463,8,0,0.21344246,1180,1_0000e6f94b83eafe69d1,0.3535374,1817,0.22837125,1138,0.07507611,76,0.06796529,64,
18_0,0.16763428,1897,8,-1,0.12742785,1546,2_00000daf0d1fc2e07d35,0.18411729,2150,0.11874023,1567,0.08157379,909,0.06316506,691,
