system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
1_0,0.25042814,2672,3,0.21207902,2246,2_0000841d64b5eaec5dc4,0.36803854,3498,0.2313725,2457,-1,0.12906611,1367,0.10601416,1191,66,17.593025,
3_0,0.34194347,2621,3,0.28280094,2130,1_00002a19ca7a4240599e,0.38988283,3211,0.30241752,2191,7,0.19606987,330,0.17296161,353,70,17.745127,
4_0,0.3289891,2220,3,0.27338833,1694,2_0000c8890032c8728187,0.41869277,2561,0.29533875,1668,-1,0.1853357,340,0.15121236,317,71,17.373732,
6_0,0.2518983,3763,3,0.16036983,2612,2_00003e26ef897dcf256a,0.15003845,2499,0.1289217,2395,-1,0.041292164,379,0.024709351,339,16,17.867538,
7_0,0.12653878,1798,3,0.081527665,1373,1_00003c88a0c16b302fee,0.20153183,2496,0.065178856,1315,7,0.059474,537,0.03805069,411,73,17.19008,
8_0,0.23260921,1933,3,0.171101,1345,1_0000fd1e1df8624658e4,0.22422409,1878,0.16178975,1201,14,0.06602832,319,0.051923297,262,74,17.373732,
9_0,0.1906247,2066,3,0.13190478,1431,2_0000c1f05613f14c659d,0.2331595,2578,0.120880134,1362,-1,0.10406951,932,0.07685974,713,53,19.02668,
11_0,0.19332981,2127,3,0.14084487,1600,2_00008b266d051f6918ee,0.18637337,2273,0.13059163,1535,-1,0.042274535,1134,0.035418883,963,65,17.298813,
12_0,0.11921843,1481,3,0.07297856,971,1_0000389eac368492a3ff,0.10749093,1977,0.054817688,810,11,0.033440124,555,0.022382764,387,64,17.453926,
13_0,0.5265574,5293,3,0.48244599,4723,2_000089c23151424d2984,0.65313476,5840,0.54735124,5249,-1,0.102027714,1162,0.09620895,1132,23,17.996931,
14_0,0.120405726,1500,3,0.07218121,980,1_00007ae70283aaa1ed8d,0.15189168,1820,0.05040239,785,8,0.040757485,343,0.021467678,242,73,17.38935,
16_0,0.18361917,2157,3,0.12538375,1600,1_0000cfb00f4c58d5b6ca,0.12478062,2200,0.104140215,1525,2,0.021565244,233,0.01291029,239,66,17.270336,
17_0,0.59023535,6054,3,0.513787,5249,2_00003e222acfc465902b,0.64295536,6646,0.5777217,5819,-1,0.062160216,1238,0.06771164,1197,19,18.743303,
18_0,0.24237415,3504,3,0.17888826,2724,2_00004e5470629b2e0d67,0.29390037,3828,0.18513852,2921,-1,0.09848933,800,0.074065246,729,23,18.91136,
19_0,0.26118922,1736,3,0.20164004,1181,1_00009834eee02bcbdd52,0.2460478,1271,0.20004492,1020,13,0.1293792,193,0.11596596,167,72,17.073797,
20_0,0.3104577,3903,3,0.22948551,3114,2_00002c5757f039f06ef3,0.31092086,4230,0.23334502,3295,-1,0.09417164,863,0.07657235,769,9,17.270336,
22_0,0.14652611,1852,3,0.093513995,1293,2_00007e1b348c3debef7f,0.2812457,2942,0.074514076,1142,-1,0.0828021,608,0.053090297,413,66,17.38935,
23_0,0.12361675,1838,3,0.06778982,1166,1_00006f138e2e527590a5,0.09163746,1167,0.044880453,973,14,0.018843526,91,0.01024274,77,67,17.487465,
24_0,0.31347466,3135,3,0.25452697,2648,2_0000abbdd0ec1fcd0a08,0.3173418,3465,0.26507068,2893,-1,0.09793991,1338,0.09158304,1179,70,17.785145,
25_0,0.17363405,2292,3,0.11472847,1740,1_0000cfb00f4c58d5b6ca,0.11994321,2371,0.09428911,1679,2,0.021132495,232,0.011900545,247,69,17.358324,
26_0,0.3150926,2949,3,0.27921528,2573,2_000032203d6fd1b1704a,0.46737123,4028,0.31785697,2815,-1,0.1226949,1099,0.105238646,898,65,17.487465,
27_0,0.29955393,1568,3,0.23924105,1020,1_0000ae99dff6827ed258,0.36073798,1482,0.24386503,858,1,0.09140749,613,0.07271051,458,65,17.487465,
29_0,0.31342587,2051,3,0.2760319,1513,1_0000cfb00f4c58d5b6ca,0.49141586,2183,0.3134929,1416,2,0.4361961,250,0.3880128,249,71,17.504543,
30_0,0.30574763,2496,3,0.24066508,1829,1_00003a2325e582ed4cc6,0.34440732,2443,0.25658453,1791,9,0.23247091,706,0.19039729,604,70,17.7059,
31_0,0.25862986,2654,3,0.19193304,1984,2_000068f67cd19f274822,0.287829,2640,0.1966962,1984,-1,0.17080417,737,0.1359977,651,65,17.629845,
32_0,0.5602373,2301,3,0.5374446,1843,2_00006d0f711acd01c407,0.76355577,2669,0.60563487,1840,-1,0.4136501,321,0.40444535,300,76,17.117666,
33_0,0.21978879,1948,3,0.19067872,1633,2_00008386bed4efe1dee7,0.41027826,3670,0.20174918,1674,-1,0.09340465,1041,0.07034772,726,68,17.24272,
34_0,0.30742142,2470,3,0.24667816,1857,2_00006f7018ac42529d67,0.36354482,2264,0.25300986,1775,-1,0.116143815,377,0.10071002,395,60,18.086998,
35_0,0.29153326,2335,3,0.23539537,1825,2_00006f7018ac42529d67,0.36139765,2865,0.2413202,1805,-1,0.11957191,354,0.10593527,345,74,17.215967,
36_0,0.23151037,1981,3,0.1701774,1359,1_0000fd1e1df8624658e4,0.22887145,1726,0.16248809,1214,14,0.06632106,339,0.052653033,297,69,17.373732,
37_0,0.31559718,3679,3,0.26666278,3201,2_0000723a125cc4ac9d6d,0.40289748,5104,0.2925545,3624,-1,0.15425017,1224,0.1310898,1090,19,18.086998,
38_0,0.15915298,1611,3,0.12115396,1176,2_0000a56c2d5ccfbd18d6,0.25646695,2276,0.110927165,1079,-1,0.058797907,520,0.042830743,385,71,17.140928,
39_0,0.19855903,1870,3,0.14158058,1247,1_000068264f8adf60ce4e,0.18146549,1449,0.12830967,1071,9,0.049693838,205,0.039307896,176,68,17.66747,
