system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
12_0,0.092846796,1264,12,0.07663839,1067,1_0000389eac368492a3ff,0.2012536,2460,0.06984505,870,11,0.1644648,1009,0.09100385,531,64,17.453926,
13_0,0.16448653,728,12,0.15122306,561,2_000089c23151424d2984,0.28729963,1911,0.15910703,423,-1,0.26273555,1969,0.17955607,1179,23,17.996931,
14_0,0.09283447,1200,12,0.07686126,965,1_00007ae70283aaa1ed8d,0.222247,2370,0.06876843,753,8,0.15725094,757,0.08478761,373,73,17.38935,
16_0,0.08756835,1147,12,0.07339039,959,1_0000cfb00f4c58d5b6ca,0.20035507,2189,0.06053704,818,2,0.12757802,763,0.06996975,398,66,17.270336,
17_0,0.08150608,772,12,0.053010136,571,2_00003e222acfc465902b,0.08037872,1369,0.04245608,570,-1,0.074861825,1745,0.04415912,1095,19,18.743303,
18_0,0.10688393,806,12,0.0938915,706,2_00004e5470629b2e0d67,0.23496881,2753,0.08373548,542,-1,0.21244833,2291,0.12321133,1273,23,18.91136,
19_0,0.09293945,977,12,0.078836404,758,1_00009834eee02bcbdd52,0.22312482,2152,0.07209253,545,13,0.16224605,820,0.09327106,381,72,17.073797,
20_0,0.23808312,1651,12,0.21126303,1566,2_00002c5757f039f06ef3,0.32400808,3328,0.20692772,1442,-1,0.23092547,1836,0.16429253,1052,9,17.270336,
21_0,0.24680454,1054,12,0.22029388,783,1_000001204481c17ea25e,0.3030994,1222,0.22304663,637,12,0.24968128,743,0.20067748,451,64,17.52183,
22_0,0.15562433,903,12,0.13849798,709,2_00007e1b348c3debef7f,0.30198988,2323,0.12511352,483,-1,0.19560981,889,0.12365034,385,66,17.38935,
23_0,0.07601318,969,12,0.05454527,702,1_00006f138e2e527590a5,0.15732737,1619,0.034588512,480,14,0.06109358,580,0.027032768,262,67,17.487465,
24_0,0.12718654,719,12,0.11327571,581,2_0000abbdd0ec1fcd0a08,0.43931007,3236,0.071074076,318,-1,0.16470268,2124,0.0721497,1138,70,17.785145,
25_0,0.08912533,1212,12,0.07511251,1033,1_0000cfb00f4c58d5b6ca,0.21000363,2366,0.06298693,885,2,0.12982221,792,0.07017165,406,69,17.358324,
26_0,0.09154722,965,12,0.07657963,850,2_000032203d6fd1b1704a,0.21352762,2210,0.0710454,814,-1,0.21301755,1748,0.12847461,1060,65,17.487465,
27_0,0.10623726,1038,12,0.0932667,840,1_0000ae99dff6827ed258,0.21821329,2060,0.09615941,703,1,0.21224125,923,0.12863247,501,65,17.487465,
28_0,0.28472295,1182,12,0.25394678,1035,1_00006a3f5827478dacbe,0.31009284,2292,0.2536244,931,3,0.16385023,1380,0.13852996,837,59,18.85468,
29_0,0.09431526,1141,12,0.08280304,968,1_0000cfb00f4c58d5b6ca,0.22604524,2266,0.076976165,820,2,0.16369496,800,0.0925183,420,71,17.504543,
30_0,0.2389679,1084,12,0.21756594,865,1_00003a2325e582ed4cc6,0.30352098,2381,0.21265563,638,9,0.16206467,988,0.12320387,476,70,17.7059,
31_0,0.28516936,1081,12,0.25198764,866,2_000068f67cd19f274822,0.33008122,2353,0.24953249,655,-1,0.15923753,1000,0.12848617,508,65,17.629845,
32_0,0.08281064,1243,12,0.065703675,993,2_00006d0f711acd01c407,0.22781584,2296,0.04441808,803,-1,0.09059073,768,0.040124025,349,76,17.117666,
33_0,0.22116944,670,12,0.18759716,554,2_00008386bed4efe1dee7,0.30222958,2538,0.17759667,321,-1,0.13015231,1358,0.095164075,643,68,17.24272,
34_0,0.11857811,1458,12,0.10127132,1353,2_00006f7018ac42529d67,0.22692049,2921,0.09456624,1261,-1,0.19069436,1294,0.11212498,691,60,18.086998,
35_0,0.19399741,954,12,0.17032377,717,2_00006f7018ac42529d67,0.31164372,1931,0.16636696,493,-1,0.1914141,672,0.124801144,285,74,17.215967,
36_0,0.10708995,919,12,0.08577044,699,1_0000fd1e1df8624658e4,0.19140308,1952,0.07101542,484,14,0.11255546,763,0.06429431,346,69,17.373732,
37_0,0.16100593,2006,12,0.1437376,1953,2_0000723a125cc4ac9d6d,0.26228043,3434,0.1271534,1946,-1,0.19643767,1036,0.11970569,527,19,18.086998,
38_0,0.101448126,909,12,0.08114351,731,2_0000a56c2d5ccfbd18d6,0.19134168,2067,0.06902295,553,-1,0.1368847,1084,0.08036614,559,71,17.140928,
39_0,0.11555472,931,12,0.09461175,713,1_000068264f8adf60ce4e,0.1883582,1876,0.08676839,500,9,0.1331555,758,0.08073579,365,68,17.66747,
40_0,0.11960795,1117,12,0.0973132,874,2_0000d128ec90a34dfa45,0.18837693,1954,0.08377268,703,-1,0.0796502,773,0.04389687,428,65,17.725414,
41_0,0.09305021,864,12,0.082320854,711,2_0000bfa7bfe4dda8b373,0.2546699,2417,0.058449212,495,-1,0.15665327,1523,0.08236771,845,72,17.593025,
42_0,0.10231728,1051,12,0.08794788,845,1_00000dbc1c233307415f,0.2082248,2001,0.09230241,674,2,0.21952121,910,0.1382494,500,71,17.270336,
43_0,0.26064265,1132,12,0.22889931,924,1_00006a3f5827478dacbe,0.2928076,1758,0.2295937,796,3,0.17374523,954,0.1413571,573,64,19.02668,
44_0,0.09277244,901,12,0.0756167,773,2_0000f21c0ffa55cc4bc2,0.19817202,2744,0.061149217,533,-1,0.1525207,1383,0.086320326,690,69,17.358324,
45_0,0.18053576,756,12,0.15872107,641,2_00001dbebb53cae1d310,0.31848454,2610,0.15200654,461,-1,0.25886714,2086,0.17060813,1142,15,18.581295,
46_0,0.119443975,938,12,0.10102853,757,1_000037ccc70c3bb660fe,0.22485004,2050,0.101494744,592,7,0.19881155,1065,0.12524398,555,72,17.140928,
47_0,0.090921305,716,12,0.07960655,522,1_00003b339726e8b65e9d,0.20283541,1542,0.08209722,339,6,0.19932474,807,0.12756974,407,66,17.52183,
48_0,0.09336109,984,12,0.07590783,751,2_0000674c6afe33c3c184,0.22308314,2162,0.055868898,533,-1,0.09777058,827,0.04769634,375,74,17.117666,
49_0,0.14883603,908,12,0.132142,729,1_000061d734fd406a41ff,0.29031855,2276,0.13268846,628,5,0.27041593,1961,0.17925502,1239,54,18.133158,
50_0,0.10569385,1793,12,0.09618136,1667,2_0000558bfe15cc98b87f,0.18087238,2771,0.08359909,1644,-1,0.14255078,1129,0.086847246,644,54,17.82595,
51_0,0.095458776,1178,12,0.081331074,1038,2_0000cb72de5d62d000d0,0.21507187,2473,0.068701684,984,-1,0.15759408,1660,0.08843957,1010,55,18.425495,
52_0,0.16265237,865,12,0.120244265,622,1_000001083b5826573f8b,0.19887197,1597,0.12252298,420,1,0.11796555,600,0.098176695,283,68,18.041588,
53_0,0.083595574,997,12,0.06424923,747,2_00000a536fc0dd0d6fd9,0.21121676,2100,0.044441167,538,-1,0.08412656,664,0.037538357,287,76,17.117666,
54_0,0.31929103,1389,12,0.29182783,1233,2_00006d129901bc9b6cd2,0.3898912,3031,0.29606003,1100,-1,0.26096734,1810,0.20554104,1046,52,19.705618,
55_0,0.09080126,900,12,0.08023589,754,2_00007cd420576a338bc2,0.27181813,2499,0.051514953,529,-1,0.12844771,1479,0.059948508,786,66,17.453926,
56_0,0.12531017,2851,12,0.114063844,2697,2_0000cea8c7af86dd9cfd,0.21398965,3073,0.13034803,2880,-1,0.2722871,1385,0.18902016,986,20,18.743303,
57_0,0.1188379,1154,12,0.101611294,1096,2_000090101861d05ee898,0.20998101,3194,0.10252041,961,-1,0.22503856,2277,0.14818606,1296,50,18.85468,
58_0,0.09397906,907,12,0.076804735,662,1_0000a21301e68b68a2a9,0.20501252,1510,0.06903311,462,1,0.1240821,526,0.06867331,238,70,18.041588,
59_0,0.10567063,1837,12,0.0826319,1619,1_0000e318a96a03b5fecc,0.20908451,2064,0.089302965,1623,7,0.20707576,664,0.12523744,384,51,18.91136,
60_0,0.15880339,1364,12,0.14050323,1207,2_0000ac0f4b0df7af5aa2,0.24263886,2190,0.14316681,1214,-1,0.23810044,1976,0.15176643,1244,10,17.593025,
61_0,0.09350006,1142,12,0.07501244,975,2_000063aae3cf85c13188,0.18617953,2795,0.07254149,817,-1,0.2081128,1719,0.12825279,927,58,17.7059,
63_0,0.10437155,1008,12,0.09332571,777,1_0000e128869a4b4fb20b,0.23503117,1791,0.09884018,592,11,0.23586011,873,0.14614496,465,66,17.328142,
64_0,0.0918315,745,12,0.07386574,529,2_00001e916e1f88f79587,0.19256353,1585,0.06500137,401,-1,0.18965963,1760,0.10743916,1002,38,17.953033,
65_0,0.14555699,1575,12,0.13219543,1511,2_00006f7018ac42529d67,0.23532626,2718,0.12937093,1471,-1,0.21882677,1360,0.13954206,740,53,17.785145,
66_0,0.24833556,613,12,0.22159126,489,2_0000b764a086a77182c0,0.33158004,2260,0.21473992,263,-1,0.15906532,1260,0.12206787,587,70,17.42122,
67_0,0.08420798,1165,12,0.06306548,935,2_0000811506e4320aeac7,0.15685517,2162,0.053797532,746,-1,0.12091774,1283,0.07024163,689,65,17.648558,
68_0,0.13797225,904,12,0.12030472,684,1_0000e9bdabedfd692511,0.26148808,1671,0.109289914,514,5,0.18516816,1006,0.1228658,568,66,17.270336,
69_0,0.11346513,1113,12,0.09145349,950,2_0000dd4b3c5e75424322,0.21541122,2641,0.072883345,755,-1,0.107154146,950,0.056330174,462,32,20.278599,
70_0,0.13101196,277,12,0.119207814,-18,2_0000e0fdd196d1e08383,0.18772316,687,0.12268374,-163,-1,0.29645655,3747,0.23060064,2916,4,19.14457,
71_0,0.13498378,1920,12,0.1264243,1899,2_00002b2fc3fbba961bce,0.25652373,3228,0.15181822,2236,-1,0.34771425,3204,0.23691514,2189,9,18.37497,
72_0,0.12151076,1265,12,0.10696245,1094,2_0000ab95fd339c6850a9,0.23205066,2337,0.10307362,1016,-1,0.22231764,1732,0.130074,952,55,19.14457,
73_0,0.08539061,1187,12,0.06600998,982,2_000006120cc1838aecaf,0.1786976,2502,0.05722474,767,-1,0.13875371,1281,0.07819129,664,72,17.38935,
74_0,0.10094505,1092,12,0.08986585,890,1_0000a061e1a6ea4df388,0.23453146,2033,0.08948524,746,9,0.20653717,954,0.120803505,482,68,17.09529,
75_0,0.095188975,2088,12,0.07863859,1913,2_000056183306e984778a,0.24380147,3044,0.0770687,1997,-1,0.19955665,1443,0.10831739,813,25,19.02668,
76_0,0.08698367,756,12,0.07080618,558,2_0000407e239da9236fc2,0.19590218,1466,0.06473369,424,-1,0.20340471,1758,0.11656335,995,27,17.996931,
77_0,0.11051829,1096,12,0.095774695,876,1_0000d76f8aba492cab4c,0.23914626,2267,0.1022666,678,1,0.2394126,1063,0.13966146,553,67,17.629845,
78_0,0.27544796,1186,12,0.23998468,1034,1_00006a3f5827478dacbe,0.3023554,2316,0.24028227,933,3,0.16293266,1294,0.13446285,784,62,17.7059,
79_0,0.09256036,954,12,0.07683248,807,2_0000f21c0ffa55cc4bc2,0.19566895,2616,0.059405465,581,-1,0.15029277,1373,0.087258406,705,63,17.487465,
80_0,0.1042864,775,12,0.093959756,657,2_00008c2718d311058066,0.2585085,2672,0.07635751,461,-1,0.19381055,2150,0.109363474,1246,66,18.60787,
81_0,0.090542115,1819,12,0.07554896,1608,2_0000217ec0d8077b3a6b,0.26231945,2660,0.06903654,1601,-1,0.21100913,1503,0.10939898,836,21,17.9099,
82_0,0.09036276,1139,12,0.07758516,928,2_0000ad47c6b11d67ae73,0.20202367,2033,0.06236561,773,-1,0.16368818,1439,0.09277847,825,43,20.31353,
83_0,0.46883017,833,12,0.43170828,762,2_0000c3a77ab894ece568,0.5005014,2854,0.4355933,536,-1,0.1768536,1933,0.1866532,985,61,17.629845,
84_0,0.25538516,2164,12,0.23108166,1921,2_0000b2d32e6b13fc600a,0.32350937,3095,0.2391167,1983,-1,0.29469237,1462,0.25035086,856,8,17.298813,
85_0,0.19531965,3688,12,0.16369548,3609,2_000052a4d0a2f7b0baae,0.22676927,4557,0.16407447,3798,-1,0.16002795,1564,0.11323953,976,11,17.38935,
86_0,0.12054294,944,12,0.1051275,750,1_0000cd86dbbed6bd5ba2,0.23708193,2120,0.10312493,524,1,0.2137534,911,0.12786111,433,73,17.373732,
87_0,0.09558619,969,12,0.08449465,754,1_0000ab053a056887f27f,0.23419075,1761,0.08236417,580,8,0.18513119,735,0.1066097,361,68,17.215967,
88_0,0.719384,930,12,0.70803714,714,1_000034d287934440bb78,0.8455826,1710,0.753749,550,11,0.60318977,880,0.47103,488,69,17.487465,
89_0,0.10183377,714,12,0.09419219,494,2_0000d9c8b049dc5c9813,0.2696021,2499,0.092137516,519,-1,0.28128377,3281,0.15860304,2028,49,19.204464,
90_0,0.11891399,981,12,0.10429828,795,1_00002a19ca7a4240599e,0.2076427,1983,0.10064226,649,7,0.13373618,749,0.08052582,372,59,17.557018,
91_0,0.15062577,945,12,0.13387133,769,1_00009f8badda480e860c,0.3072549,2524,0.12493444,636,5,0.22252578,1859,0.13848911,1087,57,17.9099,
92_0,0.13895084,1058,12,0.1136181,777,2_000010f77a793d1a3e11,0.17834464,1456,0.093322195,599,-1,0.10670949,525,0.062464885,275,64,17.593025,
93_0,0.46114913,1119,12,0.4385905,857,1_0000a3c3aba881d4f6a2,0.56358886,1846,0.45799392,645,3,0.44791406,670,0.33885768,331,61,17.611334,
94_0,0.4289568,1967,12,0.3947831,1851,2_00003429eb3e84cb61f5,0.4740919,3442,0.40750524,1761,-1,0.33980262,1285,0.3075881,701,56,17.7059,
96_0,0.14633878,908,12,0.1294364,729,1_000061d734fd406a41ff,0.27653968,2276,0.12716274,628,5,0.24177963,1961,0.1648184,1239,53,17.867538,
97_0,0.0840149,1165,12,0.063379236,935,2_0000811506e4320aeac7,0.15494849,2162,0.05394234,746,-1,0.12403119,1283,0.07173097,689,65,17.52183,
98_0,0.09221387,745,12,0.07543071,541,2_00008c49be4a689e8cec,0.21371043,1776,0.06134695,403,-1,0.169251,1765,0.08881949,983,34,18.227695,
99_0,0.20340542,1034,12,0.16930613,770,1_00009c55989d949e4545,0.27172804,1534,0.17677078,601,7,0.23671114,711,0.18227626,397,71,17.42122,
100_0,0.083394654,975,12,0.06435938,748,2_00008ce861ed8d6a401d,0.20153245,2035,0.045017555,539,-1,0.07963408,692,0.038356707,307,74,17.073797,
101_0,0.28073025,1199,12,0.24896209,1058,1_00006a3f5827478dacbe,0.311556,2381,0.25084686,959,3,0.17183568,1460,0.14304346,885,39,20.816133,
102_0,0.12550908,927,12,0.10135425,739,2_000098bf462e9d4864fd,0.20549479,2250,0.08487053,520,-1,0.1119068,1095,0.06883097,535,68,17.140928,
103_0,0.3120821,1249,12,0.30137005,1098,2_0000e29b24a9802aa285,0.40723166,2493,0.30903977,908,-1,0.36890465,1242,0.27738386,635,56,17.9099,
104_0,0.11615717,889,12,0.10513121,810,2_000064c82ae7b593d3da,0.24061295,2569,0.118138574,782,-1,0.28690797,2674,0.18506357,1665,19,20.1746,
105_0,0.104922086,1204,12,0.09426669,1044,1_00005126ccffd96bd7e3,0.2572895,2373,0.10161027,900,1,0.25683352,922,0.15567923,477,64,18.554893,
106_0,0.10809317,783,12,0.10170081,708,2_0000084705d1ee1eb790,0.27436683,3129,0.07546214,395,-1,0.17833988,1779,0.096693076,906,69,17.453926,
107_0,0.10857779,731,12,0.10297005,678,2_0000084705d1ee1eb790,0.29378465,3462,0.07636215,338,-1,0.18625534,2086,0.09770847,1075,60,17.453926,
108_0,0.12255849,846,12,0.10355744,654,2_00009dced2a44bf8622a,0.18993707,1409,0.10899759,678,-1,0.20993663,2196,0.14493455,1532,18,18.041588,
109_0,0.09135528,891,12,0.105153486,775,2_00008a4f8ca33859c5a5,0.42774153,3457,0.055832032,541,-1,0.19054583,2180,0.0806752,1162,57,17.9099,
110_0,0.10111645,912,12,0.08340475,724,1_0000adb3c5531f809212,0.1844064,1805,0.07338723,531,0,0.19851191,1344,0.12504521,750,62,18.30052,
111_0,0.8542929,1253,12,0.82693905,1063,1_0000a61c772d8529b3e3,0.9775712,2030,0.88608587,919,3,0.691881,1054,0.55540943,597,52,18.227695,
112_0,0.41732273,896,12,0.38081396,688,1_0000b01e6140bef8177a,0.44988596,1733,0.39176327,537,9,0.19697867,1165,0.10903515,632,60,17.66747,
113_0,0.103565246,638,12,0.09497713,403,2_0000d9c8b049dc5c9813,0.2666701,2475,0.09313022,344,-1,0.2720954,3060,0.15440133,1772,51,19.903254,
114_0,0.1273901,946,12,0.103677824,770,2_000098bf462e9d4864fd,0.2106723,2324,0.087376975,549,-1,0.109092325,1147,0.06720092,570,70,17.140928,
115_0,0.20916781,973,12,0.20801076,747,2_00006f7018ac42529d67,0.32191557,2048,0.2015881,517,-1,0.26624948,710,0.19242617,306,68,17.358324,
116_0,0.09446186,1260,12,0.07840798,1049,1_00007ae70283aaa1ed8d,0.23066859,2573,0.071052134,846,8,0.15658224,936,0.084415406,485,72,17.453926,
117_0,0.10200758,1040,12,0.08965291,849,2_00001eb50d47979da268,0.19877025,1800,0.09196067,753,-1,0.21662624,1367,0.14900193,867,74,17.24272,
118_0,0.17865553,1134,12,0.13828196,898,2_00007a0a94a0b3b71035,0.20821653,1708,0.13798437,752,-1,0.15993191,916,0.12481584,549,70,17.42122,
119_0,0.09602125,873,12,0.08760041,664,1_00003b339726e8b65e9d,0.22446865,1629,0.094408244,496,6,0.23236763,832,0.14493327,432,71,17.270336,
120_0,0.09891852,1000,12,0.08669488,826,1_0000bb7eb4e8d4b03df7,0.22584952,2090,0.087494224,651,8,0.19285044,988,0.11586198,516,66,17.270336,
121_0,0.15632372,934,12,0.13823622,754,1_00009f8badda480e860c,0.30243945,2369,0.13973017,619,5,0.2563473,1727,0.17061564,1012,64,17.846647,
122_0,0.09972015,1049,12,0.08882338,914,2_00005659fdc877668fe1,0.2856564,2986,0.071213774,825,-1,0.1938009,2345,0.10273744,1414,55,18.400145,
123_0,0.09588946,1040,12,0.07407116,846,2_0000781676ac75022553,0.15432097,1968,0.07061982,726,-1,0.1763806,1628,0.11051544,969,61,17.82595,
124_0,0.0977371,1197,12,0.08442111,1050,1_000025a30cdb20da9d6d,0.2276887,2646,0.08288795,869,0,0.19165106,1014,0.109946154,508,68,17.487465,
125_0,0.14422324,951,12,0.12534158,764,1_0000229016832e6cda91,0.24033321,1998,0.12606421,579,7,0.19389832,947,0.12795238,489,69,17.19008,
126_0,0.19665997,1014,12,0.17959791,780,2_00007a0a94a0b3b71035,0.25898108,1881,0.1755556,583,-1,0.22069068,771,0.19603997,414,67,17.42122,
127_0,0.11435045,1220,12,0.087591805,912,1_0000ed11e89fbc517678,0.17272846,1735,0.07415047,766,14,0.08917897,768,0.056542836,467,65,17.42122,
128_0,0.10020487,887,12,0.08490282,709,1_00003202979d0ccd2080,0.20586354,1798,0.072457984,529,0,0.2060367,1342,0.12453924,773,60,18.30052,
129_0,0.11092989,1565,12,0.09547503,1361,2_0000dda07327125c1a42,0.20178792,2206,0.09588814,1336,-1,0.24406251,2151,0.16399562,1440,18,17.7059,
130_0,0.13140604,479,12,0.10933699,281,2_000055d8fcd56d70e1e8,0.22657672,1564,0.09549829,105,-1,0.17144509,1732,0.10361171,881,35,18.528664,
131_0,0.4504124,3365,12,0.40724766,3157,2_0000a50f8ffee8099514,0.4439186,3256,0.4091576,3237,-1,0.32841474,763,0.25786623,474,12,17.298813,
132_0,0.7248148,1297,12,0.6846148,1069,2_0000476d28f4dc2feaea,0.7996348,2319,0.7265259,897,-1,0.6147794,1015,0.49440268,561,61,17.867538,
133_0,0.34761447,1145,12,0.31567273,906,1_0000e3369643e96011c4,0.4094148,1742,0.33459476,764,9,0.38823605,967,0.33905864,546,61,17.867538,
134_0,0.109210685,1110,12,0.095683224,929,1_0000651e9013ca5a7f86,0.23944867,2080,0.095859244,794,9,0.17866692,628,0.106046125,299,63,17.52183,
135_0,0.08716971,942,12,0.07805497,781,2_0000b6918d92c22a0a64,0.26434243,2513,0.04943293,564,-1,0.14044404,1527,0.06919813,851,66,17.453926,
136_0,0.10230944,926,12,0.087924816,768,2_0000958186446dd38a78,0.23387085,2667,0.07288854,531,-1,0.19399936,1760,0.10245425,914,36,20.360312,
137_0,0.13172719,2159,12,0.11698289,2111,2_00006f7018ac42529d67,0.21344028,2843,0.12421188,2194,-1,0.21162969,1487,0.13269173,937,15,18.91136,
138_0,0.18145041,1018,12,0.14737019,834,2_0000d40b49af566c1968,0.23424913,2238,0.14147258,647,-1,0.15914208,1064,0.11352306,516,67,17.19008,
139_0,0.262329,1052,12,0.23118086,878,1_00006e4c345536a957d3,0.31168002,2075,0.23581837,790,14,0.22088908,1696,0.1803171,1000,59,17.953033,
140_0,0.09292276,1027,12,0.078691565,802,1_000007efef78a4b13bf9,0.20874025,2022,0.07189995,603,11,0.15918303,671,0.09263478,315,67,17.593025,
141_0,0.13803397,1051,12,0.11172171,857,2_000030cf8af45ecc2075,0.18430983,2087,0.09592443,652,-1,0.12985013,1001,0.08377268,540,61,17.7059,
142_0,0.10490976,1099,12,0.090150476,925,1_0000e547f95552b22e4d,0.23175474,2339,0.09248729,745,11,0.22691655,1309,0.13774413,719,62,17.785145,
143_0,0.100250065,1045,12,0.08629827,826,1_00005d11e7e969e37c7b,0.2256932,2002,0.08967091,642,0,0.19968078,799,0.11619355,412,67,17.358324,
144_0,0.088726595,989,12,0.0709625,902,2_000032203d6fd1b1704a,0.19013408,2585,0.062726155,737,-1,0.17419527,1525,0.104737595,844,63,17.487465,
145_0,0.095984556,946,12,0.084173836,727,1_0000bb7eb4e8d4b03df7,0.23412833,1924,0.08115746,521,8,0.17512503,729,0.10074487,334,77,17.117666,
146_0,0.27465937,2255,12,0.23268092,2107,1_0000405f1d5902633ab5,0.277539,2997,0.22644992,2113,14,0.115459636,949,0.09633227,529,48,18.581295,
147_0,0.33213094,1169,12,0.32219464,991,2_0000eefd7401de172309,0.45303935,2723,0.33458441,798,-1,0.40703985,1530,0.30699155,811,50,19.14457,
148_0,0.24068187,532,12,0.20969972,366,2_0000b764a086a77182c0,0.29745245,1714,0.20245062,143,-1,0.12236142,845,0.10081328,340,68,17.165068,
149_0,0.24175093,666,12,0.21613656,497,1_00007ab433749a7b1f38,0.37512997,2194,0.19963004,251,13,0.17490181,1217,0.13328908,566,68,17.09529,
150_0,0.110120974,1144,12,0.10051959,979,2_0000f72f79219aac35f3,0.23772259,2343,0.08079784,871,-1,0.16456811,1894,0.09181466,1143,51,18.634615,
151_0,0.09246308,950,12,0.08064605,805,2_000019090332827c7462,0.22755778,2429,0.06077243,615,-1,0.20038621,2207,0.11145182,1326,68,17.52183,
152_0,0.31063142,1364,12,0.2833411,1202,2_00006d129901bc9b6cd2,0.38187748,2965,0.28714263,1076,-1,0.2588014,1732,0.20367941,1006,23,19.264982,
153_0,0.20289393,982,12,0.1757091,784,2_0000ebc4a9ba90d53fed,0.25194195,1766,0.17713988,702,-1,0.1452023,1979,0.11415245,1345,60,17.437468,
154_0,0.24744932,1027,12,0.21776433,742,1_000001204481c17ea25e,0.30084264,1104,0.22140986,595,12,0.24633335,735,0.19698235,450,64,17.52183,
155_0,0.1119066,1013,12,0.0914764,837,2_0000f589020ad7fad3d6,0.20821369,2577,0.07938795,605,-1,0.15955351,1542,0.09750885,795,67,17.42122,
156_0,0.100354485,1005,12,0.08218062,855,2_0000687efc4075c1eaa1,0.1964853,2586,0.07095771,652,-1,0.1717949,1744,0.10071651,981,66,17.785145,
157_0,0.10450592,988,12,0.081889175,762,2_0000a940ed760c7094f2,0.18009391,1732,0.06261857,551,-1,0.085283056,577,0.043691866,255,67,17.66747,
158_0,0.09139572,855,12,0.08067398,626,1_0000ff959b6aa0c9fc3c,0.20791163,1425,0.083069764,481,13,0.21291669,817,0.13546872,449,72,17.270336,
159_0,0.17300126,923,12,0.14768097,659,2_000067e473e5c54bfc18,0.22969289,1429,0.13882755,454,-1,0.14338015,443,0.092000015,198,70,17.539322,
160_0,0.090798505,778,12,0.092045166,635,2_00006a40189804c492fb,0.30827168,3184,0.062194552,680,-1,0.2243298,3187,0.112545826,1954,55,18.041588,
161_0,0.7848912,1595,12,0.75831914,1434,2_0000e26dfa2056b884b7,0.8613367,2691,0.79737747,1277,-1,0.6201586,1073,0.4669334,599,63,18.37497,
162_0,0.32134938,804,12,0.29136136,603,2_00002aa375f546265ab4,0.38973588,1652,0.29105875,375,-1,0.19996314,816,0.17471394,378,71,17.165068,
163_0,0.14328925,962,12,0.1257155,779,1_00009f8badda480e860c,0.29207176,2391,0.11574657,649,5,0.22150531,1769,0.13754325,1023,77,17.642298,
164_0,0.123923056,1076,12,0.10805138,805,1_0000e318a96a03b5fecc,0.25007808,1751,0.10827458,611,7,0.19385763,635,0.12114552,325,60,17.52183,
165_0,0.07514966,1001,12,0.05277027,724,1_00006f138e2e527590a5,0.14533412,1502,0.033173308,509,14,0.054233447,513,0.023794591,230,71,17.487465,
166_0,0.6991473,988,12,0.6747446,811,1_00002ef4bab46416c664,0.80739707,2427,0.7173997,599,3,0.69602257,1168,0.5843504,624,63,17.593025,
168_0,0.09206454,1269,12,0.07462221,1054,1_0000ac063e16dcc7c275,0.21187687,2422,0.06329876,849,10,0.13215375,786,0.07234814,396,66,17.487465,
169_0,0.11206592,1057,12,0.096905746,834,2_000046849449964dc935,0.18524063,1841,0.09678637,653,-1,0.20896563,618,0.1364481,292,75,17.52183,
170_0,0.086597376,1140,12,0.06994403,959,2_00001ecf9fe008ae0186,0.20580152,2661,0.06222074,767,-1,0.15819433,1483,0.09044444,768,62,17.7059,
