system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
59_0,0.47382587,3009,2,0.40646788,2151,1_0000e318a96a03b5fecc,0.4944823,2006,0.43745255,2028,7,0.19369157,415,0.20110093,357,51,18.91136,
60_0,0.446562,5446,2,0.40760422,5116,2_0000ac0f4b0df7af5aa2,0.665113,7664,0.4827637,6000,-1,0.12782325,1749,0.11329787,1602,10,17.593025,
61_0,0.22113755,2653,2,0.18351077,2191,2_000063aae3cf85c13188,0.3437135,3382,0.19526112,2360,-1,0.123218045,1297,0.089893304,1078,58,17.7059,
63_0,0.13381618,1580,2,0.08470216,1078,1_0000e128869a4b4fb20b,0.1565998,1657,0.06847108,940,11,0.042561475,395,0.030177765,304,66,17.328142,
65_0,0.23393846,2941,2,0.1775395,2330,2_00006f7018ac42529d67,0.2602074,2919,0.18091792,2357,-1,0.09714685,1008,0.08184053,905,53,17.785145,
66_0,0.24654667,1322,2,0.2099061,926,2_0000b764a086a77182c0,0.3229903,1785,0.2188574,872,-1,0.10901737,670,0.08887855,366,70,17.42122,
67_0,0.13927042,1656,2,0.08289447,1039,2_0000811506e4320aeac7,0.10722987,1020,0.06401687,851,-1,0.05239495,406,0.03531522,302,65,17.648558,
68_0,0.2024529,1836,2,0.14204052,1269,1_0000e9bdabedfd692511,0.21779862,1790,0.13078326,1116,5,0.06831758,352,0.057181064,274,66,17.270336,
69_0,0.13380559,2045,2,0.08099481,1551,2_0000dd4b3c5e75424322,0.19559842,2752,0.061277837,1477,-1,0.04125337,326,0.026964817,293,32,20.278599,
70_0,0.24065724,8678,2,0.21221243,8925,2_0000e0fdd196d1e08383,0.3342747,11956,0.23539206,10419,-1,0.38031292,2804,0.31199402,2556,4,19.14457,
71_0,0.6625868,3841,2,0.6713421,3529,2_00002b2fc3fbba961bce,0.9875739,5187,0.8103249,4113,-1,0.14320739,1791,0.1413094,1459,9,18.37497,
72_0,0.2520322,2967,2,0.20624885,2461,2_0000ab95fd339c6850a9,0.33064318,3443,0.22435813,2626,-1,0.11780228,1012,0.08523038,786,55,19.14457,
73_0,0.15307547,1770,2,0.10504675,1276,2_000006120cc1838aecaf,0.2336584,2335,0.09554374,1207,-1,0.09470902,732,0.06658525,541,72,17.38935,
74_0,0.13327515,1707,2,0.08139582,1165,1_0000a061e1a6ea4df388,0.1267226,1576,0.06047577,988,9,0.04087825,351,0.02705178,249,68,17.09529,
75_0,0.51433647,4887,2,0.4707762,4458,2_000056183306e984778a,0.61129653,5685,0.5230633,4906,-1,0.0782063,907,0.076837674,798,25,19.02668,
76_0,0.33140695,3256,2,0.27433795,2650,2_0000407e239da9236fc2,0.42913944,3341,0.30378386,2810,-1,0.15073512,861,0.12780936,755,27,17.996931,
77_0,0.38447845,1590,2,0.33751047,1067,1_0000d76f8aba492cab4c,0.49267298,1615,0.36123002,921,1,0.06980147,760,0.058783203,599,67,17.629845,
78_0,0.43865004,2723,2,0.37840208,1981,1_00006a3f5827478dacbe,0.46911082,2155,0.40624335,1924,3,0.16704774,498,0.16016226,443,62,17.7059,
79_0,0.25878933,1965,2,0.20048402,1379,2_0000f21c0ffa55cc4bc2,0.25060502,1683,0.19775592,1260,-1,0.12365296,681,0.1096952,545,63,17.487465,
80_0,0.37005714,2996,2,0.31205958,2372,2_00008c2718d311058066,0.4253497,3299,0.33470005,2575,-1,0.15301047,1408,0.13663861,1202,66,18.60787,
81_0,0.43437293,6367,2,0.36650217,5774,2_0000217ec0d8077b3a6b,0.578255,7524,0.42223606,6421,-1,0.07497723,882,0.066832736,963,21,17.9099,
82_0,0.3085267,2047,2,0.27597246,1696,2_0000ad47c6b11d67ae73,0.49993524,3191,0.3154613,1806,-1,0.14549874,1536,0.12097071,1211,43,20.31353,
83_0,0.31821916,1912,2,0.2604815,1340,2_0000c3a77ab894ece568,0.28159684,1183,0.26048714,1271,-1,0.103808194,987,0.093996935,830,61,17.629845,
84_0,0.46751493,6931,2,0.40479195,6074,2_0000b2d32e6b13fc600a,0.6153112,7206,0.4606504,6724,-1,0.18772273,763,0.17397113,821,8,17.298813,
85_0,0.4824229,5395,2,0.437363,4789,2_000052a4d0a2f7b0baae,0.64676815,6571,0.4954716,5371,-1,0.0956352,836,0.082949534,819,11,17.38935,
86_0,0.3565269,2267,2,0.30467847,1720,1_0000cd86dbbed6bd5ba2,0.51427853,2362,0.34177217,1656,1,0.069292106,374,0.061638948,323,73,17.373732,
87_0,0.132674,1810,2,0.08193686,1316,1_0000ab053a056887f27f,0.14866461,1885,0.06318095,1185,8,0.034566168,372,0.0231443,268,68,17.215967,
88_0,0.15320335,1594,2,0.107168525,1058,1_000034d287934440bb78,0.18319981,1469,0.09676707,924,11,0.07710496,512,0.05811392,404,69,17.487465,
89_0,0.6250767,4983,2,0.5976041,5009,2_0000d9c8b049dc5c9813,0.88922244,7900,0.7189765,6005,-1,0.11584177,2350,0.097386435,1896,49,19.204464,
90_0,0.16595633,2067,2,0.11465948,1518,1_00002a19ca7a4240599e,0.18774371,2125,0.10169738,1422,7,0.037369467,304,0.029233677,267,59,17.557018,
91_0,0.22830632,2283,2,0.17570478,1747,1_00009f8badda480e860c,0.30100155,2615,0.17519993,1789,5,0.10630086,783,0.08810374,652,57,17.9099,
92_0,0.12134269,1711,2,0.06443304,1025,2_000010f77a793d1a3e11,0.028305834,648,0.042980183,777,-1,0.003947906,149,0.0023091463,120,64,17.593025,
93_0,0.13832116,1998,2,0.07939135,1355,1_0000a3c3aba881d4f6a2,0.112801746,1655,0.056100488,1180,3,0.029804219,271,0.019910716,206,61,17.611334,
94_0,0.31197122,3076,2,0.25117266,2350,2_00003429eb3e84cb61f5,0.33130637,3026,0.2621634,2429,-1,0.15952072,763,0.15071353,675,56,17.7059,
96_0,0.25331962,2433,2,0.2011958,1907,1_000061d734fd406a41ff,0.30965412,2633,0.2137039,1980,5,0.12797832,926,0.111580074,818,53,17.867538,
97_0,0.14042619,1656,2,0.08366498,1039,2_0000811506e4320aeac7,0.09342483,1020,0.06298952,851,-1,0.042827733,406,0.029343734,302,65,17.52183,
98_0,0.5184035,4582,2,0.47595924,4137,2_00008c49be4a689e8cec,0.6473223,5469,0.5447963,4616,-1,0.05196088,1125,0.050818883,1038,34,18.227695,
99_0,0.47165543,1907,2,0.4060937,1205,1_00009c55989d949e4545,0.4925364,1261,0.43632993,1017,7,0.1942903,448,0.20214874,338,71,17.42122,
100_0,0.119869485,1862,2,0.07346063,1387,2_00008ce861ed8d6a401d,0.19308966,2197,0.052540578,1260,-1,0.031680644,327,0.02055935,247,74,17.073797,
101_0,0.4398475,3007,2,0.3791505,2364,1_00006a3f5827478dacbe,0.4719548,3173,0.40848863,2489,3,0.16487733,827,0.15948868,742,39,20.816133,
102_0,0.38640293,1410,2,0.33395088,907,2_000098bf462e9d4864fd,0.42439535,1154,0.35230777,740,-1,0.26710582,444,0.23389488,298,68,17.140928,
103_0,0.16916469,2170,2,0.10234798,1456,2_0000e29b24a9802aa285,0.10718977,1463,0.0872267,1325,-1,0.066146284,703,0.053334165,581,56,17.9099,
104_0,0.6805414,3826,2,0.6221589,3604,2_000064c82ae7b593d3da,0.74838704,5401,0.6705437,4222,-1,0.23518749,1263,0.25042468,1176,19,20.1746,
105_0,0.17355406,2528,2,0.12723367,2035,1_00005126ccffd96bd7e3,0.27137068,3161,0.11439236,2044,1,0.061389253,597,0.043306608,469,64,18.554893,
106_0,0.6336141,2668,2,0.56705123,2137,2_0000084705d1ee1eb790,0.67079616,2447,0.60833645,2274,-1,0.18504895,1262,0.18884821,1081,69,17.453926,
107_0,0.6296629,3094,2,0.5635559,2668,2_0000084705d1ee1eb790,0.6645147,3458,0.60514504,2987,-1,0.1832253,1365,0.18646733,1180,60,17.453926,
108_0,0.37688276,4841,2,0.317714,4108,2_00009dced2a44bf8622a,0.433422,4893,0.35063738,4481,-1,0.16801868,786,0.16433482,805,18,18.041588,
109_0,0.2558776,2647,2,0.21438542,2314,2_00008a4f8ca33859c5a5,0.2782942,3458,0.21852234,2615,-1,0.1671052,1907,0.16332272,1507,57,17.9099,
110_0,0.28378835,1930,2,0.21667111,1291,1_0000adb3c5531f809212,0.27825212,1402,0.22357243,1175,0,0.08766951,835,0.07591451,739,62,18.30052,
111_0,0.26347905,3176,2,0.20926322,2690,1_0000a61c772d8529b3e3,0.3285457,4043,0.22392347,3048,3,0.23565105,1616,0.18436813,1383,52,18.227695,
112_0,0.16286664,2175,2,0.11897921,1605,1_0000b01e6140bef8177a,0.20943831,2239,0.11025541,1568,9,0.07509178,540,0.05885209,470,60,17.66747,
113_0,0.5593108,4190,2,0.5665246,4049,2_0000d9c8b049dc5c9813,0.83421713,6472,0.67010295,4773,-1,0.11391809,1958,0.095582984,1544,51,19.903254,
114_0,0.37258753,1362,2,0.32206637,850,2_000098bf462e9d4864fd,0.40041813,935,0.33808887,676,-1,0.24819945,408,0.21043043,281,70,17.140928,
115_0,0.14099738,2278,2,0.08687369,1759,2_00006f7018ac42529d67,0.17457476,2827,0.065293156,1699,-1,0.036611047,578,0.023511043,493,68,17.358324,
116_0,0.11799778,1490,2,0.07317977,1008,1_00007ae70283aaa1ed8d,0.18334123,2117,0.05072648,816,8,0.038447652,320,0.021117471,207,72,17.453926,
117_0,0.56746536,2423,2,0.50373644,1893,2_00001eb50d47979da268,0.5767146,2337,0.53153765,1835,-1,0.11264833,401,0.13360617,342,74,17.24272,
118_0,0.321477,1943,2,0.25638047,1219,2_00007a0a94a0b3b71035,0.29208976,1046,0.26250505,1027,-1,0.13263224,372,0.13008974,301,70,17.42122,
119_0,0.1878931,1856,2,0.12563597,1271,1_00003b339726e8b65e9d,0.15571289,1501,0.10698688,1107,6,0.03147909,179,0.020191483,160,71,17.270336,
120_0,0.1367017,1922,2,0.08698653,1406,1_0000bb7eb4e8d4b03df7,0.1617697,1860,0.06877165,1286,8,0.05019609,403,0.035287548,313,66,17.270336,
121_0,0.23272923,2336,2,0.17692259,1796,1_00009f8badda480e860c,0.28374594,2548,0.18032086,1823,5,0.10450053,748,0.08707665,623,64,17.846647,
122_0,0.2752617,3335,2,0.21005382,2654,2_00005659fdc877668fe1,0.26607272,3323,0.21386555,2796,-1,0.08045483,1153,0.065820485,970,55,18.400145,
124_0,0.30800995,2243,2,0.26080418,1766,1_000025a30cdb20da9d6d,0.43162942,2641,0.27468118,1751,0,0.07450661,393,0.059597634,340,68,17.487465,
125_0,0.79596984,2023,2,0.71609485,1598,1_0000229016832e6cda91,0.8467605,2384,0.7703072,1554,7,0.27769125,391,0.29688478,380,69,17.19008,
126_0,0.32118416,2017,2,0.25803632,1335,2_00007a0a94a0b3b71035,0.32550615,1570,0.26453495,1186,-1,0.12979877,389,0.13053259,312,67,17.42122,
127_0,0.4772686,2245,2,0.4117817,1626,1_0000ed11e89fbc517678,0.50219107,2473,0.44276637,1603,14,0.19241925,470,0.20289715,359,65,17.42122,
128_0,0.30115542,2079,2,0.23813346,1455,1_00003202979d0ccd2080,0.33626872,1626,0.2589891,1389,0,0.123996235,1032,0.106932536,888,60,18.30052,
129_0,0.49753267,5166,2,0.43229687,4542,2_0000dda07327125c1a42,0.58435273,5749,0.4826011,4992,-1,0.07888978,814,0.07497723,836,18,17.7059,
130_0,0.48531553,4762,2,0.4222858,4112,2_000055d8fcd56d70e1e8,0.5599847,5121,0.46870726,4489,-1,0.07303555,997,0.06956415,936,35,18.528664,
131_0,0.2950313,4208,2,0.1766821,3022,2_0000a50f8ffee8099514,0.085724786,2419,0.13125053,2767,-1,0.0062085595,399,0.003502975,327,12,17.298813,
132_0,0.31794798,1895,2,0.2573631,1307,2_0000476d28f4dc2feaea,0.37912,2233,0.26076174,1221,-1,0.17222741,1023,0.14691843,791,61,17.867538,
133_0,0.31934154,2232,2,0.25357175,1510,1_0000e3369643e96011c4,0.31206858,1654,0.26167253,1382,9,0.14581993,629,0.1375908,495,61,17.867538,
134_0,0.17402318,2654,2,0.11762422,2132,1_0000651e9013ca5a7f86,0.19132897,3203,0.1050758,2153,9,0.030267887,467,0.027027361,429,63,17.52183,
135_0,0.17364708,2002,2,0.12200341,1494,2_0000b6918d92c22a0a64,0.19940546,2175,0.11204264,1463,-1,0.07752894,865,0.060589306,697,66,17.453926,
137_0,0.46339536,5706,2,0.42278534,5385,2_00006f7018ac42529d67,0.5981875,7359,0.48256272,6158,-1,0.085425794,1390,0.08708053,1385,15,18.91136,
138_0,0.54351354,1505,2,0.47192544,997,2_0000d40b49af566c1968,0.5426046,1433,0.49662572,843,-1,0.09767845,284,0.111151345,202,67,17.19008,
139_0,0.45945618,2930,2,0.40459684,2115,1_00006e4c345536a957d3,0.51992863,2217,0.44097015,2075,14,0.2546131,517,0.2542389,489,59,17.953033,
140_0,0.12428541,1707,2,0.07239608,1123,1_000007efef78a4b13bf9,0.08130637,1165,0.04822037,914,11,0.01356197,248,0.0070758043,169,67,17.593025,
141_0,0.27611187,2217,2,0.21820399,1550,2_000030cf8af45ecc2075,0.26797074,1656,0.22369668,1491,-1,0.13260421,854,0.122101545,750,61,17.7059,
142_0,0.15113518,1630,2,0.09783778,1097,1_0000e547f95552b22e4d,0.1490494,1429,0.08358147,977,11,0.0814601,783,0.06371242,616,62,17.785145,
143_0,0.3673106,1777,2,0.33093792,1267,1_00005d11e7e969e37c7b,0.50345814,1740,0.3544758,1157,0,0.06450459,455,0.058800265,371,67,17.358324,
145_0,0.14163114,1936,2,0.092637345,1393,1_0000bb7eb4e8d4b03df7,0.16874306,1660,0.07538431,1240,8,0.027111895,225,0.019657623,180,77,17.117666,
146_0,0.28917107,3126,2,0.21080758,2325,1_0000405f1d5902633ab5,0.26826823,2660,0.21134126,2332,14,0.1013328,811,0.08598397,712,48,18.581295,
147_0,0.29892048,2679,2,0.23308055,1923,2_0000eefd7401de172309,0.28436697,2237,0.23636591,1865,-1,0.14718,756,0.1263989,580,50,19.14457,
148_0,0.1991009,821,2,0.14860672,353,2_0000b764a086a77182c0,0.17335045,220,0.14134659,133,-1,0.05916589,121,0.049575068,-19,68,17.165068,
149_0,0.1876074,982,2,0.13041611,533,1_00007ab433749a7b1f38,0.12878086,923,0.110586464,367,13,0.030127864,517,0.022648567,315,68,17.09529,
150_0,0.24278793,2544,2,0.2025823,2039,2_0000f72f79219aac35f3,0.327976,3024,0.2162822,2169,-1,0.13510133,1084,0.111942455,925,51,18.634615,
151_0,0.23804305,2579,2,0.1801184,1963,2_000019090332827c7462,0.21139644,2088,0.17434496,1959,-1,0.074102946,1012,0.063698076,892,68,17.52183,
152_0,0.37487888,2824,2,0.30371314,2058,2_00006d129901bc9b6cd2,0.38123024,2564,0.3147664,1982,-1,0.16437945,749,0.14254175,575,23,19.264982,
153_0,0.30358565,1792,2,0.245837,1221,2_0000ebc4a9ba90d53fed,0.2828164,1219,0.24598898,1120,-1,0.06611774,983,0.046857446,692,60,17.437468,
154_0,0.46424606,2307,2,0.40781507,1479,1_000001204481c17ea25e,0.52389526,1188,0.44576004,1271,12,0.25910363,425,0.25670868,352,64,17.52183,
155_0,0.62451124,1841,2,0.55003613,1347,2_0000f589020ad7fad3d6,0.64787495,2075,0.5873004,1257,-1,0.22567092,788,0.24015962,574,67,17.42122,
157_0,0.12099141,1875,2,0.06687862,1211,2_0000a940ed760c7094f2,0.06950171,1085,0.045756217,1002,-1,0.014367022,136,0.009527426,129,67,17.66747,
158_0,0.18221423,1755,2,0.11792394,1162,1_0000ff959b6aa0c9fc3c,0.1265474,1300,0.09885419,983,13,0.02727253,320,0.019911047,267,72,17.270336,
159_0,0.30991143,2228,2,0.24250327,1493,2_000067e473e5c54bfc18,0.25122342,1445,0.23461361,1276,-1,0.09128476,269,0.08014234,211,70,17.539322,
160_0,0.41617677,3502,2,0.3852175,3293,2_00006a40189804c492fb,0.5490912,4730,0.45242617,3837,-1,0.122755006,1886,0.1143389,1525,55,18.041588,
161_0,0.16126698,1883,2,0.09208776,1135,2_0000e26dfa2056b884b7,0.0638545,707,0.070774004,933,-1,0.048620038,523,0.04180684,467,63,18.37497,
162_0,0.38628873,1007,2,0.33270875,578,2_00002aa375f546265ab4,0.38864502,1044,0.34193403,385,-1,0.12633747,448,0.12585689,234,71,17.165068,
163_0,0.26947036,2208,2,0.22093423,1674,1_00009f8badda480e860c,0.36872286,2487,0.238994,1708,5,0.12460214,732,0.104648724,597,77,17.642298,
164_0,0.47150576,1857,2,0.40414777,1143,1_0000e318a96a03b5fecc,0.49246156,1042,0.43453372,916,7,0.1909224,219,0.20095125,152,60,17.52183,
165_0,0.12371761,1787,2,0.066634126,1131,1_00006f138e2e527590a5,0.06670759,915,0.043565635,908,14,0.010505699,106,0.0061711734,66,71,17.487465,
166_0,0.2638335,1965,2,0.20527169,1286,1_00002ef4bab46416c664,0.3304953,1602,0.20795171,1142,3,0.14590248,870,0.11880642,686,63,17.593025,
168_0,0.12183024,1555,2,0.07796215,1061,1_0000ac063e16dcc7c275,0.16650325,2046,0.05599936,872,10,0.052147247,394,0.028459627,269,66,17.487465,
169_0,0.37659058,2100,2,0.31493938,1475,2_000046849449964dc935,0.4229766,1692,0.33013928,1325,-1,0.053334165,142,0.050056644,127,75,17.52183,
170_0,0.20103997,2215,2,0.1681647,1761,2_00001ecf9fe008ae0186,0.3801845,2909,0.175613,1778,-1,0.1006805,711,0.07518932,578,62,17.7059,
171_0,0.2935877,2987,2,0.23451358,2288,2_0000b2f62f87048dd4c9,0.30855742,3310,0.24220848,2450,-1,0.15784468,1382,0.1466358,1144,50,18.798658,
172_0,0.27579242,1738,2,0.21989799,1138,2_0000f21c0ffa55cc4bc2,0.3038348,1225,0.22687685,973,-1,0.19807313,464,0.16527243,356,67,17.215967,
173_0,0.32383117,1962,2,0.26202264,1354,1_00003cfdf5e6ac403cc3,0.36539078,1458,0.2866702,1278,0,0.109890245,1052,0.09859028,938,58,18.325157,
174_0,0.1107921,1439,2,0.06185842,895,2_00006d0f711acd01c407,0.07171729,839,0.040938366,675,-1,0.011662316,125,0.006913224,87,75,17.165068,
