system:index,blue,blue_1,current_slice,found_slice,green,green_1,id,nir,nir_1,red,red_1,swir1,swir1_1,swir2,swir2_1,.geo
0_0,0.496406,1870,11,8,0.46191704,1620,1_0000598eda579936f27a,0.5058576,2051,0.48839533,1579,0.095354155,601,0.096301116,406,
1_0,0.21819718,1150,11,-1,0.18132263,904,2_00003ddc1e06ccc6cbec,0.26077074,2032,0.17750491,722,0.11187148,888,0.089849085,515,
2_0,0.5560126,5193,11,-1,0.52015823,4666,2_00008296d9b23dda57f3,0.59634876,4862,0.5528807,4769,0.35298187,1301,0.34717712,957,
3_0,0.29447097,1005,11,8,0.25584486,776,1_00004a458e4c7cd4ad80,0.36938864,1830,0.26711965,619,0.03382436,572,0.020082384,276,
4_0,0.14040917,850,11,-1,0.1256427,678,2_00005589f4cb895f5898,0.1911721,1468,0.1379566,649,0.256165,2124,0.2231065,1632,
5_0,0.119276494,1084,11,8,0.09803583,821,1_00008e110e7dafef59c9,0.21803148,1746,0.092385344,643,0.113035284,678,0.06695819,339,
6_0,0.19321078,1856,11,-1,0.14835288,1557,2_0000098526cc83dfe2d0,0.24604465,2590,0.13193339,1427,0.049272742,654,0.032206375,365,
7_0,0.39662853,1057,11,-1,0.3484077,824,2_0000980dc829ea5ddf79,0.3775333,1739,0.3539324,852,0.15536338,1905,0.1490877,1240,
8_0,0.10167867,1428,11,9,0.07876111,1164,1_0000ce6d46e12c94e8e1,0.2041572,2585,0.06297255,968,0.073396385,736,0.035698585,374,
9_0,0.09562153,970,11,11,0.073969916,750,1_000012e70a9134fec4f4,0.18243346,1858,0.06056287,566,0.09574995,816,0.053551137,402,
10_0,0.11540508,1965,11,8,0.0932036,1786,1_000031b9ed18748f3a44,0.23659375,3221,0.08438164,1763,0.113441356,1271,0.060232665,758,
11_0,0.115335375,983,11,-1,0.08324589,742,2_000053696eb42e095f8f,0.13092615,1622,0.07037896,569,0.08176723,933,0.048847616,533,
12_0,0.13653603,1702,11,-1,0.12369909,1548,2_00008258441dc94635fd,0.25107706,2594,0.13530974,1628,0.2869005,2834,0.18631832,1850,
13_0,0.24294119,999,11,9,0.19033112,794,1_0000b55607bbdddaea2f,0.17616808,2188,0.17415108,614,0.019122876,748,0.014935862,364,
14_0,0.81345725,686,11,-1,0.74576247,494,2_0000978541b57c333688,0.8307155,1499,0.78341925,425,0.2273879,2047,0.2603205,1212,
15_0,0.14645205,1209,11,0,0.11774193,996,1_000050bae147b6149018,0.20663556,1818,0.11912355,876,0.20931591,1238,0.14813763,777,
16_0,0.20322095,1528,11,14,0.1690049,1261,1_00003335f602399feae9,0.19707681,2070,0.16540033,1138,0.07897272,883,0.06622021,531,
18_0,0.16203648,1198,11,-1,0.13583012,983,2_00000daf0d1fc2e07d35,0.21131182,1959,0.13556647,927,0.16926037,1520,0.115766704,997,
19_0,0.09236338,1553,11,11,0.07756958,1310,1_0000cec9cc92ca7890da,0.19584167,2457,0.08134123,1161,0.18721068,923,0.120997325,532,
20_0,0.13145071,1592,11,8,0.1001676,1343,1_00008e110e7dafef59c9,0.19671376,1963,0.099551186,1237,0.11650263,692,0.07373876,403,
21_0,0.36777037,1138,11,7,0.35904235,865,1_0000ea223aca181e2a09,0.500468,1881,0.3919117,675,0.055100553,667,0.034514114,328,
22_0,0.10941384,1685,11,9,0.09459417,1507,1_00009bddb856dd53a496,0.23801364,2537,0.09009947,1449,0.14154452,946,0.08272816,533,
23_0,0.11259866,1075,11,8,0.090895675,857,1_000072d81b854abc62c9,0.21893042,2157,0.081598066,667,0.10371199,809,0.05992077,375,
24_0,0.18196107,965,11,-1,0.16771519,854,2_000089d8ab7469ca82d2,0.30573845,2010,0.19495457,946,0.2319521,2710,0.1450679,1673,
25_0,0.27541232,1138,11,11,0.26165688,865,1_0000464e619212e6a9b0,0.42561713,1907,0.26737452,686,0.12319114,581,0.08109623,288,
26_0,0.31306347,1042,11,-1,0.27178586,721,2_0000d7116c6c587cb056,0.36475018,1341,0.27135375,531,0.10328427,443,0.09354496,225,
27_0,0.1221215,1658,11,9,0.096481845,1397,1_00001791003e6a8d44a6,0.22937094,2765,0.08302236,1239,0.06463218,747,0.031609796,418,
29_0,0.1637533,1134,11,-1,0.13660187,938,2_0000081cdf7ad5133c00,0.24036051,2510,0.14887783,899,0.2742741,2658,0.18534192,1605,
30_0,0.13034506,1148,11,9,0.09416112,914,1_0000e2b10f2e384f3a4e,0.11228072,2401,0.07960468,752,0.028173754,776,0.015329835,385,
31_0,0.28476703,1078,11,-1,0.24216557,810,2_0000ee0ce22647be8a2c,0.311008,2228,0.2399109,586,0.093051806,746,0.084556535,358,
33_0,0.82057214,3671,11,-1,0.76823246,3293,2_000083ddea39d44ccde6,0.756984,3901,0.8042801,3393,0.055893097,1483,0.056212,895,
34_0,0.18914545,1062,11,5,0.15646912,827,1_000027543b4707a4757c,0.23755279,2011,0.14446798,658,0.03214726,607,0.018836081,282,
35_0,0.10712755,1472,11,11,0.08646711,1267,1_00005b5c93401e759b9f,0.23113891,2276,0.08854529,1204,0.22509125,1159,0.13898993,703,
36_0,0.11537425,939,11,-1,0.08051526,737,2_0000566225ebedf3c35a,0.11303971,2120,0.06308576,560,0.026900316,951,0.012733875,472,
37_0,0.24698073,2097,11,-1,0.22655119,1847,2_0000e55fb338136b5023,0.33767426,2913,0.23012571,1838,0.079448156,822,0.054817922,489,
38_0,0.094824344,1114,11,1,0.062936455,837,1_0000eebf284cb792e696,0.08962705,1583,0.051742483,669,0.057776336,863,0.033253677,494,
39_0,0.109156504,1191,11,1,0.086879104,937,1_0000e2c32cc83e21fd55,0.23894331,1994,0.08652212,765,0.19976276,1147,0.121123895,682,
40_0,0.1583295,1315,11,-1,0.12860034,1084,2_000020067735e9ca6727,0.20842966,1784,0.13329299,1053,0.093717396,1357,0.06784,883,
41_0,0.33268487,1969,11,-1,0.29117778,1841,2_000042fb22161bcd3ff0,0.3477585,3091,0.3005715,1867,0.15830043,1820,0.14866096,1159,
42_0,0.2684854,1274,11,-1,0.22536717,1076,2_0000e4f16a77a51914e3,0.2816202,2452,0.23039171,999,0.12217287,1695,0.106116176,1037,
44_0,0.1264315,1533,11,9,0.10471508,1263,1_0000ce6d46e12c94e8e1,0.2576725,2375,0.09596704,1104,0.10748773,665,0.057989493,373,
45_0,0.108131856,1091,11,-1,0.07247699,865,2_0000e7608fd7b8065001,0.07473195,2019,0.054623034,714,0.012813461,813,0.00721586,424,
46_0,0.11406968,983,11,-1,0.09138348,812,2_0000c338485f0438e392,0.16526692,2089,0.08954406,664,0.14620847,1542,0.101219274,923,
47_0,0.11170656,1079,11,-1,0.08370742,897,2_0000238822413a1f532d,0.17018312,2040,0.0810446,860,0.17843522,1751,0.11020379,1080,
49_0,0.23869169,1062,11,-1,0.19866735,784,2_0000a89dee83da4c7929,0.29483724,2216,0.19367197,579,0.11217923,783,0.09089519,381,
50_0,0.4466143,2905,11,-1,0.44226354,2934,2_000090a8a3290e2852fb,0.576155,3873,0.49346438,3233,0.07181377,1788,0.050404936,1232,
51_0,0.59322387,1335,11,1,0.5296252,1100,1_0000c520a0082f1ea8b1,0.60695946,2266,0.5523175,980,0.1813478,666,0.20737165,359,
52_0,0.16472776,1010,11,-1,0.14947423,853,2_0000d2fe56330cdbbdb8,0.18428756,2186,0.1364776,730,0.18934613,1758,0.12599729,1067,
53_0,0.11265002,2513,11,-1,0.109336786,2433,2_00002c821f1e7b046fc3,0.24903207,3512,0.12867685,2685,0.31647825,2064,0.20837429,1340,
54_0,0.6275156,3601,11,-1,0.588901,3179,2_00007b208d9b5e1428e8,0.5775696,3397,0.6242427,3257,0.03440664,1215,0.022717733,766,
55_0,0.10726816,832,11,-1,0.083563186,625,2_00001654dc8aa53f3e96,0.16935644,1671,0.076790154,457,0.096182995,1008,0.056602083,508,
57_0,0.33086115,2147,11,-1,0.3151099,1982,2_0000c9168287a6d5b8c8,0.38458964,2657,0.3278998,2132,0.17038614,2006,0.1382153,1410,
58_0,0.13855527,928,11,10,0.111592874,710,1_000075b51e039e179b73,0.17300421,1550,0.106873095,591,0.078907065,783,0.05205316,437,
59_0,0.13409089,2866,11,-1,0.12707943,2775,2_000052469d17ce038efe,0.25693446,3967,0.14509943,3000,0.2945312,2006,0.18554924,1333,
62_0,0.20236129,869,11,-1,0.17043696,652,2_00005fb71bebe78be04f,0.27318522,1901,0.1617718,480,0.04928784,579,0.03859839,255,
63_0,0.5744127,1196,11,-1,0.5239927,1000,2_0000ac598f0c19b94afa,0.58674955,1789,0.5454748,1112,0.16818294,2208,0.18585676,1452,
64_0,0.12947626,1062,11,-1,0.0988143,900,2_00009bec97e724b75bc4,0.17136952,2248,0.09710061,771,0.20071326,1829,0.13561921,1118,
65_0,0.11571589,1218,11,-1,0.09626716,1098,2_0000a174d3c4718f212c,0.24678463,2469,0.11932354,1223,0.315791,2761,0.20859241,1826,
66_0,0.26219717,1730,11,-1,0.24039912,1489,2_00001382a8916eab6a2a,0.3904438,2238,0.25255293,1424,0.09884204,943,0.069888726,563,
68_0,0.13009648,1117,11,8,0.10416004,862,1_00006508755c350ad798,0.20917636,2156,0.100072086,691,0.08352691,742,0.044608448,371,
69_0,0.27913526,1821,11,-1,0.23626278,1584,2_0000767116e26507cb5b,0.28508824,2153,0.24240693,1668,0.1731556,1944,0.1518286,1360,
70_0,0.1155064,1063,11,-1,0.09079789,788,2_0000026df1c9c1be8777,0.16685419,1371,0.07830014,636,0.07240349,834,0.045999046,497,
71_0,0.11363612,1837,11,-1,0.08811856,1665,2_00001d6e5b70308d4403,0.19111815,2577,0.09044601,1795,0.15478723,1391,0.09968649,922,
72_0,0.28427875,1059,11,8,0.2667116,788,1_000086f12c5ff9625d4a,0.41164073,1884,0.2800527,604,0.13683608,720,0.105237275,361,
73_0,0.32508102,1894,11,-1,0.287742,1704,2_00008488dcc8264f4c2f,0.35251737,2521,0.30433303,1738,0.11363724,1571,0.10003214,952,
74_0,0.5428612,1121,11,2,0.52970284,910,1_0000db7f9c590146b24c,0.7423321,1960,0.5841933,808,0.063616335,838,0.039952543,458,
