system:index,blue,blue_1,blue_2,current_slice,found_slice,green,green_1,green_2,id,nir,nir_1,nir_2,red,red_1,red_2,swir1,swir1_1,swir1_2,swir2,swir2_1,swir2_2,.geo
42_0,0.25331405,0.28712508,2727,8,-1,0.19444174,0.2288616,2291,2_0000e4f16a77a51914e3,0.2910441,0.32420444,3185,0.19449796,0.23427087,2387,0.09755824,0.09965083,782,0.08001462,0.08343013,624,
43_0,0.2720968,0.28049642,2386,8,-1,0.2361157,0.23978469,2121,2_000035a32c73dd55aece,0.28930026,0.28961933,2704,0.2449178,0.25105193,2391,0.084358186,0.08868703,1521,0.063790575,0.072166935,1068,
44_0,0.11921259,0.11786565,1592,8,9,0.077697664,0.077342086,1240,1_0000ce6d46e12c94e8e1,0.17203471,0.17391348,2373,0.05771689,0.058403395,1080,0.035192102,0.04072044,488,0.0215218,0.021997152,290,
45_0,0.2699481,0.30268028,1463,8,-1,0.22491705,0.253435,1049,2_0000e7608fd7b8065001,0.32184243,0.32634285,1640,0.22715378,0.25688413,874,0.12168449,0.11437387,373,0.11364356,0.10301164,228,
46_0,0.22345011,0.26192844,2212,8,-1,0.19232158,0.23079945,1970,2_0000c338485f0438e392,0.3338107,0.3440301,3192,0.20462498,0.24302503,2136,0.115448445,0.11996345,1292,0.0909804,0.10008987,940,
48_0,0.12020977,0.124488644,1187,8,-1,0.08407365,0.09305096,893,2_0000e06aae64e3bdafe8,0.27490896,0.27211574,2212,0.06376423,0.074999146,729,0.047448635,0.06288306,582,0.0282685,0.030711018,305,
49_0,0.22562005,0.29477653,1284,8,-1,0.17123881,0.23733778,834,2_0000a89dee83da4c7929,0.20998764,0.29834086,1895,0.16381907,0.23795366,667,0.08772442,0.09640783,548,0.080093876,0.090560235,312,
50_0,0.69599324,0.44929615,7155,8,-1,0.69986385,0.3985347,7262,2_000090a8a3290e2852fb,0.9226868,0.46409333,8487,0.78927016,0.4175653,8149,0.1588862,0.17728919,769,0.14937691,0.17202708,725,
52_0,0.26392943,0.28959048,2630,8,-1,0.23441488,0.26991308,2437,2_0000d2fe56330cdbbdb8,0.37038642,0.41971362,3563,0.25052178,0.2965824,2723,0.11552649,0.107752666,1111,0.09828709,0.092537954,880,
53_0,0.5548239,0.6206182,4573,8,-1,0.54500306,0.6302396,4573,2_00002c821f1e7b046fc3,0.74838996,0.9225701,6144,0.6126795,0.7360491,5157,0.16922764,0.17222977,923,0.14896294,0.14838582,656,
54_0,0.7148746,0.7252494,8280,8,-1,0.6330079,0.64843225,7507,2_00007b208d9b5e1428e8,0.7130869,0.72601587,7533,0.6744934,0.694761,7962,0.17787737,0.12101684,54,0.18287244,0.12723374,238,
55_0,0.6143566,0.12748729,1984,8,-1,0.5593581,0.082621954,1624,2_00001654dc8aa53f3e96,0.65616536,0.1649165,2333,0.5943647,0.07438173,1602,0.20717736,0.06859526,1058,0.22625676,0.047720034,815,
56_0,0.18762028,0.23276988,2337,8,-1,0.12435174,0.18631251,1988,2_00005a3cd5982c02ab5a,0.11619665,0.27268457,2586,0.10729535,0.1928991,2190,0.031287804,0.09186089,1157,0.02057426,0.06981778,830,
57_0,0.6713458,0.59616923,7167,8,-1,0.63389665,0.56012106,6997,2_0000c9168287a6d5b8c8,0.911699,0.8264426,8412,0.74356484,0.6507329,7782,0.12508845,0.14941218,683,0.12872024,0.15930952,667,
58_0,0.18978001,0.11556887,1059,8,10,0.14353265,0.07918388,736,1_000075b51e039e179b73,0.18153471,0.13898061,1416,0.13533342,0.065128736,590,0.06232338,0.044699296,441,0.0543084,0.033326227,243,
59_0,0.5260761,0.46570748,4881,8,-1,0.5078815,0.44998175,4850,2_000052469d17ce038efe,0.754146,0.64308995,6024,0.58947784,0.515409,5437,0.19249782,0.14188978,1009,0.15017092,0.10541913,824,
61_0,0.16645485,0.23605037,1804,8,-1,0.12235963,0.19482186,1491,2_000008a9fc2274c39718,0.15863298,0.26553753,2149,0.11444628,0.19937307,1561,0.08288436,0.12024341,1027,0.06765229,0.10184739,794,
62_0,0.50255823,0.5740982,1109,8,-1,0.44712725,0.5235805,722,2_00005fb71bebe78be04f,0.53505224,0.6425228,1326,0.47312248,0.55615175,561,0.36703905,0.21755841,229,0.322981,0.22432408,163,
63_0,0.74552417,0.78211963,5739,8,-1,0.6750066,0.7118366,5316,2_0000ac598f0c19b94afa,0.78613967,0.82616884,6074,0.74189967,0.77872074,5783,0.07110382,0.11353342,894,0.07845939,0.12279404,723,
64_0,0.26966807,0.2653417,2327,8,-1,0.21757843,0.23056711,2037,2_00009bec97e724b75bc4,0.2742546,0.32477105,2625,0.2201057,0.24486767,2218,0.08854772,0.10002572,1093,0.08091914,0.0848265,890,
65_0,0.41635084,0.48830718,3669,8,-1,0.38301367,0.4774015,3443,2_0000a174d3c4718f212c,0.46350622,0.61542547,4438,0.40693998,0.53238916,3859,0.18296267,0.105393745,1233,0.17844848,0.102582715,989,
66_0,0.2289843,0.29871422,2596,8,-1,0.18913949,0.26076418,2283,2_00001382a8916eab6a2a,0.36501566,0.41423523,3676,0.1984019,0.27437565,2443,0.12808432,0.16048418,938,0.09892691,0.13001409,702,
67_0,0.43777162,0.43990493,5294,8,-1,0.41751024,0.40971258,5402,2_0000e03bd3bac42c7077,0.57708675,0.55021685,6178,0.45996726,0.45158312,5630,0.10256418,0.09733166,-1056,0.1045468,0.10156347,-980,
69_0,0.39034545,0.33716354,4789,8,-1,0.33231655,0.29824007,4267,2_0000767116e26507cb5b,0.43111184,0.3978792,5175,0.36071247,0.32090253,4652,0.18426418,0.1296753,857,0.17993452,0.11118798,723,
70_0,0.19980344,0.14213248,1229,8,-1,0.15420151,0.10146822,879,2_0000026df1c9c1be8777,0.1927426,0.13680685,1155,0.147725,0.087750494,744,0.07840096,0.054927032,555,0.06857143,0.04099021,391,
71_0,0.4354899,0.47953418,4622,8,-1,0.4003056,0.43410957,4704,2_00001d6e5b70308d4403,0.50539464,0.5439085,5561,0.44466972,0.48126072,5278,0.07668406,0.09380288,335,0.07531918,0.09329804,251,
73_0,0.26759073,0.3345421,3717,8,-1,0.20443812,0.27445266,3278,2_00008488dcc8264f4c2f,0.2768091,0.3411066,4039,0.21149825,0.28346837,3519,0.10065123,0.1109801,825,0.07800056,0.08805184,657,
74_0,0.6312567,0.4050444,1486,8,2,0.6345928,0.36723602,1149,1_0000db7f9c590146b24c,1.0000658,0.54931533,2228,0.7393776,0.40562573,1035,0.172492,0.16474739,583,0.1596714,0.16286409,337,
76_0,0.19510277,0.10413849,1434,8,13,0.13971026,0.06547541,1051,1_000021973d4b066ae123,0.19141579,0.103397824,1662,0.13536489,0.049180623,911,0.09796836,0.05129154,602,0.094808094,0.031774826,400,
78_0,0.12086009,0.1836881,942,8,11,0.07969458,0.14356095,624,1_0000af9d4e2cf2d78dce,0.14435682,0.21370746,1188,0.06577231,0.13778508,499,0.0622108,0.09777192,506,0.041396774,0.08017829,274,
79_0,0.31342497,0.21979295,1162,8,1,0.2644266,0.17653543,821,1_00004079f0ac4f43d8fe,0.37023705,0.30185887,1812,0.2649469,0.16658825,648,0.15084757,0.05570577,477,0.1378268,0.038817197,273,
80_0,0.21240029,0.21734712,1463,8,6,0.17819509,0.18010403,1087,1_00000ea1383b87cc70c0,0.3419947,0.33883718,2222,0.16788974,0.17674252,921,0.05183226,0.052228764,468,0.03802265,0.035004914,260,
83_0,0.24155213,0.25436834,2236,8,-1,0.19009873,0.21573171,1929,2_00002d85d8cccb55e372,0.2720693,0.32125404,2797,0.19496526,0.23481779,2027,0.09276818,0.09794202,1064,0.08328859,0.08642661,801,
85_0,0.48172802,0.45543703,3860,8,-1,0.43174952,0.44720992,3712,2_000044bec0b2db7b7229,0.546117,0.6041754,5144,0.45883465,0.50468487,4205,0.18277842,0.12435828,1485,0.17987645,0.11105539,1111,
86_0,0.2656281,0.30712608,1620,8,13,0.20757021,0.25282314,1192,1_000024c22b9f4fa9e4aa,0.26223293,0.30961105,1898,0.20605555,0.255497,1067,0.107782505,0.10069397,637,0.10055446,0.09725206,459,
87_0,0.7315111,0.79634076,8018,8,-1,0.6821847,0.74621236,7689,2_0000da20326bac9f6c46,0.8644185,0.90431994,8831,0.7681771,0.8313369,8492,0.0880467,0.091975585,579,0.10148541,0.10855448,686,
88_0,0.6343652,0.6201735,5619,8,-1,0.6308962,0.62182355,5734,2_00002c4f92bcb4e6e181,0.86840737,0.85494846,7071,0.7355214,0.71725,6499,0.17548534,0.17211327,1043,0.16549462,0.1697561,811,
89_0,0.1609543,0.13106193,1558,8,13,0.11227736,0.09476899,1197,1_000021973d4b066ae123,0.15845242,0.2124618,2178,0.10121642,0.08406628,1092,0.06583895,0.07525228,690,0.054382972,0.043995917,450,
90_0,0.46533346,0.5088805,3892,8,-1,0.40961578,0.45139307,3563,2_00008d982558189d9fb3,0.48201054,0.53242147,4324,0.43217045,0.4775453,3900,0.2991839,0.20257099,759,0.27046493,0.1990893,617,
91_0,0.4280075,0.36884946,3117,8,-1,0.3734969,0.3371442,2866,2_00007903cf5a6e2d9c91,0.46239096,0.44320005,3506,0.39828125,0.3694093,3226,0.2654131,0.11750007,1137,0.23775512,0.11474976,961,
92_0,0.58967113,0.63192075,4635,8,-1,0.5418222,0.6014809,4335,2_0000498a04d9179dc93e,0.64569247,0.71169436,5088,0.59719026,0.664095,4759,0.127515,0.08114358,1103,0.12777433,0.08461332,916,
93_0,0.26000336,0.29745013,2935,8,-1,0.21144593,0.2498511,2554,2_000060eadd5160f3196b,0.30824095,0.35475343,3228,0.22605047,0.26855698,2787,0.10548311,0.11003986,1141,0.0792056,0.09001664,953,
94_0,0.32439235,0.3213417,2621,8,-1,0.29207665,0.30512398,2406,2_000090c559e6f4fde11f,0.3772135,0.40961066,3211,0.31181175,0.3390029,2685,0.12904638,0.10287278,1738,0.11222921,0.08761784,1353,
95_0,0.29007077,0.2814599,2614,8,-1,0.24350119,0.2339868,2352,2_000024ae97a5be711409,0.33470005,0.31145075,3109,0.261474,0.24734558,2627,0.08041693,0.097333826,1189,0.07276291,0.08102135,885,
98_0,0.17636943,0.29159188,2232,8,-1,0.12600164,0.2397519,1818,2_0000761cd7301129fd62,0.18376839,0.30346715,2581,0.118931524,0.2431623,1940,0.09136352,0.1194655,1144,0.07338677,0.10753288,932,
100_0,0.2646633,0.2870583,899,8,1,0.23190983,0.2405847,549,1_00006c64cb88af33ae90,0.4105379,0.35129446,1299,0.23379916,0.24508715,401,0.07707139,0.100373596,689,0.061963283,0.08388579,449,
102_0,0.53857464,0.6337534,6666,8,-1,0.47253445,0.57313204,6169,2_00006aba3f82abdbfd93,0.53520954,0.6657433,7002,0.49566954,0.6141721,6732,0.21999377,0.13125171,931,0.22225471,0.13277598,978,
103_0,0.123265274,0.18169913,1331,8,-1,0.09324682,0.1536487,1051,2_0000d6cdab076c7d0481,0.26993477,0.30875102,2285,0.0840424,0.15298085,977,0.078815766,0.07055731,680,0.050647452,0.055275816,423,
104_0,0.25689372,0.23038498,3620,8,-1,0.21191506,0.21191506,3257,2_00000b41fc994f1539a5,0.310931,0.30200264,3996,0.2123412,0.2123412,3433,0.10750718,0.10001594,1191,0.09441261,0.07993455,1001,
105_0,0.3816224,0.36964315,2326,8,-1,0.35233724,0.32487142,1944,2_000007685cb74c8cdf36,0.5430044,0.4716022,3069,0.39018545,0.3498857,2073,0.21846499,0.18775716,1037,0.1906634,0.16783467,771,
106_0,0.7382752,0.7895395,6743,8,-1,0.6542725,0.7148829,6153,2_000008470c8b97e3d483,0.75490516,0.8126042,6860,0.71455616,0.7769956,6627,0.058684632,0.10038839,899,0.065720394,0.1111368,806,
107_0,0.36670455,0.55766374,2357,8,-1,0.3076897,0.5002158,2028,2_0000817432086757721a,0.35342026,0.60834605,2604,0.31371063,0.530285,2114,0.20925193,0.27267954,965,0.16089317,0.25566676,782,
109_0,0.18169366,0.2627429,2013,8,-1,0.11288607,0.19693437,1475,2_000032d506d3586879a9,0.13347171,0.21071044,1634,0.095201254,0.18477313,1412,0.051135916,0.066930145,611,0.03735876,0.047820278,459,
110_0,0.3266854,0.24485557,2689,8,-1,0.29047126,0.21777388,2395,2_0000b311570b47d48fa2,0.39162743,0.291766,3140,0.31144658,0.23868011,2675,0.1472664,0.12743884,1843,0.122979656,0.08724604,1318,
111_0,0.4899587,0.4160066,1400,8,7,0.4718072,0.37553197,1079,1_0000efcde1edcf1aad8e,0.73222554,0.52487993,2603,0.51630557,0.40585208,930,0.122757465,0.16966745,582,0.11816447,0.16672423,302,
112_0,0.6091305,0.13151394,2064,8,-1,0.5546712,0.09913902,1707,2_00001654dc8aa53f3e96,0.65040004,0.17973724,2420,0.58835053,0.09133828,1702,0.20332,0.08188938,1192,0.22210905,0.0610267,950,
113_0,0.17557633,0.44048488,1459,8,7,0.12913701,0.3907222,1054,1_0000c3e45707791fb66a,0.25732142,0.5236455,1953,0.13211389,0.42193004,885,0.12139712,0.16533832,577,0.09258093,0.16142371,367,
114_0,0.629647,0.6370454,7916,8,-1,0.5872625,0.60528076,7573,2_0000d0ac72b73b5cdd6a,0.81383014,0.8163439,8496,0.67541975,0.68440247,8241,0.20359984,0.1832616,961,0.20045945,0.18545169,922,
115_0,0.1756954,0.31525472,1548,8,11,0.10859654,0.25533703,1059,1_0000a67e66a17e631b59,0.09180694,0.28479904,1246,0.0917474,0.2543843,902,0.040009245,0.10264188,551,0.033519648,0.10033326,420,
116_0,0.17690673,0.2041841,1955,8,-1,0.13277332,0.16330338,1624,2_00005f3bfa7e27cbc1bf,0.227916,0.26302427,2591,0.1270168,0.16492806,1679,0.07840609,0.07675565,918,0.06321523,0.06388986,704,
117_0,0.18734728,0.21641983,1714,8,-1,0.14545539,0.18096718,1377,2_0000a4ab5ae3da7d0d34,0.2112983,0.26445854,1871,0.14285398,0.18803504,1354,0.06436277,0.07774634,542,0.051849034,0.067994975,415,
119_0,0.22868657,0.29888332,1358,8,-1,0.1727361,0.24206951,922,2_0000a89dee83da4c7929,0.21210387,0.3021403,1948,0.16600646,0.2423044,769,0.08653635,0.09538875,607,0.07915246,0.09057331,397,
120_0,0.1915974,0.27271295,2172,8,-1,0.12505454,0.207452,1664,2_000032d506d3586879a9,0.17679873,0.24907756,1990,0.10985934,0.19944614,1646,0.06440261,0.07643758,750,0.047727287,0.0565899,603,
121_0,0.40361562,0.48323646,5454,8,-1,0.33748966,0.4369254,5125,2_00003475b7bc63fb8308,0.4338671,0.5957841,6108,0.3630179,0.4901333,5627,0.22435585,0.12340528,787,0.22278142,0.11604658,716,
123_0,0.2565294,0.53421706,4857,8,-1,0.20560557,0.47751454,4592,2_00009a3480807df1fea2,0.36929315,0.5625683,5448,0.23600703,0.50403064,5014,0.116420664,0.17445198,855,0.08869366,0.19123052,676,
125_0,0.211608,0.26350492,2100,8,-1,0.16079342,0.22684872,1764,2_0000bbc375397d47576a,0.18269765,0.27736577,2111,0.15603596,0.23682275,1874,0.06429778,0.09617536,1160,0.050138183,0.08050604,856,
126_0,0.38818502,0.41086233,1400,8,7,0.32900468,0.3488285,987,1_0000c3e45707791fb66a,0.5181556,0.39860442,1920,0.35990468,0.3576662,811,0.10448845,0.13031545,500,0.09264047,0.124354735,295,
127_0,0.39102975,0.40706933,1081,8,6,0.34980327,0.37347215,751,1_00000e0643e441a6d028,0.44722673,0.46638098,1580,0.36505014,0.3981152,594,0.11755305,0.06702506,465,0.11064359,0.06596987,261,
128_0,0.3699468,0.4625269,1545,8,-1,0.31314054,0.40503368,1171,2_000025bfb73b0e758e33,0.44129995,0.50303024,2526,0.33102235,0.4292043,1031,0.13004684,0.16994518,644,0.124382675,0.17332438,390,
129_0,0.364173,0.3608433,4978,8,-1,0.35097164,0.33622557,5094,2_0000e03bd3bac42c7077,0.52824664,0.49764475,5939,0.3830804,0.37138215,5376,0.08670324,0.07967199,-373,0.088685855,0.08532796,-562,
130_0,0.5096783,0.570822,5301,8,-1,0.46567088,0.5399338,5017,2_00005c27a53c6ff8a5b9,0.6055198,0.6993644,5983,0.50813234,0.6015687,5492,0.133872,0.101174995,871,0.13021448,0.09816025,755,
131_0,0.4080015,0.4167453,5603,8,-1,0.3466551,0.36708224,5173,2_0000767116e26507cb5b,0.450005,0.4884779,6111,0.37780625,0.40726274,5623,0.19449796,0.12079858,846,0.19522895,0.11018178,740,
133_0,0.2848471,0.36828375,1734,8,9,0.24082753,0.31794935,1324,1_00004127de6e02eaeda4,0.34118876,0.41007125,2057,0.2487756,0.32928506,1202,0.07363461,0.15113789,328,0.07495776,0.14316556,190,
134_0,0.37758133,0.4141863,4526,8,-1,0.31471673,0.37651426,4163,2_00003475b7bc63fb8308,0.40226611,0.5198084,5157,0.33692738,0.4224431,4604,0.19359829,0.121249944,878,0.18938108,0.11189354,775,
135_0,0.4187673,0.5071012,5113,8,-1,0.3590741,0.47443753,4820,2_0000f6874e28f114cf7a,0.37700492,0.5687818,5597,0.3649748,0.5124711,5211,0.06060804,0.070945136,583,0.060196362,0.06895638,565,
136_0,0.3162921,0.46050972,5257,8,-1,0.27074733,0.40862536,4977,2_00001ed743a005705226,0.4089162,0.5118984,6022,0.30357683,0.43870172,5533,0.120411314,0.23219782,686,0.097666346,0.21519676,639,
137_0,0.46906066,0.45363855,1088,8,2,0.42147747,0.42027095,735,1_000025582eae3c7c1fb2,0.5227702,0.49190414,1415,0.44699642,0.4523758,585,0.1526992,0.06704131,421,0.1479547,0.07102092,243,
138_0,0.61134505,0.6979042,10232,8,-1,0.5398891,0.63485813,9442,2_00002b0e8789066309a4,0.61823297,0.7305604,9296,0.5702277,0.6808511,9633,0.2651072,0.12454352,759,0.24991167,0.12677905,1276,
139_0,0.39048636,0.4087668,1776,8,0,0.3471154,0.38052204,1479,1_0000007402d8368501ac,0.4603605,0.54936546,2604,0.3617376,0.41381264,1413,0.14633816,0.07179553,662,0.13164076,0.0622544,453,
140_0,0.34289074,0.34020475,1261,8,0,0.30643055,0.30799693,889,1_00009e32c4b5a9ea8c18,0.48079604,0.49643004,1862,0.32440388,0.3362611,726,0.10010481,0.09449126,576,0.08080719,0.07215259,336,
142_0,0.27453613,0.28308672,3059,8,-1,0.2292561,0.25094572,2749,2_0000c9551ee911c6678d,0.2623294,0.32460698,3587,0.2317435,0.26782086,2998,0.12326488,0.09110105,1030,0.1238637,0.08330144,816,
146_0,0.16768989,0.19623694,1154,8,-1,0.13063893,0.15500845,827,2_00008f03a2640df82bef,0.28789964,0.28297743,2081,0.11398886,0.14315239,654,0.105984025,0.121008314,689,0.07304984,0.08792608,382,
147_0,0.26112267,0.28919494,2732,8,-1,0.21501711,0.24058597,2394,2_00003cc27db9360fcbb7,0.28143042,0.32946095,2605,0.22930184,0.26368293,2699,0.115130626,0.108986005,1160,0.10697554,0.10297026,1064,
148_0,0.3894682,0.43656254,1424,8,1,0.36163986,0.4150703,1120,1_00002ae37c0c2b113761,0.55257607,0.6536696,2288,0.3912024,0.4626603,997,0.17084384,0.11280567,649,0.15256214,0.098636255,370,
149_0,0.6986275,0.67496055,8747,8,-1,0.6190743,0.59827113,8121,2_0000f7d87b2ce6319428,0.6924756,0.661888,8713,0.65377694,0.6332306,8729,0.19081199,0.14826904,546,0.19996087,0.15001489,633,
152_0,0.26910213,0.3116598,2562,8,-1,0.2395424,0.2844603,2381,2_0000d2fe56330cdbbdb8,0.38062677,0.46306017,3611,0.25578526,0.3195808,2641,0.120696396,0.10679491,1148,0.1053464,0.09059903,907,
153_0,0.39467403,0.44992918,3923,8,-1,0.33615917,0.38737747,3603,2_00000ac6c97ea437a6e1,0.42916042,0.44478577,4475,0.35808802,0.4034407,3987,0.21416879,0.14326358,872,0.20576124,0.1385554,723,
154_0,0.48094004,0.43675092,5883,8,-1,0.44134292,0.393628,5853,2_0000a21ba3f5c8ff7076,0.6148437,0.5438453,7367,0.49127,0.43072003,6580,0.24310392,0.22437203,821,0.22023195,0.2092744,663,
155_0,0.13197562,0.3328252,1504,8,-1,0.07837422,0.28054455,1036,2_00004f2d89cf6440ea61,0.07842903,0.3398653,1274,0.061219584,0.28806242,931,0.058095574,0.13753323,881,0.045051474,0.13095328,714,
