system:index,blue,blue_1,blue_2,current_slice,found_slice,green,green_1,green_2,id,nir,nir_1,nir_2,red,red_1,red_2,swir1,swir1_1,swir1_2,swir2,swir2_1,swir2_2,.geo
36_0,0.20274642,0.17782266,1613,1,-1,0.14887089,0.13269,1194,2_0000566225ebedf3c35a,0.28231716,0.24052696,2774,0.15283027,0.120293565,1065,0.1237395,0.10452722,775,0.08693129,0.08178037,517,
37_0,0.38148105,0.31909412,2206,1,-1,0.32621202,0.25880444,1588,2_0000e55fb338136b5023,0.3694166,0.30540735,1706,0.33130687,0.2612364,1441,0.13678828,0.1235203,304,0.12474266,0.11147368,245,
38_0,0.13694526,0.48243585,1438,1,1,0.09609248,0.45832467,1004,1_0000eebf284cb792e696,0.116483,0.72690564,1701,0.08422444,0.5210069,888,0.06351435,0.13409884,882,0.05281522,0.12694618,667,
39_0,0.2861754,0.28712785,1427,1,1,0.2402483,0.2470505,951,1_0000e2c32cc83e21fd55,0.29340005,0.38565308,1211,0.24060619,0.2557215,823,0.115128815,0.06099555,809,0.107059225,0.052256383,612,
40_0,0.1480324,0.31605238,1802,1,-1,0.104855135,0.25822917,1197,2_000020067735e9ca6727,0.15260285,0.31827492,1110,0.0973573,0.26857063,1032,0.0732543,0.17898059,296,0.056286372,0.1433471,220,
41_0,0.13766608,0.27766037,3383,1,-1,0.100599304,0.23274656,2909,2_000042fb22161bcd3ff0,0.20261312,0.39441106,3995,0.10592891,0.26463914,3193,0.22294861,0.10561661,1152,0.14804891,0.08768883,911,
42_0,0.184533,0.22463188,2162,1,-1,0.13544348,0.16210483,1572,2_0000e4f16a77a51914e3,0.18073148,0.24218222,1991,0.1265552,0.1561289,1501,0.15268809,0.08353713,961,0.10768081,0.06799973,721,
43_0,0.11927816,0.29077077,1642,1,-1,0.08715464,0.24327524,1240,2_000035a32c73dd55aece,0.17190337,0.29956305,1789,0.08935334,0.25305182,1300,0.2144646,0.073805526,1702,0.12918821,0.054960955,1109,
44_0,0.09624954,0.23317942,1425,1,9,0.058981646,0.18689226,978,1_0000ce6d46e12c94e8e1,0.1523508,0.263197,1927,0.03873024,0.17961359,778,0.035849847,0.13072944,352,0.020605903,0.110790044,213,
48_0,0.32552534,0.23872676,1853,1,-1,0.26894617,0.19557384,1497,2_0000e06aae64e3bdafe8,0.33788896,0.3118921,2912,0.26721126,0.19450437,1431,0.12802589,0.07132469,533,0.11159012,0.064615436,355,
49_0,0.23542313,0.13215768,1549,1,-1,0.18722598,0.07489626,958,2_0000a89dee83da4c7929,0.26448938,0.11556017,1373,0.18393664,0.055601653,770,0.14962053,0.0363762,393,0.13306618,0.024343004,247,
51_0,0.11715106,0.3137046,1998,1,1,0.07352381,0.2557067,1486,1_0000c520a0082f1ea8b1,0.111296095,0.33207273,2120,0.05943045,0.2613681,1348,0.056891575,0.08989049,483,0.038912177,0.08875821,363,
53_0,0.19353715,0.55416214,4264,1,-1,0.14101514,0.5479117,4293,2_00002c821f1e7b046fc3,0.11772747,0.7754291,7087,0.12292561,0.62578684,5117,0.028361045,0.18522052,2489,0.021166818,0.17029336,1791,
54_0,0.34791028,0.39889354,5854,1,-1,0.30193865,0.33333337,5145,2_00007b208d9b5e1428e8,0.46146083,0.52676356,6234,0.3305795,0.38118953,5621,0.2095452,0.12143845,860,0.1770218,0.10214385,793,
55_0,0.1670337,0.12063235,1270,1,-1,0.12842435,0.075003795,822,2_00001654dc8aa53f3e96,0.1795479,0.122421704,1171,0.11619736,0.058750484,669,0.060421377,0.050002526,603,0.04353076,0.034991823,343,
57_0,0.17505696,0.47727138,5144,1,-1,0.14046054,0.42354375,4865,2_0000c9168287a6d5b8c8,0.24109975,0.6728777,6833,0.15466017,0.50514764,5585,0.26937357,0.17022747,1037,0.18855901,0.16665012,880,
59_0,0.12543793,0.4640618,3468,1,-1,0.10265032,0.46675986,3301,2_000052469d17ce038efe,0.25108805,0.6996828,5281,0.11737528,0.5324967,3905,0.30086434,0.16593108,2273,0.18934508,0.13963467,1617,
61_0,0.34815156,0.16955763,1499,1,-1,0.30051985,0.11769494,1025,2_000008a9fc2274c39718,0.3488689,0.15230778,1207,0.3085541,0.10836305,937,0.14562109,0.0945066,804,0.1446168,0.078274764,634,
62_0,0.1503371,0.23155273,1870,1,-1,0.10658724,0.17889373,1359,2_00005fb71bebe78be04f,0.14475253,0.2181449,1771,0.089369595,0.17518431,1253,0.02132918,0.041514136,138,0.019340485,0.03874688,153,
63_0,0.15561739,0.5316142,3815,1,-1,0.094892085,0.45105585,3299,2_0000ac598f0c19b94afa,0.065254666,0.507924,4219,0.07185939,0.47804615,3582,0.06213034,0.10748965,1386,0.050542206,0.09393559,993,
64_0,0.18465447,0.24425006,1935,1,-1,0.14876243,0.19372512,1435,2_00009bec97e724b75bc4,0.2226523,0.28018877,1689,0.15072784,0.20049137,1405,0.09373109,0.098443195,1232,0.07585526,0.08319143,983,
66_0,0.23844594,0.22627304,1831,1,-1,0.19085845,0.18665834,1247,2_00001382a8916eab6a2a,0.23254931,0.33858275,1555,0.18695042,0.19545251,1279,0.09864622,0.13254394,988,0.088209376,0.109494165,744,
68_0,0.09228231,0.14669779,1845,1,8,0.054979656,0.102688454,1413,1_00006508755c350ad798,0.13093047,0.17492178,2507,0.035539586,0.08539708,1303,0.035400398,0.033299834,559,0.019254472,0.023594351,360,
69_0,0.12356795,0.21305746,3417,1,-1,0.08682237,0.16210483,2838,2_0000767116e26507cb5b,0.14853907,0.2530647,3247,0.08662047,0.17185502,2980,0.19975281,0.14681904,1305,0.1294871,0.110837676,1045,
71_0,0.1550636,0.38774502,3372,1,-1,0.11668575,0.327897,2835,2_00001d6e5b70308d4403,0.2064586,0.40859377,3617,0.1160474,0.34830564,3012,0.11504622,0.16799664,895,0.088025905,0.16516978,829,
72_0,0.09274627,0.12801196,1543,1,8,0.05386614,0.07942876,1007,1_000086f12c5ff9625d4a,0.10415977,0.11311906,1186,0.03739544,0.05918112,805,0.03108554,0.034080733,360,0.019904021,0.021418985,228,
73_0,0.14237471,0.28827974,2825,1,-1,0.10052776,0.21815035,2220,2_00008488dcc8264f4c2f,0.15373996,0.26492578,2503,0.09715147,0.22294264,2222,0.15411127,0.08902855,879,0.10105085,0.07289676,619,
74_0,0.22592479,0.3257976,1736,1,2,0.17825872,0.28577998,1291,1_0000db7f9c590146b24c,0.27466062,0.3523356,2115,0.17921649,0.28842777,1177,0.100471124,0.11650242,552,0.079504296,0.106332526,405,
75_0,0.2105662,0.3364694,2711,1,-1,0.16496255,0.29606733,2277,2_000004ac0c470a2521b2,0.24157098,0.47401655,3891,0.15535676,0.32540387,2372,0.09615285,0.05326895,650,0.08355121,0.05732202,511,
77_0,0.13948435,0.17509024,1558,1,-1,0.09548414,0.12040573,1045,2_00002411c3e498eeed64,0.14979291,0.16471905,1246,0.08180064,0.1075388,902,0.081963286,0.061173428,714,0.06081454,0.04736365,511,
79_0,0.28416073,0.17980388,1564,1,1,0.24417888,0.13289443,1129,1_00004079f0ac4f43d8fe,0.3266121,0.24177143,1922,0.24289563,0.11328013,991,0.09302554,0.03867931,379,0.091404915,0.028707517,266,
80_0,0.09607229,0.2241915,1358,1,6,0.058893017,0.17708254,903,1_00000ea1383b87cc70c0,0.1590865,0.259461,1940,0.037489455,0.16838038,700,0.032304745,0.12338824,336,0.017105114,0.105420716,188,
81_0,0.16627575,0.15783685,1859,1,-1,0.11752419,0.105106294,1301,2_0000b279dfba52bd86e6,0.19569664,0.1900875,1825,0.101751626,0.086493924,1166,0.084014125,0.06770824,723,0.06723254,0.0496251,542,
85_0,0.14533246,0.37355882,2870,1,-1,0.116347745,0.31950694,2564,2_000044bec0b2db7b7229,0.27457473,0.4262737,4292,0.13310927,0.34506267,2968,0.2782306,0.20435461,1854,0.17899829,0.1659358,1381,
86_0,0.13667355,0.1669433,1898,1,13,0.09420895,0.10975104,1334,1_000024c22b9f4fa9e4aa,0.14858657,0.1713693,1842,0.079786144,0.10207469,1240,0.0862505,0.05380359,669,0.06678283,0.04654218,487,
88_0,0.11836423,0.39042288,3544,1,-1,0.09836286,0.35448477,3397,2_00002c4f92bcb4e6e181,0.22952914,0.43904212,5278,0.11534457,0.37348202,3957,0.28861833,0.23884524,2228,0.18876925,0.22248086,1683,
90_0,0.1590845,0.23276219,3059,1,-1,0.11652109,0.16874936,2512,2_00008d982558189d9fb3,0.14030679,0.23044614,3334,0.109477505,0.16701233,2639,0.062187444,0.085950874,889,0.051459976,0.06517083,704,
92_0,0.13102505,0.58053106,3273,1,-1,0.10096939,0.5328897,2943,2_0000498a04d9179dc93e,0.16766383,0.6550982,4188,0.1069946,0.5808671,3339,0.2017977,0.37659547,1915,0.15224203,0.33031228,1462,
95_0,0.18445745,0.24054389,2107,1,-1,0.1417883,0.17671871,1638,2_000024ae97a5be711409,0.19748321,0.23775452,2128,0.14243814,0.18033692,1693,0.08129024,0.085135594,1628,0.064597175,0.06755279,1226,
97_0,0.116820335,0.23431917,1988,1,14,0.07656887,0.1799068,1409,1_00003335f602399feae9,0.12018949,0.30949003,1593,0.06372494,0.18072456,1281,0.09575642,0.117694266,668,0.07225862,0.10951669,516,
98_0,0.18489277,0.16254234,1784,1,-1,0.13929038,0.102139086,1129,2_0000761cd7301129fd62,0.16456398,0.0850478,770,0.13099882,0.08127022,959,0.09292406,0.034755185,378,0.069462955,0.027869621,311,
99_0,0.1560525,0.19529103,1844,1,-1,0.113854565,0.13856444,1355,2_000050242776572f98a8,0.16173488,0.24155459,1862,0.09866592,0.1254998,1267,0.07836349,0.06815108,758,0.054095227,0.058027387,593,
100_0,0.15910096,0.27448124,1401,1,1,0.11895752,0.22952566,962,1_00006c64cb88af33ae90,0.13733283,0.41428375,1718,0.10708575,0.23636341,815,0.070767045,0.07845619,671,0.05853065,0.06449882,477,
101_0,0.093117446,0.14820382,2008,1,9,0.058181003,0.11077636,1594,1_0000e2b10f2e384f3a4e,0.19662768,0.26768166,3119,0.03827697,0.09354076,1504,0.048530564,0.04858318,580,0.026213923,0.030678237,387,
102_0,0.21218142,0.4825234,4881,1,-1,0.17690477,0.43489695,4398,2_00006aba3f82abdbfd93,0.27813303,0.62696123,5616,0.19339071,0.5055313,4919,0.19100185,0.13595796,939,0.14752208,0.13114987,879,
104_0,0.4922598,0.22516243,2640,1,-1,0.4533626,0.19668633,2204,2_00000b41fc994f1539a5,0.52879846,0.28162256,3022,0.4686952,0.20062459,2304,0.1536592,0.07263115,2364,0.15696122,0.060444675,1793,
106_0,0.51620066,0.57168424,3797,1,-1,0.47903422,0.49586934,3279,2_000008470c8b97e3d483,0.5979079,0.59336895,4348,0.5274096,0.5425637,3569,0.10608157,0.054916218,1688,0.09837309,0.057352923,1254,
108_0,0.27619195,0.48187664,3729,1,-1,0.22717746,0.42117798,3154,2_00002fc31b4cebae7b57,0.2545115,0.5149368,4054,0.2326836,0.4641974,3412,0.054766424,0.054923438,1562,0.056732904,0.058223557,1174,
110_0,0.12012453,0.2822497,1627,1,-1,0.09135218,0.2597543,1273,2_0000b311570b47d48fa2,0.20280506,0.32680783,2286,0.09650723,0.27162686,1384,0.25983024,0.10502648,2332,0.16232397,0.08656874,1525,
112_0,0.16555662,0.12386313,1241,1,-1,0.12559326,0.08290678,784,2_00001654dc8aa53f3e96,0.17659374,0.13072233,1031,0.11303804,0.06739903,640,0.07256552,0.06456589,665,0.05403169,0.048362285,420,
113_0,0.20681371,0.21201637,2172,1,7,0.16257986,0.15046905,1603,1_0000c3e45707791fb66a,0.23844683,0.22461691,2285,0.15687348,0.1468037,1518,0.13606046,0.05522667,690,0.11139712,0.04748661,536,
119_0,0.23680785,0.13775934,1579,1,-1,0.19196142,0.08112033,995,2_0000a89dee83da4c7929,0.26437974,0.12538037,1411,0.18742181,0.061756566,814,0.15447173,0.043430146,447,0.13533844,0.030497916,303,
121_0,0.2046243,0.33106625,3855,1,-1,0.16503067,0.2892348,3368,2_00003475b7bc63fb8308,0.2677957,0.4888307,4550,0.17545295,0.33804867,3730,0.24034369,0.19871524,1079,0.17635272,0.16078383,882,
122_0,0.15390934,0.16557729,1364,1,-1,0.110876165,0.11388525,916,2_00001cb17a16dfa15ed4,0.12233787,0.10723966,923,0.09883769,0.097664416,818,0.09063895,0.055509653,870,0.068421274,0.045466915,639,
123_0,0.100036636,0.1833379,3098,1,-1,0.066824116,0.13914275,2606,2_00009a3480807df1fea2,0.182558,0.26996893,3793,0.068464786,0.1459666,2836,0.192269,0.136104,1216,0.11200911,0.09681349,863,
125_0,0.11088004,0.21162218,1362,1,-1,0.07561648,0.1581651,858,2_0000bbc375397d47576a,0.11444492,0.15958118,663,0.069297165,0.14578757,726,0.14553016,0.05704782,747,0.09453821,0.043696254,525,
126_0,0.19288263,0.2124466,2109,1,7,0.14804055,0.15345895,1535,1_0000c3e45707791fb66a,0.22642508,0.23390403,2183,0.13860802,0.14814344,1435,0.10738764,0.04278861,636,0.08633032,0.0367373,473,
127_0,0.1192191,0.28125593,1757,1,6,0.07890154,0.2206289,1247,1_00000e0643e441a6d028,0.1202009,0.26566362,1608,0.06293133,0.21830437,1091,0.03735765,0.060066357,256,0.02856857,0.048281334,186,
130_0,0.17224751,0.29732463,3037,1,-1,0.13313189,0.23467721,2540,2_00005c27a53c6ff8a5b9,0.2154615,0.3422598,3689,0.12940246,0.2380361,2765,0.19350702,0.09661023,1291,0.13159584,0.07907619,972,
131_0,0.12475431,0.22607869,3809,1,-1,0.088472515,0.17135179,3235,2_0000767116e26507cb5b,0.15710713,0.27558452,3896,0.09070614,0.18506496,3448,0.18761526,0.11737975,1269,0.12094455,0.08831788,1029,
134_0,0.18842505,0.30030596,3170,1,-1,0.14901099,0.2487872,2660,2_00003475b7bc63fb8308,0.23248567,0.38164145,3510,0.1549177,0.27696842,2879,0.20258728,0.14096892,1055,0.1499575,0.12159435,854,
135_0,0.4220367,0.5457972,3365,1,-1,0.37938938,0.4968934,2876,2_0000f6874e28f114cf7a,0.47031218,0.62133574,3580,0.4033429,0.5430397,3025,0.12132028,0.16880453,796,0.116955176,0.16465685,650,
136_0,0.23268536,0.31403276,3729,1,-1,0.19548228,0.26357898,3264,2_00001ed743a005705226,0.31206098,0.37535492,4633,0.20583925,0.28505003,3651,0.19013959,0.13940558,1341,0.13810053,0.12132838,1154,
137_0,0.11592382,0.27273753,1658,1,2,0.07623431,0.2126155,1127,1_000025582eae3c7c1fb2,0.14697912,0.2600639,1360,0.06023957,0.20817298,951,0.046885148,0.06595097,206,0.033851378,0.053426303,153,
138_0,0.6063539,0.82943857,6095,1,-1,0.5946666,0.7941062,5950,2_00002b0e8789066309a4,0.8118309,1.079019,8568,0.6776308,0.9309784,6967,0.16671425,0.17798263,1608,0.15777677,0.19769986,1290,
139_0,0.27227855,0.34430063,2209,1,0,0.23141727,0.3072595,1830,1_0000007402d8368501ac,0.32094923,0.47376502,2735,0.23118529,0.32552344,1823,0.114571944,0.061212867,514,0.10145189,0.055678837,393,
140_0,0.23229174,0.32061285,1311,1,0,0.19368339,0.28585333,864,1_00009e32c4b5a9ea8c18,0.31135267,0.49080878,1837,0.19308157,0.30111045,683,0.13818246,0.07718816,615,0.11118969,0.064485,389,
142_0,0.13200776,0.3077141,2422,1,-1,0.091562465,0.2479763,1904,2_0000c9551ee911c6678d,0.122390956,0.27785957,2551,0.08521986,0.2495828,2015,0.09147468,0.095449716,1212,0.06557723,0.07795097,968,
143_0,0.11483154,0.24991947,2873,1,-1,0.08034371,0.20475407,2424,2_000086c32394415105ff,0.16238092,0.33427438,3428,0.080937505,0.22708516,2620,0.1822942,0.10140201,1054,0.112849474,0.07649183,783,
145_0,0.40966076,0.24279885,2166,1,-1,0.35345644,0.18448865,1861,2_0000822b098ee1b635c2,0.40712965,0.19613938,3732,0.36174423,0.17210269,1885,0.21598494,0.049147952,653,0.19729365,0.044114385,449,
146_0,0.46115738,0.12289818,1449,1,-1,0.40271765,0.08195096,1030,2_00008f03a2640df82bef,0.47048286,0.23278826,2103,0.41811666,0.06492733,874,0.13768247,0.053502835,542,0.14882523,0.03613986,344,
148_0,0.34249505,0.45402694,1792,1,1,0.34095642,0.4406231,1424,1_00002ae37c0c2b113761,0.6131726,0.6235938,2715,0.37522253,0.4760833,1363,0.13315555,0.24600801,638,0.11227982,0.2298753,417,
149_0,0.32101378,0.40352702,6140,1,-1,0.2720599,0.3419779,5392,2_0000f7d87b2ce6319428,0.37221843,0.5683956,6421,0.2863522,0.3888659,5884,0.19232692,0.09723375,860,0.17235148,0.087621026,779,
150_0,0.5067938,0.21031272,1497,1,-1,0.47564885,0.1871334,1218,2_00002b6cd6eabd9e799a,0.58820623,0.3169277,2382,0.5048893,0.20620945,1343,0.18662207,0.15228331,1844,0.17994444,0.1106465,1222,
151_0,0.1259076,0.338489,1712,1,1,0.072642975,0.2701747,1140,1_0000c325ef84992a6b13,0.05777241,0.34188583,1043,0.05020759,0.27627647,943,0.014870559,0.10756665,233,0.010673638,0.11184415,194,
152_0,0.15653592,0.38837504,2152,1,-1,0.12525195,0.33149937,1769,2_0000d2fe56330cdbbdb8,0.23952642,0.3900143,2772,0.1237517,0.34507534,1818,0.13249722,0.26698253,1095,0.092509404,0.22792675,792,
153_0,0.2301626,0.30356616,3027,1,-1,0.19150124,0.24524395,2433,2_00000ac6c97ea437a6e1,0.28119016,0.34772635,3200,0.20398122,0.2628821,2537,0.13595207,0.10909077,1051,0.101167455,0.09287934,807,
154_0,0.1817,0.30954984,4119,1,-1,0.14491785,0.24973403,3961,2_0000a21ba3f5c8ff7076,0.24754949,0.30876753,6242,0.1517949,0.25833932,4651,0.11281092,0.15982977,1649,0.08813961,0.13618027,1363,
155_0,0.17991918,0.13965584,1721,1,-1,0.13174643,0.083707444,1134,2_00004f2d89cf6440ea61,0.15282497,0.079192534,1036,0.12212815,0.06658881,1012,0.088020496,0.053636286,523,0.07452086,0.041726574,444,
156_0,0.12191417,0.2248835,2901,1,-1,0.084808365,0.1630484,2376,2_00003c3f79d71db72a4c,0.16776717,0.16965337,3225,0.085538365,0.15241754,2532,0.17410462,0.035666827,1136,0.11793028,0.03434583,935,
157_0,0.3068443,0.28077456,3709,1,-1,0.24153545,0.16680498,2569,2_00006ebe790cdd6fbc29,0.26459762,0.099585064,1769,0.23676395,0.12883818,2192,0.13109688,0.015975092,138,0.12225415,0.013969559,144,
158_0,0.12030575,0.21291742,1406,1,9,0.082213774,0.15468216,941,1_00009bddb856dd53a496,0.17199606,0.19215071,1430,0.06354206,0.14291304,760,0.054518085,0.087421186,424,0.035971124,0.06871417,266,
159_0,0.15849453,0.17318675,1352,1,-1,0.11713228,0.12493074,902,2_00001cb17a16dfa15ed4,0.14342453,0.13579297,982,0.10738684,0.11205025,818,0.106254935,0.06819969,954,0.07726082,0.05335182,671,
160_0,0.52749735,0.42378098,8185,1,-1,0.4740584,0.34963486,8295,2_00003f6e72ab4bf8ee23,0.57052654,0.3766125,10649,0.50440514,0.35743973,9455,0.3274916,0.09620331,1544,0.29363462,0.087097645,1476,
161_0,0.097385906,0.30365887,1977,1,1,0.062681444,0.30165085,1556,1_000061055afc3e2544dc,0.17310473,0.48572034,2638,0.046767503,0.3169342,1481,0.075208455,0.08422573,652,0.049133714,0.06972328,442,
164_0,0.12751454,0.38129395,2429,1,-1,0.087460205,0.32616788,1796,2_0000c1fff94d886297ea,0.14620432,0.4483878,2046,0.08248174,0.35831183,1790,0.15031078,0.1596812,663,0.09193056,0.14458609,497,
165_0,0.22550353,0.45283097,4117,1,-1,0.18861383,0.40005586,3552,2_0000651a0a8a9ce86511,0.29936472,0.5597653,4250,0.20627832,0.44434604,3749,0.13109517,0.12703337,951,0.10092878,0.12119622,854,
166_0,0.120625496,0.36000937,2914,1,-1,0.08182365,0.3075657,2463,2_0000ec1b54e36c71c5cd,0.15575542,0.43163812,3389,0.08100158,0.34196484,2676,0.19183019,0.18320331,1164,0.13058147,0.15013045,925,
167_0,0.09558483,0.24291661,1315,1,6,0.05729772,0.19457892,883,1_000095e611450759dee0,0.15549707,0.27954102,1937,0.036425926,0.18874145,681,0.036160044,0.14110324,388,0.019143548,0.12313712,222,
168_0,0.14615731,0.3368326,1649,1,1,0.11006697,0.28300858,1207,1_0000ff2679d521b8efbc,0.17476447,0.36156964,1620,0.10134372,0.28714886,1128,0.06705484,0.060689606,654,0.049152747,0.055972796,465,
169_0,0.19698808,0.22650576,1908,1,0,0.16017829,0.1509236,1418,1_00009ae758786a8a8fd6,0.24570295,0.124987364,2088,0.15795854,0.1275148,1292,0.041450337,0.02021942,320,0.03815588,0.01901588,249,
171_0,0.10192513,0.20106155,1442,1,8,0.063749984,0.1494067,978,1_000023f3dbcc6591a1da,0.10217464,0.18669188,1227,0.04457924,0.13797975,799,0.03343443,0.07245427,283,0.02108365,0.05811068,184,
172_0,0.13057728,0.39167613,1863,1,8,0.098431975,0.3371982,1428,1_0000676ae40c2cc33820,0.23828274,0.44086167,2224,0.08570693,0.34765828,1324,0.061961822,0.24055433,463,0.041127678,0.2187954,325,
173_0,0.22071645,0.28480625,2975,1,-1,0.16718435,0.23593327,2259,2_0000ebf746d8ea07a35b,0.23758318,0.29102054,2387,0.1745308,0.23604864,2205,0.12555936,0.13382357,375,0.102257475,0.11046682,335,
174_0,0.26656282,0.24563235,1819,1,-1,0.21921723,0.20427147,1462,2_0000e06aae64e3bdafe8,0.33133072,0.30983952,2810,0.2132712,0.20520434,1408,0.08862657,0.077937976,558,0.080064826,0.072006226,370,
175_0,0.20312262,0.1292486,1486,1,-1,0.15537912,0.07229908,893,2_0000f15fd347353e35a9,0.18017519,0.03425983,670,0.14507553,0.047910176,665,0.06868794,0.004473891,162,0.06050875,0.0030254796,119,
