system:index,blue,blue_1,blue_2,current_slice,found_slice,green,green_1,green_2,id,nir,nir_1,nir_2,red,red_1,red_2,swir1,swir1_1,swir1_2,swir2,swir2_1,swir2_2,.geo
17_0,0.24530365,0.27331412,1454,9,0,0.21344246,0.23935162,1218,1_0000e6f94b83eafe69d1,0.3535374,0.34550968,2116,0.22837125,0.24785905,1192,0.07507611,0.1614396,334,0.06796529,0.135312,197,
18_0,0.16763428,0.32237515,1743,9,-1,0.12742785,0.27121916,1431,2_00000daf0d1fc2e07d35,0.18411729,0.34322175,1960,0.11874023,0.2752035,1485,0.08157379,0.11504758,1095,0.06316506,0.1022408,828,
19_0,0.2973058,0.21456774,1756,9,11,0.31311476,0.20255949,1412,1_0000cec9cc92ca7890da,0.44755113,0.26936066,2366,0.3404129,0.20600288,1289,0.06947504,0.05638085,803,0.05318025,0.03325359,521,
20_0,0.29156947,0.36020958,1943,9,8,0.24347495,0.31780216,1656,1_00008e110e7dafef59c9,0.31299174,0.4285751,2229,0.24194425,0.33315796,1563,0.055610456,0.17434017,438,0.048424836,0.14418435,273,
21_0,0.3793426,0.3990271,1449,9,7,0.32756245,0.37347436,1079,1_0000ea223aca181e2a09,0.4300965,0.51442933,1929,0.34132528,0.40003085,922,0.10685457,0.069731325,492,0.10181008,0.06250345,308,
22_0,0.17724459,0.20233229,1998,9,9,0.13956897,0.16251467,1767,1_00009bddb856dd53a496,0.22775969,0.26525,2808,0.12860435,0.15653653,1730,0.054563336,0.07360508,638,0.039163597,0.05166857,386,
23_0,0.18020579,0.22371912,1255,9,8,0.14313163,0.18604143,954,1_000072d81b854abc62c9,0.25615317,0.3461737,2081,0.13099061,0.18528315,777,0.057265624,0.08984178,641,0.04095398,0.06818797,327,
24_0,0.51998395,0.54783505,5181,9,-1,0.5173833,0.55191827,5347,2_000089d8ab7469ca82d2,0.6944975,0.6961043,6759,0.5753632,0.62188804,6039,0.15072496,0.13569297,1302,0.12559776,0.10616325,948,
25_0,0.1018113,0.13169816,1136,9,11,0.06004036,0.10568903,798,1_0000464e619212e6a9b0,0.10897326,0.21234801,1686,0.040098377,0.08718806,611,0.0250454,0.062041108,406,0.014924311,0.039696246,211,
26_0,0.27139348,0.10546211,1296,9,-1,0.21368171,0.0675261,896,2_0000d7116c6c587cb056,0.28688526,0.1551583,1580,0.21057379,0.047523472,685,0.07296448,0.046385393,426,0.06545765,0.022934038,244,
27_0,0.111938596,0.11518685,1751,9,9,0.0701113,0.081404135,1416,1_00001791003e6a8d44a6,0.18081118,0.20900512,2726,0.047814418,0.06288469,1259,0.030554978,0.06373265,590,0.017135559,0.03469851,355,
28_0,0.30408615,0.3916385,1835,9,-1,0.2811693,0.33667606,1632,2_000069faf0ae61515076,0.42482415,0.40846518,2411,0.31565803,0.35022992,1810,0.12449419,0.1416928,1589,0.105811946,0.13009556,1129,
29_0,0.18110108,0.13143505,2131,9,-1,0.15487516,0.10447002,1890,2_0000081cdf7ad5133c00,0.2735553,0.24336945,2769,0.17542517,0.12524584,2192,0.23627272,0.26620382,2567,0.15067811,0.17357762,1710,
30_0,0.11043138,0.18540485,1300,9,9,0.07414984,0.14301428,999,1_0000e2b10f2e384f3a4e,0.23098385,0.24931403,2550,0.056009077,0.13830821,833,0.048890002,0.07982359,644,0.028776482,0.04731218,300,
31_0,0.25372112,0.14769462,1272,9,-1,0.1933571,0.09973193,881,2_0000ee0ce22647be8a2c,0.22887073,0.17705952,2011,0.18219043,0.079103984,673,0.05770965,0.0537269,595,0.045398865,0.034875356,327,
32_0,0.51425505,0.34751785,1858,9,-1,0.45725292,0.30930465,1631,2_000098d4986d8999d4a0,0.54253143,0.3863371,2272,0.48077285,0.32423788,1798,0.17947055,0.14640553,1519,0.19205447,0.13702342,1161,
33_0,0.7513945,0.87198085,7575,9,-1,0.6701063,0.79186726,6990,2_000083ddea39d44ccde6,0.73955685,0.8385291,7183,0.71341175,0.84048223,7411,0.15887186,0.043927513,489,0.16419455,0.050603643,477,
35_0,0.18685137,0.16122946,1837,9,11,0.14548388,0.13087107,1565,1_00005b5c93401e759b9f,0.2262333,0.21871611,2284,0.14253344,0.12558715,1614,0.098856315,0.09287241,947,0.07696714,0.06794317,690,
36_0,0.30512208,0.12082231,1149,9,-1,0.25490797,0.088388264,813,2_0000566225ebedf3c35a,0.34076783,0.21404023,1905,0.25697297,0.0743721,661,0.14173737,0.08214532,816,0.12644072,0.04888037,477,
37_0,0.24249241,0.22671479,2319,9,-1,0.1978964,0.18655182,1988,2_0000e55fb338136b5023,0.2830343,0.25393614,2825,0.19762246,0.18106958,1950,0.06663869,0.06775311,619,0.05426691,0.053169347,378,
38_0,0.4227655,0.4828537,1249,9,1,0.3920774,0.46503928,872,1_0000eebf284cb792e696,0.5365864,0.6043734,1177,0.42420036,0.5197054,757,0.10837549,0.07810505,692,0.09733504,0.056581613,488,
39_0,0.32164168,0.28171024,1370,9,1,0.2965511,0.2517345,1014,1_0000e2c32cc83e21fd55,0.43195635,0.3748333,1592,0.3154648,0.26822186,918,0.08187344,0.076361336,1036,0.06680572,0.049951136,721,
40_0,0.16514081,0.1745127,1861,9,-1,0.116824836,0.13722481,1490,2_000020067735e9ca6727,0.14816436,0.18473084,1819,0.105613016,0.13380758,1475,0.053647075,0.057992216,722,0.041862547,0.04016907,531,
41_0,0.3560596,0.37092614,4050,9,-1,0.31575063,0.33314762,3800,2_000042fb22161bcd3ff0,0.46320954,0.43251854,4474,0.35266858,0.3619564,4180,0.1285576,0.090365976,987,0.11628255,0.06679836,793,
42_0,0.28712508,0.49516618,2281,9,-1,0.2288616,0.43097082,1935,2_0000e4f16a77a51914e3,0.32420444,0.5079349,2781,0.23427087,0.44620183,2011,0.09965083,0.13739568,1070,0.08343013,0.12596363,771,
43_0,0.28049642,0.35626176,1913,9,-1,0.23978469,0.31434014,1709,2_000035a32c73dd55aece,0.28961933,0.3887436,2463,0.25105193,0.33779088,1937,0.08868703,0.16468832,1846,0.072166935,0.14528757,1228,
44_0,0.11786565,0.11961122,1706,9,9,0.077342086,0.08609636,1380,1_0000ce6d46e12c94e8e1,0.17391348,0.21682733,2437,0.058403395,0.06901162,1236,0.04072044,0.0718012,523,0.021997152,0.039625876,314,
45_0,0.30268028,0.20163083,1345,9,-1,0.253435,0.16884728,994,2_0000e7608fd7b8065001,0.32634285,0.2940084,1706,0.25688413,0.1649583,828,0.11437387,0.070892304,504,0.10301164,0.05269984,282,
46_0,0.26192844,0.47777396,1745,9,-1,0.23079945,0.41316074,1506,2_0000c338485f0438e392,0.3440301,0.4861852,2356,0.24302503,0.43173164,1600,0.11996345,0.33912718,1316,0.10008987,0.29217398,943,
47_0,0.25007206,0.3466013,1987,9,-1,0.21174076,0.30206218,1758,2_0000238822413a1f532d,0.33334702,0.41298315,2434,0.2261229,0.31778607,1878,0.08912878,0.1763067,1044,0.075003356,0.14923458,725,
48_0,0.124488644,0.101655394,1158,9,-1,0.09305096,0.07588222,906,2_0000e06aae64e3bdafe8,0.27211574,0.25018597,2235,0.074999146,0.057524145,745,0.06288306,0.06062738,672,0.030711018,0.026132487,330,
49_0,0.29477653,0.10830957,1253,9,-1,0.23733778,0.06921159,842,2_0000a89dee83da4c7929,0.29834086,0.1701703,2029,0.23795366,0.050923247,671,0.09640783,0.065980054,618,0.090560235,0.033309624,330,
50_0,0.44929615,0.6597861,5980,9,-1,0.3985347,0.63620675,6081,2_000090a8a3290e2852fb,0.46409333,0.756485,6952,0.4175653,0.70627403,6765,0.17728919,0.10273625,800,0.17202708,0.093109965,666,
51_0,0.32757437,0.3292783,1859,9,1,0.28143182,0.29406756,1488,1_0000c520a0082f1ea8b1,0.37548032,0.37170002,2235,0.29801625,0.29614294,1385,0.0555474,0.049456812,379,0.05630315,0.04038152,271,
52_0,0.28959048,0.28140545,2092,9,-1,0.26991308,0.22610593,1903,2_0000d2fe56330cdbbdb8,0.41971362,0.26388243,2891,0.2965824,0.22455063,2078,0.107752666,0.096808724,1359,0.092537954,0.087304115,983,
53_0,0.6206182,0.5676234,3932,9,-1,0.6302396,0.55893666,3878,2_00002c821f1e7b046fc3,0.9225701,0.7625807,4811,0.7360491,0.6352403,4319,0.17222977,0.1557349,972,0.14838582,0.12695473,685,
54_0,0.7252494,0.8651626,7456,9,-1,0.64843225,0.78593683,6803,2_00007b208d9b5e1428e8,0.72601587,0.8344808,6706,0.694761,0.8342678,7136,0.12101684,0.050603643,181,0.12723374,0.05632097,246,
55_0,0.12748729,0.26384068,1575,9,-1,0.082621954,0.21964312,1251,2_00001654dc8aa53f3e96,0.1649165,0.27735052,1854,0.07438173,0.21783203,1201,0.06859526,0.10505359,984,0.047720034,0.0945984,678,
56_0,0.23276988,0.35153496,2101,9,-1,0.18631251,0.29436377,1795,2_00005a3cd5982c02ab5a,0.27268457,0.3560456,2370,0.1928991,0.30422848,1976,0.09186089,0.11335224,1456,0.06981778,0.10462437,1004,
57_0,0.59616923,0.6500883,5962,9,-1,0.56012106,0.6753929,5824,2_0000c9168287a6d5b8c8,0.8264426,0.825589,6734,0.6507329,0.75815845,6396,0.14941218,0.075732455,811,0.15930952,0.07123709,686,
58_0,0.11556887,0.12864825,1043,9,10,0.07918388,0.10405767,764,1_000075b51e039e179b73,0.13898061,0.19695914,1465,0.065128736,0.088680185,640,0.044699296,0.06660227,516,0.033326227,0.038795482,284,
59_0,0.46570748,0.23197311,4465,9,-1,0.44998175,0.19088854,4406,2_000052469d17ce038efe,0.64308995,0.26553994,5196,0.515409,0.2057682,4889,0.14188978,0.14305049,1085,0.10541913,0.09644634,866,
60_0,0.18942504,0.22564837,1396,9,-1,0.15517989,0.18455996,1170,2_0000fc6f7964615233c9,0.33590642,0.33834806,2535,0.14918382,0.18100251,1117,0.06506998,0.08694381,931,0.054133497,0.072571754,595,
61_0,0.23605037,0.18237214,1717,9,-1,0.19482186,0.15496568,1455,2_000008a9fc2274c39718,0.26553753,0.20680602,2172,0.19937307,0.1587549,1524,0.12024341,0.07823414,1140,0.10184739,0.059222758,823,
62_0,0.5740982,0.09984883,939,9,-1,0.5235805,0.0669035,622,2_00005fb71bebe78be04f,0.6425228,0.1441348,1484,0.55615175,0.0503223,458,0.21755841,0.02892597,311,0.22432408,0.015355263,171,
63_0,0.78211963,0.7523438,3983,9,-1,0.7118366,0.6859287,3667,2_0000ac598f0c19b94afa,0.82616884,0.77346766,4284,0.77872074,0.7394539,3978,0.11353342,0.10183513,1241,0.12279404,0.10260038,881,
65_0,0.48830718,0.2867114,2724,9,-1,0.4774015,0.27344453,2532,2_0000a174d3c4718f212c,0.61542547,0.36825562,3406,0.53238916,0.30054778,2854,0.105393745,0.121512294,1754,0.102582715,0.082951315,1288,
66_0,0.29871422,0.2253744,2344,9,-1,0.26076418,0.20571665,2007,2_00001382a8916eab6a2a,0.41423523,0.35501212,2839,0.27437565,0.2107518,2101,0.16048418,0.103944674,758,0.13001409,0.070526496,548,
68_0,0.15597628,0.3241801,1215,9,8,0.13251765,0.30661315,900,1_00006508755c350ad798,0.30534813,0.5255712,2236,0.13423309,0.32971242,718,0.13444753,0.14053552,586,0.089717455,0.10874259,272,
69_0,0.33716354,0.44138277,4000,9,-1,0.29824007,0.39625254,3586,2_0000767116e26507cb5b,0.3978792,0.45267412,4162,0.32090253,0.4176041,3914,0.1296753,0.10426032,1218,0.11118798,0.08287358,953,
70_0,0.14213248,0.11701813,1153,9,-1,0.10146822,0.08257705,840,2_0000026df1c9c1be8777,0.13680685,0.13049562,1193,0.087750494,0.06883016,707,0.054927032,0.057607535,642,0.04099021,0.040011473,426,
71_0,0.47953418,0.4552185,3964,9,-1,0.43410957,0.40937567,3992,2_00001d6e5b70308d4403,0.5439085,0.47877818,4813,0.48126072,0.4270972,4494,0.09380288,0.15810141,578,0.09329804,0.15893242,452,
72_0,0.24016145,0.3486804,1078,9,8,0.20246468,0.31006187,739,1_000086f12c5ff9625d4a,0.3045762,0.4459991,1701,0.20658174,0.32708994,557,0.06574419,0.08021876,569,0.050005037,0.06750159,296,
73_0,0.3345421,0.34625214,3411,9,-1,0.27445266,0.29401162,3093,2_00008488dcc8264f4c2f,0.3411066,0.3649587,3678,0.28346837,0.3089841,3304,0.1109801,0.07812516,919,0.08805184,0.05952738,661,
74_0,0.4050444,0.54498637,1362,9,2,0.36723602,0.56607246,1083,1_0000db7f9c590146b24c,0.54931533,0.7534656,2175,0.40562573,0.612708,976,0.16474739,0.120746754,627,0.16286409,0.103075504,337,
75_0,0.32881835,0.18674864,2196,9,-1,0.27937844,0.17026372,1903,2_000004ac0c470a2521b2,0.39011854,0.32938805,3345,0.2916667,0.16722885,1888,0.10461749,0.068422765,629,0.098784156,0.038211904,466,
76_0,0.10413849,0.08817317,1420,9,13,0.06547541,0.057688445,1068,1_000021973d4b066ae123,0.103397824,0.11496279,1688,0.049180623,0.041410808,924,0.05129154,0.052782856,682,0.031774826,0.03188632,422,
77_0,0.1446119,0.32977462,1345,9,-1,0.10128206,0.27306905,1023,2_00002411c3e498eeed64,0.15826213,0.3277469,1472,0.090697855,0.277587,1002,0.07072163,0.12290952,958,0.053885937,0.11134785,668,
78_0,0.1836881,0.20171589,1064,9,11,0.14356095,0.15645945,786,1_0000af9d4e2cf2d78dce,0.21370746,0.24143341,1525,0.13778508,0.14938845,706,0.09777192,0.078486644,746,0.08017829,0.06368165,433,
79_0,0.21979295,0.20791942,1228,9,1,0.17653543,0.1748771,915,1_00004079f0ac4f43d8fe,0.30185887,0.29434234,1904,0.16658825,0.16759026,754,0.05570577,0.053496413,511,0.038817197,0.036453843,285,
80_0,0.21734712,0.1913617,1598,9,6,0.18010403,0.15951031,1255,1_00000ea1383b87cc70c0,0.33883718,0.2801995,2422,0.17674252,0.1515986,1105,0.052228764,0.060943365,568,0.035004914,0.03941536,324,
81_0,0.42152175,0.17845133,1586,9,-1,0.36308476,0.1429226,1236,2_0000b279dfba52bd86e6,0.43034467,0.26190794,1835,0.37566632,0.13941583,1179,0.16510327,0.07845108,735,0.15901032,0.050951328,515,
82_0,0.15378644,0.2660253,1366,9,-1,0.09213673,0.21333964,991,2_00001e81192f9f7e6960,0.054471303,0.24147898,1132,0.06832137,0.20971105,876,0.006756123,0.10014191,275,0.0044337027,0.088580236,209,
83_0,0.25436834,0.26757574,1880,9,-1,0.21573171,0.21714246,1628,2_00002d85d8cccb55e372,0.32125404,0.26081935,2511,0.23481779,0.21684971,1707,0.09794202,0.076630875,1283,0.08642661,0.06702672,897,
84_0,0.24616584,0.39352393,1797,9,-1,0.22496156,0.34030464,1577,2_000024bd4a505348b4ba,0.3942576,0.44144267,2401,0.24280861,0.35545933,1704,0.12421321,0.16154332,1342,0.10215366,0.15176035,956,
85_0,0.45543703,0.40982226,3039,9,-1,0.44720992,0.40326485,2901,2_000044bec0b2db7b7229,0.6041754,0.49079493,3949,0.50468487,0.45469117,3288,0.12435828,0.07393924,1742,0.11105539,0.05025322,1267,
86_0,0.30712608,0.13668312,1620,9,13,0.25282314,0.09605815,1222,1_000024c22b9f4fa9e4aa,0.30961105,0.17556803,1943,0.255497,0.07862209,1091,0.10069397,0.066228636,648,0.09725206,0.042542573,440,
87_0,0.79634076,0.764488,8160,9,-1,0.74621236,0.7001415,7949,2_0000da20326bac9f6c46,0.90431994,0.75816697,8691,0.8313369,0.7488985,8693,0.091975585,0.094495654,417,0.10855448,0.098970085,522,
88_0,0.6201735,0.5219802,4491,9,-1,0.62182355,0.51011014,4560,2_00002c4f92bcb4e6e181,0.85494846,0.69693756,5566,0.71725,0.58536565,5157,0.17211327,0.16214575,1328,0.1697561,0.14822449,960,
89_0,0.13106193,0.11359304,1549,9,13,0.09476899,0.08938365,1224,1_000021973d4b066ae123,0.2124618,0.20641698,2233,0.08406628,0.07782047,1121,0.07525228,0.07661,873,0.043995917,0.04446884,526,
90_0,0.5088805,0.3100062,3799,9,-1,0.45139307,0.28600305,3568,2_00008d982558189d9fb3,0.53242147,0.33980322,4269,0.4775453,0.30086708,3926,0.20257099,0.05745581,937,0.1990893,0.039591398,699,
91_0,0.36884946,0.30234677,2487,9,-1,0.3371442,0.24379131,2282,2_00007903cf5a6e2d9c91,0.44320005,0.2763063,2815,0.3694093,0.2463171,2565,0.11750007,0.13511154,1493,0.11474976,0.11077866,1148,
92_0,0.63192075,0.7047233,3113,9,-1,0.6014809,0.6518777,2874,2_0000498a04d9179dc93e,0.71169436,0.8089284,3418,0.664095,0.72038,3163,0.08114358,0.27428564,1412,0.08461332,0.25855982,1113,
93_0,0.29745013,0.45989987,2401,9,-1,0.2498511,0.40665254,2068,2_000060eadd5160f3196b,0.35475343,0.5103601,2636,0.26855698,0.43430302,2246,0.11003986,0.18361522,1244,0.09001664,0.17646424,943,
94_0,0.3213417,0.39170167,1978,9,-1,0.30512398,0.3537753,1789,2_000090c559e6f4fde11f,0.40961066,0.43286902,2612,0.3390029,0.37722,1974,0.10287278,0.14227796,2059,0.08761784,0.13030608,1497,
97_0,0.40257284,0.41735786,1898,9,14,0.37608588,0.3882677,1516,1_00003335f602399feae9,0.5496318,0.5312563,2070,0.41284233,0.4098303,1451,0.10066457,0.07847664,720,0.09772156,0.06303457,541,
98_0,0.29159188,0.16305588,2172,9,-1,0.2397519,0.13094822,1794,2_0000761cd7301129fd62,0.30346715,0.2169595,2471,0.2431623,0.12887898,1886,0.1194655,0.1019789,1032,0.10753288,0.073388934,816,
99_0,0.22123975,0.21013036,1800,9,-1,0.177219,0.17446946,1515,2_000050242776572f98a8,0.28835624,0.280336,2209,0.18570048,0.16964176,1556,0.09174406,0.07712931,981,0.07368755,0.05572189,702,
100_0,0.2870583,0.2163693,867,9,1,0.2405847,0.18296446,561,1_00006c64cb88af33ae90,0.35129446,0.3032716,1400,0.24508715,0.18735641,416,0.100373596,0.07327694,738,0.08388579,0.042960845,456,
101_0,0.10811554,0.17631602,1269,9,9,0.071276486,0.14351723,959,1_0000e2b10f2e384f3a4e,0.22030525,0.27442506,2554,0.051892024,0.14107437,775,0.045287583,0.100156695,608,0.025946006,0.06171779,276,
102_0,0.6337534,0.7969464,6645,9,-1,0.57313204,0.7493067,6312,2_00006aba3f82abdbfd93,0.6657433,0.82660556,6739,0.6141721,0.8104688,6844,0.13125171,0.057258353,501,0.13277598,0.061248273,558,
103_0,0.18169913,0.15280938,1234,9,-1,0.1536487,0.1080614,973,2_0000d6cdab076c7d0481,0.30875102,0.14278333,2060,0.15298085,0.094559155,891,0.07055731,0.037434515,672,0.055275816,0.030104257,404,
104_0,0.23038498,0.6260217,2113,9,-1,0.21191506,0.57165754,1867,2_00000b41fc994f1539a5,0.30200264,0.6754127,2490,0.2123412,0.6071795,1971,0.10001594,0.39250293,1158,0.07993455,0.3578767,821,
105_0,0.36964315,0.34092483,1852,9,-1,0.32487142,0.33004224,1501,2_000007685cb74c8cdf36,0.4716022,0.49220043,2318,0.3498857,0.3575107,1537,0.18775716,0.121734425,1112,0.16783467,0.094136365,770,
106_0,0.7895395,0.9435368,5048,9,-1,0.7148829,0.896606,4614,2_000008470c8b97e3d483,0.8126042,1.0542837,5189,0.7769956,0.98957884,4947,0.10038839,0.13866201,1103,0.1111368,0.13672735,867,
107_0,0.55766374,0.21060428,2208,9,-1,0.5002158,0.17622471,1856,2_0000817432086757721a,0.60834605,0.23944959,2251,0.530285,0.17840487,1862,0.27267954,0.11038361,907,0.25566676,0.088883795,695,
108_0,0.6706959,0.6805127,3782,9,-1,0.6174853,0.63354784,3482,2_00002fc31b4cebae7b57,0.727265,0.72153014,4295,0.6789911,0.690186,3872,0.10965826,0.058142148,1599,0.114392586,0.05752689,1177,
109_0,0.2627429,0.41127318,1657,9,-1,0.19693437,0.3536986,1225,2_000032d506d3586879a9,0.21071044,0.44226077,1485,0.18477313,0.371191,1151,0.066930145,0.14804368,742,0.047820278,0.13047792,508,
110_0,0.24485557,0.20906445,2146,9,-1,0.21777388,0.17301778,1879,2_0000b311570b47d48fa2,0.291766,0.29154572,2623,0.23868011,0.1997962,2102,0.12743884,0.16685969,2340,0.08724604,0.123504154,1598,
111_0,0.4160066,0.5238611,1188,9,7,0.37553197,0.5056339,906,1_0000efcde1edcf1aad8e,0.52487993,0.6871381,2295,0.40585208,0.55318964,739,0.16966745,0.112539686,571,0.16672423,0.1016992,263,
112_0,0.13151394,0.27571025,1641,9,-1,0.09913902,0.23182207,1318,2_00001654dc8aa53f3e96,0.17973724,0.31814027,1888,0.09133828,0.23619096,1288,0.08188938,0.12521668,1095,0.0610267,0.11185144,801,
113_0,0.44048488,0.47455305,1439,9,7,0.3907222,0.42771035,1071,1_0000c3e45707791fb66a,0.5236455,0.58035374,1956,0.42193004,0.45310262,922,0.16533832,0.062554,635,0.16142371,0.049405873,396,
114_0,0.6370454,0.7495377,8082,9,-1,0.60528076,0.72340137,7855,2_0000d0ac72b73b5cdd6a,0.8163439,0.8233658,8536,0.68440247,0.797478,8531,0.1832616,0.07045448,991,0.18545169,0.05816756,940,
115_0,0.31525472,0.13061067,1506,9,11,0.25533703,0.08348714,1062,1_0000a67e66a17e631b59,0.28479904,0.09975133,1395,0.2543843,0.06878545,902,0.10264188,0.06328119,635,0.10033326,0.051882055,460,
116_0,0.2041841,0.23697256,1788,9,-1,0.16330338,0.19186637,1494,2_00005f3bfa7e27cbc1bf,0.26302427,0.283729,2319,0.16492806,0.18933602,1525,0.07675565,0.122740194,1096,0.06388986,0.11547919,794,
117_0,0.21641983,0.27473494,1529,9,-1,0.18096718,0.22410132,1252,2_0000a4ab5ae3da7d0d34,0.26445854,0.28838703,1850,0.18803504,0.2271428,1216,0.07774634,0.114400886,750,0.067994975,0.09639398,518,
118_0,0.19863026,0.2498034,1908,9,-1,0.16130263,0.20473063,1605,2_0000f867d0fee1ad5f32,0.24026492,0.30341402,2370,0.16045812,0.20832364,1649,0.073726274,0.09341835,980,0.062029723,0.07726758,699,
119_0,0.29888332,0.10973002,1331,9,-1,0.24206951,0.069921814,936,2_0000a89dee83da4c7929,0.3021403,0.16597997,2103,0.2423044,0.05124285,779,0.09538875,0.06463062,678,0.09057331,0.03508519,411,
120_0,0.27271295,0.39293733,1800,9,-1,0.207452,0.3326857,1388,2_000032d506d3586879a9,0.24907756,0.40434223,1814,0.19944614,0.3447874,1353,0.07643758,0.11250879,850,0.0565899,0.10308416,610,
121_0,0.48323646,0.4352974,4557,9,-1,0.4369254,0.39878517,4285,2_00003475b7bc63fb8308,0.5957841,0.5184876,5044,0.4901333,0.44497067,4699,0.12340528,0.073446535,1087,0.11604658,0.053502,862,
122_0,0.18039882,0.3897963,1714,9,-1,0.13959134,0.34109563,1447,2_00001cb17a16dfa15ed4,0.16419661,0.40473366,1931,0.1361906,0.35664982,1507,0.07603384,0.15592948,1365,0.062106904,0.14453417,1003,
123_0,0.53421706,0.3237948,3616,9,-1,0.47751454,0.2808593,3425,2_00009a3480807df1fea2,0.5625683,0.37787682,4227,0.50403064,0.29663354,3745,0.17445198,0.18287307,1084,0.19123052,0.15255797,753,
125_0,0.26350492,0.41330308,1729,9,-1,0.22684872,0.3672297,1466,2_0000bbc375397d47576a,0.27736577,0.4473592,1937,0.23682275,0.39165986,1573,0.09617536,0.21840987,1367,0.08050604,0.20420407,965,
126_0,0.41086233,0.590108,1374,9,7,0.3488285,0.55732286,1007,1_0000c3e45707791fb66a,0.39860442,0.6695754,2036,0.3576662,0.61022866,839,0.13031545,0.057673223,610,0.124354735,0.05048573,347,
127_0,0.40706933,0.41837484,1044,9,6,0.37347215,0.38199353,758,1_00000e0643e441a6d028,0.46638098,0.4767691,1533,0.3981152,0.40447193,622,0.06702506,0.053201407,525,0.06596987,0.044323336,286,
128_0,0.4625269,0.20278703,1346,9,-1,0.40503368,0.1533302,1031,2_000025bfb73b0e758e33,0.50303024,0.24967603,2416,0.4292043,0.13226005,877,0.16994518,0.07851182,681,0.17332438,0.039889064,364,
129_0,0.3608433,0.3833985,4694,9,-1,0.33622557,0.34551835,4760,2_0000e03bd3bac42c7077,0.49764475,0.48822567,5611,0.37138215,0.37054136,5028,0.07967199,0.17450456,-78,0.08532796,0.16178566,-251,
130_0,0.570822,0.3458198,3744,9,-1,0.5399338,0.30898282,3512,2_00005c27a53c6ff8a5b9,0.6993644,0.41676164,4255,0.6015687,0.33337337,3809,0.101174995,0.13563359,1025,0.09816025,0.10599269,744,
