system:index,blue,blue_1,blue_2,current_slice,found_slice,green,green_1,green_2,id,nir,nir_1,nir_2,red,red_1,red_2,swir1,swir1_1,swir1_2,swir2,swir2_1,swir2_2,.geo
50_0,0.478869,0.69599324,7754,7,-1,0.43496737,0.69986385,7838,2_000090a8a3290e2852fb,0.6446425,0.9226868,9644,0.5018899,0.78927016,8908,0.1497514,0.1588862,1043,0.14477703,0.14937691,1015,
52_0,0.31508696,0.26392943,2994,7,-1,0.27719986,0.23441488,2788,2_0000d2fe56330cdbbdb8,0.40086684,0.37038642,4149,0.29281336,0.25052178,3126,0.12119197,0.11552649,943,0.11203274,0.09828709,809,
53_0,0.60302585,0.5548239,5317,7,-1,0.58528423,0.54500306,5398,2_00002c821f1e7b046fc3,0.8304962,0.74838996,7894,0.6719974,0.6126795,6212,0.24256948,0.16922764,1206,0.22277239,0.14896294,892,
55_0,0.13659516,0.6143566,2222,7,-1,0.08980426,0.5593581,1835,2_00001654dc8aa53f3e96,0.1494891,0.65616536,2682,0.07544968,0.5943647,1812,0.06326088,0.20717736,1087,0.043365933,0.22625676,885,
58_0,0.17733891,0.18978001,1096,7,10,0.11945513,0.14353265,719,1_000075b51e039e179b73,0.14912336,0.18153471,1344,0.10945397,0.13533342,558,0.014252797,0.06232338,401,0.01496248,0.0543084,238,
59_0,0.43671185,0.5260761,5156,7,-1,0.38894677,0.5078815,5151,2_000052469d17ce038efe,0.5523474,0.754146,7009,0.44198382,0.58947784,5867,0.15681058,0.19249782,1202,0.13896626,0.15017092,954,
61_0,0.22160749,0.16645485,1836,7,-1,0.16349708,0.12235963,1458,2_000008a9fc2274c39718,0.17723127,0.15863298,2007,0.15512525,0.11444628,1489,0.063144445,0.08288436,919,0.051380098,0.06765229,750,
62_0,0.42559707,0.50255823,1382,7,-1,0.35815397,0.44712725,918,2_00005fb71bebe78be04f,0.45845097,0.53505224,1287,0.38695902,0.47312248,768,0.17497024,0.36703905,195,0.1686077,0.322981,167,
63_0,0.71491015,0.74552417,7132,7,-1,0.6484399,0.6750066,6579,2_0000ac598f0c19b94afa,0.7658273,0.78613967,7575,0.71686167,0.74189967,7207,0.0732119,0.07110382,743,0.08095887,0.07845939,718,
64_0,0.24426322,0.26966807,2644,7,-1,0.1963378,0.21757843,2294,2_00009bec97e724b75bc4,0.26090863,0.2742546,3032,0.2009181,0.2201057,2475,0.08641097,0.08854772,926,0.07211155,0.08091914,801,
65_0,0.4605001,0.41635084,4516,7,-1,0.42541224,0.38301367,4268,2_0000a174d3c4718f212c,0.6431469,0.46350622,5628,0.5006165,0.40693998,4792,0.115432315,0.18296267,916,0.11375614,0.17844848,825,
67_0,0.40591133,0.43777162,4839,7,-1,0.3490026,0.41751024,4947,2_0000e03bd3bac42c7077,0.42180067,0.57708675,5986,0.36838537,0.45996726,5131,0.13562305,0.10256418,-917,0.1315662,0.1045468,-912,
69_0,0.28377777,0.39034545,5182,7,-1,0.20318338,0.33231655,4529,2_0000767116e26507cb5b,0.30125457,0.43111184,5683,0.22550087,0.36071247,4925,0.10316334,0.18426418,607,0.08424063,0.17993452,587,
70_0,0.25946847,0.19980344,1341,7,-1,0.19740427,0.15420151,935,2_0000026df1c9c1be8777,0.22722754,0.1927426,1115,0.19097133,0.147725,792,0.10767743,0.07840096,469,0.09092622,0.06857143,350,
71_0,0.38521773,0.4354899,4774,7,-1,0.33220983,0.4003056,4818,2_00001d6e5b70308d4403,0.43226472,0.50539464,5632,0.36424005,0.44466972,5356,0.08257143,0.07668406,247,0.082819,0.07531918,152,
74_0,0.3848767,0.6312567,1642,7,2,0.32958034,0.6345928,1236,1_0000db7f9c590146b24c,0.43999958,1.0000658,2251,0.353411,0.7393776,1126,0.1163769,0.172492,572,0.109667294,0.1596714,376,
78_0,0.3253613,0.12086009,908,7,11,0.2753018,0.07969458,551,1_0000af9d4e2cf2d78dce,0.37045035,0.14435682,973,0.28747433,0.06577231,378,0.12694924,0.0622108,359,0.11665331,0.041396774,186,
79_0,0.29661497,0.31342497,1143,7,1,0.24000388,0.2644266,773,1_00004079f0ac4f43d8fe,0.3262108,0.37023705,1778,0.24341953,0.2649469,590,0.09448498,0.15084757,455,0.08892783,0.1378268,272,
80_0,0.2940123,0.21240029,1317,7,6,0.23805672,0.17819509,909,1_00000ea1383b87cc70c0,0.37701917,0.3419947,2026,0.23942241,0.16788974,722,0.068649225,0.05183226,400,0.059608087,0.03802265,218,
83_0,0.24910243,0.24155213,2414,7,-1,0.1928135,0.19009873,2032,2_00002d85d8cccb55e372,0.26822594,0.2720693,2876,0.19494137,0.19496526,2100,0.0743194,0.09276818,866,0.060772546,0.08328859,701,
85_0,0.4111089,0.48172802,4421,7,-1,0.37954104,0.43174952,4239,2_000044bec0b2db7b7229,0.5753737,0.546117,6022,0.43831876,0.45883465,4799,0.13744603,0.18277842,1259,0.120572574,0.17987645,983,
87_0,0.62853426,0.7315111,7608,7,-1,0.5278259,0.6821847,7124,2_0000da20326bac9f6c46,0.6271058,0.8644185,8701,0.57453746,0.7681771,7963,0.16806148,0.0880467,830,0.16534735,0.10148541,888,
88_0,0.4330253,0.6343652,6756,7,-1,0.40089795,0.6308962,6895,2_00002c4f92bcb4e6e181,0.551715,0.86840737,8694,0.452291,0.7355214,7854,0.11393012,0.17548534,920,0.10615448,0.16549462,823,
90_0,0.3944355,0.46533346,3708,7,-1,0.32444176,0.40961578,3242,2_00008d982558189d9fb3,0.39649346,0.48201054,4030,0.33994925,0.43217045,3491,0.15152057,0.2991839,715,0.14998317,0.27046493,601,
91_0,0.33485496,0.4280075,3526,7,-1,0.27930045,0.3734969,3201,2_00007903cf5a6e2d9c91,0.3433727,0.46239096,4005,0.2942002,0.39828125,3563,0.15546465,0.2654131,916,0.14836094,0.23775512,847,
92_0,0.5931055,0.58967113,6003,7,-1,0.5303374,0.5418222,5615,2_0000498a04d9179dc93e,0.6458883,0.64569247,6595,0.58434415,0.59719026,6151,0.11398005,0.127515,902,0.11491157,0.12777433,848,
94_0,0.3239966,0.32439235,3218,7,-1,0.30086195,0.29207665,2993,2_000090c559e6f4fde11f,0.42931002,0.3772135,4023,0.33858782,0.31181175,3326,0.12221895,0.12904638,1330,0.10196328,0.11222921,1108,
95_0,0.25048196,0.29007077,3080,7,-1,0.2029786,0.24350119,2759,2_000024ae97a5be711409,0.24758829,0.33470005,3758,0.20060831,0.261474,3030,0.080602616,0.08041693,758,0.06441623,0.07276291,589,
100_0,0.34101546,0.2646633,988,7,1,0.278438,0.23190983,594,1_00006c64cb88af33ae90,0.35306713,0.4105379,1286,0.28626475,0.23379916,433,0.11883757,0.07707139,656,0.10361627,0.061963283,447,
103_0,0.36140588,0.123265274,1428,7,-1,0.31364182,0.09324682,1115,2_0000d6cdab076c7d0481,0.38803634,0.26993477,2429,0.32532933,0.0840424,1042,0.18673348,0.078815766,701,0.17782107,0.050647452,457,
104_0,0.24650384,0.25689372,5522,7,-1,0.19282962,0.21191506,5006,2_00000b41fc994f1539a5,0.310931,0.310931,5949,0.20823611,0.2123412,5264,0.10156536,0.10750718,1537,0.08064687,0.09441261,1461,
105_0,0.52479506,0.3816224,2930,7,-1,0.4541129,0.35233724,2595,2_000007685cb74c8cdf36,0.5651684,0.5430044,4375,0.49165195,0.39018545,2881,0.26774785,0.21846499,1093,0.25080034,0.1906634,878,
106_0,0.72036904,0.7382752,7853,7,-1,0.6407304,0.6542725,7104,2_000008470c8b97e3d483,0.7619408,0.75490516,8005,0.70535886,0.71455616,7713,0.10229984,0.058684632,755,0.11486618,0.065720394,798,
107_0,0.41050047,0.36670455,2365,7,-1,0.34837878,0.3076897,2041,2_0000817432086757721a,0.42334124,0.35342026,2842,0.37122613,0.31371063,2155,0.16629404,0.20925193,1070,0.16392253,0.16089317,881,
110_0,0.3001054,0.3266854,3054,7,-1,0.2578204,0.29047126,2737,2_0000b311570b47d48fa2,0.36544636,0.39162743,3627,0.29509735,0.31144658,3010,0.15529698,0.1472664,1351,0.13105989,0.122979656,1013,
111_0,0.37348196,0.4899587,1696,7,7,0.31876397,0.4718072,1335,1_0000efcde1edcf1aad8e,0.46290478,0.73222554,2965,0.34120646,0.51630557,1233,0.10602329,0.122757465,596,0.101858705,0.11816447,361,
112_0,0.14002012,0.6091305,2300,7,-1,0.09680527,0.5546712,1922,2_00001654dc8aa53f3e96,0.14938837,0.65040004,2808,0.0833573,0.58835053,1903,0.0728306,0.20332,1225,0.05223052,0.22210905,1010,
117_0,0.19365665,0.18734728,1812,7,-1,0.14288253,0.14545539,1412,2_0000a4ab5ae3da7d0d34,0.18300943,0.2112983,1900,0.13100274,0.14285398,1370,0.06280353,0.06436277,435,0.049776826,0.051849034,360,
121_0,0.3866268,0.40361562,5711,7,-1,0.3348251,0.33748966,5309,2_00003475b7bc63fb8308,0.49167615,0.4338671,6657,0.37782556,0.3630179,5838,0.102408946,0.22435585,765,0.08939565,0.22278142,728,
123_0,0.2565294,0.2565294,5886,7,-1,0.20560557,0.20560557,5496,2_00009a3480807df1fea2,0.36929315,0.36929315,6458,0.23600703,0.23600703,6030,0.116420664,0.116420664,672,0.08869366,0.08869366,644,
125_0,0.28136325,0.211608,2260,7,-1,0.22664306,0.16079342,1847,2_0000bbc375397d47576a,0.24878415,0.18269765,2168,0.22765724,0.15603596,1897,0.098698035,0.06429778,912,0.08844684,0.050138183,684,
127_0,0.316517,0.39102975,1138,7,6,0.25332534,0.34980327,749,1_00000e0643e441a6d028,0.30115208,0.44722673,1565,0.2539958,0.36505014,574,0.027265707,0.11755305,411,0.028550772,0.11064359,245,
128_0,0.2581919,0.3699468,1693,7,-1,0.20750043,0.31314054,1258,2_000025bfb73b0e758e33,0.37046212,0.44129995,2650,0.21405134,0.33102235,1127,0.065600045,0.13004684,620,0.0555116,0.124382675,416,
129_0,0.38590875,0.364173,4828,7,-1,0.32877463,0.35097164,4943,2_0000e03bd3bac42c7077,0.40957376,0.52824664,5849,0.34703052,0.3830804,5250,0.14283524,0.08670324,-306,0.13860935,0.088685855,-525,
130_0,0.43107152,0.5096783,6508,7,-1,0.3791556,0.46567088,6128,2_00005c27a53c6ff8a5b9,0.5718528,0.6055198,7345,0.4301315,0.50813234,6770,0.113738045,0.133872,845,0.09988362,0.13021448,859,
131_0,0.30452362,0.4080015,6056,7,-1,0.24630956,0.3466551,5439,2_0000767116e26507cb5b,0.32734403,0.450005,6544,0.2618375,0.37780625,5903,0.091407366,0.19449796,591,0.07801688,0.19522895,608,
133_0,0.35745987,0.2848471,1975,7,9,0.29024816,0.24082753,1473,1_00004127de6e02eaeda4,0.34045452,0.34118876,1992,0.2978254,0.2487756,1358,0.14772694,0.07363461,287,0.12343355,0.07495776,195,
134_0,0.33231047,0.37758133,4649,7,-1,0.2776169,0.31471673,4196,2_00003475b7bc63fb8308,0.4087557,0.40226611,5483,0.3086728,0.33692738,4651,0.09825978,0.19359829,915,0.08461782,0.18938108,822,
135_0,0.39656213,0.4187673,5071,7,-1,0.32455128,0.3590741,4669,2_0000f6874e28f114cf7a,0.36724994,0.37700492,5507,0.3386803,0.3649748,5040,0.10124046,0.06060804,610,0.09183845,0.060196362,613,
137_0,0.36210886,0.46906066,1165,7,2,0.2908157,0.42147747,751,1_000025582eae3c7c1fb2,0.3294794,0.5227702,1385,0.30009052,0.44699642,583,0.03419388,0.1526992,365,0.03743448,0.1479547,230,
139_0,0.38451415,0.39048636,1696,7,0,0.33186907,0.3471154,1344,1_0000007402d8368501ac,0.45290095,0.4603605,2461,0.35302776,0.3617376,1260,0.118863024,0.14633816,678,0.116301954,0.13164076,491,
140_0,0.32332313,0.34289074,1224,7,0,0.27269417,0.30643055,830,1_00009e32c4b5a9ea8c18,0.45200944,0.48079604,1905,0.29458407,0.32440388,659,0.12097959,0.10010481,609,0.10598248,0.08080719,370,
142_0,0.23056899,0.27453613,3287,7,-1,0.17426592,0.2292561,2878,2_0000c9551ee911c6678d,0.23712234,0.2623294,3789,0.17683606,0.2317435,3061,0.079618126,0.12326488,613,0.06933761,0.1238637,518,
146_0,0.19742218,0.16768989,1183,7,-1,0.14516658,0.13063893,822,2_00008f03a2640df82bef,0.22795476,0.28789964,2236,0.13219844,0.11398886,646,0.0611746,0.105984025,693,0.05001215,0.07304984,407,
148_0,0.50781906,0.3894682,1484,7,1,0.4735432,0.36163986,1145,1_00002ae37c0c2b113761,0.6644383,0.55257607,2378,0.5187816,0.3912024,1024,0.23964205,0.17084384,648,0.23140813,0.15256214,403,
152_0,0.31906074,0.26910213,2924,7,-1,0.27820858,0.2395424,2725,2_0000d2fe56330cdbbdb8,0.41248596,0.38062677,4293,0.29694742,0.25578526,3026,0.12042205,0.120696396,998,0.11056086,0.1053464,835,
153_0,0.41131023,0.39467403,3829,7,-1,0.34444556,0.33615917,3404,2_00000ac6c97ea437a6e1,0.43328997,0.42916042,4375,0.37232512,0.35808802,3721,0.13604298,0.21416879,798,0.12152479,0.20576124,694,
154_0,0.47528282,0.48094004,6177,7,-1,0.41316116,0.44134292,6140,2_0000a21ba3f5c8ff7076,0.56921726,0.6148437,8387,0.46035975,0.49127,6970,0.20013125,0.24310392,971,0.19793329,0.22023195,802,
156_0,0.25926,0.2998721,3306,7,-1,0.20620096,0.24156208,2899,2_00003c3f79d71db72a4c,0.31464505,0.3093749,4121,0.2196543,0.2516834,3150,0.10039723,0.14580318,805,0.08480642,0.15131368,662,
158_0,0.31337947,0.1611517,1357,7,9,0.24711093,0.11500035,952,1_00009bddb856dd53a496,0.31373098,0.1789115,1711,0.25145435,0.101419255,780,0.1413188,0.067364864,474,0.13039567,0.054733425,295,
160_0,0.7444429,0.70477843,8607,7,-1,0.7010404,0.65906954,8927,2_00003f6e72ab4bf8ee23,0.89365554,0.80613184,12145,0.7873507,0.7192809,10358,0.20644177,0.34875563,2008,0.21207227,0.33821288,1902,
165_0,0.43005085,0.55778384,6545,7,-1,0.35098165,0.49880362,6127,2_0000651a0a8a9ce86511,0.41888747,0.62390614,7660,0.370185,0.5416452,6738,0.09659514,0.17835332,1008,0.09509126,0.16967854,1041,
167_0,0.25662398,0.18672633,1280,7,6,0.2076525,0.15064658,887,1_000095e611450759dee0,0.36075038,0.32236707,1955,0.20674422,0.14395784,694,0.08382195,0.06706709,427,0.069406636,0.04639302,233,
168_0,0.29802558,0.31365883,868,7,1,0.24290036,0.26872116,482,1_0000ff2679d521b8efbc,0.2991376,0.33856198,996,0.23855813,0.27281424,414,0.040668726,0.07208121,611,0.03849761,0.06678175,402,
169_0,0.38551298,0.3622467,2304,7,0,0.30783194,0.3185215,1946,1_00009ae758786a8a8fd6,0.34704843,0.44565725,3340,0.3147151,0.33401823,1882,0.12302866,0.12836298,452,0.11435245,0.12439039,322,
172_0,0.35080266,0.30484277,1689,7,8,0.29104608,0.26853383,1287,1_0000676ae40c2cc33820,0.4244458,0.41307828,2247,0.30108958,0.27720115,1143,0.16804999,0.14143679,511,0.15367344,0.12824292,348,
173_0,0.38231426,0.54260236,5008,7,-1,0.31032515,0.4811982,4547,2_0000ebf746d8ea07a35b,0.38469538,0.57113016,5777,0.31940866,0.5111596,4757,0.11850675,0.332777,656,0.11612519,0.2503951,543,
174_0,0.28787085,0.12272557,1301,7,-1,0.22811891,0.087915964,934,2_0000e06aae64e3bdafe8,0.27375364,0.27221018,1979,0.22521888,0.07144888,775,0.1070282,0.053380817,494,0.088971294,0.033226717,303,
176_0,0.30239064,0.38094136,2540,7,-1,0.23850662,0.34234253,2242,2_0000a821754c7d6cbc9f,0.27803853,0.51470745,3473,0.23731782,0.36816633,2299,0.08113507,0.09725106,601,0.065590896,0.088402584,480,
177_0,0.27173564,0.26917115,3136,7,-1,0.21058771,0.2056894,2609,2_00003cddcef85a14d166,0.2890037,0.28356248,3282,0.22081846,0.2140044,2735,0.09266805,0.09834074,703,0.07439464,0.076167434,567,
178_0,0.14445241,0.61564237,2649,7,-1,0.10088499,0.5601047,2247,2_00001654dc8aa53f3e96,0.1609224,0.6552114,3020,0.08637931,0.5953187,2242,0.05631024,0.20883644,1017,0.04094832,0.22692038,906,
180_0,0.43924764,0.6140238,6930,7,-1,0.36335972,0.56563306,6675,2_0000651a0a8a9ce86511,0.43676046,0.7064098,8461,0.3849924,0.61803675,7370,0.11845919,0.1949509,948,0.11458381,0.18925272,969,
182_0,0.38880885,0.22927278,1940,7,8,0.32512522,0.18693079,1572,1_00009cd85693cb59e77e,0.42510337,0.2906724,2647,0.33846202,0.18263076,1472,0.18474254,0.1300603,575,0.18187423,0.11568803,388,
186_0,0.22995976,0.16060315,1772,7,-1,0.17235294,0.115832664,1329,2_0000b4fdfb75582f04b1,0.19578005,0.2021256,1926,0.1607173,0.10257709,1225,0.075735554,0.08251815,479,0.061035167,0.0691309,342,
187_0,0.7025292,0.7207168,7476,7,-1,0.62834716,0.64242893,6827,2_0000279bbda8899363d3,0.7885301,0.7717552,7823,0.7056096,0.7106385,7444,0.10800403,0.077191055,680,0.116176635,0.083543845,725,
189_0,0.39420918,0.34457996,3329,7,-1,0.34010786,0.29101261,3012,2_000016fcf76cf1510d48,0.4675275,0.33559632,4007,0.37384427,0.29794148,3301,0.19905871,0.22282295,1020,0.17875886,0.19185807,801,
192_0,0.45602164,0.5615165,6137,7,-1,0.3831993,0.50752,5661,2_0000651a0a8a9ce86511,0.46776345,0.6310556,6928,0.40911227,0.5490842,6076,0.16311276,0.19159351,693,0.15617178,0.18057084,732,
193_0,0.33547682,0.38105822,3039,7,0,0.30067658,0.37283918,2868,1_00009e32c4b5a9ea8c18,0.51165676,0.55685747,3958,0.3391767,0.40557998,3097,0.13317476,0.11733633,862,0.11942951,0.095842436,704,
194_0,0.33050793,0.4035894,3143,7,-1,0.29766867,0.36420825,2893,2_0000601f80b72ca8f914,0.39724413,0.45011634,3886,0.32597488,0.39312574,3250,0.11483664,0.16348389,1306,0.097157836,0.14381923,1017,
195_0,0.4998076,0.3754084,1615,7,1,0.42617548,0.32202104,1193,1_000062cb9bab1b5c6293,0.5461385,0.4460541,1991,0.4623842,0.33688444,1065,0.13991836,0.17748165,397,0.15079254,0.16649644,304,
196_0,0.32227707,0.25547254,1415,7,6,0.26115808,0.21197513,1027,1_000095e611450759dee0,0.40973032,0.3878972,2219,0.26789874,0.2153942,847,0.075130895,0.053839155,413,0.06445395,0.04006344,232,
198_0,0.3457226,0.6168037,3229,7,-1,0.33596838,0.5605195,2956,2_00001654dc8aa53f3e96,0.56070006,0.6563727,4173,0.382337,0.59627265,3186,0.14713031,0.21149096,1575,0.12483492,0.22870389,1346,
199_0,0.40876523,0.43536443,1912,7,7,0.3381987,0.3980087,1502,1_00005a1d086a067acc4e,0.40089878,0.53536344,2342,0.35346884,0.42589974,1398,0.14466135,0.15224244,194,0.14396726,0.15275063,183,
202_0,0.39375,0.36698744,4110,7,-1,0.31933367,0.29805437,3619,2_0000f6874e28f114cf7a,0.34981152,0.3185925,4149,0.32759607,0.29860327,3766,0.09181663,0.056857202,588,0.08142023,0.052603204,534,
203_0,0.24831654,0.10735721,1354,7,9,0.19406483,0.06522719,958,1_0000a95156509e006ca1,0.27502677,0.15236634,1991,0.19328901,0.042328276,775,0.055858742,0.03286141,505,0.051924247,0.017942425,290,
204_0,0.22602172,0.17136878,1495,7,11,0.17321523,0.13117343,1137,1_00007ecfe1e92a65aaea,0.22439693,0.21066247,1940,0.16482276,0.12198052,1035,0.052899905,0.07189807,456,0.04162223,0.06806229,327,
205_0,0.40825278,0.45034236,6720,7,-1,0.35148463,0.38286692,6197,2_00004da1ca4358749d6f,0.5179542,0.49071518,7488,0.3927248,0.41564873,6856,0.101528816,0.19573501,854,0.09021291,0.20321354,896,
207_0,0.19375607,0.1679186,1198,7,-1,0.1418835,0.12894647,834,2_00008f03a2640df82bef,0.20502797,0.25862482,2167,0.12798516,0.11426332,664,0.05838399,0.1001748,684,0.04820646,0.070808485,411,
209_0,0.38580218,0.48516437,1639,7,9,0.32934895,0.42868212,1209,1_0000a125a5340dae74aa,0.42293635,0.5141223,1994,0.35196495,0.45109344,1109,0.16224514,0.34348089,236,0.15825407,0.29387975,220,
211_0,0.28067914,0.12163186,1352,7,7,0.22127381,0.08034443,967,1_00007b8485919da4da28,0.3315505,0.21649876,2028,0.22858864,0.06428546,794,0.05879576,0.07211668,454,0.054251697,0.044063043,264,
