system:index,blue,blue_1,blue_2,current_slice,found_slice,green,green_1,green_2,id,nir,nir_1,nir_2,red,red_1,red_2,swir1,swir1_1,swir1_2,swir2,swir2_1,swir2_2,.geo
22_0,0.14950623,0.20643637,1946,3,9,0.094561026,0.14593056,1340,1_00009bddb856dd53a496,0.13898608,0.16701195,1686,0.07225833,0.12963077,1168,0.038533762,0.060956787,427,0.026751203,0.052632734,368,
23_0,0.13495837,0.2910989,2110,3,8,0.08596457,0.23465496,1564,1_000072d81b854abc62c9,0.15587842,0.28767127,1898,0.067629464,0.23452663,1459,0.033965014,0.114090875,212,0.0231443,0.10711973,212,
24_0,0.6300879,0.3351385,9593,3,-1,0.6205207,0.2760319,9991,2_000089d8ab7469ca82d2,0.93078107,0.28983685,14546,0.74014306,0.28005275,12019,0.18068555,0.0670813,2410,0.15968904,0.050126687,2169,
26_0,0.309427,0.18710826,2429,3,-1,0.24208803,0.12334942,1727,2_0000d7116c6c587cb056,0.2511542,0.16688453,1965,0.23482123,0.10328005,1627,0.0907311,0.026630495,312,0.08034996,0.021999102,285,
27_0,0.12016291,0.1195968,1603,3,9,0.07405254,0.07162118,1056,1_00001791003e6a8d44a6,0.16472094,0.15730527,1953,0.049962465,0.04872231,856,0.028172156,0.028374674,213,0.0139135895,0.014934033,158,
28_0,0.2595507,0.26470423,2850,3,-1,0.21900976,0.22555503,2390,2_000069faf0ae61515076,0.34799206,0.36736935,3583,0.23943883,0.24780892,2620,0.1181333,0.11793158,1308,0.09364379,0.0954315,1095,
29_0,0.28883544,0.3042808,2634,3,-1,0.2541164,0.2527728,2242,2_0000081cdf7ad5133c00,0.35403264,0.35276574,3442,0.27673465,0.27480614,2532,0.13579819,0.11301525,2475,0.10087752,0.088889055,1714,
31_0,0.45580098,0.1572627,2434,3,-1,0.39697453,0.09567052,1744,2_0000ee0ce22647be8a2c,0.51178986,0.15961364,2426,0.4323396,0.076888785,1683,0.19841807,0.050298057,549,0.19641104,0.03670317,453,
33_0,0.41337293,0.4447316,6900,3,-1,0.3356426,0.36039037,5913,2_000083ddea39d44ccde6,0.546787,0.56122315,7160,0.3810326,0.40917012,6568,0.07870295,0.07504578,895,0.06322173,0.06268028,986,
34_0,0.159818,0.4104626,2344,3,5,0.112581775,0.34271112,1850,1_000027543b4707a4757c,0.22501618,0.4231953,2686,0.09929345,0.36388764,1837,0.040915996,0.1607673,290,0.030887648,0.15627734,282,
35_0,0.16836023,0.17780869,1852,3,11,0.118870005,0.1237497,1281,1_00005b5c93401e759b9f,0.1768432,0.17361823,1591,0.10804896,0.110926956,1179,0.09414931,0.091147825,826,0.0736368,0.07034187,688,
36_0,0.1337579,0.21906039,1826,3,-1,0.088252634,0.16590293,1364,2_0000566225ebedf3c35a,0.25165793,0.29981387,3047,0.071153685,0.16171208,1274,0.09073474,0.10835475,737,0.06157,0.089563355,551,
37_0,0.17651194,0.4435085,2368,3,-1,0.11570553,0.3891079,1720,2_0000e55fb338136b5023,0.16996257,0.49771965,2078,0.10247837,0.41685945,1638,0.054257024,0.24680367,272,0.039874095,0.22794132,254,
38_0,0.5145557,0.40899515,1533,3,1,0.48327172,0.37199697,1036,1_0000eebf284cb792e696,0.79659593,0.6121712,1892,0.56114554,0.42446315,927,0.0899522,0.14020318,892,0.0859517,0.13378234,718,
39_0,0.27221248,0.30439463,1540,3,1,0.2091777,0.25218534,993,1_0000e2c32cc83e21fd55,0.2653873,0.38574773,1346,0.20169051,0.26259038,853,0.03310543,0.0738636,825,0.027280204,0.06250505,654,
40_0,0.25163275,0.16621755,2006,3,-1,0.17579406,0.09570788,1206,2_000020067735e9ca6727,0.1623706,0.06385329,806,0.1597921,0.06976297,935,0.036857586,0.015494863,154,0.024268365,0.011963472,133,
41_0,0.32687002,0.27307346,3891,3,-1,0.27525607,0.22250864,3261,2_000042fb22161bcd3ff0,0.39306387,0.3645946,4801,0.3002826,0.24822235,3632,0.14909759,0.10929702,895,0.13316174,0.08861765,857,
42_0,0.33942264,0.22398898,2725,3,-1,0.2749771,0.15625429,1954,2_0000e4f16a77a51914e3,0.36366022,0.23262314,2734,0.28465924,0.14636926,1917,0.14069898,0.08090615,1011,0.12535194,0.06418145,842,
43_0,0.4598738,0.25532827,2148,3,-1,0.4032491,0.20563406,1610,2_000035a32c73dd55aece,0.48228645,0.25148907,1956,0.4285251,0.20680436,1622,0.20498666,0.088375196,1058,0.19763492,0.0686626,826,
44_0,0.1254232,0.11989333,1637,3,9,0.077591315,0.07202691,1096,1_0000ce6d46e12c94e8e1,0.15959968,0.114380844,1981,0.05485245,0.051171526,902,0.030489901,0.023382556,284,0.017541056,0.013696879,216,
45_0,0.18188319,0.25477812,2440,3,-1,0.13596423,0.19788757,2002,2_0000e7608fd7b8065001,0.2644132,0.2826274,3460,0.13113791,0.19690073,2064,0.041161574,0.0713078,486,0.032405257,0.062425453,442,
46_0,0.6056516,0.23655303,2463,3,-1,0.52966654,0.19481179,2054,2_0000c338485f0438e392,0.59582424,0.33072254,3235,0.55879414,0.20428787,2173,0.2285124,0.099791914,900,0.17010522,0.07846276,750,
47_0,0.23772584,0.2201486,2514,3,-1,0.18157761,0.16600387,1965,2_0000238822413a1f532d,0.23315784,0.2471569,2815,0.1795474,0.16364002,2011,0.089075804,0.06772967,894,0.06566485,0.057704452,756,
48_0,0.14980295,0.33531582,2412,3,-1,0.10759884,0.27946115,2015,2_0000e06aae64e3bdafe8,0.31825256,0.43249792,3670,0.09289643,0.2965557,2051,0.04509976,0.13143377,517,0.030397352,0.12817767,456,
49_0,0.270468,0.13687328,1672,3,-1,0.21109004,0.07615441,996,2_0000a89dee83da4c7929,0.2731119,0.091589965,1266,0.21221279,0.053214274,797,0.12039381,0.033514753,339,0.114111856,0.018590873,234,
50_0,0.5724701,0.4592895,5975,3,-1,0.5677127,0.40231103,5671,2_000090a8a3290e2852fb,0.8723912,0.57303,8200,0.67582226,0.45633236,6535,0.12403633,0.12975216,1111,0.118520536,0.12448706,1215,
51_0,0.22128116,0.21955462,1852,3,1,0.14766769,0.13143565,1250,1_0000c520a0082f1ea8b1,0.19725761,0.16067833,1960,0.12562774,0.10899541,1104,0.031957924,0.04050187,410,0.026374467,0.029477226,331,
52_0,0.2821758,0.2697245,2846,3,-1,0.24353786,0.24045447,2424,2_0000d2fe56330cdbbdb8,0.38507158,0.40790784,3715,0.26137075,0.26774812,2581,0.116389334,0.104907475,1062,0.101231374,0.08895373,898,
53_0,0.7163314,0.57054543,7049,3,-1,0.7357486,0.5561005,7266,2_00002c821f1e7b046fc3,1.1157361,0.79921246,11373,0.8839323,0.64497054,8708,0.17042628,0.24948864,2064,0.15407497,0.22813353,1829,
54_0,0.35525754,0.3895559,7160,3,-1,0.28449783,0.31314564,6136,2_00007b208d9b5e1428e8,0.46338296,0.48941797,7575,0.32202563,0.3545061,6797,0.09345469,0.08707016,910,0.075785026,0.07112293,961,
55_0,0.13288079,0.15749855,1480,3,-1,0.08398066,0.106163226,963,2_00001654dc8aa53f3e96,0.12862861,0.14541313,1313,0.06803496,0.09374517,807,0.051697616,0.044037532,518,0.035080522,0.032102123,337,
57_0,0.44388473,0.52349955,6332,3,-1,0.3932223,0.48883858,5863,2_0000c9168287a6d5b8c8,0.59672207,0.8392896,8632,0.45512885,0.60229766,6937,0.12932803,0.09442113,857,0.12245647,0.088701226,969,
58_0,0.21962883,0.21962883,1930,3,10,0.14962971,0.14962971,1349,1_000075b51e039e179b73,0.1544834,0.1544834,1649,0.13044253,0.13044253,1217,0.029652912,0.035962515,307,0.02328246,0.028034903,281,
59_0,0.44774687,0.45425868,5487,3,-1,0.44348714,0.44073632,5387,2_000052469d17ce038efe,0.68058634,0.72010374,8419,0.51660836,0.5284568,6441,0.1605286,0.18847094,1871,0.12184684,0.15030712,1536,
61_0,0.171632,0.24292684,1763,3,-1,0.11480659,0.18442334,1189,2_000008a9fc2274c39718,0.13227159,0.22148226,1428,0.10485412,0.18341814,1083,0.07480407,0.090335265,839,0.06247584,0.07666435,695,
62_0,0.13931125,0.20894498,2298,3,-1,0.08089261,0.14756693,1664,2_00005fb71bebe78be04f,0.10423828,0.15463515,1910,0.059772976,0.13083403,1582,0.019567978,0.027840083,143,0.012794763,0.020699747,136,
63_0,0.66657716,0.6451803,5984,3,-1,0.59796596,0.57885396,5219,2_0000ac598f0c19b94afa,0.74505806,0.71283984,6468,0.6754258,0.64784455,5790,0.059966747,0.065932736,924,0.066637285,0.07120471,928,
64_0,0.24476816,0.22330016,2472,3,-1,0.18849304,0.1715476,1835,2_00009bec97e724b75bc4,0.25707635,0.23348978,2236,0.18919094,0.1720839,1817,0.09960756,0.09096916,969,0.08222382,0.07555066,863,
65_0,0.39436117,0.36295617,4698,3,-1,0.34581056,0.31759542,4424,2_0000a174d3c4718f212c,0.5132006,0.5132006,6610,0.38317618,0.37010732,5202,0.1470512,0.119130366,1308,0.14083242,0.10788757,1265,
69_0,0.3002597,0.20907985,4543,3,-1,0.23952952,0.1446552,3684,2_0000767116e26507cb5b,0.33151117,0.22754121,4095,0.25680053,0.15158455,3915,0.16063821,0.12259327,781,0.13774595,0.091539115,873,
70_0,0.18344656,0.18634114,1671,3,-1,0.12963898,0.120029226,1074,2_0000026df1c9c1be8777,0.15037866,0.09445983,847,0.1168613,0.09745887,876,0.059843253,0.02614896,225,0.051239178,0.020382077,188,
71_0,0.31815028,0.32698646,3822,3,-1,0.26553908,0.2686206,3146,2_00001d6e5b70308d4403,0.35895085,0.3458532,3531,0.28526828,0.2842287,3298,0.07381676,0.07130721,589,0.07059567,0.0659343,639,
73_0,0.50604564,0.23673952,3164,3,-1,0.44590428,0.16442183,2328,2_00008488dcc8264f4c2f,0.5666715,0.20894842,2629,0.48749804,0.15848067,2313,0.212398,0.079084605,736,0.2078995,0.056619447,657,
74_0,0.38645005,0.37093794,2179,3,2,0.33480847,0.31230074,1636,1_0000db7f9c590146b24c,0.577848,0.4482435,2413,0.3697648,0.3421055,1575,0.10355896,0.1277282,476,0.09659527,0.11806479,436,
75_0,0.33828655,0.24631292,3471,3,-1,0.27330065,0.2005393,2950,2_000004ac0c470a2521b2,0.35011172,0.3891142,4651,0.2757229,0.20848987,3258,0.11952144,0.040601864,501,0.10595676,0.040601864,525,
76_0,0.12077121,0.15629286,1385,3,13,0.06594624,0.103443824,817,1_000021973d4b066ae123,0.052781038,0.09906061,841,0.04580769,0.08591097,596,0.022963954,0.041139577,276,0.016531639,0.031934828,199,
77_0,0.16076788,0.15823157,1684,3,-1,0.10239911,0.0978975,1052,2_00002411c3e498eeed64,0.12999739,0.107816175,1137,0.08380993,0.07613802,879,0.054244876,0.058923088,578,0.042380787,0.04217741,443,
78_0,0.65210384,0.16812764,1919,3,11,0.59050524,0.116852194,1398,1_0000af9d4e2cf2d78dce,0.69359165,0.16213968,1838,0.63371545,0.101155624,1305,0.37298533,0.042438973,558,0.29796275,0.032898426,433,
79_0,0.16739924,0.20636016,1796,3,1,0.113692656,0.14422198,1271,1_00004079f0ac4f43d8fe,0.22182097,0.2280305,1996,0.092774056,0.122925416,1148,0.04109948,0.041800078,326,0.026617657,0.028070167,281,
80_0,0.12072541,0.11274197,1569,3,6,0.07310631,0.06850385,1029,1_00000ea1383b87cc70c0,0.16631186,0.11817899,1967,0.048816986,0.04699274,832,0.027406603,0.02118073,287,0.014400262,0.011136051,216,
81_0,0.17326158,0.18369737,2068,3,-1,0.11352134,0.12045774,1425,2_0000b279dfba52bd86e6,0.20782451,0.17279628,2097,0.09363276,0.102838635,1296,0.0715095,0.06601505,621,0.053185187,0.04600113,507,
83_0,0.26221535,0.21800424,2157,3,-1,0.2068919,0.16799465,1581,2_00002d85d8cccb55e372,0.27801296,0.25346678,2193,0.2097469,0.16759242,1503,0.16831775,0.074783705,685,0.14516057,0.067506224,561,
84_0,0.20758979,0.22240111,2429,3,-1,0.18195827,0.18100977,2010,2_000024bd4a505348b4ba,0.34983194,0.3539448,3514,0.19109426,0.19058049,2169,0.121115185,0.12657416,1180,0.0980849,0.10027572,974,
85_0,0.36026585,0.3325993,3890,3,-1,0.3140568,0.29361802,3511,2_000044bec0b2db7b7229,0.4770241,0.47039562,5517,0.35746726,0.33624452,4057,0.15933707,0.13318387,1293,0.13537204,0.1115631,1159,
86_0,0.30851567,0.15307635,2172,3,13,0.24559855,0.090310775,1509,1_000024c22b9f4fa9e4aa,0.31619677,0.146254,2048,0.25152004,0.07240212,1446,0.13545164,0.0630214,544,0.13006279,0.04656249,458,
87_0,0.39192075,0.35712832,6357,3,-1,0.34284142,0.29967254,5638,2_0000da20326bac9f6c46,0.5815716,0.53432643,7486,0.36634058,0.31135798,6341,0.08578876,0.080614686,816,0.07582399,0.06620029,872,
88_0,0.47737604,0.5968411,6884,3,-1,0.44357842,0.58882374,6850,2_00002c4f92bcb4e6e181,0.6024462,0.86373806,9562,0.5000144,0.6940695,7970,0.13602078,0.18230556,1490,0.11815441,0.17414287,1511,
89_0,0.13573986,0.16518451,1624,3,13,0.08746745,0.11484018,1089,1_000021973d4b066ae123,0.15756164,0.126487,1825,0.06768958,0.09711947,907,0.060656115,0.05122097,500,0.04274182,0.039010588,360,
90_0,0.22383967,0.3058083,3573,3,-1,0.15568216,0.24868563,2776,2_00008d982558189d9fb3,0.20424904,0.3312683,3483,0.14666899,0.26520216,2848,0.07538293,0.114750236,826,0.05616475,0.10645591,715,
91_0,0.29514295,0.3027521,3110,3,-1,0.24610049,0.24659508,2504,2_00007903cf5a6e2d9c91,0.30218527,0.3116018,3117,0.26031202,0.25828105,2643,0.07422984,0.10204741,1131,0.06788541,0.09358439,1040,
92_0,0.60536724,0.5749908,5454,3,-1,0.5631033,0.516358,4914,2_0000498a04d9179dc93e,0.7264526,0.6635958,6255,0.63479155,0.5824144,5503,0.1484291,0.09976664,1477,0.14807244,0.10266651,1432,
94_0,0.36925215,0.3447019,3061,3,-1,0.33159113,0.31986046,2777,2_000090c559e6f4fde11f,0.42360646,0.46026778,4027,0.35834986,0.35949677,3087,0.13460341,0.12956652,1209,0.11915021,0.112534,991,
95_0,0.26272902,0.22270672,2954,3,-1,0.19247892,0.15744692,2317,2_000024ae97a5be711409,0.2533004,0.1968449,2793,0.1935612,0.1503511,2443,0.10295981,0.07852741,1435,0.08027911,0.062328234,1239,
97_0,0.33083612,0.22018644,2134,3,14,0.27567768,0.15891908,1423,1_00003335f602399feae9,0.38644922,0.26625764,1571,0.29151505,0.15128592,1277,0.12776834,0.0600669,542,0.12093808,0.047380544,468,
99_0,0.16700892,0.28321585,2154,3,-1,0.11230242,0.21848474,1567,2_000050242776572f98a8,0.20225996,0.29018438,2525,0.095993206,0.2172902,1480,0.069988355,0.11984642,779,0.055798054,0.102203324,652,
100_0,0.25086665,0.28480363,1548,3,1,0.22365028,0.21819186,1037,1_00006c64cb88af33ae90,0.4095391,0.35237432,1750,0.2284655,0.22199148,890,0.06611712,0.07679956,660,0.05291302,0.062125217,510,
102_0,0.5417485,0.5406708,7268,3,-1,0.4789049,0.47014484,6542,2_00006aba3f82abdbfd93,0.6817238,0.65076643,8320,0.5582131,0.53768605,7410,0.09138997,0.0897991,1155,0.09607379,0.08800823,1330,
103_0,0.3828265,0.14295499,1767,3,-1,0.3286032,0.1096434,1341,2_0000d6cdab076c7d0481,0.4606527,0.29829285,2893,0.33925977,0.098655805,1295,0.1454662,0.080042206,811,0.14107873,0.055404305,575,
105_0,0.32660374,0.40033293,4397,3,-1,0.32984427,0.354676,4389,2_000007685cb74c8cdf36,0.68099326,0.6153961,8376,0.38900113,0.40915158,5219,0.16257791,0.22482437,1516,0.12576002,0.18607867,1354,
106_0,0.64804655,0.5980044,6042,3,-1,0.5715452,0.52145416,5237,2_000008470c8b97e3d483,0.7057554,0.6506766,6630,0.6380658,0.58580375,5807,0.06372397,0.065131396,1218,0.07009296,0.069119036,1190,
107_0,0.19498318,0.26981813,2341,3,-1,0.14575475,0.20706972,1710,2_0000817432086757721a,0.2144953,0.23325096,2164,0.15120159,0.2069976,1701,0.14444475,0.10328242,1168,0.12576002,0.090372115,1054,
108_0,0.49994987,0.46399584,4926,3,-1,0.4314067,0.40027758,4063,2_00002fc31b4cebae7b57,0.5210506,0.47568592,4847,0.4759904,0.43794566,4402,0.05002901,0.05888344,904,0.053296212,0.06097611,907,
109_0,0.39884314,0.18991429,2311,3,-1,0.32838985,0.11508164,1528,2_000032d506d3586879a9,0.40202668,0.10420784,1657,0.34797558,0.09066198,1352,0.14755051,0.039408617,584,0.14166786,0.028003521,459,
110_0,0.29474622,0.33177885,2246,3,-1,0.2504784,0.29207236,1826,2_0000b311570b47d48fa2,0.34281895,0.3948558,2648,0.26110637,0.31933787,1993,0.109858,0.124584205,1959,0.089242935,0.10249274,1417,
111_0,0.20332582,0.29156756,2594,3,7,0.1629916,0.23196344,2105,1_0000efcde1edcf1aad8e,0.33453268,0.29587722,3309,0.16492213,0.23672919,2179,0.045022625,0.114022434,393,0.038265783,0.09824075,416,
112_0,0.13657348,0.14984815,1442,3,-1,0.0876174,0.101340145,920,2_00001654dc8aa53f3e96,0.1289643,0.1399248,1107,0.07150385,0.08853403,766,0.06355897,0.06073535,545,0.04425629,0.044625483,385,
114_0,0.4644055,0.44831333,9700,3,-1,0.41921148,0.4266524,9905,2_0000d0ac72b73b5cdd6a,0.6420526,0.784655,15816,0.49069548,0.5403297,12431,0.20009416,0.22982773,1909,0.18680525,0.19085509,1976,
117_0,0.1845504,0.17107835,1775,3,-1,0.12497236,0.111281365,1199,2_0000a4ab5ae3da7d0d34,0.16642968,0.15190578,1586,0.108160526,0.09546064,1049,0.059293106,0.055675406,566,0.047046103,0.04634398,440,
119_0,0.27110398,0.13917582,1709,3,-1,0.21255553,0.078286394,1034,2_0000a89dee83da4c7929,0.28140762,0.10310268,1306,0.21321696,0.057051845,839,0.12278194,0.03931375,393,0.11758799,0.025754336,283,
120_0,0.3975974,0.19432685,2337,3,-1,0.33108896,0.12051262,1570,2_000032d506d3586879a9,0.40098858,0.14217383,1868,0.34859845,0.099537395,1414,0.14672,0.045751244,661,0.14235994,0.034509398,527,
121_0,0.36492833,0.31388003,4677,3,-1,0.3105546,0.25857964,3982,2_00003475b7bc63fb8308,0.44913745,0.4348818,5498,0.3455401,0.3002368,4492,0.1578763,0.12101826,857,0.14071602,0.094600365,885,
122_0,0.31093496,0.18932271,1528,3,-1,0.25401726,0.128789,967,2_00001cb17a16dfa15ed4,0.28265783,0.12263723,891,0.25545824,0.11138174,797,0.1312967,0.062977135,634,0.12048066,0.05142606,486,
125_0,0.3781658,0.19345054,1399,3,-1,0.31313986,0.12518828,771,2_0000bbc375397d47576a,0.3575289,0.101748765,421,0.3223207,0.10411017,557,0.15569404,0.047985815,336,0.13976079,0.036692508,283,
127_0,0.20529531,0.20529531,1968,3,6,0.13984652,0.13984652,1352,1_00000e0643e441a6d028,0.17640077,0.17640077,1554,0.120886855,0.120886855,1199,0.032838136,0.032838136,174,0.023130784,0.023130784,173,
128_0,0.18439072,0.14652611,1868,3,-1,0.1336137,0.094374076,1295,2_000025bfb73b0e758e33,0.29584435,0.27295768,3017,0.12455492,0.07459226,1141,0.052986287,0.07545234,573,0.041360535,0.04980636,381,
130_0,0.30375075,0.31328422,5104,3,-1,0.23467721,0.25594208,4446,2_00005c27a53c6ff8a5b9,0.3964632,0.4175795,5919,0.25902978,0.28275427,4993,0.11300676,0.11555166,1151,0.08790906,0.09422828,1129,
131_0,0.3161471,0.23478706,5053,3,-1,0.2567308,0.17031133,4126,2_0000767116e26507cb5b,0.34600323,0.24087444,4719,0.2750937,0.1762979,4414,0.15162686,0.09846009,712,0.13121967,0.07309425,857,
133_0,0.1734716,0.40630907,2701,3,9,0.12024422,0.35413504,2096,1_00004127de6e02eaeda4,0.19987845,0.50300115,2752,0.10762685,0.3905566,2090,0.03681789,0.27335927,392,0.030405782,0.23383635,369,
134_0,0.34734428,0.28498057,3683,3,-1,0.29329264,0.22890776,3002,2_00003475b7bc63fb8308,0.40533918,0.34918314,4248,0.31957126,0.24953356,3280,0.14819522,0.09408738,861,0.13456398,0.07957058,795,
135_0,0.44445086,0.56587285,3999,3,-1,0.37707716,0.49755734,3287,2_0000f6874e28f114cf7a,0.4574428,0.62842757,3882,0.40573195,0.5479017,3420,0.0566599,0.262304,514,0.05784508,0.23869728,525,
137_0,0.23555495,0.23555495,1840,3,2,0.1674518,0.1674518,1217,1_000025582eae3c7c1fb2,0.18110277,0.18110277,1345,0.15213239,0.15213239,1036,0.041787103,0.04180012,180,0.029273719,0.033151817,164,
138_0,0.8016567,0.8253332,10700,3,-1,0.7612273,0.79122144,10324,2_00002b0e8789066309a4,1.1044383,1.136091,13553,0.92034185,0.95171714,12107,0.11846094,0.12348443,1433,0.13456616,0.13081846,1962,
139_0,0.3729356,0.3339886,2661,3,0,0.32058346,0.28874052,2213,1_0000007402d8368501ac,0.4945494,0.44825038,3209,0.34423906,0.3033536,2268,0.06838933,0.076328255,373,0.059926853,0.066413,375,
140_0,0.34229937,0.31348693,1431,3,0,0.30510938,0.27209848,918,1_00009e32c4b5a9ea8c18,0.5147972,0.46610367,1962,0.32175708,0.2880994,737,0.08231428,0.08039282,571,0.06598589,0.060724046,389,
142_0,0.29698515,0.23230031,2878,3,-1,0.23236972,0.16193947,2174,2_0000c9551ee911c6678d,0.26971072,0.20993756,2769,0.23540327,0.15610187,2184,0.08665516,0.06918641,660,0.067943364,0.05772741,620,
143_0,0.31023356,0.23945391,3058,3,-1,0.2588464,0.1926508,2455,2_000086c32394415105ff,0.35830995,0.31252408,3436,0.2785461,0.2085801,2639,0.13727373,0.11774619,744,0.12328635,0.08698517,653,
146_0,0.11737498,0.19869739,1580,3,-1,0.0722999,0.14079703,1121,2_00008f03a2640df82bef,0.23975831,0.18764004,2235,0.051624436,0.12524971,986,0.053807557,0.060580917,452,0.032939468,0.044229425,332,
148_0,0.3792661,0.44972974,2291,3,1,0.34319705,0.40367615,1843,1_00002ae37c0c2b113761,0.6366188,0.57745147,3030,0.38593888,0.4354697,1839,0.10183495,0.24237533,447,0.08596457,0.22289683,403,
149_0,0.30962443,0.3231233,7137,3,-1,0.23554151,0.24415466,6155,2_0000f7d87b2ce6319428,0.42812467,0.43296307,7274,0.25702068,0.26581562,6806,0.08980728,0.09500114,807,0.06654492,0.07095237,965,
150_0,0.25779408,0.27337468,2207,3,-1,0.23100905,0.2365346,1862,2_00002b6cd6eabd9e799a,0.36699283,0.3329654,3168,0.25991133,0.2548571,2049,0.12970935,0.114917085,1426,0.10240104,0.09513356,1063,
151_0,0.21915063,0.23863272,1611,3,1,0.12393801,0.13643974,959,1_0000c325ef84992a6b13,0.05928747,0.07631242,711,0.08287022,0.09742344,739,0.004628376,0.013839432,150,0.002203981,0.010790062,128,
152_0,0.27771756,0.27674353,2812,3,-1,0.23795022,0.2447113,2359,2_0000d2fe56330cdbbdb8,0.40409333,0.43481782,3666,0.2570314,0.26870838,2503,0.11930204,0.107687026,915,0.10253912,0.089631796,776,
