system:index,blue,blue_1,blue_2,current_slice,found_slice,green,green_1,green_2,id,nir,nir_1,nir_2,red,red_1,red_2,swir1,swir1_1,swir1_2,swir2,swir2_1,swir2_2,.geo
18_0,0.20548286,0.19166526,2122,2,-1,0.147027,0.1337406,1525,2_00000daf0d1fc2e07d35,0.16294429,0.1789764,1822,0.13654488,0.12238407,1453,0.051800527,0.07778271,748,0.04514521,0.061033417,619,
20_0,0.31112206,0.18617643,1995,2,8,0.2500181,0.11145337,1278,1_00008e110e7dafef59c9,0.27540165,0.0637821,937,0.24328864,0.07905134,993,0.15212734,0.007093569,125,0.13712384,0.004809195,92,
21_0,0.27536938,0.14196265,2528,2,7,0.24070749,0.08983842,1954,1_0000ea223aca181e2a09,0.36960638,0.18677844,2679,0.24678536,0.06977474,1897,0.13220859,0.02992315,467,0.10049537,0.021580517,412,
22_0,0.20227164,0.14950623,1875,2,9,0.14572471,0.094561026,1315,1_00009bddb856dd53a496,0.17782491,0.13898608,1740,0.13032615,0.07225833,1147,0.06295426,0.038533762,438,0.050681837,0.026751203,353,
24_0,0.53395385,0.6300879,8240,2,-1,0.5232646,0.6205207,8523,2_000089d8ab7469ca82d2,0.79558617,0.93078107,12382,0.6171491,0.74014306,10182,0.19630906,0.18068555,2116,0.17187648,0.15968904,1900,
25_0,0.11813913,0.12343369,1727,2,11,0.07078308,0.07102022,1151,1_0000464e619212e6a9b0,0.077699624,0.068006456,1317,0.04730027,0.04704107,947,0.016956694,0.012972319,285,0.010430593,0.0064206356,190,
26_0,0.20548436,0.309427,2345,2,-1,0.14861268,0.24208803,1668,2_0000d7116c6c587cb056,0.18502599,0.2511542,1935,0.1383835,0.23482123,1532,0.02779249,0.0907311,350,0.027213478,0.08034996,286,
27_0,0.13239138,0.12016291,1593,2,9,0.085872635,0.07405254,1073,1_00001791003e6a8d44a6,0.19450416,0.16472094,1980,0.06453618,0.049962465,874,0.024708131,0.028172156,251,0.015330628,0.0139135895,174,
28_0,0.2744763,0.2595507,2590,2,-1,0.23582,0.21900976,2157,2_000069faf0ae61515076,0.36787254,0.34799206,3159,0.25872537,0.23943883,2350,0.11086645,0.1181333,1317,0.09256434,0.09364379,1061,
29_0,0.2595147,0.28883544,2201,2,-1,0.22173327,0.2541164,1803,2_0000081cdf7ad5133c00,0.32762498,0.35403264,2911,0.24610327,0.27673465,2051,0.1445376,0.13579819,2759,0.10344028,0.10087752,1823,
30_0,0.14541489,0.14151633,2162,2,9,0.11016279,0.09906143,1706,1_0000e2b10f2e384f3a4e,0.28363433,0.2888637,3428,0.093931206,0.07862018,1656,0.054495715,0.061323736,711,0.034471184,0.03256185,514,
31_0,0.2576361,0.45580098,2352,2,-1,0.19459388,0.39697453,1697,2_0000ee0ce22647be8a2c,0.25399125,0.51178986,2351,0.19310895,0.4323396,1618,0.09334836,0.19841807,572,0.08092891,0.19641104,438,
33_0,0.5014523,0.41337293,6695,2,-1,0.43236518,0.3356426,5810,2_000083ddea39d44ccde6,0.6597511,0.546787,6949,0.4923237,0.3810326,6410,0.10055325,0.07870295,805,0.09495159,0.06322173,854,
34_0,0.34622294,0.159818,2216,2,5,0.3003393,0.112581775,1747,1_000027543b4707a4757c,0.41808096,0.22501618,2642,0.31960583,0.09929345,1708,0.17219886,0.040915996,313,0.14844467,0.030887648,283,
35_0,0.15232624,0.16836023,1791,2,11,0.1095733,0.118870005,1255,1_00005b5c93401e759b9f,0.17029688,0.1768432,1523,0.09927301,0.10804896,1164,0.09247622,0.09414931,845,0.0737831,0.0736368,689,
36_0,0.17782266,0.1337579,1774,2,-1,0.13269,0.088252634,1325,2_0000566225ebedf3c35a,0.24052696,0.25165793,3030,0.120293565,0.071153685,1223,0.10452722,0.09073474,755,0.08178037,0.06157,540,
37_0,0.31909412,0.17651194,2422,2,-1,0.25880444,0.11570553,1752,2_0000e55fb338136b5023,0.30540735,0.16996257,1905,0.2612364,0.10247837,1641,0.1235203,0.054257024,182,0.11147368,0.039874095,197,
38_0,0.48243585,0.5145557,1522,2,1,0.45832467,0.48327172,1040,1_0000eebf284cb792e696,0.72690564,0.79659593,1798,0.5210069,0.56114554,932,0.13409884,0.0899522,877,0.12694618,0.0859517,701,
39_0,0.28712785,0.27221248,1529,2,1,0.2470505,0.2091777,997,1_0000e2c32cc83e21fd55,0.38565308,0.2653873,1265,0.2557215,0.20169051,865,0.06099555,0.03310543,812,0.052256383,0.027280204,643,
40_0,0.31605238,0.25163275,1975,2,-1,0.25822917,0.17579406,1237,2_000020067735e9ca6727,0.31827492,0.1623706,936,0.26857063,0.1597921,1012,0.17898059,0.036857586,178,0.1433471,0.024268365,154,
41_0,0.27766037,0.32687002,3768,2,-1,0.23274656,0.27525607,3192,2_000042fb22161bcd3ff0,0.39441106,0.39306387,4438,0.26463914,0.3002826,3530,0.10561661,0.14909759,935,0.08768883,0.13316174,851,
42_0,0.22463188,0.33942264,2480,2,-1,0.16210483,0.2749771,1775,2_0000e4f16a77a51914e3,0.24218222,0.36366022,2306,0.1561289,0.28465924,1724,0.08353713,0.14069898,989,0.06799973,0.12535194,799,
43_0,0.29077077,0.4598738,1882,2,-1,0.24327524,0.4032491,1389,2_000035a32c73dd55aece,0.29956305,0.48228645,1730,0.25305182,0.4285251,1438,0.073805526,0.20498666,1422,0.054960955,0.19763492,1019,
44_0,0.23317942,0.1254232,1604,2,9,0.18689226,0.077591315,1095,1_0000ce6d46e12c94e8e1,0.263197,0.15959968,1987,0.17961359,0.05485245,900,0.13072944,0.030489901,300,0.110790044,0.017541056,213,
47_0,0.22034639,0.23772584,2381,2,-1,0.16394259,0.18157761,1876,2_0000238822413a1f532d,0.19777378,0.23315784,2656,0.15750912,0.1795474,1909,0.044812445,0.089075804,925,0.045866203,0.06566485,745,
48_0,0.23872676,0.14980295,2249,2,-1,0.19557384,0.10759884,1872,2_0000e06aae64e3bdafe8,0.3118921,0.31825256,3429,0.19450437,0.09289643,1878,0.07132469,0.04509976,524,0.064615436,0.030397352,416,
49_0,0.13215768,0.270468,1673,2,-1,0.07489626,0.21109004,1011,2_0000a89dee83da4c7929,0.11556017,0.2731119,1320,0.055601653,0.21221279,814,0.0363762,0.12039381,352,0.024343004,0.114111856,235,
50_0,0.35365948,0.5724701,5139,2,-1,0.29324192,0.5677127,4751,2_000090a8a3290e2852fb,0.3452949,0.8723912,6543,0.30563834,0.67582226,5363,0.093454674,0.12403633,798,0.08677504,0.118520536,902,
51_0,0.3137046,0.22128116,2013,2,1,0.2557067,0.14766769,1439,1_0000c520a0082f1ea8b1,0.33207273,0.19725761,2096,0.2613681,0.12562774,1305,0.08989049,0.031957924,422,0.08875821,0.026374467,345,
53_0,0.55416214,0.7163314,5926,2,-1,0.5479117,0.7357486,6056,2_00002c821f1e7b046fc3,0.7754291,1.1157361,9567,0.62578684,0.8839323,7241,0.18522052,0.17042628,2181,0.17029336,0.15407497,1792,
54_0,0.39889354,0.35525754,6833,2,-1,0.33333337,0.28449783,5949,2_00007b208d9b5e1428e8,0.52676356,0.46338296,7244,0.38118953,0.32202563,6541,0.12143845,0.09345469,816,0.10214385,0.075785026,848,
55_0,0.12063235,0.13288079,1339,2,-1,0.075003795,0.08398066,836,2_00001654dc8aa53f3e96,0.122421704,0.12862861,1118,0.058750484,0.06803496,675,0.050002526,0.051697616,505,0.034991823,0.035080522,294,
57_0,0.47727138,0.44388473,5969,2,-1,0.42354375,0.3932223,5587,2_0000c9168287a6d5b8c8,0.6728777,0.59672207,7991,0.50514764,0.45512885,6510,0.17022747,0.12932803,779,0.16665012,0.12245647,812,
58_0,0.34708256,0.21962883,1982,2,10,0.2818123,0.14962971,1410,1_000075b51e039e179b73,0.33573794,0.1544834,1737,0.28876328,0.13044253,1277,0.10993016,0.029652912,315,0.09764363,0.02328246,269,
59_0,0.4640618,0.44774687,4679,2,-1,0.46675986,0.44348714,4535,2_000052469d17ce038efe,0.6996828,0.68058634,7048,0.5324967,0.51660836,5409,0.16593108,0.1605286,1995,0.13963467,0.12184684,1560,
61_0,0.16955763,0.171632,1664,2,-1,0.11769494,0.11480659,1124,2_000008a9fc2274c39718,0.15230778,0.13227159,1322,0.10836305,0.10485412,1029,0.0945066,0.07480407,823,0.078274764,0.06247584,674,
62_0,0.23155273,0.13931125,2151,2,-1,0.17889373,0.08089261,1565,2_00005fb71bebe78be04f,0.2181449,0.10423828,1893,0.17518431,0.059772976,1476,0.041514136,0.019567978,124,0.03874688,0.012794763,136,
63_0,0.5316142,0.66657716,4877,2,-1,0.45105585,0.59796596,4220,2_0000ac598f0c19b94afa,0.507924,0.74505806,5287,0.47804615,0.6754258,4636,0.10748965,0.059966747,1089,0.09393559,0.066637285,925,
64_0,0.24425006,0.24476816,2222,2,-1,0.19372512,0.18849304,1625,2_00009bec97e724b75bc4,0.28018877,0.25707635,1859,0.20049137,0.18919094,1601,0.098443195,0.09960756,1078,0.08319143,0.08222382,926,
66_0,0.22627304,0.20916532,2198,2,-1,0.18665834,0.16931365,1530,2_00001382a8916eab6a2a,0.33858275,0.40008083,1776,0.19545251,0.1860737,1568,0.13254394,0.1472649,858,0.109494165,0.11478765,725,
68_0,0.14669779,0.13745429,2043,2,8,0.102688454,0.087595984,1540,1_00006508755c350ad798,0.17492178,0.16844375,2667,0.08539708,0.066303015,1447,0.033299834,0.03996525,632,0.023594351,0.021227438,457,
69_0,0.21305746,0.3002597,4089,2,-1,0.16210483,0.23952952,3350,2_0000767116e26507cb5b,0.2530647,0.33151117,3691,0.17185502,0.25680053,3537,0.14681904,0.16063821,1017,0.110837676,0.13774595,964,
71_0,0.38774502,0.31815028,3695,2,-1,0.327897,0.26553908,3041,2_00001d6e5b70308d4403,0.40859377,0.35895085,3590,0.34830564,0.28526828,3203,0.16799664,0.07381676,727,0.16516978,0.07059567,762,
72_0,0.12801196,0.12677504,1727,2,8,0.07942876,0.07508227,1122,1_000086f12c5ff9625d4a,0.11311906,0.095589034,1248,0.05918112,0.05071001,923,0.034080733,0.027779121,393,0.021418985,0.015724026,267,
73_0,0.28827974,0.50604564,3121,2,-1,0.21815035,0.44590428,2370,2_00008488dcc8264f4c2f,0.26492578,0.5666715,2599,0.22294264,0.48749804,2355,0.08902855,0.212398,722,0.07289676,0.2078995,589,
74_0,0.3257976,0.38645005,2023,2,2,0.28577998,0.33480847,1519,1_0000db7f9c590146b24c,0.3523356,0.577848,2318,0.28842777,0.3697648,1436,0.11650242,0.10355896,486,0.106332526,0.09659527,410,
75_0,0.3364694,0.33828655,3273,2,-1,0.29606733,0.27330065,2782,2_000004ac0c470a2521b2,0.47401655,0.35011172,4480,0.32540387,0.2757229,3019,0.05326895,0.11952144,553,0.05732202,0.10595676,519,
76_0,0.11818041,0.12077121,1359,2,13,0.068538226,0.06594624,818,1_000021973d4b066ae123,0.07115378,0.052781038,837,0.048627976,0.04580769,608,0.02973192,0.022963954,291,0.022205524,0.016531639,207,
77_0,0.17509024,0.16076788,1648,2,-1,0.12040573,0.10239911,1052,2_00002411c3e498eeed64,0.16471905,0.12999739,1121,0.1075388,0.08380993,895,0.061173428,0.054244876,631,0.04736365,0.042380787,478,
79_0,0.17980388,0.16739924,1765,2,1,0.13289443,0.113692656,1267,1_00004079f0ac4f43d8fe,0.24177143,0.22182097,1988,0.11328013,0.092774056,1144,0.03867931,0.04109948,335,0.028707517,0.026617657,274,
80_0,0.2241915,0.12072541,1536,2,6,0.17708254,0.07310631,1022,1_00000ea1383b87cc70c0,0.259461,0.16631186,1987,0.16838038,0.048816986,823,0.12338824,0.027406603,297,0.105420716,0.014400262,204,
81_0,0.15783685,0.17326158,2040,2,-1,0.105106294,0.11352134,1416,2_0000b279dfba52bd86e6,0.1900875,0.20782451,1962,0.086493924,0.09363276,1289,0.06770824,0.0715095,647,0.0496251,0.053185187,521,
84_0,0.2267244,0.20758979,2224,2,-1,0.20276527,0.18195827,1807,2_000024bd4a505348b4ba,0.3652104,0.34983194,2987,0.21163902,0.19109426,1928,0.114526875,0.121115185,1137,0.0938954,0.0980849,909,
85_0,0.37355882,0.36026585,3419,2,-1,0.31950694,0.3140568,3062,2_000044bec0b2db7b7229,0.4262737,0.4770241,4959,0.34506267,0.35746726,3550,0.20435461,0.15933707,1556,0.1659358,0.13537204,1284,
86_0,0.1669433,0.30851567,2134,2,13,0.10975104,0.24559855,1494,1_000024c22b9f4fa9e4aa,0.1713693,0.31619677,1997,0.10207469,0.25152004,1422,0.05380359,0.13545164,589,0.04654218,0.13006279,468,
87_0,0.5458754,0.39192075,5433,2,-1,0.5051942,0.34284142,4824,2_0000da20326bac9f6c46,0.6916991,0.5815716,6662,0.56295437,0.36634058,5323,0.09227398,0.08578876,648,0.0986193,0.07582399,694,
88_0,0.39042288,0.47737604,5296,2,-1,0.35448477,0.44357842,5199,2_00002c4f92bcb4e6e181,0.43904212,0.6024462,7554,0.37348202,0.5000144,6058,0.23884524,0.13602078,1837,0.22248086,0.11815441,1609,
89_0,0.13392712,0.13573986,1588,2,13,0.08599306,0.08746745,1080,1_000021973d4b066ae123,0.18234159,0.15756164,1716,0.06688349,0.06768958,913,0.055673964,0.060656115,489,0.040034007,0.04274182,348,
90_0,0.23276219,0.22383967,3483,2,-1,0.16874936,0.15568216,2784,2_00008d982558189d9fb3,0.23044614,0.20424904,3537,0.16701233,0.14666899,2898,0.085950874,0.07538293,817,0.06517083,0.05616475,701,
92_0,0.58053106,0.60536724,4330,2,-1,0.5328897,0.5631033,3884,2_0000498a04d9179dc93e,0.6550982,0.7264526,5192,0.5808671,0.63479155,4390,0.37659547,0.1484291,1720,0.33031228,0.14807244,1477,
94_0,0.3261304,0.36925215,2492,2,-1,0.31006533,0.33159113,2191,2_000090c559e6f4fde11f,0.41173488,0.42360646,3246,0.34240782,0.35834986,2445,0.10654852,0.13460341,1597,0.08905473,0.11915021,1206,
95_0,0.24054389,0.26272902,2551,2,-1,0.17671871,0.19247892,1966,2_000024ae97a5be711409,0.23775452,0.2533004,2308,0.18033692,0.1935612,2066,0.085135594,0.10295981,1620,0.06755279,0.08027911,1325,
97_0,0.23431917,0.33083612,2151,2,14,0.1799068,0.27567768,1475,1_00003335f602399feae9,0.30949003,0.38644922,1600,0.18072456,0.29151505,1334,0.117694266,0.12776834,569,0.10951669,0.12093808,478,
98_0,0.16254234,0.13802825,1868,2,-1,0.102139086,0.075904354,1091,2_0000761cd7301129fd62,0.0850478,0.03821288,421,0.08127022,0.05139745,848,0.034755185,0.00849174,75,0.027869621,0.0042458624,90,
99_0,0.19529103,0.16700892,2029,2,-1,0.13856444,0.11230242,1476,2_000050242776572f98a8,0.24155459,0.20225996,2191,0.1254998,0.095993206,1395,0.06815108,0.069988355,749,0.058027387,0.055798054,621,
100_0,0.27448124,0.25086665,1523,2,1,0.22952566,0.22365028,1034,1_00006c64cb88af33ae90,0.41428375,0.4095391,1763,0.23636341,0.2284655,892,0.07845619,0.06611712,663,0.06449882,0.05291302,503,
101_0,0.14820382,0.14394045,2101,2,9,0.11077636,0.09834074,1639,1_0000e2b10f2e384f3a4e,0.26768166,0.2737293,3299,0.09354076,0.07848915,1559,0.04858318,0.053461716,621,0.030678237,0.030203244,451,
102_0,0.4825234,0.5417485,6403,2,-1,0.43489695,0.4789049,5799,2_00006aba3f82abdbfd93,0.62696123,0.6817238,7285,0.5055313,0.5582131,6531,0.13595796,0.09138997,862,0.13114987,0.09607379,980,
106_0,0.57168424,0.64804655,4945,2,-1,0.49586934,0.5715452,4280,2_000008470c8b97e3d483,0.59336895,0.7057554,5540,0.5425637,0.6380658,4708,0.054916218,0.06372397,1473,0.057352923,0.07009296,1248,
107_0,0.24672519,0.19498318,2272,2,-1,0.19713944,0.14575475,1670,2_0000817432086757721a,0.24437828,0.2144953,1987,0.20153235,0.15120159,1687,0.13642097,0.14444475,1126,0.12474665,0.12576002,1023,
108_0,0.48187664,0.49994987,4381,2,-1,0.42117798,0.4314067,3633,2_00002fc31b4cebae7b57,0.5149368,0.5210506,4450,0.4641974,0.4759904,3936,0.054923438,0.05002901,1240,0.058223557,0.053296212,1069,
110_0,0.2822497,0.29474622,1902,2,-1,0.2597543,0.2504784,1501,2_0000b311570b47d48fa2,0.32680783,0.34281895,2337,0.27162686,0.26110637,1657,0.10502648,0.109858,2264,0.08656874,0.089242935,1567,
112_0,0.12386313,0.13657348,1296,2,-1,0.08290678,0.0876174,784,2_00001654dc8aa53f3e96,0.13072233,0.1289643,911,0.06739903,0.07150385,628,0.06456589,0.06355897,541,0.048362285,0.04425629,353,
113_0,0.21201637,0.2860388,2513,2,7,0.15046905,0.2253888,1859,1_0000c3e45707791fb66a,0.22461691,0.2983163,2462,0.1468037,0.22971524,1817,0.05522667,0.112422526,644,0.04748661,0.10234788,558,
114_0,0.5639005,0.4644055,9634,2,-1,0.55767643,0.41921148,9938,2_0000d0ac72b73b5cdd6a,0.9186032,0.6420526,15404,0.6800139,0.49069548,12350,0.19889352,0.20009416,2153,0.18796682,0.18680525,2101,
119_0,0.13775934,0.27110398,1707,2,-1,0.08112033,0.21255553,1050,2_0000a89dee83da4c7929,0.12538037,0.28140762,1372,0.061756566,0.21321696,858,0.043430146,0.12278194,410,0.030497916,0.11758799,289,
121_0,0.33106625,0.36492833,4413,2,-1,0.2892348,0.3105546,3798,2_00003475b7bc63fb8308,0.4888307,0.44913745,5109,0.33804867,0.3455401,4257,0.19871524,0.1578763,861,0.16078383,0.14071602,845,
122_0,0.16557729,0.31093496,1430,2,-1,0.11388525,0.25401726,910,2_00001cb17a16dfa15ed4,0.10723966,0.28265783,805,0.097664416,0.25545824,775,0.055509653,0.1312967,733,0.045466915,0.12048066,556,
125_0,0.21162218,0.3781658,1345,2,-1,0.1581651,0.31313986,754,2_0000bbc375397d47576a,0.15958118,0.3575289,372,0.14578757,0.3223207,580,0.05704782,0.15569404,499,0.043696254,0.13976079,390,
126_0,0.2124466,0.28318197,2502,2,7,0.15345895,0.22381511,1842,1_0000c3e45707791fb66a,0.23390403,0.30192816,2429,0.14814344,0.22651239,1790,0.04278861,0.10295018,644,0.0367373,0.09415555,533,
127_0,0.28125593,0.20529531,1967,2,6,0.2206289,0.13984652,1384,1_00000e0643e441a6d028,0.26566362,0.17640077,1613,0.21830437,0.120886855,1233,0.060066357,0.032838136,189,0.048281334,0.023130784,170,
128_0,0.20221,0.18439072,1806,2,-1,0.14615452,0.1336137,1265,2_000025bfb73b0e758e33,0.19402796,0.29584435,2856,0.13275409,0.12455492,1099,0.07512998,0.052986287,588,0.066637024,0.041360535,363,
130_0,0.29732463,0.30375075,4018,2,-1,0.23467721,0.23467721,3425,2_00005c27a53c6ff8a5b9,0.3422598,0.3964632,4740,0.2380361,0.25902978,3802,0.09661023,0.11300676,1193,0.07907619,0.08790906,1040,
131_0,0.22607869,0.3161471,4542,2,-1,0.17135179,0.2567308,3774,2_0000767116e26507cb5b,0.27558452,0.34600323,4364,0.18506496,0.2750937,4025,0.11737975,0.15162686,956,0.08831788,0.13121967,944,
134_0,0.30030596,0.34734428,3540,2,-1,0.2487872,0.29329264,2923,2_00003475b7bc63fb8308,0.38164145,0.40533918,3936,0.27696842,0.31957126,3181,0.14096892,0.14819522,861,0.12159435,0.13456398,778,
135_0,0.5457972,0.44445086,3819,2,-1,0.4968934,0.37707716,3201,2_0000f6874e28f114cf7a,0.62133574,0.4574428,3838,0.5430397,0.40573195,3342,0.16880453,0.0566599,563,0.16465685,0.05784508,530,
136_0,0.31403276,0.2582536,3880,2,-1,0.26357898,0.19598074,3370,2_00001ed743a005705226,0.37535492,0.30108485,5022,0.28505003,0.2119959,3818,0.13940558,0.12454572,1435,0.12132838,0.102794915,1268,
137_0,0.27273753,0.23555495,1830,2,2,0.2126155,0.1674518,1233,1_000025582eae3c7c1fb2,0.2600639,0.18110277,1367,0.20817298,0.15213239,1054,0.06595097,0.041787103,164,0.053426303,0.029273719,145,
138_0,0.82943857,0.8016567,8553,2,-1,0.7941062,0.7612273,8381,2_00002b0e8789066309a4,1.079019,1.1044383,11580,0.9309784,0.92034185,9898,0.17798263,0.11846094,1418,0.19769986,0.13456616,1512,
139_0,0.34430063,0.3729356,2580,2,0,0.3072595,0.32058346,2153,1_0000007402d8368501ac,0.47376502,0.4945494,3104,0.32552344,0.34423906,2193,0.061212867,0.06838933,397,0.055678837,0.059926853,364,
140_0,0.32061285,0.34229937,1415,2,0,0.28585333,0.30510938,918,1_00009e32c4b5a9ea8c18,0.49080878,0.5147972,1903,0.30111045,0.32175708,737,0.07718816,0.08231428,568,0.064485,0.06598589,379,
142_0,0.3077141,0.29698515,2706,2,-1,0.2479763,0.23236972,2067,2_0000c9551ee911c6678d,0.27785957,0.26971072,2647,0.2495828,0.23540327,2134,0.095449716,0.08665516,942,0.07795097,0.067943364,822,
143_0,0.24991947,0.31023356,3126,2,-1,0.20475407,0.2588464,2572,2_000086c32394415105ff,0.33427438,0.35830995,3540,0.22708516,0.2785461,2775,0.10140201,0.13727373,791,0.07649183,0.12328635,670,
145_0,0.24279885,0.22813639,2645,2,-1,0.18448865,0.19153696,2337,2_0000822b098ee1b635c2,0.19613938,0.43733096,4464,0.17210269,0.19660951,2476,0.049147952,0.0682547,659,0.044114385,0.058109596,538,
146_0,0.12289818,0.11737498,1577,2,-1,0.08195096,0.0722999,1129,2_00008f03a2640df82bef,0.23278826,0.23975831,2212,0.06492733,0.051624436,990,0.053502835,0.053807557,488,0.03613986,0.032939468,339,
148_0,0.45402694,0.3792661,2157,2,1,0.4406231,0.34319705,1737,1_00002ae37c0c2b113761,0.6235938,0.6366188,2975,0.4760833,0.38593888,1719,0.24600801,0.10183495,504,0.2298753,0.08596457,399,
149_0,0.40352702,0.30962443,7031,2,-1,0.3419779,0.23554151,6128,2_0000f7d87b2ce6319428,0.5683956,0.42812467,7138,0.3888659,0.25702068,6723,0.09723375,0.08980728,754,0.087621026,0.06654492,842,
150_0,0.21031272,0.25779408,1782,2,-1,0.1871334,0.23100905,1458,2_00002b6cd6eabd9e799a,0.3169277,0.36699283,2557,0.20620945,0.25991133,1632,0.15228331,0.12970935,1676,0.1106465,0.10240104,1189,
151_0,0.338489,0.21915063,1712,2,1,0.2701747,0.12393801,1087,1_0000c325ef84992a6b13,0.34188583,0.05928747,909,0.27627647,0.08287022,879,0.10756665,0.004628376,190,0.11184415,0.002203981,167,
152_0,0.38837504,0.27771756,2533,2,-1,0.33149937,0.23795022,2089,2_0000d2fe56330cdbbdb8,0.3900143,0.40409333,3161,0.34507534,0.2570314,2188,0.26698253,0.11930204,988,0.22792675,0.10253912,786,
153_0,0.30356616,0.31531224,3368,2,-1,0.24524395,0.24626088,2673,2_00000ac6c97ea437a6e1,0.34772635,0.34525687,3413,0.2628821,0.26182908,2785,0.10909077,0.08588589,965,0.09287934,0.07180746,821,
154_0,0.30954984,0.31626162,5252,2,-1,0.24973403,0.27220425,5114,2_0000a21ba3f5c8ff7076,0.30876753,0.45870692,7851,0.25833932,0.3109527,6057,0.15982977,0.09735369,1493,0.13618027,0.08404685,1419,
155_0,0.13965584,0.1417527,1913,2,-1,0.083707444,0.08164001,1225,2_00004f2d89cf6440ea61,0.079192534,0.063315704,1035,0.06658881,0.061900407,1058,0.053636286,0.040224086,384,0.041726574,0.031210909,331,
156_0,0.2248835,0.32968622,3232,2,-1,0.1630484,0.2732368,2603,2_00003c3f79d71db72a4c,0.16965337,0.37540102,3535,0.15241754,0.29257926,2777,0.035666827,0.14165084,984,0.03434583,0.13465236,917,
157_0,0.28077456,0.37074488,3910,2,-1,0.16680498,0.2824647,2613,2_00006ebe790cdd6fbc29,0.099585064,0.2839578,1671,0.12883818,0.2768327,2191,0.015975092,0.08589213,60,0.013969559,0.08812528,90,
158_0,0.21291742,0.13303469,1613,2,9,0.15468216,0.07935191,1079,1_00009bddb856dd53a496,0.19215071,0.11860707,1454,0.14291304,0.059453815,896,0.087421186,0.04875333,375,0.06871417,0.0339049,261,
159_0,0.17318675,0.30380976,1413,2,-1,0.12493074,0.24912359,897,2_00001cb17a16dfa15ed4,0.13579297,0.27689013,894,0.11205025,0.2482721,774,0.06819969,0.1314811,838,0.05335182,0.1185724,612,
160_0,0.42378098,1.023628,10817,2,-1,0.34963486,1.0482203,11132,2_00003f6e72ab4bf8ee23,0.3766125,1.4023358,14538,0.35743973,1.2256311,12952,0.09620331,0.21221243,1698,0.087097645,0.21657868,1813,
161_0,0.30365887,0.25564665,2110,2,1,0.30165085,0.22295375,1592,1_000061055afc3e2544dc,0.48572034,0.37835965,2567,0.3169342,0.21718827,1506,0.08422573,0.08255119,637,0.06972328,0.05903065,477,
